col_stop_id,col_stop_nom,col_lat,col_lon,col_ville,col_zone_id,col_accessibilite,col_opened,col_station,col_lignes,col_trafic_journalier,col_trafic_annuel,col_nombre_correspondances,col_zone_tarifaire,col_source,col_date_maj,col_arret_id,col_nom_arret,col_type_arret,col_est_accessible_pmr,col_equipement_abri,col_equipement_affichage_temps_reel,col_latitude,col_longitude,col_commune
ARR_12984,Nom_12984,48.576910,2.322068,Lille,12984,2.93,2.29,8.75,1.16,23,3.63,Nom_12984,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,12984,Nom_12984,2.22,7.04,6.62,3.58,48.616049,2.124325,Nantes
ARR_12985,Nom_12985,49.208313,2.539408,Nantes,12985,9.26,1.82,7.79,6.84,19,4.10,Nom_12985,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,12985,Nom_12985,3.95,2.42,5.37,9.45,48.633199,1.883409,Paris
ARR_12986,Nom_12986,49.280397,2.145873,Strasbourg,12986,6.84,2.32,9.79,8.27,1,3.95,Nom_12986,Parc Central,AirParif_2024,2024-01-01 00:00:00,12986,Nom_12986,7.11,6.94,3.32,7.52,49.102908,2.251002,Toulouse
ARR_12987,Nom_12987,48.470683,2.367298,Nice,12987,8.49,4.73,9.44,8.99,24,3.16,Nom_12987,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,12987,Nom_12987,5.01,4.96,5.18,7.00,48.915200,1.911254,Marseille
ARR_12988,Nom_12988,49.076700,1.874599,Toulouse,12988,5.12,6.12,8.72,3.24,2,3.10,Nom_12988,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,12988,Nom_12988,2.57,4.87,2.62,3.38,49.080014,2.659138,Strasbourg
ARR_12989,Nom_12989,48.934548,2.298804,Nice,12989,5.17,2.81,3.18,9.96,11,8.59,Nom_12989,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,12989,Nom_12989,8.29,4.54,5.08,9.81,48.992517,2.375671,Lille
ARR_12990,Nom_12990,48.602509,2.838476,Marseille,12990,4.60,5.35,2.63,1.40,21,1.02,Nom_12990,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,12990,Nom_12990,6.08,5.33,7.70,1.67,48.815114,2.675316,Bordeaux
ARR_12991,Nom_12991,48.648265,2.848448,Lyon,12991,7.31,3.13,1.98,8.75,6,5.57,Nom_12991,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,12991,Nom_12991,7.95,2.95,9.24,6.16,49.197806,2.806755,Lyon
ARR_12992,Nom_12992,48.645146,2.117926,Strasbourg,12992,1.22,9.61,2.01,6.95,8,7.06,Nom_12992,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,12992,Nom_12992,9.00,1.19,3.01,9.70,49.224554,1.960980,Nice
ARR_12993,Nom_12993,49.324982,2.181993,Nantes,12993,2.62,1.83,4.62,1.44,25,7.35,Nom_12993,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,12993,Nom_12993,3.49,7.09,4.71,4.50,48.908222,2.579507,Montpellier
ARR_12994,Nom_12994,49.148298,1.908873,Lille,12994,4.56,9.46,1.87,4.13,22,7.50,Nom_12994,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,12994,Nom_12994,4.78,9.92,7.80,9.16,48.988701,2.571980,Paris
ARR_12995,Nom_12995,48.384291,2.554733,Toulouse,12995,7.76,9.96,5.75,3.21,8,1.32,Nom_12995,Parc Central,AirParif_2024,2024-01-01 00:00:00,12995,Nom_12995,6.95,7.69,5.20,3.61,48.759867,2.641133,Nantes
ARR_12996,Nom_12996,49.268757,1.862938,Marseille,12996,8.27,5.43,1.12,9.60,10,2.01,Nom_12996,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,12996,Nom_12996,5.41,4.30,1.16,2.69,48.827106,2.562078,Toulouse
ARR_12997,Nom_12997,48.507488,2.587165,Lille,12997,3.70,9.89,6.15,6.86,13,9.47,Nom_12997,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,12997,Nom_12997,4.08,9.87,2.72,1.68,48.394133,2.565096,Montpellier
ARR_12998,Nom_12998,48.677486,2.333538,Montpellier,12998,9.08,6.55,4.46,7.48,6,8.68,Nom_12998,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,12998,Nom_12998,3.60,9.09,4.47,5.05,48.502037,2.022186,Toulouse
ARR_12999,Nom_12999,49.162166,2.842953,Lille,12999,8.42,4.67,6.45,6.61,5,1.86,Nom_12999,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,12999,Nom_12999,3.51,1.98,1.92,1.04,48.733268,2.312302,Strasbourg
ARR_13000,Nom_13000,48.901865,2.248242,Toulouse,13000,4.46,1.17,5.49,9.08,11,6.75,Nom_13000,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,13000,Nom_13000,3.92,8.53,2.68,1.51,49.021623,2.149895,Bordeaux
ARR_13001,Nom_13001,48.388941,2.218782,Nice,13001,2.53,9.54,1.04,5.63,11,4.58,Nom_13001,Parc Central,AirParif_2024,2024-01-01 00:00:00,13001,Nom_13001,5.42,4.59,5.42,4.32,48.525630,1.986861,Nantes
ARR_13002,Nom_13002,48.855262,2.647476,Montpellier,13002,7.38,9.24,5.89,2.11,11,8.17,Nom_13002,Résidentiel,Meteo_France,2024-01-01 00:00:00,13002,Nom_13002,8.94,1.47,9.71,8.73,49.255779,2.826825,Lille
ARR_13003,Nom_13003,49.117905,2.096098,Paris,13003,9.15,5.10,3.72,9.45,26,2.94,Nom_13003,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,13003,Nom_13003,5.20,5.72,1.42,4.16,48.855291,2.767719,Paris
ARR_13004,Nom_13004,48.993220,2.438197,Lille,13004,4.82,3.71,2.24,4.94,2,3.38,Nom_13004,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,13004,Nom_13004,6.57,2.89,3.18,4.67,49.314451,1.925453,Montpellier
ARR_13005,Nom_13005,49.269140,2.514417,Paris,13005,4.75,8.79,2.31,1.32,23,2.22,Nom_13005,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,13005,Nom_13005,9.17,4.65,4.05,4.40,48.939689,2.474273,Nantes
ARR_13006,Nom_13006,48.536936,2.133116,Lyon,13006,2.61,9.34,6.37,4.92,25,2.92,Nom_13006,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13006,Nom_13006,3.41,1.02,1.71,3.26,48.611819,1.883017,Lyon
ARR_13007,Nom_13007,48.619883,2.289771,Paris,13007,1.20,7.46,5.54,8.44,8,6.71,Nom_13007,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,13007,Nom_13007,4.55,2.28,1.19,6.87,48.384034,1.983465,Montpellier
ARR_13008,Nom_13008,49.262333,1.953025,Nantes,13008,9.70,2.53,1.42,4.62,20,1.12,Nom_13008,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,13008,Nom_13008,2.46,1.59,5.88,2.69,49.100616,2.645822,Marseille
ARR_13009,Nom_13009,49.029508,2.519276,Toulouse,13009,6.29,2.74,8.71,2.16,9,1.23,Nom_13009,Centre-Ville,Meteo_France,2024-01-01 00:00:00,13009,Nom_13009,5.97,10.00,8.31,6.80,48.751857,2.813661,Nice
ARR_13010,Nom_13010,48.934179,2.084954,Toulouse,13010,4.98,6.60,7.79,1.03,9,2.36,Nom_13010,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,13010,Nom_13010,4.53,5.22,4.20,8.21,48.372692,2.168927,Strasbourg
ARR_13011,Nom_13011,48.467520,2.071839,Marseille,13011,8.28,5.33,1.37,3.52,28,1.48,Nom_13011,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,13011,Nom_13011,3.57,1.48,6.41,2.16,49.193583,2.720395,Lyon
ARR_13012,Nom_13012,48.977567,2.140688,Nantes,13012,9.76,4.54,2.08,8.91,6,1.98,Nom_13012,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,13012,Nom_13012,1.04,1.22,4.53,6.47,48.911537,2.847749,Lyon
ARR_13013,Nom_13013,49.185291,2.567217,Lyon,13013,2.41,6.97,1.50,3.35,19,9.23,Nom_13013,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,13013,Nom_13013,6.83,9.78,3.46,9.06,48.788626,2.798898,Toulouse
ARR_13014,Nom_13014,48.894068,1.969600,Lille,13014,6.61,3.70,3.17,3.59,3,6.13,Nom_13014,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13014,Nom_13014,4.29,4.55,5.45,8.60,48.532650,2.309867,Nantes
ARR_13015,Nom_13015,49.063602,2.410604,Strasbourg,13015,7.85,9.52,3.49,4.33,3,6.40,Nom_13015,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,13015,Nom_13015,5.09,2.38,7.57,2.79,48.768223,1.961878,Nantes
ARR_13016,Nom_13016,48.408887,2.322992,Toulouse,13016,1.41,2.25,3.41,4.68,26,2.68,Nom_13016,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13016,Nom_13016,4.85,5.97,5.71,5.17,48.636760,2.732161,Strasbourg
ARR_13017,Nom_13017,49.297276,2.096596,Strasbourg,13017,7.10,7.93,4.76,5.47,18,3.70,Nom_13017,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,13017,Nom_13017,9.34,5.93,1.51,5.71,49.221352,2.054240,Paris
ARR_13018,Nom_13018,48.804597,2.739057,Marseille,13018,1.45,3.73,5.90,7.44,20,4.72,Nom_13018,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,13018,Nom_13018,6.72,5.46,4.44,9.11,49.340343,2.724262,Paris
ARR_13019,Nom_13019,48.472562,2.205842,Nantes,13019,8.53,7.92,2.30,7.80,1,8.48,Nom_13019,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,13019,Nom_13019,6.58,7.81,4.95,4.52,49.154270,2.547526,Montpellier
ARR_13020,Nom_13020,48.894651,2.799504,Nice,13020,4.83,1.33,5.54,7.24,17,9.21,Nom_13020,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,13020,Nom_13020,7.45,3.58,8.70,7.20,48.943469,2.797494,Bordeaux
ARR_13021,Nom_13021,49.281763,2.423323,Montpellier,13021,5.94,8.93,5.78,3.61,23,6.29,Nom_13021,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,13021,Nom_13021,8.71,3.60,6.75,4.67,49.326144,1.936895,Lyon
ARR_13022,Nom_13022,49.290605,2.599939,Montpellier,13022,2.69,7.07,1.51,2.75,27,2.21,Nom_13022,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13022,Nom_13022,9.77,1.36,9.31,3.55,48.978036,1.880166,Toulouse
ARR_13023,Nom_13023,49.290558,2.106661,Montpellier,13023,5.74,1.98,2.79,9.49,17,9.58,Nom_13023,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,13023,Nom_13023,2.96,5.95,6.12,1.36,48.571333,2.430166,Bordeaux
ARR_13024,Nom_13024,49.185992,2.353489,Toulouse,13024,8.93,2.79,6.99,6.48,23,6.62,Nom_13024,Parc Central,Meteo_France,2024-01-01 00:00:00,13024,Nom_13024,4.18,7.70,2.23,4.33,48.372056,2.300370,Toulouse
ARR_13025,Nom_13025,49.315523,2.182221,Nice,13025,8.12,4.67,5.30,9.19,7,4.50,Nom_13025,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,13025,Nom_13025,7.37,7.52,3.05,4.48,48.431251,2.637443,Lille
ARR_13026,Nom_13026,49.263994,2.537862,Lille,13026,5.45,5.92,1.49,1.59,27,1.69,Nom_13026,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,13026,Nom_13026,8.51,7.99,4.51,4.38,49.074578,2.405418,Lyon
ARR_13027,Nom_13027,48.521774,2.736546,Lyon,13027,9.20,9.68,6.17,9.16,18,1.59,Nom_13027,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,13027,Nom_13027,3.30,3.97,7.94,5.47,48.838947,2.132494,Lille
ARR_13028,Nom_13028,48.479248,2.623914,Lille,13028,8.80,6.85,9.66,4.45,17,5.07,Nom_13028,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00,13028,Nom_13028,6.12,2.05,6.59,5.65,49.213068,2.020881,Marseille
ARR_13029,Nom_13029,49.296542,2.115056,Lyon,13029,5.07,6.42,5.80,8.26,9,2.59,Nom_13029,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,13029,Nom_13029,8.91,9.95,6.47,5.47,49.210555,2.243557,Nantes
ARR_13030,Nom_13030,48.609765,2.793068,Paris,13030,6.69,7.66,2.36,1.15,19,1.55,Nom_13030,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,13030,Nom_13030,6.01,7.04,4.25,9.12,48.647938,1.893461,Bordeaux
ARR_13031,Nom_13031,48.402742,2.837491,Toulouse,13031,7.04,4.03,3.22,7.25,16,3.67,Nom_13031,Résidentiel,Meteo_France,2024-01-01 00:00:00,13031,Nom_13031,4.69,8.80,3.15,8.45,49.203859,2.125974,Bordeaux
ARR_13032,Nom_13032,49.339497,1.890876,Lyon,13032,5.44,2.49,9.30,2.89,28,2.84,Nom_13032,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,13032,Nom_13032,2.64,6.68,3.85,3.08,48.472802,1.893624,Nantes
ARR_13033,Nom_13033,48.732347,1.980035,Montpellier,13033,9.74,8.54,8.62,9.41,22,9.89,Nom_13033,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,13033,Nom_13033,5.76,3.81,8.43,6.77,48.997712,2.423019,Marseille
ARR_13034,Nom_13034,49.247969,2.088937,Marseille,13034,5.25,4.08,5.34,4.19,5,3.57,Nom_13034,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00,13034,Nom_13034,2.95,6.10,8.13,5.45,48.708739,2.481393,Lille
ARR_13035,Nom_13035,48.662281,2.617760,Lille,13035,9.66,1.88,8.06,9.94,28,7.61,Nom_13035,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,13035,Nom_13035,4.36,3.34,7.46,6.66,49.105664,2.575088,Nice
ARR_13036,Nom_13036,48.953306,2.237263,Montpellier,13036,5.68,8.36,1.05,3.66,5,9.02,Nom_13036,Résidentiel,AirParif_2024,2024-01-01 00:00:00,13036,Nom_13036,5.45,3.80,3.23,9.41,48.408424,2.621709,Nice
ARR_13037,Nom_13037,48.621641,2.673762,Toulouse,13037,8.40,7.18,4.66,5.87,22,4.19,Nom_13037,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,13037,Nom_13037,3.49,1.52,1.41,4.18,48.549479,2.375870,Bordeaux
ARR_13038,Nom_13038,49.239976,2.452655,Strasbourg,13038,6.98,9.34,5.79,1.53,24,7.02,Nom_13038,Parc Central,AirParif_2024,2024-01-01 00:00:00,13038,Nom_13038,4.25,7.88,7.87,7.35,48.352566,2.010420,Toulouse
ARR_13039,Nom_13039,48.832499,2.805559,Paris,13039,4.85,1.60,1.52,9.20,17,8.98,Nom_13039,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,13039,Nom_13039,7.63,8.43,3.99,2.14,48.957378,2.775156,Nice
ARR_13040,Nom_13040,48.667876,1.882180,Strasbourg,13040,3.74,6.40,1.29,6.29,21,4.41,Nom_13040,Parc Central,Meteo_France,2024-01-01 00:00:00,13040,Nom_13040,4.49,5.91,1.34,9.37,48.380694,2.542935,Paris
ARR_13041,Nom_13041,49.109435,2.662013,Nantes,13041,9.49,8.36,8.08,1.36,28,3.35,Nom_13041,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,13041,Nom_13041,8.48,9.91,3.57,2.15,49.321803,2.415277,Montpellier
ARR_13042,Nom_13042,48.687783,2.603539,Toulouse,13042,6.32,8.99,2.01,2.89,3,7.48,Nom_13042,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00,13042,Nom_13042,2.99,8.56,6.75,6.21,48.638967,2.484468,Toulouse
ARR_13043,Nom_13043,48.947698,1.917807,Nantes,13043,4.77,7.88,8.96,6.93,13,2.43,Nom_13043,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,13043,Nom_13043,4.80,3.93,7.82,9.88,48.736880,2.410113,Nice
ARR_13044,Nom_13044,49.024447,2.285973,Nantes,13044,9.05,1.19,5.19,2.52,23,3.01,Nom_13044,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,13044,Nom_13044,1.26,4.00,5.57,3.30,48.707891,1.921065,Lyon
ARR_13045,Nom_13045,49.267180,2.075332,Toulouse,13045,2.30,9.13,1.82,7.98,6,4.14,Nom_13045,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,13045,Nom_13045,8.39,4.16,7.40,1.15,48.536559,2.291028,Lyon
ARR_13046,Nom_13046,49.096979,2.433573,Marseille,13046,7.49,6.89,8.34,1.68,27,6.65,Nom_13046,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,13046,Nom_13046,9.70,8.73,5.90,5.60,49.222207,2.655502,Bordeaux
ARR_13047,Nom_13047,49.112354,2.055458,Toulouse,13047,3.27,4.63,3.01,7.85,8,2.69,Nom_13047,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,13047,Nom_13047,6.26,9.79,7.65,4.74,48.953190,2.616400,Paris
ARR_13048,Nom_13048,49.144487,2.594287,Nice,13048,9.02,6.62,7.21,3.21,10,4.30,Nom_13048,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,13048,Nom_13048,5.18,1.48,1.85,7.36,48.846969,2.017058,Nantes
ARR_13049,Nom_13049,48.643381,2.634322,Strasbourg,13049,3.37,5.74,5.80,6.15,7,4.40,Nom_13049,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,13049,Nom_13049,9.02,6.11,4.54,5.96,49.065598,2.153245,Marseille
ARR_13050,Nom_13050,49.101549,1.980834,Paris,13050,6.83,5.76,3.93,3.30,24,2.70,Nom_13050,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,13050,Nom_13050,5.07,6.86,1.83,10.00,48.809478,2.423522,Marseille
ARR_13051,Nom_13051,48.954660,2.322881,Strasbourg,13051,3.67,8.31,3.22,8.51,27,7.42,Nom_13051,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,13051,Nom_13051,3.46,1.14,5.46,1.71,49.016947,2.806324,Nantes
ARR_13052,Nom_13052,49.164394,2.137991,Nantes,13052,3.64,9.56,5.36,3.42,12,6.35,Nom_13052,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00,13052,Nom_13052,7.05,9.16,3.07,1.29,49.095284,2.049776,Nantes
ARR_13053,Nom_13053,49.273051,2.286919,Marseille,13053,8.76,4.12,5.86,3.83,9,7.95,Nom_13053,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,13053,Nom_13053,2.86,4.68,3.76,9.27,49.269311,2.693277,Nantes
ARR_13054,Nom_13054,48.850802,2.764967,Paris,13054,2.22,9.93,1.45,3.28,20,4.64,Nom_13054,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,13054,Nom_13054,2.94,3.63,6.27,9.72,49.233220,2.196392,Strasbourg
ARR_13055,Nom_13055,49.199878,2.421656,Montpellier,13055,3.06,7.82,4.58,4.94,6,5.46,Nom_13055,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,13055,Nom_13055,3.37,6.27,7.29,3.91,48.572123,1.917101,Nice
ARR_13056,Nom_13056,49.111812,1.888896,Montpellier,13056,6.44,6.91,6.24,1.99,17,5.25,Nom_13056,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,13056,Nom_13056,2.54,7.18,3.96,7.93,49.231835,2.334995,Lyon
ARR_13057,Nom_13057,48.511233,2.206247,Paris,13057,4.24,3.86,9.70,9.51,26,6.83,Nom_13057,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,13057,Nom_13057,1.98,9.15,3.23,4.83,48.621771,1.872287,Marseille
ARR_13058,Nom_13058,48.474806,2.056798,Toulouse,13058,1.77,9.98,8.25,5.40,4,1.75,Nom_13058,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,13058,Nom_13058,1.69,4.82,3.72,4.72,49.133867,1.956407,Nice
ARR_13059,Nom_13059,49.189115,2.788229,Nice,13059,6.12,9.90,8.55,1.20,12,2.82,Nom_13059,Résidentiel,Meteo_France,2024-01-01 00:00:00,13059,Nom_13059,1.35,5.61,5.34,4.02,48.712227,2.070696,Marseille
ARR_13060,Nom_13060,48.512510,2.156190,Nice,13060,5.09,5.80,9.65,5.06,4,5.08,Nom_13060,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,13060,Nom_13060,2.17,8.74,4.19,1.69,48.645532,2.780974,Nantes
ARR_13061,Nom_13061,49.000600,2.422463,Lyon,13061,4.99,3.41,5.76,5.93,19,1.77,Nom_13061,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,13061,Nom_13061,3.62,7.00,6.03,7.68,48.663659,2.518018,Paris
ARR_13062,Nom_13062,48.932262,2.483045,Montpellier,13062,3.98,4.15,4.71,3.19,3,2.38,Nom_13062,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,13062,Nom_13062,6.02,5.98,2.30,6.88,48.835911,2.005394,Toulouse
ARR_13063,Nom_13063,49.234989,2.108373,Bordeaux,13063,6.51,6.19,8.06,4.47,10,1.68,Nom_13063,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,13063,Nom_13063,8.75,6.94,9.91,1.10,49.182378,2.378765,Bordeaux
ARR_13064,Nom_13064,48.377526,2.347832,Nice,13064,8.75,3.20,7.82,9.88,14,6.63,Nom_13064,Parc Central,Meteo_France,2024-01-01 00:00:00,13064,Nom_13064,2.04,7.10,1.57,8.40,49.235815,2.309647,Bordeaux
ARR_13065,Nom_13065,48.846200,2.236004,Nice,13065,6.10,3.02,4.41,2.69,13,2.56,Nom_13065,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13065,Nom_13065,2.48,4.60,4.87,6.89,48.848250,2.664753,Bordeaux
ARR_13066,Nom_13066,48.585598,2.317468,Paris,13066,6.65,6.84,1.02,7.63,28,2.08,Nom_13066,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,13066,Nom_13066,3.26,6.63,6.59,5.51,48.735663,2.410223,Toulouse
ARR_13067,Nom_13067,49.297064,2.076032,Nice,13067,4.29,6.01,2.19,1.27,14,6.59,Nom_13067,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,13067,Nom_13067,7.93,6.10,5.29,8.28,48.358541,2.271849,Montpellier
ARR_13068,Nom_13068,49.241229,2.270150,Marseille,13068,9.40,9.47,8.76,2.78,8,5.23,Nom_13068,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,13068,Nom_13068,6.18,9.72,2.57,8.62,48.805321,1.981823,Nice
ARR_13069,Nom_13069,48.630601,2.410732,Lyon,13069,3.28,7.82,2.63,7.22,22,3.50,Nom_13069,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00,13069,Nom_13069,3.13,1.69,6.52,6.70,48.800066,2.799086,Lyon
ARR_13070,Nom_13070,48.525855,2.723436,Nantes,13070,6.69,2.62,5.18,3.91,7,5.78,Nom_13070,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,13070,Nom_13070,7.41,7.86,6.29,1.91,49.234946,2.110252,Lille
ARR_13071,Nom_13071,49.156054,2.817548,Nantes,13071,3.48,2.13,2.17,6.54,15,8.13,Nom_13071,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,13071,Nom_13071,6.45,1.03,4.08,4.34,49.113636,2.507715,Paris
ARR_13072,Nom_13072,48.805535,2.317603,Montpellier,13072,7.98,9.73,7.57,8.19,17,4.66,Nom_13072,Résidentiel,Meteo_France,2024-01-01 00:00:00,13072,Nom_13072,7.55,9.03,7.65,7.82,48.661021,2.564857,Toulouse
ARR_13073,Nom_13073,49.025324,2.741147,Nantes,13073,5.93,4.70,8.40,1.48,28,8.71,Nom_13073,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,13073,Nom_13073,6.84,5.67,4.45,7.13,49.109378,2.495084,Nantes
ARR_13074,Nom_13074,48.702018,2.363159,Toulouse,13074,2.13,4.98,7.36,5.15,22,3.58,Nom_13074,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,13074,Nom_13074,1.80,9.55,1.58,8.86,49.120129,2.409517,Marseille
ARR_13075,Nom_13075,48.770267,1.934433,Nice,13075,3.71,2.07,1.66,7.19,5,7.07,Nom_13075,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,13075,Nom_13075,2.75,6.81,6.62,9.69,48.400317,2.384060,Strasbourg
ARR_13076,Nom_13076,48.359926,2.841677,Strasbourg,13076,6.50,7.68,7.40,3.40,24,3.06,Nom_13076,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,13076,Nom_13076,8.75,2.96,3.44,8.26,49.091983,2.617972,Bordeaux
ARR_13077,Nom_13077,48.763995,1.963864,Bordeaux,13077,3.64,8.89,2.37,1.38,24,3.72,Nom_13077,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,13077,Nom_13077,1.42,2.17,2.63,1.31,49.300228,2.585696,Toulouse
ARR_13078,Nom_13078,48.483198,1.870493,Marseille,13078,5.93,5.46,1.81,6.56,28,7.47,Nom_13078,Quartier Nord,Meteo_France,2024-01-01 00:00:00,13078,Nom_13078,6.91,3.26,1.12,5.11,49.095003,2.523816,Marseille
ARR_13079,Nom_13079,48.885759,2.188388,Lyon,13079,8.28,9.07,8.65,8.86,16,8.55,Nom_13079,Résidentiel,AirParif_2024,2024-01-01 00:00:00,13079,Nom_13079,2.77,6.13,7.49,9.14,48.889249,2.290159,Montpellier
ARR_13080,Nom_13080,49.185055,2.679981,Paris,13080,3.92,4.99,2.56,3.83,20,4.38,Nom_13080,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,13080,Nom_13080,1.08,3.15,8.57,2.22,49.024873,2.292045,Nice
ARR_13081,Nom_13081,49.172892,2.481069,Bordeaux,13081,5.15,5.19,6.59,4.30,28,8.56,Nom_13081,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,13081,Nom_13081,1.34,1.09,6.99,5.95,49.089786,2.843558,Lyon
ARR_13082,Nom_13082,49.061457,2.391336,Bordeaux,13082,3.72,8.27,9.48,7.95,4,7.40,Nom_13082,Parc Central,AirParif_2024,2024-01-01 00:00:00,13082,Nom_13082,9.08,9.75,4.80,5.92,49.150116,2.548010,Bordeaux
ARR_13083,Nom_13083,48.426090,2.600295,Nice,13083,7.29,5.65,8.64,6.18,27,1.73,Nom_13083,Parc Central,AirParif_2024,2024-01-01 00:00:00,13083,Nom_13083,5.74,3.69,3.88,9.99,48.379152,2.073166,Nantes
ARR_13084,Nom_13084,49.201128,2.810253,Lille,13084,3.12,8.17,7.70,7.89,12,1.02,Nom_13084,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,13084,Nom_13084,5.21,5.34,7.20,9.47,48.681858,2.832019,Marseille
ARR_13085,Nom_13085,48.573855,2.056850,Strasbourg,13085,8.95,6.61,2.84,3.85,3,5.72,Nom_13085,Centre-Ville,Meteo_France,2024-01-01 00:00:00,13085,Nom_13085,8.96,5.75,6.97,8.58,48.585668,2.398577,Bordeaux
ARR_13086,Nom_13086,48.895806,2.526204,Toulouse,13086,3.78,2.44,4.42,3.17,12,6.91,Nom_13086,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,13086,Nom_13086,2.20,9.71,4.29,8.92,49.298919,2.056054,Nantes
