col_securite_id,col_nom_zone,col_ville,col_niveau_securite,col_nbr_cameras,col_sentiment_securite,col_taux_delinquance,col_periodicite_patrouille,col_zone_couverte_camera,col_source,col_date_maj
SEC_09645,Résidentiel,Nice,Faible,99,9.84,2.30,4.78,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09646,Centre-Ville,Toulouse,Élevé,92,5.06,2.38,6.94,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09647,Banlieue Sud,Bordeaux,Critique,61,1.63,4.37,2.19,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09648,Quartier Nord,Montpellier,Élevé,82,1.20,7.10,5.45,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_09649,Zone Industrielle,Toulouse,Critique,1,6.83,4.05,1.35,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09650,Centre-Ville,Nice,Modéré,64,2.22,1.98,8.66,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09651,Banlieue Sud,Toulouse,Faible,89,4.86,7.20,5.75,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09652,Résidentiel,Marseille,Critique,46,2.91,3.77,8.79,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_09653,Quartier Nord,Nantes,Élevé,87,8.66,7.54,7.22,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09654,Zone Industrielle,Bordeaux,Modéré,9,3.55,8.07,8.64,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09655,Parc Central,Paris,Élevé,51,8.54,3.17,4.10,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09656,Banlieue Sud,Bordeaux,Modéré,8,6.67,2.51,7.52,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09657,Résidentiel,Lille,Élevé,61,6.82,6.70,3.35,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09658,Zone Industrielle,Lyon,Critique,60,2.38,3.53,2.02,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09659,Banlieue Sud,Paris,Modéré,68,1.88,4.16,9.56,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09660,Zone Industrielle,Montpellier,Faible,50,4.24,6.53,9.84,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09661,Quartier Nord,Toulouse,Modéré,74,9.63,3.86,9.22,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09662,Banlieue Sud,Nantes,Faible,92,2.88,6.13,9.88,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09663,Parc Central,Marseille,Critique,26,1.61,5.32,7.67,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09664,Quartier Nord,Lille,Faible,99,6.99,3.42,6.47,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09665,Centre-Ville,Nantes,Élevé,87,9.61,1.52,4.03,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09666,Banlieue Sud,Marseille,Modéré,15,9.35,8.18,2.34,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09667,Centre-Ville,Lille,Critique,40,9.76,9.26,3.94,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09668,Parc Central,Nantes,Élevé,83,4.46,2.59,4.98,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_09669,Banlieue Sud,Nantes,Faible,47,9.35,7.65,7.29,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09670,Résidentiel,Toulouse,Élevé,5,9.05,8.05,9.13,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09671,Résidentiel,Montpellier,Modéré,65,2.54,5.53,4.68,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_09672,ZAC Ouest,Nice,Modéré,11,5.00,6.68,5.33,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09673,Centre-Ville,Strasbourg,Critique,33,9.46,8.91,2.88,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09674,Quartier Nord,Lyon,Modéré,59,8.91,3.39,6.68,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09675,Banlieue Sud,Paris,Faible,73,1.47,5.38,4.71,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_09676,Résidentiel,Paris,Modéré,3,7.27,8.51,2.73,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09677,Centre-Ville,Lille,Élevé,43,2.71,2.26,2.11,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09678,Centre-Ville,Strasbourg,Faible,38,2.70,4.16,6.20,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_09679,Parc Central,Strasbourg,Modéré,76,4.18,1.94,5.81,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_09680,Banlieue Sud,Paris,Modéré,43,4.23,3.01,9.62,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_09681,Résidentiel,Nice,Faible,16,1.38,8.28,4.35,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09682,Centre-Ville,Marseille,Faible,86,7.79,2.88,4.85,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09683,Résidentiel,Marseille,Élevé,46,8.76,4.37,2.32,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09684,Zone Industrielle,Marseille,Élevé,9,3.79,3.06,5.95,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09685,Résidentiel,Montpellier,Critique,67,4.18,7.36,2.91,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09686,Zone Industrielle,Lyon,Modéré,15,3.73,6.61,2.25,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09687,Banlieue Sud,Bordeaux,Critique,67,8.45,1.98,8.99,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09688,Quartier Nord,Toulouse,Modéré,34,3.18,5.04,1.30,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_09689,Quartier Nord,Toulouse,Faible,28,5.90,3.67,8.20,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09690,Zone Industrielle,Paris,Faible,17,9.15,9.77,2.22,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09691,Banlieue Sud,Montpellier,Critique,49,4.81,6.90,4.11,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09692,ZAC Ouest,Toulouse,Critique,65,9.61,4.26,3.53,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09693,Quartier Nord,Lille,Modéré,18,9.21,6.54,7.18,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09694,ZAC Ouest,Toulouse,Critique,17,2.70,5.03,1.09,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_09695,Zone Industrielle,Lyon,Modéré,47,7.50,2.51,3.86,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09696,Résidentiel,Lyon,Modéré,87,7.16,4.19,4.66,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09697,Banlieue Sud,Nantes,Faible,45,6.46,3.96,5.43,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09698,Banlieue Sud,Montpellier,Faible,43,5.36,8.16,4.56,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09699,Parc Central,Lyon,Faible,96,4.75,9.87,4.00,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09700,Centre-Ville,Nantes,Élevé,54,5.01,4.03,8.07,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09701,Résidentiel,Lyon,Critique,87,2.47,9.43,4.74,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_09702,Centre-Ville,Paris,Faible,8,9.44,4.94,2.90,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09703,Zone Industrielle,Lille,Modéré,6,2.36,2.85,8.15,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09704,Banlieue Sud,Lille,Élevé,68,2.02,7.19,3.11,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09705,Banlieue Sud,Paris,Modéré,63,8.94,9.17,5.52,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09706,Zone Industrielle,Toulouse,Élevé,5,1.03,1.81,7.65,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_09707,Banlieue Sud,Toulouse,Modéré,86,5.28,9.25,1.23,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09708,Quartier Nord,Toulouse,Faible,91,8.71,3.20,7.59,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09709,Résidentiel,Nice,Modéré,93,2.51,5.64,8.92,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09710,Centre-Ville,Strasbourg,Faible,86,6.16,8.42,2.00,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09711,Zone Industrielle,Montpellier,Élevé,52,4.24,5.23,8.51,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09712,Centre-Ville,Bordeaux,Modéré,78,3.50,6.17,1.05,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09713,Banlieue Sud,Strasbourg,Critique,12,2.28,8.61,2.10,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09714,Résidentiel,Strasbourg,Modéré,18,5.83,1.80,2.13,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09715,Banlieue Sud,Paris,Élevé,34,3.68,2.93,2.92,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09716,Zone Industrielle,Bordeaux,Modéré,64,5.45,2.06,7.14,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09717,Quartier Nord,Nantes,Élevé,56,8.73,5.67,1.66,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09718,Quartier Nord,Toulouse,Faible,30,2.41,3.84,6.98,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09719,Quartier Nord,Lille,Modéré,73,5.53,6.52,2.31,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09720,Quartier Nord,Paris,Faible,21,1.48,9.13,9.32,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09721,Parc Central,Montpellier,Faible,66,7.65,3.35,5.95,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09722,Quartier Nord,Montpellier,Élevé,35,9.18,7.51,6.55,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09723,Parc Central,Marseille,Modéré,56,4.47,9.31,2.92,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09724,Résidentiel,Nice,Critique,28,8.89,5.96,4.63,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_09725,Zone Industrielle,Strasbourg,Modéré,31,7.39,7.10,5.28,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_09726,Banlieue Sud,Toulouse,Critique,28,5.72,5.44,4.13,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09727,Centre-Ville,Lille,Modéré,37,7.61,3.66,5.33,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09728,ZAC Ouest,Toulouse,Faible,56,6.77,4.59,1.20,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_09729,ZAC Ouest,Paris,Modéré,88,2.67,4.30,7.43,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_09730,Centre-Ville,Lille,Faible,49,8.09,6.52,2.68,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09731,ZAC Ouest,Paris,Faible,100,4.90,9.42,1.01,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09732,Résidentiel,Nice,Faible,83,2.63,2.91,4.24,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09733,Résidentiel,Marseille,Faible,65,6.08,3.38,8.92,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09734,Centre-Ville,Strasbourg,Modéré,70,8.27,3.38,9.04,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09735,ZAC Ouest,Lyon,Modéré,78,5.90,8.88,8.43,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09736,Résidentiel,Nantes,Faible,30,9.30,4.99,9.22,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09737,ZAC Ouest,Nantes,Élevé,19,7.21,2.03,4.71,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09738,Centre-Ville,Marseille,Modéré,65,8.47,6.67,5.95,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09739,Centre-Ville,Nice,Modéré,50,4.54,8.59,7.31,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09740,Parc Central,Montpellier,Modéré,60,7.13,1.50,2.08,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09741,Parc Central,Montpellier,Faible,37,1.71,3.61,3.09,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09742,Quartier Nord,Toulouse,Critique,43,1.56,3.90,9.67,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09743,ZAC Ouest,Bordeaux,Élevé,78,9.01,8.11,2.52,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09744,Résidentiel,Montpellier,Critique,10,4.42,7.18,6.96,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_09745,Quartier Nord,Montpellier,Faible,63,4.50,6.85,3.96,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09746,Banlieue Sud,Lyon,Modéré,47,3.10,9.76,4.86,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09747,Quartier Nord,Bordeaux,Modéré,60,7.46,4.50,5.49,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09748,Résidentiel,Nantes,Modéré,1,1.17,3.80,4.85,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09749,Banlieue Sud,Lyon,Élevé,52,7.71,3.46,9.78,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09750,Quartier Nord,Marseille,Faible,40,3.29,6.38,6.36,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09751,Quartier Nord,Nice,Modéré,93,5.72,1.72,6.16,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09752,ZAC Ouest,Nantes,Faible,79,4.29,9.20,9.01,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_09753,Quartier Nord,Nice,Faible,67,1.18,1.95,4.66,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09754,Zone Industrielle,Toulouse,Critique,22,9.53,5.56,2.95,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09755,Centre-Ville,Bordeaux,Critique,40,1.84,9.05,6.24,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09756,Résidentiel,Strasbourg,Faible,47,9.73,3.01,4.41,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09757,Parc Central,Montpellier,Faible,83,10.00,2.44,3.99,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09758,Résidentiel,Lille,Critique,6,8.31,8.66,4.45,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09759,ZAC Ouest,Toulouse,Élevé,88,3.82,8.60,2.21,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09760,Banlieue Sud,Nice,Faible,16,2.12,9.27,3.91,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09761,Parc Central,Toulouse,Faible,14,5.72,7.74,7.73,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09762,Zone Industrielle,Nantes,Élevé,28,7.95,6.88,8.29,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09763,Centre-Ville,Lyon,Élevé,61,4.58,6.29,1.26,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09764,ZAC Ouest,Nantes,Modéré,52,5.34,2.41,7.15,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09765,ZAC Ouest,Strasbourg,Critique,60,2.92,8.53,1.88,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_09766,ZAC Ouest,Lille,Modéré,18,4.21,5.96,8.70,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09767,Banlieue Sud,Nantes,Modéré,23,9.26,2.15,7.49,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09768,Zone Industrielle,Strasbourg,Faible,84,8.50,5.17,7.59,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09769,Parc Central,Nantes,Faible,59,7.26,3.29,2.02,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09770,Zone Industrielle,Nice,Élevé,71,6.62,4.24,5.76,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_09771,Banlieue Sud,Paris,Modéré,84,4.88,9.05,9.99,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09772,Parc Central,Montpellier,Critique,55,8.81,4.10,9.46,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09773,Banlieue Sud,Montpellier,Faible,70,7.16,6.15,1.15,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09774,Quartier Nord,Lille,Modéré,47,5.94,2.09,5.79,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09775,Banlieue Sud,Toulouse,Critique,15,8.44,5.82,9.44,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09776,Quartier Nord,Montpellier,Faible,10,3.49,1.61,1.87,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09777,ZAC Ouest,Nantes,Faible,7,8.49,6.72,3.63,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09778,Banlieue Sud,Lyon,Critique,74,3.31,4.09,4.70,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_09779,Centre-Ville,Paris,Faible,10,9.28,3.76,7.83,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09780,Banlieue Sud,Strasbourg,Faible,80,6.09,2.95,9.82,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09781,Résidentiel,Bordeaux,Critique,9,6.13,4.50,8.44,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09782,Parc Central,Toulouse,Élevé,41,5.97,4.34,7.06,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09783,Quartier Nord,Toulouse,Élevé,85,3.98,2.31,1.95,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09784,Parc Central,Bordeaux,Critique,58,5.50,3.56,6.53,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09785,Zone Industrielle,Marseille,Modéré,8,3.22,1.79,5.04,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_09786,Parc Central,Montpellier,Élevé,49,5.94,9.82,1.78,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09787,Résidentiel,Toulouse,Élevé,100,1.84,4.01,8.61,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09788,Parc Central,Paris,Faible,76,1.82,3.81,4.10,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09789,Banlieue Sud,Lille,Modéré,82,9.11,1.20,1.03,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09790,Résidentiel,Marseille,Élevé,95,5.77,1.51,9.96,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09791,ZAC Ouest,Lyon,Critique,18,6.44,6.36,3.43,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09792,Zone Industrielle,Nantes,Élevé,42,3.12,7.68,5.27,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09793,Résidentiel,Montpellier,Élevé,19,3.81,8.25,5.71,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09794,Zone Industrielle,Marseille,Faible,75,5.01,8.61,5.67,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09795,Centre-Ville,Lille,Critique,37,4.30,8.76,8.27,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_09796,Résidentiel,Montpellier,Élevé,42,8.47,2.78,2.87,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09797,Quartier Nord,Montpellier,Élevé,45,5.05,8.36,2.27,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_09798,Résidentiel,Toulouse,Modéré,57,4.23,8.00,5.89,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09799,ZAC Ouest,Marseille,Faible,83,7.26,3.15,6.57,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09800,Quartier Nord,Marseille,Faible,68,5.51,1.15,2.46,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09801,Zone Industrielle,Lille,Critique,62,1.72,7.59,9.78,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09802,Centre-Ville,Paris,Modéré,16,4.21,6.78,8.69,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09803,Banlieue Sud,Lille,Faible,82,5.70,5.64,2.93,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09804,Zone Industrielle,Toulouse,Modéré,79,7.74,8.93,8.23,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09805,Zone Industrielle,Nantes,Critique,72,3.21,4.98,4.40,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09806,Résidentiel,Lyon,Modéré,35,7.74,5.55,4.63,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09807,Banlieue Sud,Lyon,Faible,16,3.83,5.60,9.68,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_09808,Quartier Nord,Toulouse,Modéré,3,7.37,1.22,4.00,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09809,Résidentiel,Paris,Élevé,98,1.78,2.75,2.01,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09810,Banlieue Sud,Nantes,Critique,70,8.90,8.74,2.79,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09811,Banlieue Sud,Montpellier,Modéré,44,5.34,4.68,4.98,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_09812,Parc Central,Toulouse,Critique,68,3.30,7.34,4.17,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_09813,Résidentiel,Bordeaux,Critique,21,5.22,7.27,7.56,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09814,Banlieue Sud,Lyon,Modéré,11,2.93,7.68,2.85,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_09815,Quartier Nord,Toulouse,Faible,77,6.00,9.15,9.58,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09816,Zone Industrielle,Marseille,Élevé,87,9.12,4.34,1.10,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09817,Centre-Ville,Paris,Faible,27,6.17,6.12,7.75,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_09818,Parc Central,Lyon,Modéré,67,2.09,6.43,3.54,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_09819,Résidentiel,Nantes,Élevé,3,1.55,1.69,6.11,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09820,Résidentiel,Nice,Faible,6,2.22,7.97,9.68,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09821,ZAC Ouest,Toulouse,Élevé,57,4.25,2.04,7.04,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09822,Centre-Ville,Toulouse,Critique,58,8.16,8.17,3.27,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09823,ZAC Ouest,Bordeaux,Faible,56,1.29,9.60,1.91,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09824,Centre-Ville,Lyon,Élevé,23,8.20,3.01,8.39,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00
SEC_09825,Quartier Nord,Nice,Critique,84,4.68,1.58,1.20,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_09826,Zone Industrielle,Strasbourg,Élevé,98,4.43,7.18,9.03,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_09827,Résidentiel,Montpellier,Critique,81,6.10,6.86,9.19,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09828,ZAC Ouest,Lille,Faible,1,4.97,2.79,4.43,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09829,Centre-Ville,Lyon,Élevé,95,5.66,2.32,2.92,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09830,Parc Central,Strasbourg,Modéré,67,5.91,7.54,2.81,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09831,Résidentiel,Lyon,Modéré,86,8.80,1.05,4.48,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_09832,Centre-Ville,Marseille,Critique,65,6.65,4.84,7.40,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_09833,Centre-Ville,Marseille,Élevé,100,6.69,4.05,9.43,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09834,Résidentiel,Toulouse,Critique,80,6.67,7.06,4.06,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_09835,Centre-Ville,Strasbourg,Critique,15,5.64,2.38,9.74,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_09836,Banlieue Sud,Montpellier,Faible,1,5.29,9.95,1.46,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09837,Zone Industrielle,Toulouse,Critique,29,9.66,5.64,5.30,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09838,ZAC Ouest,Nice,Élevé,39,5.27,4.71,5.04,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_09839,ZAC Ouest,Bordeaux,Faible,3,4.24,1.23,9.91,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_09840,Centre-Ville,Montpellier,Élevé,26,1.68,6.85,4.06,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_09841,Zone Industrielle,Marseille,Critique,14,3.03,6.01,6.65,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_09842,Parc Central,Toulouse,Élevé,54,5.37,5.51,6.97,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_09843,ZAC Ouest,Nantes,Faible,1,2.69,3.22,3.07,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_09844,ZAC Ouest,Nice,Modéré,70,6.53,9.32,7.70,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
