col_segment_id,col_line_id,col_stop_id_from,col_stop_id_to,col_distance_m,col_temps_theorique_s,col_segment_id_line_id_stop_from,col_stop_to,col_dist_m_t_theo,col_stop_from,col_dist_m,col_t_theo,col_nom_rue,col_type_route,col_vitesse_limite,col_nb_voies,col_longueur_m,col_sens_unique,col_date_maj
SEG_11828,11828,11828,11828,4.22,8.01,11828,9.03,4.53,1.84,3.82,4.81,Nom_11828,1.38,1.25,2.20,2.572716,2.70,2024-01-01 00:00:00
SEG_11829,11829,11829,11829,1.64,2.75,11829,1.11,1.14,3.72,5.38,3.63,Nom_11829,1.68,8.75,3.46,2.075625,8.17,2024-01-01 00:00:00
SEG_11830,11830,11830,11830,4.72,7.82,11830,8.23,6.52,9.57,6.26,5.46,Nom_11830,6.57,8.67,1.75,1.973901,3.08,2024-01-01 00:00:00
SEG_11831,11831,11831,11831,9.41,8.30,11831,6.52,4.95,4.86,6.78,4.63,Nom_11831,8.32,8.89,5.45,2.178881,6.99,2024-01-01 00:00:00
SEG_11832,11832,11832,11832,9.06,3.19,11832,9.55,1.73,1.51,3.22,9.19,Nom_11832,3.79,7.51,1.20,2.618750,5.02,2024-01-01 00:00:00
SEG_11833,11833,11833,11833,1.92,8.25,11833,8.55,2.61,5.52,4.75,5.79,Nom_11833,6.55,6.73,8.77,2.487590,3.15,2024-01-01 00:00:00
SEG_11834,11834,11834,11834,2.75,2.23,11834,6.36,1.77,7.01,7.43,5.97,Nom_11834,1.56,1.28,7.45,1.965795,7.33,2024-01-01 00:00:00
SEG_11835,11835,11835,11835,3.31,6.27,11835,7.42,9.14,5.78,5.60,2.66,Nom_11835,1.97,5.08,7.56,1.913664,3.76,2024-01-01 00:00:00
SEG_11836,11836,11836,11836,2.58,5.94,11836,9.32,4.25,7.33,1.79,2.88,Nom_11836,8.74,8.52,6.27,2.537677,6.01,2024-01-01 00:00:00
SEG_11837,11837,11837,11837,8.09,1.01,11837,4.41,8.32,4.46,1.78,5.36,Nom_11837,6.84,8.17,5.68,2.430252,1.92,2024-01-01 00:00:00
SEG_11838,11838,11838,11838,9.30,6.54,11838,2.93,5.14,8.70,9.98,1.11,Nom_11838,1.50,4.06,8.36,2.614027,5.56,2024-01-01 00:00:00
SEG_11839,11839,11839,11839,2.56,9.71,11839,1.68,5.57,5.61,8.33,2.89,Nom_11839,3.92,1.65,8.81,2.784463,9.81,2024-01-01 00:00:00
SEG_11840,11840,11840,11840,2.05,2.69,11840,8.58,4.50,4.96,7.06,5.07,Nom_11840,4.80,7.50,4.20,1.911169,7.19,2024-01-01 00:00:00
SEG_11841,11841,11841,11841,7.52,8.15,11841,7.39,3.99,7.00,1.98,7.40,Nom_11841,5.52,2.19,6.10,2.780950,6.17,2024-01-01 00:00:00
SEG_11842,11842,11842,11842,3.78,1.43,11842,4.84,5.90,5.76,3.20,3.94,Nom_11842,8.33,8.60,8.36,2.354173,3.45,2024-01-01 00:00:00
SEG_11843,11843,11843,11843,9.05,9.10,11843,5.19,9.97,5.93,5.03,6.63,Nom_11843,6.03,7.36,2.21,1.913159,1.51,2024-01-01 00:00:00
SEG_11844,11844,11844,11844,1.20,3.57,11844,4.99,3.25,9.92,2.01,7.31,Nom_11844,2.89,6.57,7.59,2.810554,4.48,2024-01-01 00:00:00
SEG_11845,11845,11845,11845,7.61,5.46,11845,7.16,1.95,4.19,6.69,2.35,Nom_11845,8.46,4.13,3.40,2.180513,4.04,2024-01-01 00:00:00
SEG_11846,11846,11846,11846,2.26,5.33,11846,8.80,8.35,8.75,4.44,7.13,Nom_11846,9.95,4.33,4.76,2.276646,3.95,2024-01-01 00:00:00
SEG_11847,11847,11847,11847,4.59,4.89,11847,7.78,7.81,7.44,6.58,9.72,Nom_11847,9.19,8.79,3.19,2.591110,7.58,2024-01-01 00:00:00
SEG_11848,11848,11848,11848,9.57,4.15,11848,5.63,6.02,8.56,9.22,7.71,Nom_11848,2.50,3.01,1.27,2.536400,3.68,2024-01-01 00:00:00
SEG_11849,11849,11849,11849,3.92,4.09,11849,3.28,5.28,8.38,9.11,9.76,Nom_11849,9.04,6.16,3.76,2.620601,5.34,2024-01-01 00:00:00
SEG_11850,11850,11850,11850,4.06,4.97,11850,4.30,7.14,3.37,9.20,3.34,Nom_11850,4.52,6.89,7.23,2.269783,3.89,2024-01-01 00:00:00
SEG_11851,11851,11851,11851,9.36,2.34,11851,4.53,5.82,4.14,4.48,6.42,Nom_11851,1.68,3.47,6.68,2.124133,4.06,2024-01-01 00:00:00
SEG_11852,11852,11852,11852,4.00,3.94,11852,9.07,2.20,6.26,9.90,5.64,Nom_11852,4.31,3.49,9.08,1.934017,7.73,2024-01-01 00:00:00
SEG_11853,11853,11853,11853,8.15,1.96,11853,1.88,6.72,2.01,9.72,4.65,Nom_11853,9.79,8.93,7.90,2.021001,7.88,2024-01-01 00:00:00
SEG_11854,11854,11854,11854,8.09,1.83,11854,6.54,2.82,8.01,5.97,5.92,Nom_11854,4.56,4.20,7.53,2.557257,8.45,2024-01-01 00:00:00
SEG_11855,11855,11855,11855,3.10,4.78,11855,1.64,9.72,3.51,7.41,5.57,Nom_11855,4.16,6.33,1.64,2.095434,9.47,2024-01-01 00:00:00
SEG_11856,11856,11856,11856,4.07,6.16,11856,3.78,6.86,1.30,8.14,1.30,Nom_11856,9.95,3.66,5.28,2.765899,5.34,2024-01-01 00:00:00
SEG_11857,11857,11857,11857,4.10,3.19,11857,9.33,1.74,2.90,9.23,1.82,Nom_11857,2.65,6.44,2.67,1.930469,1.69,2024-01-01 00:00:00
SEG_11858,11858,11858,11858,5.12,8.33,11858,3.98,2.95,8.62,1.02,8.14,Nom_11858,9.91,5.53,6.31,2.666516,6.12,2024-01-01 00:00:00
SEG_11859,11859,11859,11859,6.29,7.45,11859,1.13,7.80,8.92,3.32,8.70,Nom_11859,5.23,3.12,9.99,2.828676,9.98,2024-01-01 00:00:00
SEG_11860,11860,11860,11860,1.33,1.82,11860,9.26,1.70,7.38,7.69,7.97,Nom_11860,9.37,4.46,3.54,1.907882,5.78,2024-01-01 00:00:00
SEG_11861,11861,11861,11861,1.38,8.84,11861,9.59,4.80,5.86,6.46,6.44,Nom_11861,2.43,1.65,1.93,2.330028,4.69,2024-01-01 00:00:00
SEG_11862,11862,11862,11862,1.76,3.44,11862,5.02,4.12,8.81,7.55,9.43,Nom_11862,5.75,7.54,4.41,2.622991,9.60,2024-01-01 00:00:00
SEG_11863,11863,11863,11863,5.00,2.87,11863,9.59,6.01,1.92,3.68,5.34,Nom_11863,8.43,2.24,8.24,2.506169,1.04,2024-01-01 00:00:00
SEG_11864,11864,11864,11864,3.41,4.29,11864,3.44,2.91,3.59,3.09,7.89,Nom_11864,7.82,8.36,9.29,2.793310,8.66,2024-01-01 00:00:00
SEG_11865,11865,11865,11865,4.34,6.90,11865,5.50,8.55,4.55,5.47,2.16,Nom_11865,8.73,8.85,6.37,2.025342,8.49,2024-01-01 00:00:00
SEG_11866,11866,11866,11866,4.88,3.91,11866,6.63,3.74,1.18,1.44,4.38,Nom_11866,5.10,5.40,7.88,2.467980,3.34,2024-01-01 00:00:00
SEG_11867,11867,11867,11867,3.64,3.04,11867,6.25,2.91,9.80,3.72,7.39,Nom_11867,7.73,7.13,6.20,2.026510,9.64,2024-01-01 00:00:00
SEG_11868,11868,11868,11868,1.85,2.23,11868,3.78,2.86,5.85,5.55,6.17,Nom_11868,9.55,8.74,2.15,1.911732,2.53,2024-01-01 00:00:00
SEG_11869,11869,11869,11869,3.47,8.17,11869,6.76,8.31,8.42,3.30,5.29,Nom_11869,3.33,3.23,8.33,2.830438,2.37,2024-01-01 00:00:00
SEG_11870,11870,11870,11870,8.06,6.48,11870,2.60,8.17,5.16,4.32,3.82,Nom_11870,2.90,2.49,5.55,2.099738,3.55,2024-01-01 00:00:00
SEG_11871,11871,11871,11871,2.52,4.77,11871,8.83,1.56,8.82,5.04,7.30,Nom_11871,4.15,4.99,5.41,2.813141,6.92,2024-01-01 00:00:00
SEG_11872,11872,11872,11872,4.37,2.91,11872,5.90,4.81,3.75,3.99,4.77,Nom_11872,7.40,9.23,6.73,2.340039,3.57,2024-01-01 00:00:00
SEG_11873,11873,11873,11873,9.22,4.18,11873,6.28,7.98,6.36,3.39,9.83,Nom_11873,5.53,5.94,3.17,2.219672,3.85,2024-01-01 00:00:00
SEG_11874,11874,11874,11874,7.26,9.83,11874,5.14,9.08,3.04,8.49,5.56,Nom_11874,9.24,2.84,2.04,2.539512,6.14,2024-01-01 00:00:00
SEG_11875,11875,11875,11875,9.39,7.96,11875,7.26,3.36,7.32,7.42,6.80,Nom_11875,7.91,1.03,7.41,2.838304,3.25,2024-01-01 00:00:00
SEG_11876,11876,11876,11876,3.86,3.16,11876,1.24,6.15,7.96,4.02,3.20,Nom_11876,8.23,3.45,2.05,2.366981,6.61,2024-01-01 00:00:00
SEG_11877,11877,11877,11877,1.51,8.91,11877,4.03,3.77,5.13,4.19,1.46,Nom_11877,4.99,7.10,9.57,2.795498,4.22,2024-01-01 00:00:00
SEG_11878,11878,11878,11878,8.20,5.17,11878,2.97,9.36,1.16,1.16,5.33,Nom_11878,8.63,2.27,2.32,2.670444,5.03,2024-01-01 00:00:00
SEG_11879,11879,11879,11879,5.40,7.58,11879,1.63,8.47,7.77,9.43,1.06,Nom_11879,3.24,2.44,7.66,2.181400,1.57,2024-01-01 00:00:00
SEG_11880,11880,11880,11880,7.03,2.79,11880,7.48,4.72,9.28,4.22,8.77,Nom_11880,3.93,9.36,1.88,1.959550,5.84,2024-01-01 00:00:00
SEG_11881,11881,11881,11881,2.96,8.82,11881,7.31,4.43,7.79,6.83,4.04,Nom_11881,2.89,4.02,5.93,2.601742,8.68,2024-01-01 00:00:00
SEG_11882,11882,11882,11882,3.70,6.84,11882,1.34,2.28,8.47,8.87,3.77,Nom_11882,3.91,1.39,9.82,2.681920,8.57,2024-01-01 00:00:00
SEG_11883,11883,11883,11883,6.88,3.95,11883,7.45,4.31,6.07,6.83,8.49,Nom_11883,1.36,6.41,3.27,2.726240,7.42,2024-01-01 00:00:00
SEG_11884,11884,11884,11884,1.34,5.11,11884,5.91,9.81,5.09,5.36,5.55,Nom_11884,9.88,4.01,6.84,2.051526,2.46,2024-01-01 00:00:00
SEG_11885,11885,11885,11885,1.07,2.59,11885,9.35,8.07,2.06,1.30,5.60,Nom_11885,9.07,7.73,8.48,2.533071,8.33,2024-01-01 00:00:00
SEG_11886,11886,11886,11886,5.14,6.41,11886,2.75,6.14,9.39,2.40,4.82,Nom_11886,5.12,6.07,9.07,1.960221,4.21,2024-01-01 00:00:00
SEG_11887,11887,11887,11887,7.93,2.20,11887,2.17,4.85,4.32,1.56,9.45,Nom_11887,9.31,2.13,9.12,2.385553,5.13,2024-01-01 00:00:00
SEG_11888,11888,11888,11888,1.87,4.83,11888,2.45,1.36,9.87,2.26,4.11,Nom_11888,5.44,5.49,5.32,2.832274,2.35,2024-01-01 00:00:00
SEG_11889,11889,11889,11889,3.07,2.92,11889,8.09,6.25,3.48,6.94,3.53,Nom_11889,3.01,6.20,7.58,2.275100,2.27,2024-01-01 00:00:00
SEG_11890,11890,11890,11890,9.98,9.39,11890,8.07,9.55,5.44,4.34,2.80,Nom_11890,6.64,8.31,4.29,2.568281,1.65,2024-01-01 00:00:00
SEG_11891,11891,11891,11891,5.83,4.11,11891,8.44,2.43,8.46,4.92,7.98,Nom_11891,2.76,9.68,4.48,2.670432,7.00,2024-01-01 00:00:00
SEG_11892,11892,11892,11892,8.69,2.20,11892,2.52,2.26,2.38,6.57,7.25,Nom_11892,7.72,3.51,8.47,2.245468,9.21,2024-01-01 00:00:00
SEG_11893,11893,11893,11893,8.36,9.03,11893,7.93,8.26,4.04,7.19,8.80,Nom_11893,1.68,7.67,7.24,2.560186,6.12,2024-01-01 00:00:00
SEG_11894,11894,11894,11894,5.35,4.22,11894,5.03,2.06,7.77,1.02,4.54,Nom_11894,9.06,7.51,3.53,2.246925,6.94,2024-01-01 00:00:00
SEG_11895,11895,11895,11895,2.85,1.77,11895,6.94,5.42,8.87,1.59,9.44,Nom_11895,6.14,6.89,3.96,2.656024,8.88,2024-01-01 00:00:00
SEG_11896,11896,11896,11896,1.34,7.73,11896,9.63,6.54,6.73,8.94,8.04,Nom_11896,6.67,3.77,6.68,2.279630,9.51,2024-01-01 00:00:00
SEG_11897,11897,11897,11897,3.48,7.18,11897,9.89,8.43,6.92,9.42,8.68,Nom_11897,3.54,7.61,2.87,2.843995,7.03,2024-01-01 00:00:00
SEG_11898,11898,11898,11898,5.11,1.88,11898,8.86,1.17,5.22,8.55,7.56,Nom_11898,8.88,9.62,9.40,2.425608,3.79,2024-01-01 00:00:00
SEG_11899,11899,11899,11899,1.34,2.82,11899,1.26,9.06,2.09,2.66,6.75,Nom_11899,8.57,6.95,2.56,2.847199,6.56,2024-01-01 00:00:00
SEG_11900,11900,11900,11900,4.98,1.36,11900,2.19,2.96,5.67,6.42,9.62,Nom_11900,3.88,9.70,9.48,1.968283,8.59,2024-01-01 00:00:00
SEG_11901,11901,11901,11901,2.01,7.49,11901,1.51,4.43,3.29,9.47,2.38,Nom_11901,6.77,8.54,6.55,2.113722,3.59,2024-01-01 00:00:00
SEG_11902,11902,11902,11902,9.07,7.96,11902,5.92,1.53,2.10,3.76,5.91,Nom_11902,8.31,5.41,3.48,1.875249,9.36,2024-01-01 00:00:00
SEG_11903,11903,11903,11903,8.68,8.69,11903,7.65,5.86,8.07,2.11,9.89,Nom_11903,4.27,4.36,1.36,2.396037,7.59,2024-01-01 00:00:00
SEG_11904,11904,11904,11904,3.62,1.62,11904,7.65,7.94,10.00,1.65,9.32,Nom_11904,9.07,3.29,9.25,2.458688,1.72,2024-01-01 00:00:00
SEG_11905,11905,11905,11905,6.47,1.14,11905,8.51,9.14,5.69,8.66,9.60,Nom_11905,4.25,9.46,6.56,2.102689,1.79,2024-01-01 00:00:00
SEG_11906,11906,11906,11906,9.42,5.48,11906,7.87,2.51,8.81,6.14,9.32,Nom_11906,7.13,3.61,8.12,2.461236,5.75,2024-01-01 00:00:00
SEG_11907,11907,11907,11907,3.72,5.84,11907,5.70,5.41,7.62,4.61,7.51,Nom_11907,9.13,8.15,9.00,2.786501,1.71,2024-01-01 00:00:00
SEG_11908,11908,11908,11908,9.01,2.34,11908,5.04,7.97,1.67,5.10,9.20,Nom_11908,7.73,3.69,6.01,2.587048,6.34,2024-01-01 00:00:00
SEG_11909,11909,11909,11909,8.52,5.64,11909,8.93,3.87,3.35,8.25,7.62,Nom_11909,9.32,1.27,4.25,1.999766,3.37,2024-01-01 00:00:00
SEG_11910,11910,11910,11910,7.83,4.20,11910,9.25,4.38,4.59,4.02,8.28,Nom_11910,1.45,9.36,5.66,2.320289,5.94,2024-01-01 00:00:00
SEG_11911,11911,11911,11911,7.14,1.39,11911,4.94,1.45,9.72,5.72,3.67,Nom_11911,9.23,5.82,5.71,2.365804,7.79,2024-01-01 00:00:00
SEG_11912,11912,11912,11912,7.96,3.36,11912,5.28,3.50,4.29,4.95,8.27,Nom_11912,5.82,1.89,3.78,1.888735,2.21,2024-01-01 00:00:00
SEG_11913,11913,11913,11913,9.20,8.08,11913,1.44,4.08,4.29,6.54,6.86,Nom_11913,6.54,4.92,4.00,2.597402,7.01,2024-01-01 00:00:00
SEG_11914,11914,11914,11914,3.83,8.56,11914,2.17,7.29,8.94,4.22,4.12,Nom_11914,6.50,2.73,2.28,1.945337,1.42,2024-01-01 00:00:00
SEG_11915,11915,11915,11915,9.95,2.36,11915,9.31,5.34,8.49,2.00,8.64,Nom_11915,4.38,4.82,9.20,2.270512,9.26,2024-01-01 00:00:00
SEG_11916,11916,11916,11916,1.93,2.43,11916,2.37,3.61,2.34,7.72,7.52,Nom_11916,2.26,3.74,2.69,1.968043,4.55,2024-01-01 00:00:00
SEG_11917,11917,11917,11917,8.64,6.50,11917,2.57,5.72,4.24,1.33,8.15,Nom_11917,9.27,7.12,5.52,2.802486,2.01,2024-01-01 00:00:00
SEG_11918,11918,11918,11918,3.32,1.48,11918,3.68,7.25,1.60,6.66,2.44,Nom_11918,1.00,2.48,4.36,2.252662,4.14,2024-01-01 00:00:00
SEG_11919,11919,11919,11919,5.47,7.63,11919,4.11,3.72,2.72,7.56,3.47,Nom_11919,1.41,7.18,6.66,2.386519,9.13,2024-01-01 00:00:00
SEG_11920,11920,11920,11920,8.61,8.94,11920,5.97,6.30,9.27,3.37,5.53,Nom_11920,6.89,1.79,5.96,2.300084,5.10,2024-01-01 00:00:00
SEG_11921,11921,11921,11921,9.66,2.13,11921,4.52,7.34,3.14,4.80,6.40,Nom_11921,5.99,7.29,2.03,2.586006,9.64,2024-01-01 00:00:00
SEG_11922,11922,11922,11922,5.02,1.79,11922,1.47,7.33,1.47,5.93,4.25,Nom_11922,9.41,5.47,3.13,1.907700,3.81,2024-01-01 00:00:00
SEG_11923,11923,11923,11923,5.96,4.20,11923,3.04,4.35,3.10,3.66,9.69,Nom_11923,3.89,2.41,3.47,2.367254,5.30,2024-01-01 00:00:00
SEG_11924,11924,11924,11924,5.46,9.12,11924,3.92,4.20,6.40,9.24,4.75,Nom_11924,6.68,5.68,2.50,2.334454,5.88,2024-01-01 00:00:00
SEG_11925,11925,11925,11925,5.38,1.04,11925,6.25,8.90,2.33,6.71,7.49,Nom_11925,9.72,4.53,3.22,2.444246,6.02,2024-01-01 00:00:00
SEG_11926,11926,11926,11926,6.43,4.99,11926,3.03,9.22,1.50,9.27,9.07,Nom_11926,7.03,2.98,5.15,2.258548,9.41,2024-01-01 00:00:00
SEG_11927,11927,11927,11927,4.58,7.39,11927,9.25,8.52,6.75,1.75,1.48,Nom_11927,6.98,7.12,6.27,2.471126,8.15,2024-01-01 00:00:00
SEG_11928,11928,11928,11928,6.56,7.52,11928,5.89,2.55,1.41,4.75,1.68,Nom_11928,6.49,2.50,5.40,2.430394,6.74,2024-01-01 00:00:00
SEG_11929,11929,11929,11929,9.15,1.14,11929,2.89,4.88,9.82,2.68,5.01,Nom_11929,7.01,4.73,9.10,2.834765,9.98,2024-01-01 00:00:00
SEG_11930,11930,11930,11930,2.53,2.42,11930,3.23,3.22,5.16,4.76,8.76,Nom_11930,3.03,2.68,8.01,2.142597,5.64,2024-01-01 00:00:00
SEG_11931,11931,11931,11931,3.07,9.23,11931,2.82,2.92,1.77,5.14,4.59,Nom_11931,2.69,8.20,9.70,2.445506,1.18,2024-01-01 00:00:00
SEG_11932,11932,11932,11932,5.10,8.34,11932,9.44,3.50,3.68,2.95,4.29,Nom_11932,2.26,2.63,3.14,2.361646,6.05,2024-01-01 00:00:00
SEG_11933,11933,11933,11933,1.81,5.18,11933,4.79,6.90,2.56,8.44,3.47,Nom_11933,9.87,7.22,2.34,2.034785,7.27,2024-01-01 00:00:00
SEG_11934,11934,11934,11934,5.16,8.66,11934,4.66,5.21,9.68,7.26,3.54,Nom_11934,6.94,6.74,6.34,2.293917,3.84,2024-01-01 00:00:00
SEG_11935,11935,11935,11935,5.47,1.53,11935,1.87,3.35,8.37,2.01,3.22,Nom_11935,7.60,3.23,5.61,2.355482,2.29,2024-01-01 00:00:00
SEG_11936,11936,11936,11936,7.78,1.36,11936,4.42,5.09,4.48,3.23,9.52,Nom_11936,8.54,8.42,9.40,1.896029,5.10,2024-01-01 00:00:00
SEG_11937,11937,11937,11937,9.67,7.79,11937,1.60,7.59,8.21,7.78,8.79,Nom_11937,5.27,4.13,5.24,2.095210,9.77,2024-01-01 00:00:00
SEG_11938,11938,11938,11938,7.03,7.43,11938,2.34,6.77,2.09,8.60,7.49,Nom_11938,6.43,4.45,1.01,2.302916,4.68,2024-01-01 00:00:00
SEG_11939,11939,11939,11939,5.54,9.67,11939,4.54,1.94,5.62,1.89,8.55,Nom_11939,9.73,4.83,6.33,2.242508,8.21,2024-01-01 00:00:00
SEG_11940,11940,11940,11940,7.92,3.10,11940,1.31,8.32,3.75,7.65,6.30,Nom_11940,5.81,5.70,9.68,2.039995,2.32,2024-01-01 00:00:00
SEG_11941,11941,11941,11941,2.17,5.70,11941,1.44,9.28,1.82,4.50,6.74,Nom_11941,8.87,8.84,5.21,2.270747,6.94,2024-01-01 00:00:00
SEG_11942,11942,11942,11942,3.92,6.67,11942,2.94,8.02,7.57,7.99,7.05,Nom_11942,8.22,2.81,3.82,2.831944,9.11,2024-01-01 00:00:00
SEG_11943,11943,11943,11943,2.87,2.49,11943,8.18,9.04,6.67,4.43,6.51,Nom_11943,5.66,5.85,7.00,1.874056,7.31,2024-01-01 00:00:00
SEG_11944,11944,11944,11944,5.34,8.36,11944,9.25,2.93,6.43,2.89,7.54,Nom_11944,5.22,6.76,8.13,2.700720,4.43,2024-01-01 00:00:00
SEG_11945,11945,11945,11945,3.44,8.03,11945,2.21,4.93,1.55,9.60,9.59,Nom_11945,2.48,6.54,8.11,2.656284,7.58,2024-01-01 00:00:00
SEG_11946,11946,11946,11946,6.96,5.56,11946,8.10,8.99,9.37,2.83,1.08,Nom_11946,5.96,8.64,7.55,2.551266,1.84,2024-01-01 00:00:00
SEG_11947,11947,11947,11947,4.22,3.98,11947,9.54,8.78,7.55,6.38,1.20,Nom_11947,9.38,5.20,8.06,2.392003,1.93,2024-01-01 00:00:00
SEG_11948,11948,11948,11948,5.81,8.01,11948,5.94,2.69,7.59,7.27,5.23,Nom_11948,9.67,6.71,9.50,2.152500,6.14,2024-01-01 00:00:00
SEG_11949,11949,11949,11949,6.87,4.19,11949,1.69,1.98,2.93,5.14,2.80,Nom_11949,9.45,2.80,9.33,1.960867,1.85,2024-01-01 00:00:00
SEG_11950,11950,11950,11950,2.01,5.27,11950,2.51,9.80,8.07,1.20,6.99,Nom_11950,1.59,2.47,2.89,2.695099,4.77,2024-01-01 00:00:00
SEG_11951,11951,11951,11951,4.73,6.23,11951,4.02,7.05,1.38,4.79,8.31,Nom_11951,5.87,3.46,6.84,2.232362,4.86,2024-01-01 00:00:00
SEG_11952,11952,11952,11952,8.82,5.42,11952,8.86,7.64,2.67,1.36,3.20,Nom_11952,8.59,3.28,7.46,2.507946,1.04,2024-01-01 00:00:00
SEG_11953,11953,11953,11953,6.60,3.61,11953,3.89,2.45,8.70,9.60,6.43,Nom_11953,6.54,5.63,9.68,2.069626,5.32,2024-01-01 00:00:00
SEG_11954,11954,11954,11954,8.18,9.74,11954,4.10,7.99,4.66,4.01,5.01,Nom_11954,8.35,2.16,5.89,2.766765,6.17,2024-01-01 00:00:00
SEG_11955,11955,11955,11955,9.80,9.06,11955,9.76,2.47,5.55,4.34,6.43,Nom_11955,1.88,7.18,9.23,2.203022,2.83,2024-01-01 00:00:00
SEG_11956,11956,11956,11956,3.70,3.61,11956,2.41,9.33,1.03,5.42,1.28,Nom_11956,1.52,9.40,1.23,2.689713,6.57,2024-01-01 00:00:00
SEG_11957,11957,11957,11957,4.95,5.79,11957,9.48,3.52,8.12,6.61,6.18,Nom_11957,1.31,9.70,6.45,2.491839,5.86,2024-01-01 00:00:00
SEG_11958,11958,11958,11958,7.18,8.58,11958,1.69,2.85,4.97,9.06,1.31,Nom_11958,7.37,1.98,7.95,2.290816,7.46,2024-01-01 00:00:00
SEG_11959,11959,11959,11959,1.35,7.23,11959,1.17,4.52,5.30,7.52,3.86,Nom_11959,6.91,6.02,9.24,2.187466,4.73,2024-01-01 00:00:00
SEG_11960,11960,11960,11960,3.70,9.11,11960,7.38,9.30,2.89,3.46,3.50,Nom_11960,2.23,7.09,2.82,2.254273,3.87,2024-01-01 00:00:00
SEG_11961,11961,11961,11961,8.50,2.47,11961,7.60,7.17,6.47,4.96,6.27,Nom_11961,7.12,8.67,3.40,2.305704,6.87,2024-01-01 00:00:00
SEG_11962,11962,11962,11962,5.59,3.60,11962,9.71,3.94,2.99,1.97,5.80,Nom_11962,2.78,7.02,6.12,1.938749,6.71,2024-01-01 00:00:00
SEG_11963,11963,11963,11963,8.41,4.18,11963,4.48,6.01,5.28,7.97,5.14,Nom_11963,10.00,4.56,8.95,1.933229,4.93,2024-01-01 00:00:00
SEG_11964,11964,11964,11964,4.44,2.16,11964,8.38,7.99,4.97,7.56,4.30,Nom_11964,6.13,9.86,1.30,2.267871,9.58,2024-01-01 00:00:00
SEG_11965,11965,11965,11965,1.76,4.11,11965,2.35,1.25,1.27,5.62,8.70,Nom_11965,8.52,6.88,7.95,2.471267,1.66,2024-01-01 00:00:00
SEG_11966,11966,11966,11966,4.78,1.35,11966,6.19,5.69,4.55,9.27,4.39,Nom_11966,5.33,1.29,5.13,2.696191,1.28,2024-01-01 00:00:00
SEG_11967,11967,11967,11967,2.97,5.59,11967,9.15,8.42,7.09,6.22,3.32,Nom_11967,4.96,6.62,3.48,2.622621,1.40,2024-01-01 00:00:00
SEG_11968,11968,11968,11968,2.06,1.87,11968,9.15,8.52,4.04,2.32,8.08,Nom_11968,1.67,2.04,1.99,2.259367,2.87,2024-01-01 00:00:00
SEG_11969,11969,11969,11969,3.61,2.06,11969,4.79,5.90,1.51,2.18,4.06,Nom_11969,7.26,3.97,4.51,2.401050,2.84,2024-01-01 00:00:00
SEG_11970,11970,11970,11970,8.65,6.99,11970,5.37,3.63,2.66,2.76,1.15,Nom_11970,2.59,8.33,7.09,2.016681,7.74,2024-01-01 00:00:00
SEG_11971,11971,11971,11971,7.79,2.98,11971,9.54,5.93,9.92,9.24,9.72,Nom_11971,2.21,9.09,1.49,2.533539,5.82,2024-01-01 00:00:00
SEG_11972,11972,11972,11972,5.10,7.30,11972,9.08,1.24,7.97,6.34,6.53,Nom_11972,8.56,9.49,5.03,2.675647,6.02,2024-01-01 00:00:00
SEG_11973,11973,11973,11973,2.56,1.49,11973,8.45,9.21,5.17,2.47,5.85,Nom_11973,5.99,2.04,4.95,2.415602,5.76,2024-01-01 00:00:00
SEG_11974,11974,11974,11974,6.09,1.34,11974,8.53,2.23,4.51,7.91,9.06,Nom_11974,6.45,5.40,5.35,2.804579,7.66,2024-01-01 00:00:00
SEG_11975,11975,11975,11975,3.35,8.96,11975,9.72,9.68,8.31,1.83,7.63,Nom_11975,5.93,2.58,5.90,2.614321,5.23,2024-01-01 00:00:00
SEG_11976,11976,11976,11976,9.66,2.53,11976,5.92,3.79,5.96,1.62,9.23,Nom_11976,9.94,9.97,2.41,2.645283,4.35,2024-01-01 00:00:00
SEG_11977,11977,11977,11977,3.24,4.36,11977,9.48,7.89,3.93,8.70,4.80,Nom_11977,1.17,1.19,7.03,2.349433,8.21,2024-01-01 00:00:00
SEG_11978,11978,11978,11978,6.23,7.94,11978,3.10,1.83,1.54,5.68,9.39,Nom_11978,5.03,6.12,3.03,2.676495,1.44,2024-01-01 00:00:00
SEG_11979,11979,11979,11979,7.58,9.89,11979,1.85,4.60,6.04,8.92,3.15,Nom_11979,3.89,3.77,2.06,1.960661,3.66,2024-01-01 00:00:00
SEG_11980,11980,11980,11980,8.90,4.35,11980,8.25,2.59,2.34,7.33,1.96,Nom_11980,5.86,4.40,4.75,2.675190,4.02,2024-01-01 00:00:00
SEG_11981,11981,11981,11981,2.19,9.37,11981,4.17,4.89,4.00,7.77,5.22,Nom_11981,4.98,3.82,1.06,2.408250,2.02,2024-01-01 00:00:00
SEG_11982,11982,11982,11982,4.46,3.66,11982,7.31,9.54,2.39,9.11,4.45,Nom_11982,8.06,5.08,1.96,2.008419,5.36,2024-01-01 00:00:00
SEG_11983,11983,11983,11983,3.62,7.67,11983,9.07,6.21,8.47,4.00,5.99,Nom_11983,1.97,7.71,6.73,2.611567,5.25,2024-01-01 00:00:00
SEG_11984,11984,11984,11984,9.38,6.14,11984,1.67,9.66,2.71,3.19,1.52,Nom_11984,8.96,4.50,6.50,2.313656,8.29,2024-01-01 00:00:00
