col_environnement_id,col_time_id,col_zone_id,col_polluant_id,col_mode_id,col_station_id,col_valeur_co2,col_niveau_pollution,col_aqi_moyen,col_condition_meteo,col_temperature,col_prix_carburant_ref,col_energie_renouvelable_pourcent,col_impact_sante_index,col_cout_pollution,col_energy_consumption_per_vehicle,col_source,col_date_insertion
ENV_11965,11965,11965,11965,11965,11965,48.28,Critique,6.98,Soleil,2.73,1.80,6.17,91,4.71,5.97,Meteo_France,2024-01-01 00:00:00
ENV_11966,11966,11966,11966,11966,11966,35.48,Critique,1.02,Pluie,7.81,9.84,8.13,52,2.47,4.43,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11967,11967,11967,11967,11967,11967,7.21,Critique,7.11,Brouillard,1.49,3.05,9.28,72,5.33,3.00,AirParif_2024,2024-01-01 00:00:00
ENV_11968,11968,11968,11968,11968,11968,5.48,Faible,2.64,Orage,5.94,2.89,2.41,76,4.72,5.46,Data.gouv.fr,2024-01-01 00:00:00
ENV_11969,11969,11969,11969,11969,11969,23.20,Critique,1.96,Orage,8.49,8.75,8.65,22,0.63,4.49,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11970,11970,11970,11970,11970,11970,8.30,Critique,3.32,Nuageux,1.67,1.34,9.52,12,5.14,5.92,AirParif_2024,2024-01-01 00:00:00
ENV_11971,11971,11971,11971,11971,11971,38.26,Critique,2.41,Nuageux,1.04,6.48,1.53,47,7.48,3.75,Data.gouv.fr,2024-01-01 00:00:00
ENV_11972,11972,11972,11972,11972,11972,6.84,Critique,3.13,Pluie,3.48,7.28,8.12,33,4.51,2.64,Data.gouv.fr,2024-01-01 00:00:00
ENV_11973,11973,11973,11973,11973,11973,28.31,Modéré,3.36,Pluie,9.49,1.20,2.70,53,3.31,2.41,Data.gouv.fr,2024-01-01 00:00:00
ENV_11974,11974,11974,11974,11974,11974,20.83,Critique,5.92,Soleil,7.69,2.38,3.50,81,9.76,6.49,AirParif_2024,2024-01-01 00:00:00
ENV_11975,11975,11975,11975,11975,11975,39.37,Critique,1.57,Pluie,4.64,5.14,3.66,6,2.20,9.51,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_11976,11976,11976,11976,11976,11976,5.49,Modéré,3.28,Nuageux,2.53,5.43,5.16,70,4.00,8.56,Meteo_France,2024-01-01 00:00:00
ENV_11977,11977,11977,11977,11977,11977,39.48,Critique,5.56,Orage,5.45,9.97,5.69,15,4.57,8.50,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11978,11978,11978,11978,11978,11978,6.16,Faible,2.82,Orage,7.71,3.70,1.45,57,1.41,3.15,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_11979,11979,11979,11979,11979,11979,28.31,Élevé,9.60,Brouillard,9.30,3.58,3.27,93,6.60,5.20,Data.gouv.fr,2024-01-01 00:00:00
ENV_11980,11980,11980,11980,11980,11980,25.26,Critique,5.75,Pluie,4.41,4.19,4.16,84,6.65,3.22,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_11981,11981,11981,11981,11981,11981,39.70,Critique,2.03,Orage,7.62,9.89,4.38,43,3.73,3.85,AirParif_2024,2024-01-01 00:00:00
ENV_11982,11982,11982,11982,11982,11982,19.84,Élevé,5.16,Soleil,8.21,8.37,6.98,75,3.66,9.24,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11983,11983,11983,11983,11983,11983,30.29,Élevé,6.91,Brouillard,8.59,8.59,1.90,79,6.22,4.77,Data.gouv.fr,2024-01-01 00:00:00
ENV_11984,11984,11984,11984,11984,11984,42.08,Faible,6.44,Nuageux,5.38,8.84,4.57,49,3.25,3.07,Meteo_France,2024-01-01 00:00:00
ENV_11985,11985,11985,11985,11985,11985,26.69,Modéré,9.77,Pluie,3.73,7.63,1.95,69,4.13,2.35,Meteo_France,2024-01-01 00:00:00
ENV_11986,11986,11986,11986,11986,11986,23.93,Élevé,2.72,Brouillard,2.42,0.90,5.89,11,6.67,9.55,Meteo_France,2024-01-01 00:00:00
ENV_11987,11987,11987,11987,11987,11987,2.83,Modéré,6.24,Pluie,6.29,2.98,5.03,13,8.95,5.30,Meteo_France,2024-01-01 00:00:00
ENV_11988,11988,11988,11988,11988,11988,29.95,Élevé,8.66,Soleil,1.65,0.60,8.21,66,2.13,9.96,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11989,11989,11989,11989,11989,11989,49.90,Faible,8.15,Brouillard,4.69,0.56,3.96,76,8.99,5.09,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11990,11990,11990,11990,11990,11990,3.76,Modéré,2.69,Brouillard,8.37,6.74,7.55,50,9.06,4.45,AirParif_2024,2024-01-01 00:00:00
ENV_11991,11991,11991,11991,11991,11991,46.40,Élevé,9.42,Brouillard,6.03,5.92,1.72,50,4.33,7.27,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11992,11992,11992,11992,11992,11992,11.41,Élevé,2.89,Brouillard,5.62,8.99,7.43,7,0.82,5.11,AirParif_2024,2024-01-01 00:00:00
ENV_11993,11993,11993,11993,11993,11993,48.47,Faible,2.49,Nuageux,7.76,5.37,5.85,15,1.34,4.89,Data.gouv.fr,2024-01-01 00:00:00
ENV_11994,11994,11994,11994,11994,11994,34.61,Critique,5.96,Pluie,7.34,9.58,9.24,89,4.74,6.13,AirParif_2024,2024-01-01 00:00:00
ENV_11995,11995,11995,11995,11995,11995,32.52,Critique,9.60,Pluie,1.37,0.87,5.87,61,5.32,9.02,SNCF_Open_Data,2024-01-01 00:00:00
ENV_11996,11996,11996,11996,11996,11996,6.75,Faible,4.28,Nuageux,1.42,7.53,4.06,86,1.23,4.15,AirParif_2024,2024-01-01 00:00:00
ENV_11997,11997,11997,11997,11997,11997,7.38,Élevé,8.38,Pluie,8.23,8.11,4.63,15,6.90,2.64,Data.gouv.fr,2024-01-01 00:00:00
ENV_11998,11998,11998,11998,11998,11998,19.22,Critique,4.68,Nuageux,3.79,9.44,5.06,19,5.20,6.45,Data.gouv.fr,2024-01-01 00:00:00
ENV_11999,11999,11999,11999,11999,11999,46.95,Critique,5.21,Soleil,3.61,1.96,2.49,8,9.43,8.81,Data.gouv.fr,2024-01-01 00:00:00
ENV_12000,12000,12000,12000,12000,12000,34.09,Élevé,6.94,Brouillard,1.71,8.51,7.09,6,4.05,1.22,AirParif_2024,2024-01-01 00:00:00
ENV_12001,12001,12001,12001,12001,12001,26.41,Critique,7.75,Soleil,8.04,3.84,9.33,71,6.41,9.74,AirParif_2024,2024-01-01 00:00:00
ENV_12002,12002,12002,12002,12002,12002,45.23,Modéré,5.89,Soleil,4.97,4.38,5.71,77,9.86,1.08,AirParif_2024,2024-01-01 00:00:00
ENV_12003,12003,12003,12003,12003,12003,25.95,Critique,8.97,Soleil,8.67,9.20,4.14,45,5.04,7.76,AirParif_2024,2024-01-01 00:00:00
ENV_12004,12004,12004,12004,12004,12004,35.32,Élevé,7.55,Soleil,4.85,6.16,7.71,74,2.49,9.31,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12005,12005,12005,12005,12005,12005,35.70,Faible,6.38,Orage,3.61,4.10,8.62,71,7.25,5.39,Data.gouv.fr,2024-01-01 00:00:00
ENV_12006,12006,12006,12006,12006,12006,42.25,Élevé,9.86,Brouillard,9.71,3.70,8.48,2,1.22,9.95,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12007,12007,12007,12007,12007,12007,29.44,Élevé,7.15,Orage,4.84,8.89,4.23,54,2.99,7.34,Data.gouv.fr,2024-01-01 00:00:00
ENV_12008,12008,12008,12008,12008,12008,16.59,Modéré,6.93,Nuageux,2.17,7.45,4.93,35,4.39,7.32,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12009,12009,12009,12009,12009,12009,19.02,Élevé,5.39,Soleil,1.58,7.35,7.22,70,1.92,8.71,AirParif_2024,2024-01-01 00:00:00
ENV_12010,12010,12010,12010,12010,12010,42.82,Faible,5.52,Orage,3.74,2.94,6.37,84,8.92,1.71,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12011,12011,12011,12011,12011,12011,19.91,Élevé,7.22,Pluie,3.33,6.36,1.54,55,4.06,5.35,Data.gouv.fr,2024-01-01 00:00:00
ENV_12012,12012,12012,12012,12012,12012,34.35,Faible,3.64,Nuageux,8.78,2.11,6.16,11,2.98,9.24,AirParif_2024,2024-01-01 00:00:00
ENV_12013,12013,12013,12013,12013,12013,38.23,Modéré,5.66,Orage,6.64,8.75,3.81,38,1.98,2.48,AirParif_2024,2024-01-01 00:00:00
ENV_12014,12014,12014,12014,12014,12014,15.89,Faible,6.36,Soleil,7.22,5.71,4.10,56,7.77,4.99,Meteo_France,2024-01-01 00:00:00
ENV_12015,12015,12015,12015,12015,12015,18.58,Élevé,1.32,Soleil,3.25,1.51,4.80,81,7.18,9.57,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12016,12016,12016,12016,12016,12016,12.27,Critique,3.51,Brouillard,9.26,7.94,9.80,40,9.34,1.11,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12017,12017,12017,12017,12017,12017,30.59,Élevé,5.30,Brouillard,5.75,10.00,1.83,48,6.52,4.04,Data.gouv.fr,2024-01-01 00:00:00
ENV_12018,12018,12018,12018,12018,12018,5.27,Élevé,6.15,Soleil,5.52,4.29,9.12,15,4.24,6.23,Data.gouv.fr,2024-01-01 00:00:00
ENV_12019,12019,12019,12019,12019,12019,19.89,Faible,9.48,Soleil,9.28,5.75,4.89,63,4.83,9.90,Meteo_France,2024-01-01 00:00:00
ENV_12020,12020,12020,12020,12020,12020,34.26,Critique,5.14,Nuageux,3.31,9.64,3.68,17,8.62,8.09,Data.gouv.fr,2024-01-01 00:00:00
ENV_12021,12021,12021,12021,12021,12021,27.07,Faible,2.65,Orage,5.44,1.68,6.71,91,5.17,2.55,AirParif_2024,2024-01-01 00:00:00
ENV_12022,12022,12022,12022,12022,12022,3.37,Faible,6.53,Pluie,7.27,9.04,9.14,15,1.83,4.46,AirParif_2024,2024-01-01 00:00:00
ENV_12023,12023,12023,12023,12023,12023,40.73,Faible,5.82,Pluie,2.14,5.96,4.40,18,7.37,4.42,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12024,12024,12024,12024,12024,12024,16.19,Modéré,9.95,Orage,6.64,4.55,9.76,54,6.37,5.80,AirParif_2024,2024-01-01 00:00:00
ENV_12025,12025,12025,12025,12025,12025,25.34,Critique,9.74,Soleil,8.50,1.96,5.23,74,7.31,4.18,AirParif_2024,2024-01-01 00:00:00
ENV_12026,12026,12026,12026,12026,12026,48.49,Modéré,7.88,Orage,6.36,8.68,8.67,59,5.19,7.41,AirParif_2024,2024-01-01 00:00:00
ENV_12027,12027,12027,12027,12027,12027,4.42,Modéré,8.91,Brouillard,4.11,3.37,6.88,79,0.81,3.80,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12028,12028,12028,12028,12028,12028,21.30,Élevé,7.56,Nuageux,6.97,2.40,4.15,12,2.64,3.12,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12029,12029,12029,12029,12029,12029,40.50,Critique,9.19,Nuageux,1.78,0.78,5.23,6,8.32,5.08,Data.gouv.fr,2024-01-01 00:00:00
ENV_12030,12030,12030,12030,12030,12030,49.49,Élevé,6.36,Nuageux,7.02,7.68,1.42,43,5.06,8.14,AirParif_2024,2024-01-01 00:00:00
ENV_12031,12031,12031,12031,12031,12031,7.31,Modéré,6.00,Soleil,8.07,4.47,3.75,27,8.63,5.45,Data.gouv.fr,2024-01-01 00:00:00
ENV_12032,12032,12032,12032,12032,12032,18.70,Modéré,7.09,Soleil,5.75,1.69,2.26,42,7.82,7.67,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12033,12033,12033,12033,12033,12033,20.39,Faible,1.78,Nuageux,3.07,5.42,7.96,97,6.03,9.05,Meteo_France,2024-01-01 00:00:00
ENV_12034,12034,12034,12034,12034,12034,5.06,Modéré,7.46,Nuageux,3.41,5.83,5.30,83,5.24,8.65,Meteo_France,2024-01-01 00:00:00
ENV_12035,12035,12035,12035,12035,12035,40.86,Élevé,3.17,Orage,1.69,6.18,5.45,68,2.97,4.55,AirParif_2024,2024-01-01 00:00:00
ENV_12036,12036,12036,12036,12036,12036,2.41,Critique,3.39,Brouillard,6.26,2.55,6.45,39,9.38,5.55,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12037,12037,12037,12037,12037,12037,4.35,Faible,6.42,Nuageux,3.16,8.68,9.13,1,6.04,7.20,Data.gouv.fr,2024-01-01 00:00:00
ENV_12038,12038,12038,12038,12038,12038,43.43,Élevé,9.00,Pluie,8.01,4.50,5.91,96,4.92,2.08,Data.gouv.fr,2024-01-01 00:00:00
ENV_12039,12039,12039,12039,12039,12039,13.21,Modéré,8.51,Soleil,8.62,2.07,7.68,19,6.35,6.12,Meteo_France,2024-01-01 00:00:00
ENV_12040,12040,12040,12040,12040,12040,17.03,Critique,4.21,Orage,5.19,5.46,7.23,48,7.07,7.43,Data.gouv.fr,2024-01-01 00:00:00
ENV_12041,12041,12041,12041,12041,12041,27.46,Modéré,4.61,Pluie,1.15,2.40,3.50,73,2.42,1.80,AirParif_2024,2024-01-01 00:00:00
ENV_12042,12042,12042,12042,12042,12042,17.61,Élevé,5.69,Nuageux,6.68,5.92,5.77,74,0.80,6.27,Meteo_France,2024-01-01 00:00:00
ENV_12043,12043,12043,12043,12043,12043,37.37,Modéré,9.57,Pluie,6.55,4.99,6.05,9,5.32,1.29,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12044,12044,12044,12044,12044,12044,32.08,Modéré,1.84,Brouillard,7.86,8.07,9.47,71,2.89,5.30,Data.gouv.fr,2024-01-01 00:00:00
ENV_12045,12045,12045,12045,12045,12045,43.07,Modéré,2.43,Soleil,6.77,8.73,1.76,23,4.92,3.60,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12046,12046,12046,12046,12046,12046,30.75,Modéré,5.02,Brouillard,5.09,7.71,3.00,90,5.23,7.81,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12047,12047,12047,12047,12047,12047,26.69,Modéré,8.47,Brouillard,9.75,6.22,5.58,61,4.10,4.59,Meteo_France,2024-01-01 00:00:00
ENV_12048,12048,12048,12048,12048,12048,36.75,Critique,8.56,Orage,2.27,3.51,4.81,77,2.11,3.83,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12049,12049,12049,12049,12049,12049,20.81,Modéré,4.77,Pluie,5.50,7.30,5.94,41,8.47,8.77,Meteo_France,2024-01-01 00:00:00
ENV_12050,12050,12050,12050,12050,12050,33.47,Faible,5.35,Orage,1.99,7.72,1.03,21,5.74,6.98,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12051,12051,12051,12051,12051,12051,15.72,Élevé,5.38,Soleil,1.96,9.42,5.72,63,5.81,5.96,AirParif_2024,2024-01-01 00:00:00
ENV_12052,12052,12052,12052,12052,12052,20.38,Critique,6.47,Pluie,6.37,1.57,5.97,72,4.53,7.90,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12053,12053,12053,12053,12053,12053,29.54,Élevé,7.40,Pluie,3.15,1.22,1.36,66,9.69,6.24,AirParif_2024,2024-01-01 00:00:00
ENV_12054,12054,12054,12054,12054,12054,48.56,Critique,8.39,Soleil,9.00,4.08,9.69,29,1.33,5.29,Meteo_France,2024-01-01 00:00:00
ENV_12055,12055,12055,12055,12055,12055,43.41,Modéré,2.19,Brouillard,6.70,9.07,6.16,59,3.47,9.49,Meteo_France,2024-01-01 00:00:00
ENV_12056,12056,12056,12056,12056,12056,7.15,Critique,2.75,Brouillard,4.81,3.57,1.41,40,9.89,5.74,Data.gouv.fr,2024-01-01 00:00:00
ENV_12057,12057,12057,12057,12057,12057,49.93,Faible,5.46,Brouillard,9.81,0.89,7.68,18,1.34,8.18,Meteo_France,2024-01-01 00:00:00
ENV_12058,12058,12058,12058,12058,12058,31.53,Faible,6.92,Orage,1.46,6.53,2.11,28,0.56,4.44,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12059,12059,12059,12059,12059,12059,15.37,Modéré,8.59,Orage,6.09,3.41,5.75,56,1.14,8.11,Meteo_France,2024-01-01 00:00:00
ENV_12060,12060,12060,12060,12060,12060,11.14,Critique,7.69,Soleil,5.75,3.39,3.02,65,2.64,6.18,Data.gouv.fr,2024-01-01 00:00:00
ENV_12061,12061,12061,12061,12061,12061,12.08,Élevé,5.70,Soleil,9.59,4.42,3.64,66,1.58,6.45,AirParif_2024,2024-01-01 00:00:00
ENV_12062,12062,12062,12062,12062,12062,27.25,Élevé,2.77,Nuageux,3.01,3.39,9.16,33,2.71,2.09,Data.gouv.fr,2024-01-01 00:00:00
ENV_12063,12063,12063,12063,12063,12063,17.90,Faible,8.16,Soleil,4.41,5.06,9.97,6,5.12,9.70,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12064,12064,12064,12064,12064,12064,23.24,Critique,3.30,Pluie,9.60,1.31,4.81,54,7.59,6.30,AirParif_2024,2024-01-01 00:00:00
ENV_12065,12065,12065,12065,12065,12065,6.60,Modéré,2.91,Soleil,4.90,6.34,5.26,66,2.48,9.22,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12066,12066,12066,12066,12066,12066,1.69,Élevé,8.92,Pluie,9.53,7.32,8.80,25,1.23,5.45,AirParif_2024,2024-01-01 00:00:00
ENV_12067,12067,12067,12067,12067,12067,10.04,Modéré,4.36,Soleil,9.22,0.64,9.58,4,8.67,3.70,AirParif_2024,2024-01-01 00:00:00
ENV_12068,12068,12068,12068,12068,12068,10.11,Critique,4.94,Orage,6.25,8.66,8.97,93,6.64,2.96,Meteo_France,2024-01-01 00:00:00
ENV_12069,12069,12069,12069,12069,12069,45.52,Élevé,2.86,Orage,5.60,6.32,2.44,46,2.93,3.14,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12070,12070,12070,12070,12070,12070,4.32,Modéré,8.69,Nuageux,4.26,0.83,3.01,36,1.01,5.45,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12071,12071,12071,12071,12071,12071,9.50,Critique,8.57,Soleil,4.95,4.35,2.54,53,2.18,3.16,AirParif_2024,2024-01-01 00:00:00
ENV_12072,12072,12072,12072,12072,12072,45.77,Élevé,8.06,Brouillard,4.60,9.95,8.15,46,6.89,8.92,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12073,12073,12073,12073,12073,12073,8.32,Faible,3.00,Pluie,4.25,1.14,3.91,35,9.27,6.25,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12074,12074,12074,12074,12074,12074,17.08,Modéré,7.62,Soleil,8.03,8.82,7.05,55,6.52,8.89,AirParif_2024,2024-01-01 00:00:00
ENV_12075,12075,12075,12075,12075,12075,20.99,Faible,5.58,Orage,8.31,5.25,7.77,93,5.49,4.61,AirParif_2024,2024-01-01 00:00:00
ENV_12076,12076,12076,12076,12076,12076,34.31,Élevé,5.68,Orage,4.89,4.38,1.82,20,4.57,6.18,Meteo_France,2024-01-01 00:00:00
ENV_12077,12077,12077,12077,12077,12077,14.96,Élevé,5.23,Soleil,8.80,2.41,3.42,87,9.74,3.10,Meteo_France,2024-01-01 00:00:00
ENV_12078,12078,12078,12078,12078,12078,17.07,Critique,1.14,Orage,2.76,2.78,5.88,57,9.68,6.23,AirParif_2024,2024-01-01 00:00:00
ENV_12079,12079,12079,12079,12079,12079,47.69,Faible,2.06,Nuageux,5.82,3.00,1.30,55,1.36,3.91,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12080,12080,12080,12080,12080,12080,40.58,Faible,2.69,Nuageux,4.20,5.82,2.49,21,2.72,7.68,Meteo_France,2024-01-01 00:00:00
ENV_12081,12081,12081,12081,12081,12081,16.70,Modéré,3.00,Brouillard,6.51,6.60,9.36,63,7.45,6.35,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12082,12082,12082,12082,12082,12082,36.40,Modéré,5.09,Soleil,7.32,4.93,3.21,61,9.27,4.92,Data.gouv.fr,2024-01-01 00:00:00
ENV_12083,12083,12083,12083,12083,12083,40.73,Faible,1.12,Soleil,2.09,3.05,1.44,83,5.61,3.62,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12084,12084,12084,12084,12084,12084,1.42,Modéré,8.98,Orage,1.63,2.01,9.82,82,5.02,9.84,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12085,12085,12085,12085,12085,12085,10.94,Modéré,9.86,Soleil,5.13,3.85,9.36,60,8.16,8.95,Data.gouv.fr,2024-01-01 00:00:00
ENV_12086,12086,12086,12086,12086,12086,44.15,Modéré,1.22,Pluie,6.71,9.84,2.10,38,4.83,4.76,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12087,12087,12087,12087,12087,12087,8.13,Élevé,5.11,Pluie,3.87,0.63,4.73,3,7.24,6.01,Data.gouv.fr,2024-01-01 00:00:00
ENV_12088,12088,12088,12088,12088,12088,6.12,Critique,3.49,Nuageux,2.06,9.48,8.42,72,8.73,4.67,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12089,12089,12089,12089,12089,12089,36.40,Critique,9.76,Brouillard,6.89,1.20,8.10,44,3.81,2.54,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12090,12090,12090,12090,12090,12090,32.48,Faible,5.13,Orage,6.90,4.75,5.11,83,4.50,7.94,AirParif_2024,2024-01-01 00:00:00
ENV_12091,12091,12091,12091,12091,12091,29.34,Faible,3.64,Orage,1.49,7.97,4.78,69,5.91,4.86,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12092,12092,12092,12092,12092,12092,1.06,Modéré,9.44,Soleil,7.79,9.60,1.97,9,6.17,8.08,AirParif_2024,2024-01-01 00:00:00
ENV_12093,12093,12093,12093,12093,12093,32.93,Critique,1.98,Brouillard,9.14,8.64,4.16,95,5.05,7.28,Data.gouv.fr,2024-01-01 00:00:00
ENV_12094,12094,12094,12094,12094,12094,30.37,Critique,5.93,Nuageux,5.55,0.52,8.12,39,4.14,5.39,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12095,12095,12095,12095,12095,12095,33.94,Modéré,6.03,Soleil,7.30,1.05,1.96,82,9.16,7.72,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12096,12096,12096,12096,12096,12096,20.03,Modéré,8.19,Soleil,4.60,3.24,9.73,99,5.54,6.98,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12097,12097,12097,12097,12097,12097,14.82,Critique,3.16,Nuageux,6.71,4.50,6.41,89,5.59,4.36,Data.gouv.fr,2024-01-01 00:00:00
ENV_12098,12098,12098,12098,12098,12098,3.25,Critique,3.48,Orage,1.66,0.62,3.05,46,7.43,1.55,AirParif_2024,2024-01-01 00:00:00
ENV_12099,12099,12099,12099,12099,12099,7.31,Modéré,6.05,Brouillard,2.62,1.01,3.72,79,1.24,4.59,Meteo_France,2024-01-01 00:00:00
ENV_12100,12100,12100,12100,12100,12100,31.10,Faible,6.72,Pluie,4.37,1.07,8.59,4,1.95,1.66,AirParif_2024,2024-01-01 00:00:00
ENV_12101,12101,12101,12101,12101,12101,35.85,Modéré,6.65,Brouillard,9.85,1.99,7.25,38,4.25,2.24,AirParif_2024,2024-01-01 00:00:00
ENV_12102,12102,12102,12102,12102,12102,23.22,Critique,3.55,Nuageux,5.86,6.06,5.52,16,4.83,9.59,Meteo_France,2024-01-01 00:00:00
ENV_12103,12103,12103,12103,12103,12103,18.41,Modéré,9.58,Nuageux,4.84,5.25,9.36,28,8.83,1.00,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12104,12104,12104,12104,12104,12104,10.37,Critique,5.29,Soleil,2.13,2.55,1.97,24,7.50,8.27,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12105,12105,12105,12105,12105,12105,41.30,Critique,6.58,Pluie,2.71,1.14,9.48,36,4.78,2.30,Meteo_France,2024-01-01 00:00:00
ENV_12106,12106,12106,12106,12106,12106,21.11,Critique,3.42,Orage,3.78,0.74,9.76,45,7.70,2.56,AirParif_2024,2024-01-01 00:00:00
ENV_12107,12107,12107,12107,12107,12107,33.31,Critique,2.02,Orage,8.36,3.78,2.93,77,9.60,4.51,AirParif_2024,2024-01-01 00:00:00
ENV_12108,12108,12108,12108,12108,12108,40.68,Élevé,9.73,Orage,8.82,2.15,7.81,82,9.84,5.82,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12109,12109,12109,12109,12109,12109,47.77,Modéré,9.90,Brouillard,4.92,5.82,6.28,39,7.26,4.30,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12110,12110,12110,12110,12110,12110,20.58,Modéré,4.96,Orage,2.50,3.45,6.43,64,4.84,7.33,AirParif_2024,2024-01-01 00:00:00
ENV_12111,12111,12111,12111,12111,12111,17.07,Modéré,3.37,Pluie,9.56,4.96,9.61,23,3.63,6.60,AirParif_2024,2024-01-01 00:00:00
ENV_12112,12112,12112,12112,12112,12112,41.43,Critique,7.91,Pluie,3.82,2.55,7.43,70,6.49,4.49,Meteo_France,2024-01-01 00:00:00
ENV_12113,12113,12113,12113,12113,12113,23.80,Faible,7.44,Nuageux,7.77,4.77,8.85,59,7.29,6.05,AirParif_2024,2024-01-01 00:00:00
ENV_12114,12114,12114,12114,12114,12114,29.43,Critique,5.23,Brouillard,2.15,9.83,1.18,89,9.26,6.94,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12115,12115,12115,12115,12115,12115,27.48,Élevé,3.62,Nuageux,9.62,4.37,4.65,77,5.02,2.14,AirParif_2024,2024-01-01 00:00:00
ENV_12116,12116,12116,12116,12116,12116,10.58,Faible,8.78,Orage,7.92,9.00,1.27,6,5.18,8.82,AirParif_2024,2024-01-01 00:00:00
ENV_12117,12117,12117,12117,12117,12117,14.82,Critique,4.87,Soleil,9.26,8.72,4.47,41,5.71,6.65,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12118,12118,12118,12118,12118,12118,42.70,Faible,1.03,Pluie,7.35,1.96,1.61,32,9.19,8.77,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12119,12119,12119,12119,12119,12119,36.66,Faible,7.87,Nuageux,5.21,2.97,8.80,55,6.45,4.67,Meteo_France,2024-01-01 00:00:00
ENV_12120,12120,12120,12120,12120,12120,47.49,Critique,8.01,Nuageux,2.53,7.17,8.86,9,7.14,7.15,Meteo_France,2024-01-01 00:00:00
ENV_12121,12121,12121,12121,12121,12121,43.43,Modéré,9.84,Orage,5.69,6.71,1.78,52,10.00,3.73,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12122,12122,12122,12122,12122,12122,39.66,Critique,6.77,Soleil,5.00,7.38,2.40,50,3.21,3.75,SNCF_Open_Data,2024-01-01 00:00:00
ENV_12123,12123,12123,12123,12123,12123,2.69,Élevé,1.08,Orage,1.96,7.92,1.72,63,8.07,4.03,Data.gouv.fr,2024-01-01 00:00:00
ENV_12124,12124,12124,12124,12124,12124,41.66,Élevé,8.04,Nuageux,7.53,2.50,5.63,61,8.34,7.90,AirParif_2024,2024-01-01 00:00:00
ENV_12125,12125,12125,12125,12125,12125,31.29,Élevé,4.29,Nuageux,1.30,8.41,1.68,91,4.44,7.16,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12126,12126,12126,12126,12126,12126,13.31,Critique,7.16,Soleil,8.82,7.30,9.45,56,2.11,6.27,Meteo_France,2024-01-01 00:00:00
ENV_12127,12127,12127,12127,12127,12127,32.99,Critique,1.39,Nuageux,8.49,1.97,1.80,100,0.99,7.48,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_12128,12128,12128,12128,12128,12128,5.79,Critique,3.13,Orage,2.01,9.18,3.97,73,2.62,3.35,Data.gouv.fr,2024-01-01 00:00:00
