col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index,col_indice_qualite_air,col_date_enrichissement
ID_082,2024-07-24 00:00:00,ID_082,3.82,3.36,69.45,4.94,2024-11-13 00:00:00
ID_083,2024-07-20 00:00:00,ID_083,5.52,7.15,71.32,2.8,2024-02-05 00:00:00
ID_084,2024-07-10 00:00:00,ID_084,2.89,5.59,38.77,3.38,2024-12-07 00:00:00
ID_085,2024-10-30 00:00:00,ID_085,3.29,7.14,38.18,6.78,2024-03-08 00:00:00
ID_086,2024-02-20 00:00:00,ID_086,1.78,2.43,5.76,7.41,2024-02-20 00:00:00
ID_087,2024-04-08 00:00:00,ID_087,4.03,2.52,79.04,3.94,2024-05-26 00:00:00
ID_088,2024-01-18 00:00:00,ID_088,5.06,8.72,53.47,2.0,2024-10-21 00:00:00
ID_089,2024-08-09 00:00:00,ID_089,7.13,2.98,63.74,7.93,2024-10-28 00:00:00
ID_090,2024-05-09 00:00:00,ID_090,1.25,3.31,49.18,5.54,2024-01-06 00:00:00
ID_091,2024-10-22 00:00:00,ID_091,7.43,4.65,19.43,5.62,2024-12-04 00:00:00
ID_092,2024-11-07 00:00:00,ID_092,8.27,7.57,72.68,4.78,2024-07-08 00:00:00
ID_093,2024-07-22 00:00:00,ID_093,8.78,7.87,30.14,4.93,2024-05-23 00:00:00
ID_094,2024-10-28 00:00:00,ID_094,5.05,6.01,61.09,1.82,2024-07-19 00:00:00
ID_095,2024-06-14 00:00:00,ID_095,7.66,4.19,10.85,6.55,2024-08-04 00:00:00
ID_096,2024-09-14 00:00:00,ID_096,2.52,4.27,17.5,2.95,2024-03-28 00:00:00
ID_097,2024-08-22 00:00:00,ID_097,2.02,4.74,40.96,6.29,2024-06-04 00:00:00
ID_098,2024-06-05 00:00:00,ID_098,1.37,8.75,2.43,2.62,2024-01-01 00:00:00
ID_099,2024-01-29 00:00:00,ID_099,6.17,5.76,42.02,5.35,2024-09-07 00:00:00
ID_000,2024-03-24 00:00:00,ID_000,3.45,2.93,59.38,6.6,2024-02-15 00:00:00
ID_001,2024-03-19 00:00:00,ID_001,7.58,6.75,15.68,6.61,2024-05-26 00:00:00
ID_002,2024-11-05 00:00:00,ID_002,7.26,7.75,69.67,4.0,2024-07-07 00:00:00
ID_003,2024-12-21 00:00:00,ID_003,6.51,7.93,48.15,5.26,2024-08-10 00:00:00
ID_004,2024-05-14 00:00:00,ID_004,2.4,1.28,63.92,5.24,2024-08-02 00:00:00
ID_005,2024-03-28 00:00:00,ID_005,1.49,4.64,37.86,8.7,2024-08-27 00:00:00
ID_006,2024-06-08 00:00:00,ID_006,7.71,1.58,10.17,1.77,2024-09-18 00:00:00
ID_007,2024-03-20 00:00:00,ID_007,1.29,7.79,36.39,6.23,2024-10-28 00:00:00
ID_008,2024-03-01 00:00:00,ID_008,2.51,5.65,12.94,6.46,2024-06-22 00:00:00
ID_009,2024-03-09 00:00:00,ID_009,4.48,1.3,37.67,7.43,2024-10-14 00:00:00
ID_010,2024-02-08 00:00:00,ID_010,1.61,8.27,82.2,8.62,2024-11-02 00:00:00
ID_011,2024-10-11 00:00:00,ID_011,4.06,6.88,60.02,2.96,2024-08-16 00:00:00
ID_012,2024-05-14 00:00:00,ID_012,5.78,8.75,45.83,6.08,2024-04-26 00:00:00
ID_013,2024-01-20 00:00:00,ID_013,2.87,4.48,3.46,3.18,2024-11-09 00:00:00
ID_014,2024-08-13 00:00:00,ID_014,8.16,7.25,30.87,4.35,2024-03-09 00:00:00
ID_015,2024-09-14 00:00:00,ID_015,1.6,2.03,81.17,4.1,2024-07-22 00:00:00
ID_016,2024-07-15 00:00:00,ID_016,1.24,4.4,48.87,2.34,2024-06-25 00:00:00
ID_017,2024-10-11 00:00:00,ID_017,1.56,7.31,72.08,5.29,2024-07-25 00:00:00
ID_018,2024-07-01 00:00:00,ID_018,7.89,2.19,29.37,2.65,2024-05-20 00:00:00
ID_019,2024-06-28 00:00:00,ID_019,1.89,7.8,34.25,3.45,2024-02-26 00:00:00
ID_020,2024-08-16 00:00:00,ID_020,7.24,5.98,52.02,5.83,2024-05-29 00:00:00
ID_021,2024-05-19 00:00:00,ID_021,5.53,4.04,61.64,2.35,2024-10-16 00:00:00
ID_022,2024-09-11 00:00:00,ID_022,3.71,6.27,4.77,7.49,2024-11-08 00:00:00
ID_023,2024-10-06 00:00:00,ID_023,5.21,4.4,40.46,2.97,2024-12-22 00:00:00
ID_024,2024-12-09 00:00:00,ID_024,7.99,3.97,19.75,8.31,2024-08-25 00:00:00
ID_025,2024-09-05 00:00:00,ID_025,8.26,1.61,64.02,1.71,2024-03-08 00:00:00
ID_026,2024-08-31 00:00:00,ID_026,8.4,4.82,51.99,1.83,2024-10-24 00:00:00
ID_027,2024-01-21 00:00:00,ID_027,5.05,2.51,71.5,4.68,2024-11-30 00:00:00
ID_028,2024-11-17 00:00:00,ID_028,3.61,2.86,19.91,8.39,2024-02-10 00:00:00
ID_029,2024-06-08 00:00:00,ID_029,8.26,5.33,48.72,3.58,2024-07-24 00:00:00
ID_030,2024-08-13 00:00:00,ID_030,7.13,5.73,47.36,2.62,2024-07-18 00:00:00
ID_031,2024-01-08 00:00:00,ID_031,8.28,4.4,76.89,5.18,2024-11-27 00:00:00
ID_032,2024-11-16 00:00:00,ID_032,1.39,8.13,22.12,1.66,2024-11-22 00:00:00
ID_033,2024-07-20 00:00:00,ID_033,3.49,8.31,16.38,5.86,2024-08-09 00:00:00
ID_034,2024-02-05 00:00:00,ID_034,5.32,7.17,9.55,2.07,2024-08-09 00:00:00
ID_035,2024-06-17 00:00:00,ID_035,3.8,5.6,32.23,8.27,2024-01-18 00:00:00
ID_036,2024-01-18 00:00:00,ID_036,7.44,3.79,19.81,6.47,2024-12-17 00:00:00
ID_037,2024-09-13 00:00:00,ID_037,7.72,5.39,48.4,5.89,2024-03-23 00:00:00
ID_038,2024-05-18 00:00:00,ID_038,4.76,1.68,34.36,3.12,2024-04-29 00:00:00
ID_039,2024-04-24 00:00:00,ID_039,8.41,1.29,49.33,2.66,2024-12-04 00:00:00
ID_040,2024-10-07 00:00:00,ID_040,1.89,8.16,42.63,3.46,2024-03-31 00:00:00
ID_041,2024-08-30 00:00:00,ID_041,3.15,1.41,42.21,2.93,2024-07-27 00:00:00
ID_042,2024-12-11 00:00:00,ID_042,2.25,5.1,75.12,6.53,2024-06-10 00:00:00
ID_043,2024-01-21 00:00:00,ID_043,2.25,2.12,30.2,4.78,2024-02-26 00:00:00
ID_044,2024-06-09 00:00:00,ID_044,5.64,4.12,59.35,4.64,2024-09-24 00:00:00
ID_045,2024-07-22 00:00:00,ID_045,5.69,1.79,59.95,2.02,2024-10-24 00:00:00
ID_046,2024-02-06 00:00:00,ID_046,3.89,4.19,44.3,8.39,2024-03-20 00:00:00
ID_047,2024-06-07 00:00:00,ID_047,8.47,3.56,83.14,1.52,2024-03-16 00:00:00
ID_048,2024-10-08 00:00:00,ID_048,8.35,4.59,58.52,1.6,2024-04-14 00:00:00
ID_049,2024-12-15 00:00:00,ID_049,8.4,2.73,34.82,5.8,2024-01-10 00:00:00
ID_050,2024-12-16 00:00:00,ID_050,1.84,4.71,33.23,5.61,2024-06-30 00:00:00
ID_051,2024-03-26 00:00:00,ID_051,1.81,5.72,21.75,4.1,2024-06-21 00:00:00
ID_052,2024-04-23 00:00:00,ID_052,1.47,6.27,28.95,4.91,2024-09-24 00:00:00
ID_053,2024-03-25 00:00:00,ID_053,5.65,6.53,84.6,4.85,2024-12-02 00:00:00
ID_054,2024-05-18 00:00:00,ID_054,8.26,3.06,59.29,8.49,2024-02-02 00:00:00
ID_055,2024-10-23 00:00:00,ID_055,4.09,1.32,44.18,5.68,2024-01-24 00:00:00
ID_056,2024-01-16 00:00:00,ID_056,2.13,3.48,14.66,3.66,2024-01-18 00:00:00
ID_057,2024-11-23 00:00:00,ID_057,3.99,2.9,11.37,3.99,2024-01-04 00:00:00
ID_058,2024-10-26 00:00:00,ID_058,2.76,5.17,68.3,4.44,2024-08-19 00:00:00
ID_059,2024-07-24 00:00:00,ID_059,1.74,4.84,19.72,4.88,2024-03-29 00:00:00
ID_060,2024-02-19 00:00:00,ID_060,2.61,2.07,51.96,6.93,2024-07-21 00:00:00
ID_061,2024-01-18 00:00:00,ID_061,3.99,7.47,3.29,2.45,2024-11-25 00:00:00
ID_062,2024-01-23 00:00:00,ID_062,4.62,4.22,58.7,6.34,2024-09-15 00:00:00
ID_063,2024-09-08 00:00:00,ID_063,8.23,1.97,64.67,6.34,2024-09-27 00:00:00
ID_064,2024-09-06 00:00:00,ID_064,4.59,3.09,69.37,7.09,2024-01-30 00:00:00
ID_065,2024-02-14 00:00:00,ID_065,2.49,5.35,82.04,5.53,2024-04-14 00:00:00
ID_066,2024-07-28 00:00:00,ID_066,3.59,7.23,19.0,3.49,2024-12-13 00:00:00
ID_067,2024-09-17 00:00:00,ID_067,2.27,7.59,28.14,1.63,2024-07-16 00:00:00
ID_068,2024-12-24 00:00:00,ID_068,8.41,1.23,9.03,2.71,2024-02-02 00:00:00
ID_069,2024-08-27 00:00:00,ID_069,3.27,7.1,43.87,8.11,2024-04-12 00:00:00
ID_070,2024-02-25 00:00:00,ID_070,8.43,4.94,8.3,7.93,2024-07-24 00:00:00
ID_071,2024-12-19 00:00:00,ID_071,8.31,8.55,52.34,8.21,2024-11-20 00:00:00
ID_072,2024-07-01 00:00:00,ID_072,6.48,5.8,13.02,7.4,2024-02-05 00:00:00
ID_073,2024-03-07 00:00:00,ID_073,2.38,6.81,84.21,6.72,2024-03-12 00:00:00
ID_074,2024-07-10 00:00:00,ID_074,7.7,2.52,76.11,6.84,2024-06-01 00:00:00
ID_075,2024-09-12 00:00:00,ID_075,4.35,7.32,61.88,1.53,2024-07-09 00:00:00
ID_076,2024-01-17 00:00:00,ID_076,8.57,1.4,25.81,2.66,2024-09-24 00:00:00
ID_077,2024-10-05 00:00:00,ID_077,3.09,4.46,83.89,4.41,2024-11-29 00:00:00
ID_078,2024-02-26 00:00:00,ID_078,7.26,5.48,29.29,6.54,2024-05-03 00:00:00
ID_079,2024-09-15 00:00:00,ID_079,3.26,5.43,23.55,2.12,2024-04-13 00:00:00
ID_080,2024-03-03 00:00:00,ID_080,8.1,3.63,56.6,2.85,2024-07-03 00:00:00
ID_081,2024-06-03 00:00:00,ID_081,4.75,7.03,28.62,6.61,2024-07-08 00:00:00
ID_082,2024-01-30 00:00:00,ID_082,4.93,8.6,58.89,3.21,2024-06-14 00:00:00
ID_083,2024-08-01 00:00:00,ID_083,8.59,8.45,82.59,8.53,2024-09-06 00:00:00
ID_084,2024-05-23 00:00:00,ID_084,1.88,6.56,49.46,2.71,2024-06-12 00:00:00
ID_085,2024-04-21 00:00:00,ID_085,2.43,8.65,26.73,6.48,2024-09-23 00:00:00
ID_086,2024-08-11 00:00:00,ID_086,4.34,3.48,76.3,2.23,2024-04-06 00:00:00
ID_087,2024-08-24 00:00:00,ID_087,6.75,4.84,7.48,5.42,2024-02-03 00:00:00
ID_088,2024-05-03 00:00:00,ID_088,8.6,6.31,84.74,4.01,2024-09-08 00:00:00
ID_089,2024-06-22 00:00:00,ID_089,6.94,5.64,44.42,6.63,2024-02-06 00:00:00
ID_090,2024-05-06 00:00:00,ID_090,5.9,6.38,2.37,4.11,2024-01-09 00:00:00
ID_091,2024-08-14 00:00:00,ID_091,6.1,4.64,38.3,4.26,2024-11-03 00:00:00
ID_092,2024-12-23 00:00:00,ID_092,3.48,1.81,44.93,6.23,2024-11-29 00:00:00
ID_093,2024-09-20 00:00:00,ID_093,6.44,4.8,32.96,2.57,2024-08-23 00:00:00
ID_094,2024-01-26 00:00:00,ID_094,2.96,4.04,24.41,6.54,2024-12-22 00:00:00
ID_095,2024-02-14 00:00:00,ID_095,5.42,5.1,13.96,2.12,2024-03-17 00:00:00
ID_096,2024-04-20 00:00:00,ID_096,2.95,7.6,44.92,7.93,2024-08-07 00:00:00
ID_097,2024-12-04 00:00:00,ID_097,6.98,1.96,59.89,7.45,2024-04-14 00:00:00
ID_098,2024-03-23 00:00:00,ID_098,3.28,4.3,4.42,7.1,2024-07-10 00:00:00
ID_099,2024-01-10 00:00:00,ID_099,8.51,7.39,63.35,4.26,2024-07-01 00:00:00
ID_000,2024-04-25 00:00:00,ID_000,8.12,7.22,58.28,7.08,2024-11-10 00:00:00
ID_001,2024-02-08 00:00:00,ID_001,1.55,1.93,13.14,3.12,2024-05-28 00:00:00
ID_002,2024-01-12 00:00:00,ID_002,2.54,2.07,77.31,3.71,2024-09-27 00:00:00
ID_003,2024-05-12 00:00:00,ID_003,5.17,8.26,22.1,3.18,2024-09-19 00:00:00
ID_004,2024-11-13 00:00:00,ID_004,2.16,6.71,29.69,2.63,2024-10-15 00:00:00
ID_005,2024-05-01 00:00:00,ID_005,7.45,7.19,61.1,8.76,2024-02-04 00:00:00
ID_006,2024-12-17 00:00:00,ID_006,2.95,1.72,63.03,4.55,2024-05-25 00:00:00
ID_007,2024-05-09 00:00:00,ID_007,2.87,5.9,35.07,5.77,2024-12-09 00:00:00
ID_008,2024-03-08 00:00:00,ID_008,4.59,5.82,63.47,5.56,2024-12-23 00:00:00
ID_009,2024-05-25 00:00:00,ID_009,2.81,2.7,39.31,4.12,2024-11-08 00:00:00
ID_010,2024-03-16 00:00:00,ID_010,3.79,5.42,7.65,8.75,2024-09-24 00:00:00
ID_011,2024-08-16 00:00:00,ID_011,6.66,7.94,18.17,1.37,2024-11-30 00:00:00
ID_012,2024-10-05 00:00:00,ID_012,6.97,1.56,31.58,6.48,2024-04-29 00:00:00
ID_013,2024-07-10 00:00:00,ID_013,7.32,7.26,75.99,1.71,2024-09-01 00:00:00
ID_014,2024-06-11 00:00:00,ID_014,4.98,5.28,57.67,3.19,2024-11-18 00:00:00
ID_015,2024-12-17 00:00:00,ID_015,2.22,2.15,40.5,7.65,2024-05-20 00:00:00
ID_016,2024-07-26 00:00:00,ID_016,5.5,4.39,81.06,8.23,2024-04-22 00:00:00
ID_017,2024-04-15 00:00:00,ID_017,2.13,5.4,6.46,1.92,2024-04-01 00:00:00
ID_018,2024-07-21 00:00:00,ID_018,2.27,6.38,52.76,6.96,2024-08-03 00:00:00
ID_019,2024-01-04 00:00:00,ID_019,4.01,1.2,75.33,2.97,2024-09-02 00:00:00
ID_020,2024-01-01 00:00:00,ID_020,8.17,7.68,69.37,5.34,2024-01-25 00:00:00
ID_021,2024-01-16 00:00:00,ID_021,7.81,7.94,66.83,8.5,2024-11-13 00:00:00
ID_022,2024-01-02 00:00:00,ID_022,4.24,2.99,46.72,8.35,2024-01-14 00:00:00
ID_023,2024-09-18 00:00:00,ID_023,8.18,7.95,73.23,3.91,2024-12-06 00:00:00
ID_024,2024-02-02 00:00:00,ID_024,3.88,7.79,58.85,6.15,2024-04-12 00:00:00
ID_025,2024-04-23 00:00:00,ID_025,2.22,1.2,52.51,5.04,2024-01-02 00:00:00
ID_026,2024-04-12 00:00:00,ID_026,5.68,3.25,21.51,2.56,2024-07-17 00:00:00
ID_027,2024-10-26 00:00:00,ID_027,5.29,6.17,60.52,3.1,2024-04-14 00:00:00
ID_028,2024-06-15 00:00:00,ID_028,8.4,3.95,61.22,6.17,2024-02-19 00:00:00
ID_029,2024-12-06 00:00:00,ID_029,2.35,5.97,78.6,2.44,2024-06-09 00:00:00
ID_030,2024-09-19 00:00:00,ID_030,7.9,1.82,14.97,3.48,2024-04-25 00:00:00
ID_031,2024-07-12 00:00:00,ID_031,6.02,1.37,19.71,6.93,2024-08-17 00:00:00
ID_032,2024-05-24 00:00:00,ID_032,3.81,5.61,2.86,6.34,2024-01-17 00:00:00
ID_033,2024-01-19 00:00:00,ID_033,6.5,4.47,37.24,6.64,2024-08-04 00:00:00
ID_034,2024-03-18 00:00:00,ID_034,3.5,7.79,10.62,2.99,2024-06-15 00:00:00
ID_035,2024-08-16 00:00:00,ID_035,7.03,7.77,60.86,3.95,2024-05-07 00:00:00
ID_036,2024-05-26 00:00:00,ID_036,2.12,3.35,82.51,8.63,2024-01-06 00:00:00
ID_037,2024-06-03 00:00:00,ID_037,3.81,7.31,8.67,3.87,2024-02-28 00:00:00
ID_038,2024-05-13 00:00:00,ID_038,7.11,4.19,50.91,2.46,2024-08-13 00:00:00
ID_039,2024-02-07 00:00:00,ID_039,4.85,2.43,82.78,8.04,2024-09-20 00:00:00
ID_040,2024-03-13 00:00:00,ID_040,2.55,6.2,10.72,1.71,2024-02-04 00:00:00
ID_041,2024-04-10 00:00:00,ID_041,7.19,7.82,19.13,4.99,2024-04-09 00:00:00
ID_042,2024-07-12 00:00:00,ID_042,4.65,7.63,71.81,2.56,2024-05-16 00:00:00
ID_043,2024-04-19 00:00:00,ID_043,3.14,5.48,3.42,3.24,2024-04-15 00:00:00
ID_044,2024-07-03 00:00:00,ID_044,6.18,4.23,35.94,6.25,2024-03-24 00:00:00
ID_045,2024-04-04 00:00:00,ID_045,1.9,7.97,69.06,7.49,2024-05-08 00:00:00
ID_046,2024-07-19 00:00:00,ID_046,6.86,3.78,82.55,1.34,2024-01-28 00:00:00
ID_047,2024-09-28 00:00:00,ID_047,5.72,7.31,16.08,1.75,2024-07-08 00:00:00
ID_048,2024-01-16 00:00:00,ID_048,4.77,3.26,11.56,3.35,2024-06-05 00:00:00
ID_049,2024-04-03 00:00:00,ID_049,6.9,2.22,7.84,7.13,2024-06-16 00:00:00
ID_050,2024-03-16 00:00:00,ID_050,7.22,5.66,16.07,6.5,2024-03-13 00:00:00
ID_051,2024-04-14 00:00:00,ID_051,2.23,7.95,2.36,4.77,2024-10-07 00:00:00
ID_052,2024-04-09 00:00:00,ID_052,6.38,1.41,67.02,7.53,2024-05-30 00:00:00
ID_053,2024-11-21 00:00:00,ID_053,7.36,8.75,21.74,7.86,2024-04-30 00:00:00
ID_054,2024-03-12 00:00:00,ID_054,6.45,8.5,49.94,6.83,2024-05-06 00:00:00
ID_055,2024-12-09 00:00:00,ID_055,3.95,5.44,55.5,1.3,2024-01-19 00:00:00
ID_056,2024-06-24 00:00:00,ID_056,2.7,7.67,37.25,3.48,2024-01-27 00:00:00
ID_057,2024-03-18 00:00:00,ID_057,7.07,5.89,57.79,2.4,2024-06-27 00:00:00
ID_058,2024-09-05 00:00:00,ID_058,5.39,4.58,48.9,1.4,2024-05-19 00:00:00
ID_059,2024-06-09 00:00:00,ID_059,4.53,6.05,14.76,8.68,2024-02-05 00:00:00
ID_060,2024-09-30 00:00:00,ID_060,3.58,7.87,35.26,5.61,2024-09-07 00:00:00
ID_061,2024-01-02 00:00:00,ID_061,2.09,1.67,75.05,4.7,2024-05-21 00:00:00
ID_062,2024-12-10 00:00:00,ID_062,4.81,7.45,32.56,4.47,2024-03-04 00:00:00
ID_063,2024-06-09 00:00:00,ID_063,3.06,2.58,36.43,6.03,2024-09-20 00:00:00
ID_064,2024-05-01 00:00:00,ID_064,1.41,6.41,32.43,7.41,2024-12-25 00:00:00
ID_065,2024-02-06 00:00:00,ID_065,5.89,4.41,44.45,1.67,2024-12-04 00:00:00
ID_066,2024-03-18 00:00:00,ID_066,6.75,3.84,75.01,5.41,2024-06-20 00:00:00
ID_067,2024-10-03 00:00:00,ID_067,8.73,3.59,6.05,5.63,2024-10-07 00:00:00
ID_068,2024-10-13 00:00:00,ID_068,3.79,1.48,78.92,2.22,2024-07-31 00:00:00
ID_069,2024-12-18 00:00:00,ID_069,8.21,1.53,41.34,2.59,2024-09-06 00:00:00
ID_070,2024-11-18 00:00:00,ID_070,4.42,4.56,26.89,8.56,2024-10-24 00:00:00
ID_071,2024-03-13 00:00:00,ID_071,4.68,6.94,18.77,3.28,2024-12-26 00:00:00
ID_072,2024-07-24 00:00:00,ID_072,3.72,5.93,79.15,4.74,2024-10-26 00:00:00
ID_073,2024-09-07 00:00:00,ID_073,4.28,2.33,27.61,5.59,2024-03-15 00:00:00
ID_074,2024-11-01 00:00:00,ID_074,1.33,7.14,36.55,1.37,2024-10-09 00:00:00
ID_075,2024-02-03 00:00:00,ID_075,2.62,1.97,83.58,2.33,2024-07-02 00:00:00
ID_076,2024-10-03 00:00:00,ID_076,3.06,8.74,12.19,3.93,2024-09-23 00:00:00
ID_077,2024-04-02 00:00:00,ID_077,7.07,8.57,20.36,1.61,2024-08-05 00:00:00
ID_078,2024-03-09 00:00:00,ID_078,8.72,3.6,57.25,6.52,2024-09-10 00:00:00
ID_079,2024-01-29 00:00:00,ID_079,8.31,7.71,49.09,5.73,2024-09-10 00:00:00
ID_080,2024-10-11 00:00:00,ID_080,4.4,4.58,5.07,6.74,2024-04-24 00:00:00
ID_081,2024-12-03 00:00:00,ID_081,8.68,7.38,3.77,4.18,2024-11-03 00:00:00
ID_082,2024-06-08 00:00:00,ID_082,3.63,3.79,43.91,2.98,2024-09-06 00:00:00
ID_083,2024-12-14 00:00:00,ID_083,2.97,1.65,48.33,6.78,2024-07-02 00:00:00
ID_084,2024-01-11 00:00:00,ID_084,2.92,5.48,53.64,1.6,2024-04-05 00:00:00
ID_085,2024-07-11 00:00:00,ID_085,5.31,5.99,16.75,2.52,2024-09-19 00:00:00
ID_086,2024-04-21 00:00:00,ID_086,4.93,4.56,66.6,4.99,2024-03-26 00:00:00
ID_087,2024-12-19 00:00:00,ID_087,3.62,6.21,68.52,8.21,2024-06-07 00:00:00
ID_088,2024-01-29 00:00:00,ID_088,4.93,7.63,74.07,4.68,2024-10-08 00:00:00
ID_089,2024-04-14 00:00:00,ID_089,3.67,4.79,69.57,4.74,2024-06-23 00:00:00
ID_090,2024-11-26 00:00:00,ID_090,3.98,5.42,28.12,2.66,2024-01-18 00:00:00
ID_091,2024-01-13 00:00:00,ID_091,8.11,6.95,50.77,6.0,2024-11-04 00:00:00
ID_092,2024-04-05 00:00:00,ID_092,4.24,6.75,36.92,8.58,2024-12-12 00:00:00
ID_093,2024-05-08 00:00:00,ID_093,1.31,5.16,70.73,7.0,2024-03-21 00:00:00
ID_094,2024-08-11 00:00:00,ID_094,8.45,2.52,33.34,4.04,2024-07-31 00:00:00
ID_095,2024-02-04 00:00:00,ID_095,4.25,2.73,52.08,3.04,2024-12-12 00:00:00
ID_096,2024-08-20 00:00:00,ID_096,4.56,5.95,63.56,1.72,2024-11-06 00:00:00
ID_097,2024-04-13 00:00:00,ID_097,1.73,3.88,18.14,7.06,2024-12-07 00:00:00
ID_098,2024-02-06 00:00:00,ID_098,1.83,1.42,13.61,4.72,2024-08-12 00:00:00
ID_099,2024-10-19 00:00:00,ID_099,4.36,1.65,76.81,6.4,2024-06-18 00:00:00
ID_000,2024-08-09 00:00:00,ID_000,2.42,6.96,19.94,2.26,2024-07-11 00:00:00
ID_001,2024-07-11 00:00:00,ID_001,7.48,3.65,37.75,5.25,2024-01-26 00:00:00
ID_002,2024-05-25 00:00:00,ID_002,7.71,1.69,63.78,3.13,2024-09-09 00:00:00
ID_003,2024-02-29 00:00:00,ID_003,3.48,8.39,79.8,7.97,2024-11-06 00:00:00
ID_004,2024-01-18 00:00:00,ID_004,6.09,1.82,79.75,3.19,2024-02-01 00:00:00
ID_005,2024-10-26 00:00:00,ID_005,7.39,1.21,25.52,8.63,2024-05-22 00:00:00
ID_006,2024-07-30 00:00:00,ID_006,7.49,4.15,32.03,3.19,2024-10-23 00:00:00
ID_007,2024-11-20 00:00:00,ID_007,7.51,8.23,4.01,4.27,2024-10-29 00:00:00
ID_008,2024-06-25 00:00:00,ID_008,5.06,5.13,68.0,8.17,2024-11-29 00:00:00
ID_009,2024-08-27 00:00:00,ID_009,5.5,3.73,48.5,8.27,2024-10-06 00:00:00
ID_010,2024-09-12 00:00:00,ID_010,2.9,3.16,80.94,1.38,2024-04-20 00:00:00
ID_011,2024-07-17 00:00:00,ID_011,1.55,2.94,5.94,8.22,2024-03-03 00:00:00
ID_012,2024-09-16 00:00:00,ID_012,8.45,2.08,83.78,4.0,2024-03-21 00:00:00
ID_013,2024-03-25 00:00:00,ID_013,5.54,4.53,67.6,5.4,2024-12-03 00:00:00
ID_014,2024-02-23 00:00:00,ID_014,2.53,5.41,57.09,6.99,2024-03-29 00:00:00
ID_015,2024-09-15 00:00:00,ID_015,8.08,6.81,33.31,7.71,2024-05-09 00:00:00
ID_016,2024-05-25 00:00:00,ID_016,5.44,8.54,80.04,5.0,2024-07-19 00:00:00
ID_017,2024-07-15 00:00:00,ID_017,6.67,3.94,10.1,6.18,2024-05-13 00:00:00
ID_018,2024-10-14 00:00:00,ID_018,4.12,2.84,40.77,5.16,2024-01-07 00:00:00
ID_019,2024-11-16 00:00:00,ID_019,7.95,4.2,74.12,7.83,2024-07-15 00:00:00
ID_020,2024-01-15 00:00:00,ID_020,1.47,7.52,39.28,2.09,2024-02-05 00:00:00
ID_021,2024-03-01 00:00:00,ID_021,6.31,6.06,22.04,4.81,2024-10-25 00:00:00
ID_022,2024-08-26 00:00:00,ID_022,1.38,3.81,56.98,5.77,2024-12-05 00:00:00
ID_023,2024-11-19 00:00:00,ID_023,5.12,7.85,82.44,5.67,2024-03-19 00:00:00
ID_024,2024-02-20 00:00:00,ID_024,2.92,5.71,8.22,8.0,2024-07-05 00:00:00
ID_025,2024-01-24 00:00:00,ID_025,6.1,6.93,20.56,3.9,2024-09-18 00:00:00
ID_026,2024-08-03 00:00:00,ID_026,5.63,2.62,7.01,5.51,2024-12-26 00:00:00
ID_027,2024-04-05 00:00:00,ID_027,5.64,8.43,14.85,8.67,2024-10-28 00:00:00
ID_028,2024-12-12 00:00:00,ID_028,2.91,5.09,63.89,6.57,2024-12-15 00:00:00
ID_029,2024-08-09 00:00:00,ID_029,4.62,1.31,50.96,1.29,2024-04-04 00:00:00
ID_030,2024-10-05 00:00:00,ID_030,3.34,6.92,35.91,6.45,2024-12-23 00:00:00
ID_031,2024-01-17 00:00:00,ID_031,4.68,6.31,77.23,8.36,2024-09-27 00:00:00
ID_032,2024-11-16 00:00:00,ID_032,3.36,5.72,3.45,5.99,2024-08-03 00:00:00
ID_033,2024-06-18 00:00:00,ID_033,8.57,4.48,20.5,4.14,2024-04-27 00:00:00
ID_034,2024-10-07 00:00:00,ID_034,8.19,8.04,65.87,6.07,2024-05-02 00:00:00
ID_035,2024-05-24 00:00:00,ID_035,6.56,8.08,8.32,7.56,2024-04-10 00:00:00
ID_036,2024-02-22 00:00:00,ID_036,1.38,7.84,74.87,8.16,2024-01-23 00:00:00
ID_037,2024-06-08 00:00:00,ID_037,4.99,1.92,83.9,8.14,2024-02-29 00:00:00
ID_038,2024-08-14 00:00:00,ID_038,5.72,2.85,23.69,6.99,2024-11-28 00:00:00
ID_039,2024-01-24 00:00:00,ID_039,8.49,4.16,61.0,7.93,2024-11-13 00:00:00
ID_040,2024-03-06 00:00:00,ID_040,8.01,6.68,53.8,7.65,2024-03-03 00:00:00
ID_041,2024-12-06 00:00:00,ID_041,3.15,1.52,78.15,8.52,2024-10-15 00:00:00
ID_042,2024-07-18 00:00:00,ID_042,5.73,5.62,7.09,7.37,2024-06-26 00:00:00
ID_043,2024-05-14 00:00:00,ID_043,3.77,2.21,41.28,4.35,2024-03-13 00:00:00
ID_044,2024-05-05 00:00:00,ID_044,7.41,6.41,45.83,5.28,2024-07-26 00:00:00
ID_045,2024-07-14 00:00:00,ID_045,2.47,8.51,69.09,4.63,2024-10-17 00:00:00
ID_046,2024-12-26 00:00:00,ID_046,6.84,6.28,34.05,7.14,2024-02-15 00:00:00
ID_047,2024-10-06 00:00:00,ID_047,6.07,6.83,14.18,2.83,2024-12-17 00:00:00
ID_048,2024-10-08 00:00:00,ID_048,3.59,6.02,19.62,3.63,2024-10-05 00:00:00
