col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index
ID_075,2024-01-08 00:00:00,ID_075,2.33,1.64,78.37
ID_076,2024-09-18 00:00:00,ID_076,7.66,4.61,62.03
ID_077,2024-07-22 00:00:00,ID_077,1.41,4.49,83.0
ID_078,2024-06-07 00:00:00,ID_078,1.54,5.28,65.04
ID_079,2024-03-06 00:00:00,ID_079,6.09,6.21,52.36
ID_080,2024-06-14 00:00:00,ID_080,3.54,3.26,4.04
ID_081,2024-04-22 00:00:00,ID_081,1.34,6.09,15.91
ID_082,2024-12-22 00:00:00,ID_082,3.21,3.54,52.6
ID_083,2024-10-11 00:00:00,ID_083,7.39,5.1,83.55
ID_084,2024-09-06 00:00:00,ID_084,5.71,6.73,75.57
ID_085,2024-05-21 00:00:00,ID_085,6.11,4.96,14.95
ID_086,2024-09-23 00:00:00,ID_086,3.36,1.68,4.74
ID_087,2024-10-31 00:00:00,ID_087,4.45,6.75,72.81
ID_088,2024-02-25 00:00:00,ID_088,5.12,5.28,36.63
ID_089,2024-07-02 00:00:00,ID_089,7.79,7.95,63.54
ID_090,2024-10-05 00:00:00,ID_090,5.61,3.96,19.06
ID_091,2024-05-12 00:00:00,ID_091,3.27,1.77,36.07
ID_092,2024-06-05 00:00:00,ID_092,7.73,5.12,29.15
ID_093,2024-03-05 00:00:00,ID_093,6.83,1.4,38.71
ID_094,2024-10-13 00:00:00,ID_094,5.52,6.58,36.9
ID_095,2024-10-01 00:00:00,ID_095,5.34,4.76,82.9
ID_096,2024-09-12 00:00:00,ID_096,7.37,7.92,55.73
ID_097,2024-07-08 00:00:00,ID_097,7.52,2.73,15.19
ID_098,2024-01-14 00:00:00,ID_098,8.3,1.95,21.4
ID_099,2024-05-05 00:00:00,ID_099,8.02,7.3,69.52
ID_000,2024-06-22 00:00:00,ID_000,8.41,6.71,57.97
ID_001,2024-12-06 00:00:00,ID_001,8.61,3.78,66.14
ID_002,2024-01-08 00:00:00,ID_002,4.71,7.3,41.72
ID_003,2024-08-29 00:00:00,ID_003,3.78,5.47,43.45
ID_004,2024-01-23 00:00:00,ID_004,7.42,4.78,24.4
ID_005,2024-04-02 00:00:00,ID_005,1.96,8.52,42.82
ID_006,2024-03-08 00:00:00,ID_006,3.37,5.45,70.51
ID_007,2024-03-25 00:00:00,ID_007,1.43,2.64,2.27
ID_008,2024-01-26 00:00:00,ID_008,1.75,8.69,45.89
ID_009,2024-08-26 00:00:00,ID_009,8.08,6.34,83.18
ID_010,2024-11-26 00:00:00,ID_010,4.9,2.44,32.48
ID_011,2024-08-28 00:00:00,ID_011,7.09,2.33,61.31
ID_012,2024-03-13 00:00:00,ID_012,3.02,5.82,84.08
ID_013,2024-10-07 00:00:00,ID_013,8.39,6.85,78.84
ID_014,2024-07-15 00:00:00,ID_014,2.75,7.9,27.58
ID_015,2024-10-21 00:00:00,ID_015,1.57,6.34,18.68
ID_016,2024-06-12 00:00:00,ID_016,5.33,3.96,37.49
ID_017,2024-05-13 00:00:00,ID_017,6.32,3.5,53.68
ID_018,2024-10-25 00:00:00,ID_018,5.66,4.57,42.51
ID_019,2024-02-06 00:00:00,ID_019,8.76,4.69,73.29
ID_020,2024-03-31 00:00:00,ID_020,6.25,3.8,44.74
ID_021,2024-11-27 00:00:00,ID_021,2.39,4.3,48.83
ID_022,2024-09-23 00:00:00,ID_022,2.95,3.43,52.72
ID_023,2024-06-28 00:00:00,ID_023,6.14,8.73,11.02
ID_024,2024-09-20 00:00:00,ID_024,1.79,2.9,63.61
ID_025,2024-04-16 00:00:00,ID_025,3.19,6.61,69.86
ID_026,2024-09-18 00:00:00,ID_026,4.03,2.25,65.7
ID_027,2024-09-02 00:00:00,ID_027,1.2,3.13,32.51
ID_028,2024-11-23 00:00:00,ID_028,4.07,4.82,70.19
ID_029,2024-11-05 00:00:00,ID_029,2.0,5.85,58.36
ID_030,2024-09-02 00:00:00,ID_030,3.07,8.7,72.86
ID_031,2024-06-20 00:00:00,ID_031,7.29,6.12,48.83
ID_032,2024-11-08 00:00:00,ID_032,2.71,7.49,59.84
ID_033,2024-06-04 00:00:00,ID_033,4.18,5.4,36.58
ID_034,2024-10-04 00:00:00,ID_034,2.93,6.71,54.86
ID_035,2024-08-28 00:00:00,ID_035,8.36,7.3,46.71
ID_036,2024-04-14 00:00:00,ID_036,1.92,1.56,26.88
ID_037,2024-11-01 00:00:00,ID_037,7.46,8.63,78.49
ID_038,2024-01-07 00:00:00,ID_038,8.64,1.5,69.41
ID_039,2024-11-03 00:00:00,ID_039,6.08,7.59,27.99
ID_040,2024-05-26 00:00:00,ID_040,3.58,5.15,24.96
ID_041,2024-11-23 00:00:00,ID_041,2.09,7.17,54.32
ID_042,2024-08-12 00:00:00,ID_042,5.6,7.95,35.24
ID_043,2024-02-23 00:00:00,ID_043,3.73,6.1,69.51
ID_044,2024-10-23 00:00:00,ID_044,6.8,5.17,61.46
ID_045,2024-04-03 00:00:00,ID_045,4.82,6.92,35.49
ID_046,2024-01-22 00:00:00,ID_046,8.03,2.14,82.53
ID_047,2024-09-11 00:00:00,ID_047,1.87,8.72,2.61
ID_048,2024-07-15 00:00:00,ID_048,6.11,5.17,34.06
ID_049,2024-01-02 00:00:00,ID_049,6.44,8.5,81.47
ID_050,2024-09-16 00:00:00,ID_050,1.81,2.97,47.5
ID_051,2024-10-21 00:00:00,ID_051,5.07,7.68,25.69
ID_052,2024-05-20 00:00:00,ID_052,8.19,7.59,43.59
ID_053,2024-08-16 00:00:00,ID_053,4.71,3.24,34.76
ID_054,2024-07-30 00:00:00,ID_054,8.16,8.45,14.07
ID_055,2024-02-12 00:00:00,ID_055,6.94,4.45,37.76
ID_056,2024-10-04 00:00:00,ID_056,6.55,2.64,57.67
ID_057,2024-09-22 00:00:00,ID_057,2.77,7.09,35.84
ID_058,2024-09-05 00:00:00,ID_058,7.55,1.48,46.35
ID_059,2024-02-12 00:00:00,ID_059,3.7,5.78,51.2
ID_060,2024-12-21 00:00:00,ID_060,7.83,6.23,41.87
ID_061,2024-04-11 00:00:00,ID_061,7.98,5.09,11.7
ID_062,2024-07-03 00:00:00,ID_062,5.32,6.05,69.38
ID_063,2024-06-10 00:00:00,ID_063,7.61,1.83,38.25
ID_064,2024-06-06 00:00:00,ID_064,7.82,5.11,4.16
ID_065,2024-11-30 00:00:00,ID_065,6.89,3.61,68.52
ID_066,2024-05-17 00:00:00,ID_066,1.65,8.23,66.71
ID_067,2024-05-09 00:00:00,ID_067,4.62,7.43,75.94
ID_068,2024-05-22 00:00:00,ID_068,1.53,4.32,12.45
ID_069,2024-03-07 00:00:00,ID_069,6.15,6.97,49.58
ID_070,2024-09-12 00:00:00,ID_070,3.59,8.69,61.0
ID_071,2024-12-21 00:00:00,ID_071,1.61,1.23,7.9
ID_072,2024-10-11 00:00:00,ID_072,3.63,6.61,41.78
ID_073,2024-05-15 00:00:00,ID_073,4.7,6.23,12.36
ID_074,2024-08-24 00:00:00,ID_074,6.0,5.36,80.23
ID_075,2024-06-01 00:00:00,ID_075,6.92,3.53,31.33
ID_076,2024-11-09 00:00:00,ID_076,7.04,5.82,76.26
ID_077,2024-09-26 00:00:00,ID_077,5.2,5.11,52.19
ID_078,2024-03-30 00:00:00,ID_078,8.27,3.84,80.35
ID_079,2024-12-20 00:00:00,ID_079,5.16,7.76,24.0
ID_080,2024-04-21 00:00:00,ID_080,6.78,8.71,30.83
ID_081,2024-09-27 00:00:00,ID_081,5.68,7.64,20.6
ID_082,2024-07-25 00:00:00,ID_082,2.77,4.58,39.78
ID_083,2024-11-18 00:00:00,ID_083,1.6,8.14,25.54
ID_084,2024-03-29 00:00:00,ID_084,7.22,3.9,69.5
ID_085,2024-04-04 00:00:00,ID_085,1.6,4.0,38.37
ID_086,2024-05-01 00:00:00,ID_086,6.46,8.46,70.59
ID_087,2024-06-19 00:00:00,ID_087,6.51,6.38,32.0
ID_088,2024-05-15 00:00:00,ID_088,5.57,3.36,65.97
ID_089,2024-03-31 00:00:00,ID_089,4.53,8.39,39.29
ID_090,2024-10-03 00:00:00,ID_090,1.54,3.93,2.92
ID_091,2024-01-14 00:00:00,ID_091,8.67,7.43,25.17
ID_092,2024-11-29 00:00:00,ID_092,8.16,6.66,16.6
ID_093,2024-01-17 00:00:00,ID_093,2.69,7.14,34.15
ID_094,2024-08-06 00:00:00,ID_094,8.11,4.23,33.06
ID_095,2024-06-06 00:00:00,ID_095,1.89,1.61,61.35
ID_096,2024-04-11 00:00:00,ID_096,5.04,7.39,77.6
ID_097,2024-01-29 00:00:00,ID_097,1.23,4.75,2.14
ID_098,2024-09-02 00:00:00,ID_098,3.36,5.43,27.43
ID_099,2024-11-20 00:00:00,ID_099,3.49,8.18,69.85
ID_000,2024-04-02 00:00:00,ID_000,6.73,8.17,72.88
ID_001,2024-05-08 00:00:00,ID_001,2.83,7.44,6.59
ID_002,2024-05-28 00:00:00,ID_002,8.43,8.01,42.26
ID_003,2024-11-27 00:00:00,ID_003,6.71,5.62,48.47
ID_004,2024-06-05 00:00:00,ID_004,6.55,3.09,12.38
ID_005,2024-08-20 00:00:00,ID_005,8.73,7.9,11.0
ID_006,2024-05-12 00:00:00,ID_006,2.09,3.07,18.18
ID_007,2024-10-10 00:00:00,ID_007,8.77,5.52,14.28
ID_008,2024-06-01 00:00:00,ID_008,3.71,3.73,73.49
ID_009,2024-06-14 00:00:00,ID_009,8.33,5.32,22.55
ID_010,2024-01-19 00:00:00,ID_010,2.45,7.19,44.94
ID_011,2024-04-05 00:00:00,ID_011,2.31,2.26,24.67
ID_012,2024-09-26 00:00:00,ID_012,2.87,5.68,73.98
ID_013,2024-06-24 00:00:00,ID_013,5.96,7.23,66.03
ID_014,2024-09-15 00:00:00,ID_014,7.54,6.65,59.27
ID_015,2024-04-18 00:00:00,ID_015,7.88,6.09,83.32
ID_016,2024-07-17 00:00:00,ID_016,7.64,6.91,63.82
ID_017,2024-02-04 00:00:00,ID_017,5.07,7.1,43.92
ID_018,2024-01-10 00:00:00,ID_018,1.53,5.35,82.11
ID_019,2024-06-12 00:00:00,ID_019,6.13,8.43,76.98
ID_020,2024-01-27 00:00:00,ID_020,6.81,5.02,73.51
ID_021,2024-09-30 00:00:00,ID_021,1.6,6.24,51.78
ID_022,2024-04-30 00:00:00,ID_022,8.23,6.07,32.61
ID_023,2024-02-15 00:00:00,ID_023,4.42,2.76,42.81
ID_024,2024-11-22 00:00:00,ID_024,6.78,5.22,37.15
ID_025,2024-08-24 00:00:00,ID_025,7.56,1.43,42.18
ID_026,2024-02-01 00:00:00,ID_026,7.04,1.93,39.52
ID_027,2024-02-15 00:00:00,ID_027,1.99,3.05,57.37
ID_028,2024-05-31 00:00:00,ID_028,6.01,5.4,23.6
ID_029,2024-09-10 00:00:00,ID_029,1.42,2.46,31.57
ID_030,2024-01-26 00:00:00,ID_030,4.35,2.66,8.72
ID_031,2024-03-24 00:00:00,ID_031,7.53,4.25,45.53
ID_032,2024-11-27 00:00:00,ID_032,6.91,7.97,9.86
ID_033,2024-07-10 00:00:00,ID_033,2.06,3.32,4.46
ID_034,2024-03-17 00:00:00,ID_034,4.61,8.09,45.68
ID_035,2024-10-31 00:00:00,ID_035,4.97,7.07,20.81
ID_036,2024-01-18 00:00:00,ID_036,4.68,1.43,10.83
ID_037,2024-10-13 00:00:00,ID_037,5.68,6.16,35.77
ID_038,2024-07-17 00:00:00,ID_038,7.08,4.71,50.97
ID_039,2024-07-06 00:00:00,ID_039,1.28,4.05,71.68
ID_040,2024-11-12 00:00:00,ID_040,6.08,5.31,39.93
ID_041,2024-06-18 00:00:00,ID_041,5.52,6.2,12.57
ID_042,2024-01-04 00:00:00,ID_042,6.84,6.73,12.38
ID_043,2024-02-02 00:00:00,ID_043,3.31,7.68,46.39
ID_044,2024-09-29 00:00:00,ID_044,3.82,8.14,63.34
ID_045,2024-06-13 00:00:00,ID_045,8.26,4.17,53.16
ID_046,2024-08-14 00:00:00,ID_046,7.22,7.58,25.78
ID_047,2024-05-13 00:00:00,ID_047,6.29,3.45,59.94
ID_048,2024-11-08 00:00:00,ID_048,4.34,1.41,17.68
ID_049,2024-09-02 00:00:00,ID_049,8.46,3.26,43.66
ID_050,2024-10-06 00:00:00,ID_050,3.03,7.08,37.06
ID_051,2024-04-16 00:00:00,ID_051,2.52,3.6,17.36
ID_052,2024-08-01 00:00:00,ID_052,8.52,3.26,60.58
ID_053,2024-10-01 00:00:00,ID_053,3.5,1.55,66.02
ID_054,2024-01-14 00:00:00,ID_054,1.34,5.62,48.39
ID_055,2024-07-09 00:00:00,ID_055,5.87,2.46,11.38
ID_056,2024-09-08 00:00:00,ID_056,4.19,4.02,40.73
ID_057,2024-05-30 00:00:00,ID_057,5.84,5.22,61.1
ID_058,2024-07-16 00:00:00,ID_058,4.56,4.12,19.53
ID_059,2024-10-25 00:00:00,ID_059,7.97,1.52,41.09
ID_060,2024-11-28 00:00:00,ID_060,4.45,4.41,83.95
ID_061,2024-09-10 00:00:00,ID_061,2.07,8.63,12.96
ID_062,2024-11-22 00:00:00,ID_062,3.23,4.0,32.48
ID_063,2024-01-12 00:00:00,ID_063,1.87,3.82,24.82
ID_064,2024-06-06 00:00:00,ID_064,6.69,5.64,46.43
ID_065,2024-10-24 00:00:00,ID_065,4.56,4.93,77.97
ID_066,2024-09-02 00:00:00,ID_066,3.66,8.76,36.68
ID_067,2024-06-06 00:00:00,ID_067,2.0,1.97,27.89
ID_068,2024-05-12 00:00:00,ID_068,1.74,3.2,70.41
ID_069,2024-09-13 00:00:00,ID_069,8.72,2.91,28.88
ID_070,2024-08-22 00:00:00,ID_070,2.29,3.38,84.61
ID_071,2024-01-08 00:00:00,ID_071,7.79,5.51,40.44
ID_072,2024-09-13 00:00:00,ID_072,1.29,5.04,36.79
ID_073,2024-05-05 00:00:00,ID_073,2.52,5.79,84.68
ID_074,2024-09-28 00:00:00,ID_074,4.99,1.63,4.29
ID_075,2024-07-09 00:00:00,ID_075,7.96,8.64,38.92
ID_076,2024-02-13 00:00:00,ID_076,4.02,2.92,76.95
ID_077,2024-02-02 00:00:00,ID_077,4.85,8.43,9.67
ID_078,2024-05-12 00:00:00,ID_078,6.52,5.1,74.9
ID_079,2024-02-05 00:00:00,ID_079,8.59,1.7,19.33
ID_080,2024-07-09 00:00:00,ID_080,6.45,4.08,19.15
ID_081,2024-06-06 00:00:00,ID_081,8.08,8.69,14.45
ID_082,2024-08-08 00:00:00,ID_082,7.52,3.73,83.21
ID_083,2024-04-03 00:00:00,ID_083,7.21,8.39,9.92
ID_084,2024-01-28 00:00:00,ID_084,7.83,2.5,27.58
ID_085,2024-05-20 00:00:00,ID_085,6.14,4.46,30.31
ID_086,2024-03-15 00:00:00,ID_086,4.05,6.32,56.57
ID_087,2024-10-18 00:00:00,ID_087,2.42,2.52,64.47
ID_088,2024-02-16 00:00:00,ID_088,3.58,5.54,27.82
ID_089,2024-07-27 00:00:00,ID_089,6.59,5.0,70.25
ID_090,2024-03-30 00:00:00,ID_090,7.01,1.46,41.57
ID_091,2024-02-17 00:00:00,ID_091,1.52,7.75,14.86
ID_092,2024-11-09 00:00:00,ID_092,5.56,6.96,43.05
ID_093,2024-01-31 00:00:00,ID_093,7.76,7.83,40.56
ID_094,2024-07-25 00:00:00,ID_094,4.41,2.28,14.49
ID_095,2024-05-11 00:00:00,ID_095,7.21,2.15,43.93
ID_096,2024-12-13 00:00:00,ID_096,8.43,5.2,24.07
ID_097,2024-06-30 00:00:00,ID_097,2.32,8.5,66.21
ID_098,2024-12-10 00:00:00,ID_098,4.76,3.79,21.8
ID_099,2024-05-19 00:00:00,ID_099,2.71,6.51,2.2
ID_000,2024-10-24 00:00:00,ID_000,4.6,6.03,49.07
ID_001,2024-11-21 00:00:00,ID_001,1.44,4.82,61.08
ID_002,2024-10-11 00:00:00,ID_002,7.06,5.62,37.91
ID_003,2024-08-01 00:00:00,ID_003,4.35,4.89,68.82
ID_004,2024-11-07 00:00:00,ID_004,3.64,4.96,22.8
ID_005,2024-06-02 00:00:00,ID_005,6.16,1.43,56.61
ID_006,2024-02-07 00:00:00,ID_006,4.3,3.18,49.68
ID_007,2024-02-12 00:00:00,ID_007,2.34,4.51,68.3
ID_008,2024-08-04 00:00:00,ID_008,4.83,6.54,78.47
ID_009,2024-06-14 00:00:00,ID_009,5.05,7.4,51.1
ID_010,2024-02-09 00:00:00,ID_010,1.9,3.7,69.11
ID_011,2024-01-12 00:00:00,ID_011,4.26,3.7,58.11
ID_012,2024-05-17 00:00:00,ID_012,1.95,7.77,9.8
ID_013,2024-10-28 00:00:00,ID_013,8.21,7.53,22.24
ID_014,2024-09-30 00:00:00,ID_014,3.98,4.27,22.06
ID_015,2024-03-01 00:00:00,ID_015,4.13,2.26,63.49
ID_016,2024-06-25 00:00:00,ID_016,1.36,5.29,72.41
ID_017,2024-01-08 00:00:00,ID_017,1.26,4.9,20.39
ID_018,2024-04-05 00:00:00,ID_018,5.69,4.49,41.87
ID_019,2024-08-12 00:00:00,ID_019,4.99,1.39,19.23
ID_020,2024-06-27 00:00:00,ID_020,3.57,3.39,46.36
ID_021,2024-02-27 00:00:00,ID_021,6.19,8.4,75.74
ID_022,2024-09-22 00:00:00,ID_022,3.17,6.59,48.88
ID_023,2024-04-26 00:00:00,ID_023,2.24,7.65,18.55
ID_024,2024-10-17 00:00:00,ID_024,2.67,4.19,53.48
ID_025,2024-09-09 00:00:00,ID_025,3.98,4.45,56.32
ID_026,2024-05-24 00:00:00,ID_026,2.23,4.41,51.49
ID_027,2024-04-21 00:00:00,ID_027,2.5,5.45,30.91
ID_028,2024-08-22 00:00:00,ID_028,3.98,4.44,46.63
ID_029,2024-06-07 00:00:00,ID_029,8.55,8.04,72.44
ID_030,2024-03-10 00:00:00,ID_030,8.22,2.48,22.33
ID_031,2024-02-18 00:00:00,ID_031,3.5,1.56,52.07
ID_032,2024-06-22 00:00:00,ID_032,3.69,1.87,3.75
ID_033,2024-04-27 00:00:00,ID_033,1.56,7.22,65.62
ID_034,2024-06-12 00:00:00,ID_034,6.11,2.71,49.45
ID_035,2024-07-25 00:00:00,ID_035,2.81,6.24,42.93
ID_036,2024-11-06 00:00:00,ID_036,3.4,4.47,20.58
ID_037,2024-12-21 00:00:00,ID_037,2.56,4.47,52.13
ID_038,2024-10-23 00:00:00,ID_038,6.56,1.95,68.1
ID_039,2024-05-26 00:00:00,ID_039,4.68,8.12,9.02
ID_040,2024-10-18 00:00:00,ID_040,6.59,4.74,16.28
ID_041,2024-03-12 00:00:00,ID_041,2.26,2.16,80.01
ID_042,2024-07-18 00:00:00,ID_042,2.49,5.72,32.13
ID_043,2024-03-03 00:00:00,ID_043,2.21,4.13,11.86
ID_044,2024-12-23 00:00:00,ID_044,7.07,1.9,3.16
ID_045,2024-10-21 00:00:00,ID_045,5.01,8.64,56.14
ID_046,2024-04-05 00:00:00,ID_046,3.91,7.05,70.33
ID_047,2024-08-04 00:00:00,ID_047,8.32,8.13,50.66
ID_048,2024-11-19 00:00:00,ID_048,3.63,6.6,22.97
ID_049,2024-09-15 00:00:00,ID_049,3.03,3.05,30.49
ID_050,2024-10-31 00:00:00,ID_050,1.35,6.49,25.93
ID_051,2024-10-08 00:00:00,ID_051,1.46,4.43,66.82
ID_052,2024-06-03 00:00:00,ID_052,2.49,7.36,71.67
ID_053,2024-10-14 00:00:00,ID_053,4.02,6.34,42.62
ID_054,2024-11-29 00:00:00,ID_054,4.32,4.21,29.41
ID_055,2024-07-08 00:00:00,ID_055,6.43,3.77,27.3
ID_056,2024-07-23 00:00:00,ID_056,5.84,3.66,15.6
ID_057,2024-06-25 00:00:00,ID_057,6.04,2.99,18.64
ID_058,2024-07-07 00:00:00,ID_058,1.75,7.19,28.29
ID_059,2024-09-20 00:00:00,ID_059,3.83,4.24,48.73
ID_060,2024-06-07 00:00:00,ID_060,3.79,1.9,41.18
ID_061,2024-03-20 00:00:00,ID_061,7.44,2.92,34.48
ID_062,2024-10-03 00:00:00,ID_062,7.28,4.48,73.25
ID_063,2024-10-15 00:00:00,ID_063,6.34,4.57,62.11
ID_064,2024-09-30 00:00:00,ID_064,2.6,3.66,16.2
ID_065,2024-04-08 00:00:00,ID_065,2.9,3.25,38.5
ID_066,2024-09-28 00:00:00,ID_066,8.29,2.37,36.45
ID_067,2024-09-18 00:00:00,ID_067,8.19,2.48,61.85
ID_068,2024-09-05 00:00:00,ID_068,6.12,3.27,9.71
ID_069,2024-09-04 00:00:00,ID_069,7.93,1.74,10.54
ID_070,2024-01-14 00:00:00,ID_070,3.83,8.64,31.61
ID_071,2024-09-20 00:00:00,ID_071,3.57,8.18,71.1
ID_072,2024-10-10 00:00:00,ID_072,6.59,5.7,41.85
ID_073,2024-11-15 00:00:00,ID_073,8.52,8.23,57.78
ID_074,2024-08-20 00:00:00,ID_074,1.49,3.25,19.54
ID_075,2024-07-31 00:00:00,ID_075,1.24,6.26,29.62
ID_076,2024-07-24 00:00:00,ID_076,6.52,8.29,83.44
ID_077,2024-01-15 00:00:00,ID_077,8.08,2.5,54.45
ID_078,2024-11-25 00:00:00,ID_078,2.8,4.13,13.48
ID_079,2024-04-29 00:00:00,ID_079,8.76,3.26,83.32
ID_080,2024-08-09 00:00:00,ID_080,3.58,5.41,65.05
ID_081,2024-11-17 00:00:00,ID_081,7.49,4.47,82.51
ID_082,2024-09-30 00:00:00,ID_082,5.86,2.97,61.33
ID_083,2024-09-19 00:00:00,ID_083,5.02,2.33,53.01
ID_084,2024-03-19 00:00:00,ID_084,4.93,2.42,44.57
ID_085,2024-02-15 00:00:00,ID_085,7.13,7.73,65.97
ID_086,2024-04-19 00:00:00,ID_086,5.03,8.49,74.91
ID_087,2024-08-01 00:00:00,ID_087,3.39,1.73,37.45
ID_088,2024-08-11 00:00:00,ID_088,5.65,4.26,66.12
ID_089,2024-03-18 00:00:00,ID_089,5.41,6.81,16.71
ID_090,2024-01-07 00:00:00,ID_090,5.26,6.33,12.38
ID_091,2024-09-07 00:00:00,ID_091,3.61,4.0,4.98
ID_092,2024-04-02 00:00:00,ID_092,7.5,1.99,56.78
ID_093,2024-07-19 00:00:00,ID_093,7.35,1.48,16.52
ID_094,2024-06-29 00:00:00,ID_094,7.35,6.16,66.51
ID_095,2024-04-24 00:00:00,ID_095,3.92,6.95,29.85
ID_096,2024-02-24 00:00:00,ID_096,4.54,8.1,14.62
ID_097,2024-04-25 00:00:00,ID_097,5.22,5.6,61.22
ID_098,2024-10-18 00:00:00,ID_098,2.95,2.9,33.14
ID_099,2024-04-23 00:00:00,ID_099,2.4,6.87,56.33
ID_000,2024-07-05 00:00:00,ID_000,6.64,8.07,4.02
ID_001,2024-11-12 00:00:00,ID_001,4.21,3.66,13.65
ID_002,2024-02-26 00:00:00,ID_002,4.12,3.17,24.99
ID_003,2024-03-31 00:00:00,ID_003,8.18,3.11,57.81
ID_004,2024-04-16 00:00:00,ID_004,8.58,5.44,79.7
ID_005,2024-04-22 00:00:00,ID_005,3.68,4.45,4.76
ID_006,2024-06-26 00:00:00,ID_006,7.98,3.65,71.3
ID_007,2024-07-14 00:00:00,ID_007,8.29,7.56,2.64
ID_008,2024-09-02 00:00:00,ID_008,1.22,6.0,16.85
ID_009,2024-11-11 00:00:00,ID_009,8.58,3.16,76.09
ID_010,2024-01-22 00:00:00,ID_010,4.21,8.08,64.17
ID_011,2024-06-17 00:00:00,ID_011,2.22,5.83,62.85
ID_012,2024-07-14 00:00:00,ID_012,3.78,6.46,26.99
ID_013,2024-10-10 00:00:00,ID_013,7.43,4.91,56.76
ID_014,2024-05-26 00:00:00,ID_014,7.59,5.59,44.5
ID_015,2024-06-13 00:00:00,ID_015,5.63,5.17,6.16
ID_016,2024-01-27 00:00:00,ID_016,8.0,6.56,27.53
ID_017,2024-01-29 00:00:00,ID_017,6.0,5.32,43.26
ID_018,2024-03-08 00:00:00,ID_018,2.09,5.44,84.82
ID_019,2024-02-23 00:00:00,ID_019,5.17,6.65,38.56
ID_020,2024-08-25 00:00:00,ID_020,6.23,6.17,11.03
ID_021,2024-03-15 00:00:00,ID_021,5.36,5.49,56.38
ID_022,2024-04-06 00:00:00,ID_022,5.2,1.8,32.58
ID_023,2024-08-12 00:00:00,ID_023,4.31,7.85,59.84
ID_024,2024-01-04 00:00:00,ID_024,4.63,3.13,27.77
ID_025,2024-11-17 00:00:00,ID_025,5.22,7.74,4.71
ID_026,2024-02-28 00:00:00,ID_026,5.78,2.65,9.06
ID_027,2024-11-04 00:00:00,ID_027,5.37,4.85,53.11
ID_028,2024-10-01 00:00:00,ID_028,8.32,1.65,75.88
ID_029,2024-07-23 00:00:00,ID_029,7.26,5.15,40.45
ID_030,2024-09-23 00:00:00,ID_030,3.11,7.03,57.17
ID_031,2024-04-19 00:00:00,ID_031,4.0,6.39,81.19
ID_032,2024-06-23 00:00:00,ID_032,1.59,8.69,29.62
ID_033,2024-01-02 00:00:00,ID_033,6.56,1.67,9.03
ID_034,2024-06-12 00:00:00,ID_034,2.17,5.69,81.19
ID_035,2024-11-04 00:00:00,ID_035,2.57,6.48,33.94
ID_036,2024-09-16 00:00:00,ID_036,1.49,2.38,14.52
ID_037,2024-10-05 00:00:00,ID_037,7.11,7.65,2.4
ID_038,2024-03-30 00:00:00,ID_038,3.58,4.39,64.71
ID_039,2024-02-12 00:00:00,ID_039,1.73,3.53,13.33
ID_040,2024-12-08 00:00:00,ID_040,5.51,2.21,6.58
ID_041,2024-06-13 00:00:00,ID_041,1.98,8.78,27.16
ID_042,2024-03-26 00:00:00,ID_042,2.55,4.59,41.23
ID_043,2024-03-02 00:00:00,ID_043,5.79,2.18,72.75
ID_044,2024-01-15 00:00:00,ID_044,7.97,6.6,50.75
ID_045,2024-04-18 00:00:00,ID_045,2.24,2.58,34.96
ID_046,2024-11-12 00:00:00,ID_046,3.06,8.13,2.96
ID_047,2024-09-08 00:00:00,ID_047,8.7,6.52,29.47
ID_048,2024-03-10 00:00:00,ID_048,8.8,8.21,81.56
ID_049,2024-12-20 00:00:00,ID_049,2.28,1.4,29.83
ID_050,2024-02-09 00:00:00,ID_050,8.06,4.9,3.96
ID_051,2024-06-22 00:00:00,ID_051,4.39,6.6,71.33
ID_052,2024-09-05 00:00:00,ID_052,1.44,5.91,15.16
ID_053,2024-04-19 00:00:00,ID_053,2.41,8.25,71.98
ID_054,2024-09-05 00:00:00,ID_054,4.01,4.66,75.15
ID_055,2024-03-18 00:00:00,ID_055,8.53,2.49,46.89
ID_056,2024-03-30 00:00:00,ID_056,4.11,1.24,37.72
ID_057,2024-09-15 00:00:00,ID_057,2.81,3.09,81.91
ID_058,2024-10-02 00:00:00,ID_058,5.55,8.65,21.79
ID_059,2024-02-19 00:00:00,ID_059,3.12,5.14,37.4
ID_060,2024-07-26 00:00:00,ID_060,2.88,3.52,20.26
ID_061,2024-03-07 00:00:00,ID_061,1.47,6.84,38.15
ID_062,2024-10-07 00:00:00,ID_062,1.53,4.09,81.08
ID_063,2024-01-21 00:00:00,ID_063,5.44,7.25,61.41
ID_064,2024-04-07 00:00:00,ID_064,7.95,6.29,32.16
ID_065,2024-03-23 00:00:00,ID_065,7.55,6.91,63.0
ID_066,2024-11-04 00:00:00,ID_066,6.67,4.79,54.7
ID_067,2024-02-11 00:00:00,ID_067,6.0,1.99,5.81
ID_068,2024-11-10 00:00:00,ID_068,8.09,4.89,37.32
ID_069,2024-04-10 00:00:00,ID_069,3.67,4.59,73.13
ID_070,2024-06-15 00:00:00,ID_070,4.35,8.47,71.01
ID_071,2024-05-05 00:00:00,ID_071,3.86,6.99,60.89
ID_072,2024-10-15 00:00:00,ID_072,2.78,7.09,59.05
