col_emission_id,col_annee,col_mois,col_zone_id,col_mode,col_activity_type,col_activity_value,col_emission_factor,col_co2_kg
ID_073,3.09,4.6,ID_073,TGV,6.81,3.32,4.36,6.48
ID_074,1.53,3.64,ID_074,RER,2.06,8.35,7.88,5.92
ID_075,6.92,7.14,ID_075,TER,7.18,7.48,5.72,2.74
ID_076,5.6,3.45,ID_076,Bus RATP,6.76,4.94,3.15,1.94
ID_077,3.63,8.6,ID_077,RER,7.86,8.25,7.48,4.32
ID_078,2.21,8.58,ID_078,TGV,3.68,5.89,8.63,3.18
ID_079,5.9,5.65,ID_079,Métro,2.16,6.54,3.2,8.19
ID_080,3.96,1.78,ID_080,Transilien,8.38,7.54,2.15,5.95
ID_081,4.31,7.85,ID_081,Transilien,2.11,3.22,5.17,7.58
ID_082,6.2,3.99,ID_082,Transilien,5.24,6.18,7.18,5.37
ID_083,5.47,6.34,ID_083,Tramway,2.95,2.18,6.12,2.37
ID_084,7.25,1.84,ID_084,RER,2.54,3.99,2.32,3.92
ID_085,4.05,1.92,ID_085,Tramway,3.42,5.63,1.56,2.06
ID_086,2.88,5.13,ID_086,Tramway,8.49,2.2,2.61,7.24
ID_087,7.29,8.63,ID_087,Tramway,8.51,1.6,1.68,8.14
ID_088,3.96,5.8,ID_088,Transilien,4.72,5.56,3.72,8.06
ID_089,5.14,6.02,ID_089,TGV,8.14,1.2,3.68,2.82
ID_090,7.21,8.31,ID_090,Métro,8.32,4.86,4.07,4.1
ID_091,7.02,7.04,ID_091,RER,2.98,6.22,7.3,7.33
ID_092,5.2,3.71,ID_092,Bus RATP,2.66,5.49,6.45,6.5
ID_093,5.98,5.89,ID_093,Transilien,6.6,3.61,6.59,2.78
ID_094,5.36,3.46,ID_094,TER,8.08,1.32,2.32,5.83
ID_095,5.13,6.91,ID_095,RER,5.74,2.32,5.82,7.1
ID_096,4.35,6.68,ID_096,Tramway,5.03,5.53,3.7,4.27
ID_097,4.09,2.89,ID_097,Bus RATP,3.86,1.41,6.09,3.1
ID_098,1.34,5.38,ID_098,Tramway,6.13,7.67,6.95,1.55
ID_099,7.02,5.97,ID_099,TER,3.68,6.75,4.16,8.37
ID_000,5.56,7.78,ID_000,Transilien,7.73,6.83,5.15,4.26
ID_001,3.96,8.6,ID_001,Tramway,4.67,5.9,8.61,6.39
ID_002,5.2,5.8,ID_002,TGV,3.37,6.02,4.06,5.53
ID_003,2.29,5.01,ID_003,TER,4.23,8.09,2.42,3.79
ID_004,3.81,5.94,ID_004,Tramway,8.02,7.3,3.81,5.95
ID_005,1.83,2.12,ID_005,Transilien,3.06,8.39,8.18,6.54
ID_006,8.79,2.3,ID_006,Bus RATP,7.88,1.44,5.7,8.5
ID_007,7.72,6.63,ID_007,Transilien,5.2,7.73,6.2,2.67
ID_008,8.26,2.48,ID_008,RER,8.48,1.52,1.75,4.26
ID_009,6.88,3.8,ID_009,TER,6.49,8.7,2.69,7.14
ID_010,4.48,4.63,ID_010,TER,3.35,2.73,7.07,7.46
ID_011,1.75,7.25,ID_011,Bus RATP,7.21,8.17,7.87,1.67
ID_012,3.06,4.93,ID_012,Tramway,4.25,2.97,6.18,6.0
ID_013,8.34,6.59,ID_013,Transilien,6.16,5.41,7.02,1.54
ID_014,5.72,5.37,ID_014,TER,8.42,2.4,7.8,2.21
ID_015,7.2,7.8,ID_015,TGV,7.13,3.68,4.84,4.81
ID_016,3.33,4.68,ID_016,Tramway,5.24,1.64,3.51,5.7
ID_017,2.39,3.99,ID_017,Tramway,6.15,8.74,1.42,1.89
ID_018,4.18,5.06,ID_018,TER,4.16,2.76,1.69,7.24
ID_019,5.84,2.68,ID_019,RER,1.68,4.85,3.77,1.71
ID_020,7.93,5.44,ID_020,Bus RATP,6.73,1.73,3.32,7.08
ID_021,2.06,6.61,ID_021,Bus RATP,4.78,6.42,5.46,7.8
ID_022,3.81,4.43,ID_022,Tramway,3.49,3.95,4.15,6.43
ID_023,8.12,7.51,ID_023,Métro,2.96,6.77,7.63,7.07
ID_024,2.97,1.96,ID_024,Bus RATP,7.28,6.31,4.55,2.92
ID_025,1.24,7.37,ID_025,Bus RATP,5.96,2.45,7.94,1.34
ID_026,4.09,4.84,ID_026,RER,7.06,6.47,7.45,4.87
ID_027,7.12,3.28,ID_027,RER,2.33,8.59,6.61,7.77
ID_028,1.96,5.5,ID_028,Bus RATP,2.36,6.29,3.23,6.77
ID_029,4.42,2.78,ID_029,Tramway,4.95,1.22,8.64,1.42
ID_030,8.53,6.64,ID_030,Transilien,4.24,6.66,8.37,1.41
ID_031,6.22,4.14,ID_031,Transilien,1.61,5.2,6.14,7.03
ID_032,4.82,7.48,ID_032,Transilien,8.55,7.43,8.53,8.22
ID_033,2.8,1.54,ID_033,Transilien,6.77,5.24,6.7,2.02
ID_034,6.09,3.4,ID_034,Tramway,7.27,7.65,2.44,3.56
ID_035,8.67,7.43,ID_035,Tramway,7.48,3.16,2.01,2.91
ID_036,5.86,5.92,ID_036,TGV,3.14,6.27,6.62,1.57
ID_037,3.64,2.6,ID_037,TGV,6.7,8.69,2.89,2.32
ID_038,1.51,2.69,ID_038,Tramway,8.1,7.67,3.56,3.8
ID_039,7.67,8.52,ID_039,Transilien,3.49,1.72,5.48,6.19
ID_040,4.18,1.74,ID_040,Bus RATP,3.38,6.11,7.14,7.4
ID_041,7.99,6.21,ID_041,Bus RATP,7.34,4.11,5.96,1.9
ID_042,7.94,7.64,ID_042,Bus RATP,7.29,7.49,3.35,6.13
ID_043,3.17,6.23,ID_043,TER,1.72,7.18,3.16,7.12
ID_044,6.26,1.28,ID_044,Transilien,7.85,4.3,3.13,5.48
ID_045,1.58,2.99,ID_045,Transilien,2.2,8.25,8.2,8.71
ID_046,3.94,7.35,ID_046,Métro,3.11,2.56,2.88,8.69
ID_047,3.67,8.03,ID_047,RER,7.61,7.29,4.18,5.9
ID_048,1.76,1.51,ID_048,TGV,1.95,3.13,6.78,8.58
ID_049,8.6,1.97,ID_049,Bus RATP,3.41,5.89,3.49,2.41
ID_050,5.45,6.35,ID_050,Bus RATP,1.31,3.07,8.56,3.41
ID_051,3.82,5.64,ID_051,TER,3.4,4.56,7.53,8.17
ID_052,4.56,5.95,ID_052,Transilien,3.89,2.9,5.68,3.8
ID_053,3.03,3.96,ID_053,TGV,3.83,2.5,3.08,1.57
ID_054,6.46,5.25,ID_054,Bus RATP,8.56,1.21,4.12,1.77
ID_055,8.39,3.1,ID_055,Métro,6.71,4.99,8.61,1.76
ID_056,1.39,8.55,ID_056,Métro,1.54,8.53,8.38,7.34
ID_057,2.45,3.75,ID_057,RER,3.7,5.45,2.5,3.1
ID_058,6.86,7.59,ID_058,RER,2.13,8.18,2.99,2.51
ID_059,4.02,6.94,ID_059,RER,1.57,4.56,1.68,7.51
ID_060,7.74,6.68,ID_060,Tramway,5.34,4.76,6.4,5.71
ID_061,2.64,2.45,ID_061,Tramway,1.83,4.4,3.43,1.24
ID_062,2.65,3.97,ID_062,TER,3.16,3.49,1.71,6.17
ID_063,7.27,6.53,ID_063,Métro,2.94,2.69,1.56,3.0
ID_064,8.61,4.36,ID_064,TGV,7.14,6.29,2.63,2.46
ID_065,3.05,7.69,ID_065,Transilien,5.51,4.95,4.48,7.31
ID_066,4.89,7.04,ID_066,Métro,1.22,1.67,6.37,3.35
ID_067,6.29,1.56,ID_067,Métro,4.36,7.58,4.1,6.41
ID_068,4.52,1.3,ID_068,Tramway,3.71,6.29,2.03,8.07
ID_069,5.88,4.07,ID_069,Métro,3.39,6.55,6.12,3.09
ID_070,3.64,5.56,ID_070,TER,8.58,4.55,6.65,7.98
ID_071,2.72,6.48,ID_071,Transilien,6.34,5.47,3.63,8.0
ID_072,2.45,2.95,ID_072,RER,4.87,3.09,3.97,1.7
ID_073,2.69,8.78,ID_073,RER,8.54,2.0,4.69,8.49
ID_074,1.63,7.67,ID_074,RER,5.34,8.1,8.0,6.74
ID_075,2.22,4.59,ID_075,RER,8.66,2.14,1.46,5.69
ID_076,2.35,4.53,ID_076,Métro,3.48,4.59,8.04,7.78
ID_077,4.44,4.96,ID_077,TER,4.17,2.94,4.02,7.04
ID_078,8.1,3.59,ID_078,Tramway,8.19,4.8,7.47,7.01
ID_079,3.76,2.16,ID_079,Bus RATP,5.3,2.46,8.62,4.68
ID_080,7.16,6.12,ID_080,Tramway,2.12,1.61,1.82,1.82
ID_081,4.47,7.38,ID_081,Tramway,6.29,4.81,4.96,4.57
ID_082,4.22,4.88,ID_082,Métro,4.48,2.55,6.45,5.04
ID_083,8.53,1.49,ID_083,RER,3.4,5.35,4.34,2.12
ID_084,2.95,4.96,ID_084,Tramway,8.09,4.85,6.4,5.39
ID_085,6.6,7.25,ID_085,Métro,7.44,7.43,5.83,6.45
ID_086,6.49,6.46,ID_086,Tramway,3.89,4.35,2.52,5.81
ID_087,2.69,4.78,ID_087,TGV,7.01,1.61,1.88,5.6
ID_088,3.93,3.64,ID_088,Métro,7.53,6.38,3.19,3.39
ID_089,1.67,6.72,ID_089,RER,5.04,1.74,4.07,4.54
ID_090,3.3,3.6,ID_090,Métro,1.83,8.51,8.4,7.09
ID_091,4.96,3.94,ID_091,Bus RATP,4.82,4.42,6.73,5.86
ID_092,4.91,8.12,ID_092,Tramway,6.73,4.33,6.69,3.2
ID_093,2.11,2.17,ID_093,Bus RATP,6.91,5.91,4.47,5.74
ID_094,2.97,1.96,ID_094,Métro,5.0,5.52,4.96,1.33
ID_095,5.67,2.27,ID_095,RER,4.57,3.65,2.71,7.94
ID_096,4.59,4.69,ID_096,Transilien,2.13,5.69,4.73,7.38
ID_097,5.62,6.33,ID_097,TER,7.35,7.72,7.35,2.96
ID_098,4.72,4.86,ID_098,TGV,4.46,7.0,3.73,3.35
ID_099,5.85,4.77,ID_099,Métro,4.46,8.26,2.88,5.46
ID_000,7.51,7.69,ID_000,Bus RATP,2.83,3.39,3.94,1.62
ID_001,5.61,8.19,ID_001,Tramway,5.89,3.26,6.35,5.26
ID_002,5.59,8.39,ID_002,Tramway,4.71,2.6,2.67,6.58
ID_003,4.73,1.76,ID_003,Transilien,1.87,1.22,5.97,7.39
ID_004,7.9,3.83,ID_004,TER,7.2,5.19,4.51,5.59
ID_005,2.12,7.53,ID_005,Tramway,4.49,7.69,8.31,2.75
ID_006,7.37,1.31,ID_006,Bus RATP,2.39,4.17,4.51,6.57
ID_007,7.53,2.82,ID_007,Tramway,7.63,4.09,3.65,6.53
ID_008,1.88,1.77,ID_008,Métro,7.79,7.55,1.97,8.05
ID_009,4.03,1.37,ID_009,Bus RATP,2.0,5.03,5.83,2.94
ID_010,6.12,3.65,ID_010,Métro,7.8,2.79,5.03,7.18
ID_011,3.84,1.47,ID_011,RER,5.97,5.76,5.73,8.08
ID_012,3.71,1.96,ID_012,Bus RATP,5.5,3.02,3.35,7.01
ID_013,2.38,5.54,ID_013,Bus RATP,7.34,6.54,2.99,2.5
ID_014,3.73,5.0,ID_014,Métro,2.84,6.48,6.7,7.3
ID_015,8.03,4.08,ID_015,RER,2.68,8.33,3.96,7.8
ID_016,3.26,4.76,ID_016,TER,7.76,8.5,3.22,1.89
ID_017,6.81,1.24,ID_017,TGV,8.5,4.01,3.47,4.6
ID_018,3.5,3.87,ID_018,Transilien,8.77,7.65,8.55,6.62
ID_019,7.4,6.56,ID_019,Bus RATP,4.8,5.71,1.4,5.66
ID_020,8.48,4.34,ID_020,Métro,2.36,4.15,2.19,3.74
ID_021,2.71,7.76,ID_021,Transilien,2.31,2.37,2.19,6.3
ID_022,8.71,7.25,ID_022,Transilien,1.63,8.37,2.29,5.69
ID_023,2.55,6.52,ID_023,Transilien,2.74,3.35,7.11,3.84
ID_024,3.9,7.88,ID_024,Métro,2.71,2.84,1.85,2.84
ID_025,3.71,2.92,ID_025,TER,4.54,8.7,8.1,7.28
ID_026,2.58,4.35,ID_026,Métro,4.7,2.86,3.4,7.6
ID_027,2.77,4.1,ID_027,Métro,1.45,7.17,1.91,6.83
ID_028,4.26,2.53,ID_028,Bus RATP,1.77,8.47,3.24,7.41
ID_029,6.99,5.23,ID_029,Tramway,4.25,6.25,4.75,4.23
ID_030,1.35,4.54,ID_030,Bus RATP,2.26,8.68,3.07,2.29
ID_031,7.46,6.24,ID_031,Métro,5.69,7.37,6.52,1.86
ID_032,1.53,7.99,ID_032,TGV,2.17,6.73,4.33,4.11
ID_033,3.33,5.89,ID_033,Bus RATP,8.18,8.21,1.44,5.89
ID_034,6.17,2.59,ID_034,Tramway,3.55,4.19,7.72,4.42
ID_035,2.75,5.23,ID_035,TER,4.6,5.21,7.53,2.28
ID_036,2.41,6.57,ID_036,Transilien,4.95,5.7,5.22,7.9
ID_037,4.94,4.69,ID_037,Bus RATP,2.63,7.8,2.19,7.82
ID_038,6.66,2.07,ID_038,TER,4.8,2.66,2.54,3.41
ID_039,3.82,2.52,ID_039,RER,3.93,8.68,8.21,8.25
ID_040,4.4,2.7,ID_040,Métro,6.25,1.84,4.97,6.9
ID_041,5.83,2.28,ID_041,Métro,1.51,7.5,8.45,1.8
ID_042,5.04,7.58,ID_042,Transilien,1.45,6.13,1.28,3.67
ID_043,4.31,3.83,ID_043,TER,8.36,1.37,8.47,6.53
ID_044,2.0,1.97,ID_044,Métro,2.96,1.8,5.77,7.21
ID_045,1.9,4.1,ID_045,TGV,6.63,2.67,8.47,7.22
ID_046,8.01,5.17,ID_046,Métro,6.66,5.77,7.41,4.32
ID_047,6.45,7.7,ID_047,Métro,8.47,5.96,5.73,6.09
ID_048,8.41,3.19,ID_048,Tramway,6.33,5.24,7.11,1.76
ID_049,6.1,8.13,ID_049,Transilien,7.12,8.41,6.78,3.9
ID_050,4.12,5.41,ID_050,RER,2.47,5.37,4.92,2.16
ID_051,6.97,6.57,ID_051,Tramway,5.18,3.73,4.38,1.3
ID_052,6.88,8.69,ID_052,Tramway,7.25,6.87,2.65,7.28
ID_053,6.38,2.11,ID_053,Bus RATP,3.96,6.39,3.37,5.29
ID_054,4.3,4.66,ID_054,Bus RATP,2.95,2.88,5.01,4.74
ID_055,2.13,2.13,ID_055,Tramway,7.13,6.29,7.39,7.37
ID_056,5.99,4.07,ID_056,Bus RATP,6.33,8.52,3.97,5.93
ID_057,7.22,3.72,ID_057,Métro,3.8,2.04,1.35,8.4
ID_058,8.5,3.87,ID_058,Transilien,5.08,6.72,1.85,5.69
ID_059,2.97,8.29,ID_059,Transilien,1.84,4.25,7.96,2.55
ID_060,8.41,4.36,ID_060,Bus RATP,2.18,2.79,3.39,3.27
ID_061,7.51,2.95,ID_061,TGV,6.02,5.97,1.58,8.57
ID_062,2.86,2.42,ID_062,TGV,2.31,3.33,8.71,2.42
ID_063,4.87,5.51,ID_063,Bus RATP,7.05,7.91,1.57,2.11
ID_064,5.82,2.0,ID_064,TGV,5.46,3.74,2.87,6.92
ID_065,6.12,8.53,ID_065,Tramway,7.36,1.32,5.97,2.72
ID_066,7.17,4.47,ID_066,RER,2.55,5.03,1.22,2.53
ID_067,5.88,7.95,ID_067,RER,4.37,2.97,2.39,6.16
ID_068,2.83,6.63,ID_068,RER,7.95,3.13,3.62,4.74
ID_069,8.42,4.49,ID_069,RER,2.71,8.4,5.33,2.85
ID_070,4.53,7.91,ID_070,RER,8.33,4.78,3.98,1.46
ID_071,1.41,6.0,ID_071,Bus RATP,6.97,7.77,5.89,2.94
ID_072,2.54,2.89,ID_072,TGV,3.33,2.57,3.65,5.35
ID_073,8.12,3.79,ID_073,TGV,2.08,1.35,6.5,5.94
ID_074,4.87,4.84,ID_074,Bus RATP,2.81,1.49,2.46,3.79
ID_075,5.61,6.57,ID_075,Transilien,1.82,3.46,6.93,5.14
ID_076,8.37,2.02,ID_076,Tramway,3.13,2.32,4.52,4.23
ID_077,6.54,4.71,ID_077,Tramway,8.44,3.67,7.28,7.27
ID_078,4.08,6.92,ID_078,Métro,8.49,2.75,2.99,6.39
ID_079,1.89,1.5,ID_079,TGV,4.89,7.31,5.13,5.13
ID_080,5.11,7.75,ID_080,Transilien,8.57,6.95,7.04,2.14
ID_081,2.45,5.79,ID_081,Transilien,8.21,4.2,4.67,6.65
ID_082,2.52,4.17,ID_082,TGV,4.71,5.15,8.65,6.7
ID_083,6.83,4.4,ID_083,Bus RATP,6.72,1.98,2.25,6.58
ID_084,8.24,6.31,ID_084,TER,6.05,3.66,2.58,7.41
ID_085,8.75,7.06,ID_085,Bus RATP,6.94,8.22,3.59,8.37
ID_086,2.38,8.54,ID_086,Bus RATP,3.25,3.59,5.14,5.78
ID_087,5.74,4.44,ID_087,TGV,4.19,6.58,6.6,8.13
ID_088,7.31,4.75,ID_088,Tramway,4.1,1.26,5.58,5.82
ID_089,1.32,3.58,ID_089,Transilien,5.26,3.35,7.89,5.72
ID_090,2.62,5.26,ID_090,TER,6.33,1.39,4.4,6.78
ID_091,7.41,1.7,ID_091,Bus RATP,5.83,3.32,7.9,4.96
ID_092,1.97,5.62,ID_092,TGV,3.0,1.83,2.63,7.22
ID_093,1.66,6.56,ID_093,RER,2.82,3.22,3.69,2.96
ID_094,8.5,4.79,ID_094,Bus RATP,6.34,8.59,5.45,3.15
ID_095,1.93,5.21,ID_095,RER,8.43,4.32,2.33,1.44
ID_096,7.32,7.36,ID_096,Transilien,3.78,7.5,7.1,8.09
ID_097,7.99,6.43,ID_097,RER,2.3,1.85,1.3,5.45
ID_098,6.33,6.04,ID_098,TGV,5.08,3.94,4.87,6.84
ID_099,5.04,2.85,ID_099,Métro,4.87,8.2,4.77,8.63
ID_000,6.16,3.84,ID_000,RER,6.53,2.89,1.3,1.76
ID_001,6.07,8.67,ID_001,Bus RATP,3.69,7.23,1.68,2.0
ID_002,3.29,3.83,ID_002,Transilien,4.48,2.06,8.16,6.14
ID_003,8.62,2.53,ID_003,RER,6.41,1.46,3.08,5.91
ID_004,5.36,4.72,ID_004,Tramway,4.75,5.85,6.56,8.06
ID_005,1.2,2.33,ID_005,Transilien,2.25,7.64,3.15,4.17
ID_006,4.75,6.92,ID_006,Métro,6.44,2.96,4.93,7.45
ID_007,3.74,4.89,ID_007,RER,6.48,3.74,6.8,4.25
ID_008,4.44,6.27,ID_008,Bus RATP,1.7,7.95,8.36,6.71
ID_009,7.76,5.45,ID_009,Métro,7.45,6.92,6.93,7.44
ID_010,5.03,7.65,ID_010,Bus RATP,3.41,3.25,8.33,7.53
ID_011,5.64,7.14,ID_011,Métro,4.67,6.95,4.17,1.42
ID_012,1.45,4.99,ID_012,Transilien,1.47,4.2,3.25,5.62
ID_013,6.76,6.62,ID_013,Bus RATP,5.73,7.82,3.27,6.6
ID_014,4.32,8.08,ID_014,Bus RATP,8.72,4.69,5.83,4.43
ID_015,1.75,7.78,ID_015,Métro,4.36,7.21,1.2,4.35
ID_016,3.68,7.34,ID_016,Métro,4.24,5.67,1.65,7.03
ID_017,6.33,5.83,ID_017,Métro,2.33,4.04,3.75,6.72
ID_018,6.74,8.71,ID_018,Métro,5.36,3.89,3.51,6.09
ID_019,5.78,5.95,ID_019,Transilien,4.57,7.26,4.23,6.48
ID_020,2.49,5.05,ID_020,TGV,7.32,3.95,1.71,6.35
ID_021,8.12,6.75,ID_021,Transilien,2.96,2.58,3.4,5.91
ID_022,4.59,4.24,ID_022,Bus RATP,2.83,3.49,5.94,6.6
ID_023,8.72,7.86,ID_023,Métro,6.51,6.32,4.59,2.35
ID_024,8.58,7.5,ID_024,Bus RATP,7.76,5.65,3.79,7.44
ID_025,5.95,8.58,ID_025,TER,8.72,2.47,8.46,5.97
ID_026,7.37,2.04,ID_026,Transilien,5.35,3.25,4.91,1.66
ID_027,6.68,8.65,ID_027,Transilien,2.49,6.45,3.19,3.44
ID_028,3.24,8.03,ID_028,Bus RATP,3.77,8.53,2.86,2.8
ID_029,5.94,5.61,ID_029,Métro,2.0,6.43,7.88,3.76
ID_030,5.59,1.9,ID_030,TGV,3.41,7.22,4.8,6.26
ID_031,2.39,3.58,ID_031,Transilien,2.72,2.47,5.97,4.72
ID_032,3.26,7.01,ID_032,TGV,3.38,8.66,7.25,6.29
ID_033,3.09,7.66,ID_033,Transilien,5.35,2.5,7.47,6.8
ID_034,8.03,7.51,ID_034,Bus RATP,7.6,3.85,5.81,1.47
ID_035,4.27,7.87,ID_035,Transilien,7.48,2.69,3.16,7.18
ID_036,8.78,6.89,ID_036,RER,8.09,6.17,5.81,6.06
ID_037,5.19,5.43,ID_037,Bus RATP,5.81,6.87,5.82,4.26
ID_038,2.14,2.37,ID_038,Bus RATP,1.88,2.34,4.11,7.56
ID_039,1.25,2.69,ID_039,RER,6.07,4.88,6.76,3.03
ID_040,7.05,2.48,ID_040,TER,5.28,2.99,8.19,4.01
ID_041,3.89,5.11,ID_041,Métro,5.1,2.9,8.38,8.71
ID_042,1.36,2.37,ID_042,Tramway,2.4,3.79,6.22,7.85
ID_043,6.91,5.15,ID_043,Métro,4.77,6.9,8.09,7.08
ID_044,3.81,6.75,ID_044,TGV,8.7,5.97,6.53,8.36
ID_045,4.6,4.69,ID_045,Tramway,5.12,5.53,7.82,4.88
ID_046,8.35,4.57,ID_046,Métro,7.26,4.15,1.65,5.66
ID_047,7.28,6.46,ID_047,TGV,5.87,7.8,8.66,8.37
ID_048,3.48,1.56,ID_048,Transilien,8.59,5.09,2.95,4.63
ID_049,8.68,5.52,ID_049,Tramway,3.82,8.28,7.75,3.73
ID_050,8.0,1.28,ID_050,TGV,5.83,1.72,6.88,8.29
ID_051,4.31,2.98,ID_051,RER,5.37,4.21,4.41,2.29
ID_052,4.11,5.65,ID_052,Bus RATP,4.9,4.9,1.54,8.11
ID_053,4.84,6.81,ID_053,Bus RATP,3.57,2.0,6.36,3.72
ID_054,4.35,7.73,ID_054,RER,2.26,3.35,6.7,5.25
ID_055,1.39,4.84,ID_055,Métro,7.34,5.03,8.3,3.65
ID_056,1.32,2.39,ID_056,Tramway,3.59,6.3,5.52,8.02
ID_057,4.57,1.78,ID_057,Tramway,7.57,7.04,7.08,6.78
ID_058,7.3,2.35,ID_058,Transilien,3.67,6.63,4.47,6.79
ID_059,4.98,7.69,ID_059,TER,7.62,4.91,7.85,8.68
ID_060,7.43,6.87,ID_060,RER,2.97,4.93,3.43,5.86
ID_061,5.08,4.21,ID_061,TGV,5.03,6.75,5.8,2.22
ID_062,2.71,6.17,ID_062,Tramway,1.23,4.57,3.07,8.76
ID_063,6.71,1.86,ID_063,Métro,1.88,3.62,6.28,8.07
ID_064,7.99,8.7,ID_064,Métro,1.55,5.75,6.38,8.25
ID_065,7.62,6.52,ID_065,Tramway,6.25,7.69,1.96,3.56
ID_066,5.71,8.39,ID_066,Métro,6.06,7.86,6.82,1.53
ID_067,2.36,8.07,ID_067,TER,6.89,6.18,2.03,5.18
ID_068,3.09,2.91,ID_068,RER,4.28,4.45,3.0,5.91
ID_069,7.32,1.72,ID_069,TER,2.77,2.32,1.28,8.4
ID_070,5.94,2.01,ID_070,Métro,6.88,7.07,7.13,8.71
ID_071,3.8,1.57,ID_071,RER,4.78,3.1,6.32,1.61
ID_072,6.25,8.63,ID_072,TER,7.37,8.45,7.85,6.43
ID_073,3.89,5.37,ID_073,TGV,6.03,5.39,6.84,5.87
ID_074,4.07,3.13,ID_074,TGV,6.28,2.63,5.54,3.1
ID_075,5.25,4.19,ID_075,RER,3.27,1.6,2.48,3.89
ID_076,5.67,7.25,ID_076,Tramway,7.34,3.62,6.19,8.53
ID_077,1.92,7.02,ID_077,TGV,6.31,2.84,3.76,1.81
ID_078,2.27,6.36,ID_078,TGV,6.25,7.78,4.12,3.49
ID_079,6.39,7.96,ID_079,TGV,5.32,2.57,7.65,5.14
ID_080,3.3,4.33,ID_080,Métro,3.98,3.89,4.9,4.15
ID_081,8.16,3.16,ID_081,TGV,4.67,7.18,3.57,8.57
ID_082,2.22,1.64,ID_082,Bus RATP,4.02,5.42,4.89,7.98
ID_083,1.91,6.7,ID_083,TER,3.87,7.23,1.27,1.91
ID_084,4.2,6.21,ID_084,TER,1.41,3.66,3.87,4.4
ID_085,2.95,4.99,ID_085,RER,8.19,6.92,3.85,5.86
ID_086,2.64,6.11,ID_086,Transilien,4.1,6.8,5.87,6.08
ID_087,7.52,7.86,ID_087,Transilien,8.54,5.21,1.73,5.43
ID_088,3.45,3.47,ID_088,TER,8.67,4.18,6.86,7.56
ID_089,7.22,1.75,ID_089,Métro,7.92,1.95,7.93,6.68
ID_090,8.61,2.51,ID_090,Tramway,4.0,8.07,6.29,7.9
ID_091,3.58,6.93,ID_091,Bus RATP,3.11,5.46,7.81,3.59
ID_092,8.73,7.05,ID_092,TER,3.1,4.34,5.52,7.05
ID_093,7.83,5.7,ID_093,Métro,8.25,4.76,2.5,6.26
ID_094,1.41,5.1,ID_094,TGV,3.42,3.21,8.66,3.66
ID_095,3.09,1.34,ID_095,TER,2.05,5.77,6.19,2.84
ID_096,7.61,3.61,ID_096,Transilien,6.73,8.74,7.36,1.62
ID_097,1.24,8.55,ID_097,TGV,7.4,8.63,7.77,1.34
ID_098,6.56,8.53,ID_098,Bus RATP,8.75,8.18,8.26,8.22
ID_099,8.14,6.93,ID_099,TER,6.54,6.74,5.4,3.87
ID_000,5.77,3.36,ID_000,Métro,5.06,7.21,3.91,2.67
ID_001,6.4,7.18,ID_001,Bus RATP,5.08,2.21,7.39,8.69
ID_002,4.44,7.71,ID_002,Métro,1.25,3.47,5.89,2.9
ID_003,5.01,5.25,ID_003,Métro,3.34,7.43,1.23,5.18
ID_004,6.19,7.87,ID_004,TER,2.87,2.8,7.76,5.71
ID_005,5.8,5.53,ID_005,TER,2.91,8.38,4.53,4.21
ID_006,6.03,1.96,ID_006,Métro,4.95,6.21,5.71,7.14
ID_007,7.47,6.51,ID_007,Tramway,2.45,4.6,1.32,8.12
ID_008,3.71,5.89,ID_008,TER,5.16,3.65,5.32,4.73
ID_009,2.15,5.19,ID_009,Tramway,3.68,2.78,3.78,8.12
ID_010,2.22,1.6,ID_010,TGV,2.96,2.65,2.65,3.9
ID_011,5.22,4.76,ID_011,TGV,7.06,1.59,4.83,1.96
ID_012,7.24,2.3,ID_012,Bus RATP,1.77,7.09,5.57,5.26
ID_013,7.27,4.97,ID_013,TGV,3.49,4.31,1.78,6.76
ID_014,7.37,7.4,ID_014,Transilien,1.68,2.38,2.91,7.78
ID_015,6.54,1.74,ID_015,TGV,4.03,7.91,3.9,6.67
ID_016,3.33,3.13,ID_016,TGV,7.65,1.71,3.5,5.12
ID_017,5.55,6.36,ID_017,Tramway,7.56,5.65,6.96,8.09
ID_018,7.62,1.59,ID_018,Transilien,6.28,7.1,8.16,4.07
ID_019,1.56,3.59,ID_019,Tramway,2.19,4.73,3.07,7.27
ID_020,5.65,4.86,ID_020,Métro,8.6,6.46,1.84,3.73
ID_021,2.22,7.08,ID_021,TGV,6.72,6.08,1.91,4.54
ID_022,5.95,5.37,ID_022,RER,2.51,1.32,8.36,1.23
ID_023,2.38,1.8,ID_023,Transilien,4.23,1.69,6.84,2.0
ID_024,4.84,1.3,ID_024,TGV,3.37,4.14,5.83,4.66
ID_025,3.88,7.58,ID_025,Métro,6.69,2.7,5.12,5.79
ID_026,4.12,5.65,ID_026,RER,5.19,7.04,7.96,1.53
ID_027,7.76,5.57,ID_027,Transilien,7.33,7.45,3.76,8.55
ID_028,3.7,5.48,ID_028,RER,8.37,5.83,6.37,3.99
ID_029,8.79,5.29,ID_029,Bus RATP,3.53,6.82,6.71,7.72
ID_030,8.41,4.17,ID_030,TGV,4.18,2.47,5.15,7.9
ID_031,1.7,4.03,ID_031,Métro,6.3,7.98,2.52,7.56
ID_032,8.71,2.36,ID_032,TER,4.68,7.4,5.63,7.27
ID_033,6.11,4.08,ID_033,RER,5.79,1.84,5.29,5.32
