col_scenario,col_nom_scenario,col_description,col_annee,col_age_moyen_parc,col_taux_renouvellement_annuel,col_reduction_emissions_pct,col_nombre_vehicules_remplaces_cumules,col_cout_politique_millions_eur,col_co2_evite_millions_tonnes,col_gain_qualite_air_pct,col_emplois_crees_estimes,col_rentabilite_annees,col_region,col_code_type,col_type_vehicule,col_tranche_age,col_age_moyen_tranche,col_nombre_vehicules,col_pourcentage_type_region,col_pourcentage_total_national,col_emissions_co2_g_km,col_consommation_l_100km,col_norme_euro,col_critair,col_impact_environnemental,col_cout_entretien_annuel_eur,col_taux_controle_technique_defaut,col_risque_accident,col_date_mise_circulation_moyenne,col_ville,col_population,col_date_mise_place_zfe,col_niveau_critair,col_total_vehicules_ville,col_vehicules_impactes,col_pourcentage_impactes,col_reduction_emissions_locale_pct,col_amelioration_qualite_air_pct,col_cout_adaptation_estime_eur,col_economies_sante_estimees_eur,col_date_conformite_complete
6.58,1.35,4.54,7.61,2.28,4.12,1.73,7.95,4.18,7.22,4.75,2024-03-01 00:00:00,8.17,Hauts-de-France,4.91,3.29,5.21,1.65,4.56,Nouvelle-Aquitaine,5.91,7.37,1.22,5.63,2.15,6.77,1.74,6.97,ID_048,52.83923,Bordeaux,52.83923,2024-09-01 00:00:00,5.42,Lille,3.21,2.69,1.48,3.74,2024-03-21 00:00:00,2024-06-17 00:00:00,2024-10-04 00:00:00
6.75,5.27,4.6,7.15,4.82,2.62,3.85,1.26,7.46,4.77,5.49,2024-05-18 00:00:00,3.69,Normandie,2.85,5.21,6.66,1.74,2.3,Nouvelle-Aquitaine,2.37,3.36,8.55,6.64,3.67,7.54,8.28,2.76,ID_049,51.012193,Marseille,51.012193,2024-12-20 00:00:00,4.71,Nice,1.49,3.83,2.14,1.5,2024-10-18 00:00:00,2024-10-18 00:00:00,2024-06-09 00:00:00
6.07,3.22,6.06,6.6,4.89,8.72,6.49,6.3,5.58,5.91,4.22,2024-04-13 00:00:00,1.62,Provence-Alpes-Côte d'Azur,4.37,4.69,3.02,1.39,4.49,Provence-Alpes-Côte d'Azur,1.83,1.64,1.3,3.65,4.74,8.61,2.14,2.46,ID_050,46.446723,Lyon,46.446723,2024-04-28 00:00:00,4.81,Nice,3.76,5.7,8.25,4.38,2024-12-17 00:00:00,2024-09-29 00:00:00,2024-01-28 00:00:00
4.33,2.81,4.98,3.06,2.39,4.79,4.26,4.82,1.41,3.44,5.63,2024-11-16 00:00:00,7.76,Provence-Alpes-Côte d'Azur,2.52,6.6,8.12,1.25,7.97,Pays de la Loire,8.25,5.11,2.4,5.3,6.37,5.56,6.68,1.22,ID_051,45.730814,Bordeaux,45.730814,2024-11-29 00:00:00,2.17,Strasbourg,4.18,5.77,6.65,4.24,2024-09-15 00:00:00,2024-06-14 00:00:00,2024-06-25 00:00:00
3.32,7.71,1.51,3.87,6.26,4.09,2.19,7.39,3.52,2.03,2.13,2024-02-22 00:00:00,8.28,Provence-Alpes-Côte d'Azur,8.69,1.79,7.26,7.96,6.64,Pays de la Loire,1.3,1.97,2.67,7.27,2.67,2.89,8.73,5.6,ID_052,52.697691,Toulouse,52.697691,2024-10-17 00:00:00,8.74,Lyon,2.92,1.64,8.64,6.99,2024-10-31 00:00:00,2024-04-17 00:00:00,2024-10-27 00:00:00
7.53,5.8,2.34,2.71,2.73,4.18,4.34,5.64,5.51,4.25,4.28,2024-11-06 00:00:00,8.24,Grand Est,7.36,8.12,4.86,1.93,6.51,Île-de-France,4.51,4.57,6.56,2.05,3.2,4.6,5.03,5.86,ID_053,48.737746,Marseille,48.737746,2024-07-28 00:00:00,1.76,Lyon,2.81,1.28,7.36,4.09,2024-09-27 00:00:00,2024-08-10 00:00:00,2024-07-23 00:00:00
2.08,4.56,8.08,2.72,5.79,1.92,3.69,5.25,4.1,4.08,1.27,2024-04-28 00:00:00,3.69,Grand Est,6.71,8.77,6.81,3.25,7.58,Nouvelle-Aquitaine,8.31,3.69,8.39,8.09,7.8,3.76,7.1,5.72,ID_054,47.901923,Nice,47.901923,2024-01-14 00:00:00,7.21,Bordeaux,2.59,5.56,6.8,4.63,2024-08-16 00:00:00,2024-11-20 00:00:00,2024-02-28 00:00:00
4.54,2.84,6.43,4.85,1.34,1.44,6.55,1.88,7.07,3.95,7.69,2024-01-19 00:00:00,2.86,Provence-Alpes-Côte d'Azur,7.46,4.04,4.2,5.52,7.68,Hauts-de-France,1.97,1.33,3.53,4.36,2.95,5.78,5.54,2.82,ID_055,45.427931,Lille,45.427931,2024-06-10 00:00:00,6.22,Toulouse,2.29,3.88,7.58,7.17,2024-04-24 00:00:00,2024-08-25 00:00:00,2024-02-27 00:00:00
6.28,5.13,8.59,2.34,7.01,7.64,6.92,4.44,2.17,1.52,7.99,2024-10-13 00:00:00,5.86,Pays de la Loire,4.66,8.3,8.11,2.38,7.22,Occitanie,5.68,4.8,5.46,4.4,7.19,8.14,6.2,4.67,ID_056,52.134448,Marseille,52.134448,2024-08-22 00:00:00,6.69,Lyon,4.8,5.95,6.27,3.37,2024-04-06 00:00:00,2024-10-17 00:00:00,2024-10-13 00:00:00
6.88,7.39,7.6,4.73,5.06,2.7,7.94,7.3,1.46,5.57,5.02,2024-06-09 00:00:00,8.01,Pays de la Loire,3.69,8.71,7.79,8.75,2.47,Normandie,2.67,7.24,2.88,5.12,5.03,7.68,1.65,5.88,ID_057,47.608622,Lille,47.608622,2024-02-17 00:00:00,3.7,Lille,3.83,4.59,1.28,4.96,2024-10-04 00:00:00,2024-10-30 00:00:00,2024-01-19 00:00:00
1.85,2.26,3.07,2.12,2.47,7.13,3.69,4.49,5.9,5.67,5.44,2024-04-01 00:00:00,5.35,Grand Est,3.43,5.31,2.29,2.35,4.38,Pays de la Loire,5.88,2.07,3.97,3.9,7.17,5.06,5.63,6.28,ID_058,51.263149,Marseille,51.263149,2024-01-01 00:00:00,4.41,Lyon,7.39,1.47,4.42,2.73,2024-08-11 00:00:00,2024-02-01 00:00:00,2024-12-03 00:00:00
1.34,6.65,1.34,4.91,6.16,7.92,5.43,2.36,7.37,4.52,6.93,2024-09-08 00:00:00,1.7,Nouvelle-Aquitaine,2.98,5.13,8.21,7.81,1.36,Hauts-de-France,7.54,8.26,2.3,3.15,3.26,3.09,8.27,5.69,ID_059,48.342683,Lille,48.342683,2024-11-17 00:00:00,4.53,Montpellier,5.94,4.34,5.13,2.12,2024-08-26 00:00:00,2024-04-24 00:00:00,2024-10-05 00:00:00
5.56,8.06,7.37,3.35,7.03,7.39,3.95,7.6,7.58,7.95,6.94,2024-03-27 00:00:00,1.86,Pays de la Loire,4.76,1.22,3.82,3.18,4.93,Pays de la Loire,6.09,4.62,3.99,7.71,7.58,2.78,8.48,6.92,ID_060,50.063805,Nantes,50.063805,2024-02-11 00:00:00,6.47,Bordeaux,5.97,1.22,8.56,8.8,2024-10-05 00:00:00,2024-01-27 00:00:00,2024-09-19 00:00:00
4.9,2.51,3.62,2.6,8.64,2.77,3.23,4.35,7.45,4.07,7.85,2024-02-15 00:00:00,6.8,Grand Est,3.66,7.83,1.66,5.81,8.34,Bretagne,3.1,2.42,5.55,3.72,4.99,8.07,5.08,6.61,ID_061,47.292219,Marseille,47.292219,2024-12-14 00:00:00,1.42,Montpellier,2.79,3.88,4.23,8.05,2024-07-23 00:00:00,2024-07-27 00:00:00,2024-01-15 00:00:00
5.87,6.97,8.67,6.82,7.38,6.41,8.2,3.96,8.41,4.15,8.55,2024-09-08 00:00:00,1.59,Hauts-de-France,1.67,4.34,2.03,1.61,1.46,Auvergne-Rhône-Alpes,1.47,8.26,4.98,1.33,6.17,2.88,7.78,2.77,ID_062,46.886413,Nice,46.886413,2024-12-18 00:00:00,3.76,Toulouse,4.26,5.16,6.3,4.43,2024-11-27 00:00:00,2024-01-23 00:00:00,2024-05-25 00:00:00
8.67,7.97,7.6,8.07,3.95,6.52,4.58,7.62,8.38,3.35,7.1,2024-07-16 00:00:00,3.51,Pays de la Loire,5.12,5.4,1.95,8.67,5.05,Grand Est,2.92,5.49,4.79,6.96,3.05,3.43,5.39,3.97,ID_063,51.643842,Paris,51.643842,2024-05-14 00:00:00,1.56,Marseille,7.41,1.88,8.15,6.15,2024-10-24 00:00:00,2024-08-15 00:00:00,2024-07-29 00:00:00
7.47,6.94,8.01,7.29,5.17,7.6,8.7,7.76,7.91,1.43,3.65,2024-10-26 00:00:00,8.4,Nouvelle-Aquitaine,7.18,5.45,2.45,5.24,8.05,Grand Est,6.85,1.54,4.36,8.18,6.77,2.1,8.72,3.85,ID_064,48.349976,Marseille,48.349976,2024-05-04 00:00:00,6.41,Montpellier,3.22,8.19,1.28,2.72,2024-01-21 00:00:00,2024-12-19 00:00:00,2024-02-06 00:00:00
7.61,1.38,8.58,5.82,5.12,8.19,2.28,2.15,8.52,6.1,2.31,2024-01-17 00:00:00,5.47,Île-de-France,2.63,2.58,8.72,1.83,6.24,Occitanie,6.63,5.5,2.48,2.5,5.19,3.13,6.33,8.74,ID_065,52.234681,Marseille,52.234681,2024-05-10 00:00:00,2.58,Marseille,6.87,6.5,5.72,6.83,2024-09-18 00:00:00,2024-06-29 00:00:00,2024-06-28 00:00:00
8.63,4.51,8.39,8.26,4.22,5.31,7.76,3.09,4.44,1.53,7.54,2024-11-19 00:00:00,4.08,Hauts-de-France,7.53,5.29,2.23,7.32,8.21,Nouvelle-Aquitaine,3.93,4.37,8.59,7.72,6.61,3.46,4.8,7.19,ID_066,49.407951,Marseille,49.407951,2024-07-17 00:00:00,7.66,Montpellier,7.58,3.4,8.68,1.38,2024-06-10 00:00:00,2024-06-25 00:00:00,2024-02-15 00:00:00
5.27,2.92,1.43,5.29,3.53,4.98,8.25,5.27,2.78,2.28,4.3,2024-05-11 00:00:00,1.63,Nouvelle-Aquitaine,8.58,5.35,4.82,6.94,6.66,Bretagne,4.94,8.26,8.68,7.95,3.3,4.37,7.54,1.33,ID_067,46.504327,Paris,46.504327,2024-01-16 00:00:00,2.49,Montpellier,1.62,8.2,7.46,6.86,2024-09-27 00:00:00,2024-11-09 00:00:00,2024-12-16 00:00:00
7.38,3.07,7.35,8.16,5.44,6.18,3.37,4.24,1.3,6.96,5.23,2024-02-16 00:00:00,4.54,Bretagne,4.04,6.83,3.31,4.78,4.04,Occitanie,1.84,7.32,2.53,1.36,2.36,5.25,2.79,6.39,ID_068,45.38813,Paris,45.38813,2024-04-26 00:00:00,1.48,Lyon,7.85,6.49,2.55,7.01,2024-06-20 00:00:00,2024-11-19 00:00:00,2024-04-11 00:00:00
8.65,4.04,5.25,8.28,5.17,2.73,8.69,7.05,4.82,4.83,3.92,2024-02-05 00:00:00,8.43,Auvergne-Rhône-Alpes,4.68,3.83,8.53,6.95,5.13,Occitanie,8.17,6.57,8.33,6.22,4.28,7.22,5.57,1.82,ID_069,51.125744,Nice,51.125744,2024-08-19 00:00:00,3.06,Strasbourg,6.06,7.06,3.98,7.63,2024-01-18 00:00:00,2024-02-08 00:00:00,2024-01-12 00:00:00
6.27,2.39,7.51,3.35,5.78,3.35,8.55,7.29,7.68,8.52,4.14,2024-01-17 00:00:00,6.76,Auvergne-Rhône-Alpes,6.18,7.44,5.32,7.78,3.76,Auvergne-Rhône-Alpes,4.61,1.45,8.7,7.78,6.25,5.99,4.89,6.36,ID_070,45.461697,Toulouse,45.461697,2024-11-30 00:00:00,3.08,Montpellier,3.95,7.35,1.68,7.05,2024-01-22 00:00:00,2024-12-16 00:00:00,2024-02-23 00:00:00
1.26,2.87,3.27,8.24,4.53,5.42,3.13,3.52,6.13,3.8,5.0,2024-01-29 00:00:00,5.69,Normandie,5.67,5.66,1.42,6.29,6.04,Auvergne-Rhône-Alpes,1.84,4.25,3.74,7.19,7.38,1.95,6.09,5.3,ID_071,45.469227,Montpellier,45.469227,2024-05-23 00:00:00,7.58,Bordeaux,6.48,1.41,2.04,5.98,2024-12-23 00:00:00,2024-04-11 00:00:00,2024-01-15 00:00:00
8.37,2.48,4.08,7.82,2.34,5.76,6.1,1.71,8.25,3.61,2.64,2024-11-16 00:00:00,5.61,Hauts-de-France,7.74,1.94,1.7,1.44,7.7,Grand Est,6.8,3.14,8.11,7.78,8.22,3.24,6.8,8.32,ID_072,48.259453,Paris,48.259453,2024-12-01 00:00:00,1.44,Lyon,2.31,6.28,5.96,6.61,2024-02-11 00:00:00,2024-01-04 00:00:00,2024-07-19 00:00:00
1.41,3.98,4.38,6.2,6.33,7.67,8.68,7.48,6.08,3.53,2.1,2024-12-24 00:00:00,7.76,Pays de la Loire,4.02,1.48,4.86,3.9,8.46,Normandie,4.14,2.81,2.82,5.74,5.51,3.52,3.93,4.62,ID_073,49.517756,Toulouse,49.517756,2024-06-11 00:00:00,5.75,Nice,7.61,8.48,4.12,7.68,2024-10-06 00:00:00,2024-09-20 00:00:00,2024-08-17 00:00:00
7.1,6.43,6.8,6.18,6.99,3.78,5.01,6.8,5.43,7.21,2.61,2024-08-26 00:00:00,7.2,Bretagne,1.23,5.6,1.3,7.94,5.74,Provence-Alpes-Côte d'Azur,4.6,3.67,4.32,5.52,5.01,1.91,3.79,6.58,ID_074,52.050294,Toulouse,52.050294,2024-07-21 00:00:00,4.93,Nantes,2.45,7.48,7.22,7.2,2024-02-02 00:00:00,2024-09-12 00:00:00,2024-02-25 00:00:00
6.89,5.91,4.22,5.46,8.58,8.58,7.9,4.52,7.05,8.51,6.3,2024-08-02 00:00:00,3.97,Auvergne-Rhône-Alpes,5.44,1.37,8.19,4.81,4.88,Provence-Alpes-Côte d'Azur,4.82,7.2,2.68,5.03,8.53,3.64,6.25,7.89,ID_075,50.074871,Paris,50.074871,2024-09-18 00:00:00,1.52,Lyon,4.14,4.11,2.31,3.47,2024-04-28 00:00:00,2024-05-12 00:00:00,2024-08-27 00:00:00
1.66,5.11,6.36,1.82,1.78,3.36,7.17,1.71,6.59,6.13,5.31,2024-06-04 00:00:00,4.59,Nouvelle-Aquitaine,3.89,4.98,3.13,6.93,2.3,Hauts-de-France,4.21,5.85,4.45,2.28,5.44,8.68,7.91,4.33,ID_076,46.665004,Nice,46.665004,2024-06-21 00:00:00,6.09,Nice,8.01,2.22,1.54,5.74,2024-10-20 00:00:00,2024-03-22 00:00:00,2024-05-25 00:00:00
2.89,7.05,4.78,2.29,8.14,1.84,6.28,7.42,6.19,2.32,5.72,2024-01-18 00:00:00,3.14,Provence-Alpes-Côte d'Azur,3.13,3.82,8.09,2.61,5.12,Grand Est,7.34,8.6,7.89,5.08,4.46,7.89,7.07,5.25,ID_077,48.104277,Nice,48.104277,2024-01-31 00:00:00,2.63,Nantes,3.13,1.93,3.76,2.7,2024-03-23 00:00:00,2024-05-30 00:00:00,2024-03-27 00:00:00
6.43,7.45,1.7,5.81,2.91,6.01,5.54,1.83,1.99,6.24,6.18,2024-08-27 00:00:00,6.45,Occitanie,5.52,4.37,4.66,8.24,2.81,Auvergne-Rhône-Alpes,7.47,6.4,6.34,8.72,1.97,8.78,2.63,7.52,ID_078,46.929841,Lille,46.929841,2024-12-13 00:00:00,6.88,Marseille,5.08,6.65,7.74,4.15,2024-08-24 00:00:00,2024-09-06 00:00:00,2024-03-07 00:00:00
3.17,5.24,3.62,2.74,6.21,2.88,2.35,5.23,6.57,6.78,2.68,2024-09-27 00:00:00,4.64,Bretagne,7.74,2.91,5.18,3.28,5.83,Bretagne,1.82,7.85,7.83,2.49,5.18,8.65,4.36,2.93,ID_079,49.816214,Toulouse,49.816214,2024-04-07 00:00:00,6.99,Lille,7.53,1.23,8.6,6.99,2024-05-20 00:00:00,2024-07-25 00:00:00,2024-08-24 00:00:00
2.22,1.96,2.13,7.64,8.17,6.92,4.34,3.05,3.82,5.14,2.09,2024-06-01 00:00:00,3.38,Nouvelle-Aquitaine,2.77,4.7,1.97,6.91,1.87,Occitanie,1.77,7.44,3.52,6.88,6.74,8.41,4.48,3.38,ID_080,45.090379,Nice,45.090379,2024-06-17 00:00:00,7.48,Strasbourg,3.38,5.81,6.33,5.95,2024-07-26 00:00:00,2024-11-23 00:00:00,2024-01-20 00:00:00
2.74,4.25,6.31,3.12,2.1,1.25,6.11,3.68,5.81,6.72,2.33,2024-09-14 00:00:00,6.36,Normandie,2.13,7.05,7.54,8.46,1.57,Île-de-France,2.67,5.28,7.35,4.07,7.29,4.99,2.52,5.67,ID_081,51.83422,Bordeaux,51.83422,2024-10-11 00:00:00,2.37,Paris,6.38,5.16,4.92,6.18,2024-03-13 00:00:00,2024-10-05 00:00:00,2024-07-02 00:00:00
4.78,5.6,6.65,3.75,5.77,4.12,6.72,6.51,8.17,3.77,5.9,2024-06-12 00:00:00,3.78,Pays de la Loire,3.48,6.2,5.06,7.8,1.22,Auvergne-Rhône-Alpes,5.84,4.32,6.69,4.12,4.64,3.85,4.44,1.25,ID_082,49.210227,Lille,49.210227,2024-01-10 00:00:00,2.19,Strasbourg,5.16,7.99,4.67,4.73,2024-12-09 00:00:00,2024-02-02 00:00:00,2024-02-12 00:00:00
3.13,2.06,5.86,4.37,8.61,4.74,2.79,1.77,8.36,6.81,8.59,2024-04-05 00:00:00,3.86,Grand Est,2.57,2.36,5.36,4.9,5.31,Normandie,7.09,8.77,4.82,2.98,3.78,5.27,3.98,1.98,ID_083,50.217757,Nice,50.217757,2024-10-07 00:00:00,1.64,Strasbourg,3.32,3.85,1.62,2.04,2024-03-12 00:00:00,2024-04-28 00:00:00,2024-05-02 00:00:00
3.72,1.69,8.37,8.67,7.5,3.04,7.73,2.89,5.25,3.84,2.96,2024-10-26 00:00:00,5.06,Grand Est,5.8,6.19,2.03,1.44,5.63,Hauts-de-France,4.73,4.6,1.66,5.25,8.6,5.05,5.02,2.18,ID_084,49.697086,Nice,49.697086,2024-11-24 00:00:00,6.97,Lille,5.98,5.54,6.52,7.59,2024-05-12 00:00:00,2024-06-11 00:00:00,2024-09-08 00:00:00
8.66,6.74,2.33,8.42,6.34,4.9,3.24,1.24,5.26,8.29,7.01,2024-12-03 00:00:00,3.68,Grand Est,2.33,6.64,3.38,4.51,7.34,Auvergne-Rhône-Alpes,7.92,6.34,4.87,2.57,6.45,7.42,3.72,1.66,ID_085,48.769688,Nantes,48.769688,2024-07-17 00:00:00,8.73,Marseille,6.92,4.62,8.09,5.95,2024-02-09 00:00:00,2024-07-12 00:00:00,2024-06-14 00:00:00
4.7,4.47,7.45,8.66,6.16,5.73,5.47,2.08,5.26,5.4,4.26,2024-10-26 00:00:00,8.79,Provence-Alpes-Côte d'Azur,3.26,3.54,7.75,5.33,1.91,Auvergne-Rhône-Alpes,4.39,1.35,4.75,2.85,5.05,7.6,5.26,4.47,ID_086,46.535052,Bordeaux,46.535052,2024-09-21 00:00:00,6.09,Lille,1.58,6.99,3.18,6.07,2024-04-08 00:00:00,2024-06-03 00:00:00,2024-08-30 00:00:00
6.58,2.83,5.28,4.45,2.09,5.66,5.73,6.18,8.17,6.28,7.45,2024-10-07 00:00:00,4.56,Occitanie,4.31,4.09,4.04,2.05,6.37,Pays de la Loire,8.63,4.15,3.23,3.83,4.03,1.6,4.48,7.68,ID_087,47.926018,Nice,47.926018,2024-05-24 00:00:00,8.12,Toulouse,1.99,8.04,7.06,3.48,2024-02-25 00:00:00,2024-03-03 00:00:00,2024-09-16 00:00:00
3.62,1.36,5.02,3.86,4.63,7.29,1.64,2.77,7.88,4.72,3.47,2024-08-07 00:00:00,7.34,Bretagne,2.19,1.63,2.54,5.43,4.33,Hauts-de-France,2.31,8.22,7.84,3.03,2.41,8.74,3.99,1.7,ID_088,46.196089,Nice,46.196089,2024-04-17 00:00:00,1.64,Toulouse,6.77,2.53,4.88,4.42,2024-08-16 00:00:00,2024-06-04 00:00:00,2024-02-16 00:00:00
4.69,5.87,1.76,6.99,8.66,6.28,8.25,2.24,2.91,8.14,5.56,2024-08-17 00:00:00,4.3,Pays de la Loire,5.85,8.62,2.12,6.17,7.74,Occitanie,2.98,5.97,3.1,1.61,7.6,2.85,2.64,8.26,ID_089,52.314629,Lille,52.314629,2024-11-30 00:00:00,2.62,Marseille,6.51,2.63,5.08,1.74,2024-11-27 00:00:00,2024-02-20 00:00:00,2024-07-09 00:00:00
4.46,7.3,2.67,2.36,4.82,2.19,8.63,3.3,3.93,3.01,2.05,2024-01-24 00:00:00,1.67,Provence-Alpes-Côte d'Azur,3.07,7.08,2.73,7.97,8.76,Bretagne,8.78,6.59,4.97,8.46,2.63,7.67,3.51,2.35,ID_090,47.985846,Bordeaux,47.985846,2024-12-08 00:00:00,5.57,Nantes,2.86,7.46,6.6,4.62,2024-01-29 00:00:00,2024-04-06 00:00:00,2024-07-14 00:00:00
3.56,7.75,2.3,8.15,2.47,8.39,3.49,4.18,7.32,5.29,6.58,2024-06-06 00:00:00,6.83,Grand Est,6.09,2.97,2.25,6.01,6.18,Hauts-de-France,3.33,8.02,5.74,8.76,1.49,8.35,6.39,2.97,ID_091,46.531783,Nantes,46.531783,2024-01-03 00:00:00,5.98,Nice,5.17,1.27,2.37,7.32,2024-02-20 00:00:00,2024-07-21 00:00:00,2024-06-14 00:00:00
6.51,1.56,7.46,5.72,1.55,4.54,2.73,8.67,8.06,6.39,2.62,2024-06-09 00:00:00,5.9,Auvergne-Rhône-Alpes,4.44,4.42,5.64,5.87,4.2,Bretagne,4.49,6.1,8.08,4.54,2.52,3.26,1.97,5.9,ID_092,50.327699,Toulouse,50.327699,2024-08-03 00:00:00,6.94,Nice,2.42,2.24,3.78,4.56,2024-08-18 00:00:00,2024-05-11 00:00:00,2024-10-31 00:00:00
3.72,8.75,7.36,6.37,7.21,7.41,5.84,4.82,2.61,1.64,7.43,2024-09-01 00:00:00,3.04,Pays de la Loire,4.08,5.91,6.5,6.48,8.28,Auvergne-Rhône-Alpes,7.83,2.28,3.6,5.06,5.83,6.62,7.65,4.64,ID_093,52.112485,Bordeaux,52.112485,2024-02-03 00:00:00,5.52,Paris,2.44,6.66,7.88,7.55,2024-12-24 00:00:00,2024-03-05 00:00:00,2024-12-26 00:00:00
5.54,7.67,3.13,7.54,3.84,5.95,5.49,3.43,4.78,5.62,2.72,2024-10-21 00:00:00,8.03,Grand Est,8.09,7.98,7.74,2.6,5.11,Pays de la Loire,3.42,4.4,3.67,6.23,7.27,3.94,7.81,5.43,ID_094,47.496222,Toulouse,47.496222,2024-11-20 00:00:00,6.04,Paris,2.75,5.88,3.36,5.37,2024-10-26 00:00:00,2024-01-06 00:00:00,2024-08-04 00:00:00
3.63,2.12,3.14,8.7,5.5,3.93,2.77,4.73,4.36,2.18,1.51,2024-05-31 00:00:00,6.77,Grand Est,4.63,5.58,5.85,8.7,3.42,Provence-Alpes-Côte d'Azur,3.25,5.36,8.26,7.55,5.7,2.05,7.07,7.36,ID_095,51.129586,Strasbourg,51.129586,2024-03-31 00:00:00,4.44,Marseille,6.43,6.06,2.23,6.37,2024-10-08 00:00:00,2024-03-26 00:00:00,2024-08-05 00:00:00
3.34,1.64,6.47,5.46,4.56,6.5,5.9,5.95,7.88,7.23,3.43,2024-06-24 00:00:00,5.18,Nouvelle-Aquitaine,7.99,6.3,2.78,2.38,2.08,Nouvelle-Aquitaine,6.91,4.24,1.62,5.03,3.28,3.86,2.63,2.83,ID_096,52.608802,Lille,52.608802,2024-07-09 00:00:00,5.62,Marseille,6.52,5.5,1.94,8.14,2024-01-11 00:00:00,2024-02-18 00:00:00,2024-02-05 00:00:00
4.17,3.9,7.81,1.28,3.81,3.02,8.44,5.9,5.97,1.65,8.04,2024-07-14 00:00:00,8.76,Occitanie,7.75,8.7,8.0,3.2,6.8,Nouvelle-Aquitaine,2.94,6.96,5.45,3.2,5.56,4.77,2.79,7.03,ID_097,51.028986,Strasbourg,51.028986,2024-03-14 00:00:00,5.05,Lyon,6.35,6.21,4.96,2.47,2024-03-21 00:00:00,2024-07-20 00:00:00,2024-02-07 00:00:00
4.62,3.64,8.79,2.55,3.75,6.3,6.33,8.09,2.9,4.32,1.76,2024-06-14 00:00:00,5.97,Nouvelle-Aquitaine,6.04,1.88,2.48,4.94,4.95,Nouvelle-Aquitaine,3.69,4.65,4.79,3.41,8.27,4.56,2.34,7.15,ID_098,48.689116,Bordeaux,48.689116,2024-05-20 00:00:00,3.34,Paris,1.81,7.57,2.37,3.73,2024-11-05 00:00:00,2024-08-03 00:00:00,2024-03-03 00:00:00
3.18,2.31,7.76,3.56,4.71,6.58,7.06,3.16,7.43,5.44,7.98,2024-07-14 00:00:00,1.5,Pays de la Loire,1.2,4.44,1.58,5.79,1.39,Hauts-de-France,6.88,4.04,3.13,6.06,7.98,6.36,3.98,3.94,ID_099,46.915449,Montpellier,46.915449,2024-10-25 00:00:00,5.51,Nantes,8.42,5.24,2.89,8.38,2024-06-15 00:00:00,2024-04-02 00:00:00,2024-09-12 00:00:00
4.92,3.16,1.49,6.26,5.9,2.19,2.22,1.59,5.53,3.52,5.48,2024-01-28 00:00:00,5.24,Provence-Alpes-Côte d'Azur,1.3,6.28,7.42,2.13,4.4,Grand Est,2.76,2.21,3.79,1.43,6.38,6.13,5.9,6.84,ID_000,47.292162,Paris,47.292162,2024-03-25 00:00:00,1.97,Strasbourg,5.27,4.64,6.18,5.8,2024-05-04 00:00:00,2024-09-28 00:00:00,2024-12-10 00:00:00
7.79,8.43,7.97,1.32,2.55,7.68,2.17,6.96,4.02,5.35,4.09,2024-12-18 00:00:00,1.3,Auvergne-Rhône-Alpes,1.94,3.23,4.03,6.32,3.59,Grand Est,2.91,4.82,2.64,8.4,4.87,3.21,8.47,5.05,ID_001,49.984283,Lille,49.984283,2024-04-17 00:00:00,5.59,Paris,1.79,5.77,8.26,7.29,2024-04-08 00:00:00,2024-05-10 00:00:00,2024-11-13 00:00:00
3.81,7.11,5.06,8.19,7.33,7.95,4.1,3.53,8.53,5.4,8.8,2024-11-04 00:00:00,6.9,Provence-Alpes-Côte d'Azur,6.42,8.07,8.08,6.85,4.6,Occitanie,3.58,7.43,4.92,4.82,6.22,2.72,8.23,3.84,ID_002,45.092238,Lyon,45.092238,2024-05-14 00:00:00,2.01,Paris,5.52,3.37,5.05,1.49,2024-10-24 00:00:00,2024-03-07 00:00:00,2024-04-03 00:00:00
8.29,6.27,8.66,4.6,8.57,8.78,1.29,2.87,4.75,2.98,6.1,2024-06-29 00:00:00,8.02,Hauts-de-France,5.69,5.04,6.0,1.71,4.35,Île-de-France,2.09,3.95,6.73,6.54,7.46,2.83,6.81,7.8,ID_003,51.135149,Marseille,51.135149,2024-07-23 00:00:00,6.64,Strasbourg,4.46,1.74,4.83,7.45,2024-07-13 00:00:00,2024-01-04 00:00:00,2024-11-28 00:00:00
8.22,4.82,6.79,3.23,6.92,3.7,7.43,8.55,1.66,7.54,2.58,2024-07-05 00:00:00,6.43,Normandie,6.22,8.43,7.42,5.48,3.59,Auvergne-Rhône-Alpes,8.11,3.84,7.11,7.3,1.45,3.13,2.47,6.58,ID_004,49.475293,Marseille,49.475293,2024-07-26 00:00:00,7.0,Marseille,1.21,8.55,3.11,4.77,2024-11-18 00:00:00,2024-03-07 00:00:00,2024-01-19 00:00:00
5.49,5.87,3.07,2.0,4.01,8.5,7.09,3.68,7.14,1.22,4.78,2024-01-06 00:00:00,7.26,Bretagne,4.39,5.51,4.91,4.01,4.81,Auvergne-Rhône-Alpes,3.26,3.41,5.08,3.66,2.96,6.8,3.3,5.4,ID_005,47.450351,Bordeaux,47.450351,2024-05-12 00:00:00,1.38,Toulouse,7.18,1.92,4.52,5.77,2024-09-22 00:00:00,2024-06-29 00:00:00,2024-03-03 00:00:00
