col_par_saison,col_par_creneau_horaire,col_par_polluant,col_weekend_vs_semaine,col_vacances_vs_scolaire,col_0,col_time_id,col_date,col_date_complete,col_annee,col_mois,col_jour,col_heure,col_creneau_horaire,col_saison,col_est_weekend,col_est_ferie,col_est_vacances_scolaires,col_polluant,col_concentration,col_unite,col_station,col_source_environnementale
7.77,7.41,CO,OUI,OUI,5.87,ID_098,2024-06-29 00:00:00,2024-08-26 00:00:00,7.98,8.56,7.03,2.03,2.57,3.86,1,OUI,NON,O3,2.86,µg/m³,Gare du Nord 1,Airparif
6.46,1.38,SO2,NON,0,8.31,ID_099,2024-11-13 00:00:00,2024-11-17 00:00:00,8.7,7.21,6.39,7.67,7.84,8.64,OUI,OUI,OUI,NO2,6.96,µg/m³,Gare de l'Est 7,Airparif
2.62,3.87,NO2,1,OUI,6.71,ID_000,2024-10-01 00:00:00,2024-11-02 00:00:00,4.64,6.87,2.05,6.49,8.13,5.5,0,NON,OUI,CO,20.64,µg/m³,Gare de Lyon 8,SNCF_Open_Data
8.77,3.93,PM10,0,OUI,1.69,ID_001,2024-12-23 00:00:00,2024-11-03 00:00:00,3.27,5.72,6.98,2.71,7.11,5.14,1,0,OUI,NO2,32.83,µg/m³,Matabiau 4,SNCF_Open_Data
3.02,3.25,SO2,1,0,6.17,ID_002,2024-04-04 00:00:00,2024-08-16 00:00:00,2.75,4.15,6.59,7.16,3.69,2.95,0,OUI,NON,O3,38.25,µg/m³,Gare du Nord 5,Airparif
8.21,8.43,CO,NON,NON,7.04,ID_003,2024-09-19 00:00:00,2024-03-14 00:00:00,2.43,1.34,2.77,1.31,2.25,4.43,OUI,0,1,NO2,49.65,µg/m³,Gare de Lyon 7,Airparif
1.92,3.76,PM10,NON,OUI,3.47,ID_004,2024-09-25 00:00:00,2024-10-05 00:00:00,6.42,1.25,3.77,4.84,3.59,3.37,0,OUI,0,NO2,44.67,µg/m³,Haussmann Saint-Lazare 5,Data.gouv.fr
6.35,3.12,PM2.5,NON,0,1.4,ID_005,2024-06-13 00:00:00,2024-07-19 00:00:00,5.83,6.98,5.25,4.72,4.04,8.14,0,0,NON,NO2,37.94,µg/m³,Gare de Lyon 5,RATP_Open_Data_2024
2.54,1.88,SO2,OUI,1,4.44,ID_006,2024-11-22 00:00:00,2024-04-17 00:00:00,5.47,1.63,5.5,5.31,8.06,7.61,OUI,NON,NON,SO2,84.11,µg/m³,Saint-Jean 7,Météo-France
3.77,5.35,PM2.5,0,NON,2.44,ID_007,2024-11-02 00:00:00,2024-03-29 00:00:00,1.31,6.79,7.96,2.62,7.65,4.96,OUI,1,0,O3,83.03,µg/m³,Gare de Lyon 8,RATP_Open_Data_2024
5.37,2.93,O3,NON,NON,7.7,ID_008,2024-05-29 00:00:00,2024-08-04 00:00:00,5.11,7.77,6.79,2.31,4.86,5.24,1,0,1,CO,47.86,µg/m³,Part-Dieu 8,Météo-France
3.57,8.74,SO2,0,0,2.43,ID_009,2024-04-02 00:00:00,2024-11-27 00:00:00,4.46,3.59,2.99,1.47,5.44,4.66,NON,1,1,SO2,72.23,µg/m³,Haussmann Saint-Lazare 4,SNCF_Open_Data
6.1,4.18,SO2,1,1,4.87,ID_010,2024-03-17 00:00:00,2024-03-17 00:00:00,5.17,4.49,5.09,1.98,3.56,2.25,NON,1,NON,CO,31.44,µg/m³,Matabiau 7,RATP_Open_Data_2024
4.1,6.11,SO2,NON,0,5.24,ID_011,2024-08-20 00:00:00,2024-04-20 00:00:00,4.01,2.32,7.02,2.4,1.78,2.72,OUI,1,NON,PM10,51.15,µg/m³,Gare du Nord 4,Météo-France
5.88,6.4,NO2,0,OUI,6.57,ID_012,2024-01-20 00:00:00,2024-05-30 00:00:00,4.75,6.11,5.79,4.56,7.99,6.27,NON,0,NON,PM2.5,8.93,µg/m³,Saint-Charles 1,Data.gouv.fr
8.1,6.12,CO,0,OUI,7.25,ID_013,2024-10-01 00:00:00,2024-01-15 00:00:00,4.24,5.97,7.25,8.73,8.67,8.32,0,0,NON,SO2,21.21,µg/m³,Haussmann Saint-Lazare 3,SNCF_Open_Data
8.77,1.97,PM10,OUI,NON,3.86,ID_014,2024-02-13 00:00:00,2024-10-01 00:00:00,6.32,7.85,1.61,5.03,5.92,4.44,OUI,OUI,0,O3,46.88,µg/m³,Gare de l'Est 3,RATP_Open_Data_2024
6.1,8.59,O3,NON,1,6.9,ID_015,2024-02-10 00:00:00,2024-12-09 00:00:00,3.43,6.76,5.9,1.68,4.12,2.11,1,OUI,OUI,NO2,50.87,µg/m³,Haussmann Saint-Lazare 6,SNCF_Open_Data
4.41,6.15,SO2,NON,0,5.64,ID_016,2024-03-29 00:00:00,2024-04-06 00:00:00,6.62,3.23,2.97,6.88,6.1,1.84,0,0,NON,O3,73.56,µg/m³,Montparnasse 9,RATP_Open_Data_2024
4.64,7.06,NO2,OUI,0,3.2,ID_017,2024-09-15 00:00:00,2024-08-04 00:00:00,6.59,4.84,2.8,7.09,8.21,6.6,OUI,NON,NON,PM2.5,80.72,µg/m³,Saint-Jean 8,SNCF_Open_Data
5.94,2.15,SO2,OUI,NON,2.44,ID_018,2024-06-29 00:00:00,2024-06-01 00:00:00,7.84,5.08,8.76,4.77,2.27,8.2,1,OUI,1,O3,68.14,µg/m³,Gare de l'Est 7,Airparif
4.73,4.07,NO2,NON,1,8.21,ID_019,2024-02-28 00:00:00,2024-07-08 00:00:00,4.24,4.03,4.24,8.49,8.77,6.34,0,0,NON,NO2,15.67,µg/m³,Haussmann Saint-Lazare 6,SNCF_Open_Data
7.91,3.02,SO2,0,1,2.49,ID_020,2024-07-22 00:00:00,2024-10-20 00:00:00,1.42,8.28,8.69,5.78,6.55,6.54,OUI,1,NON,O3,61.09,µg/m³,Saint-Jean 3,Airparif
4.22,4.65,SO2,0,1,8.4,ID_021,2024-04-26 00:00:00,2024-11-02 00:00:00,6.67,1.43,7.72,6.87,1.9,6.1,OUI,OUI,1,SO2,30.2,µg/m³,Gare de l'Est 7,Météo-France
8.8,7.42,PM10,NON,1,7.21,ID_022,2024-06-04 00:00:00,2024-02-07 00:00:00,7.09,4.52,8.05,6.52,1.71,8.52,OUI,OUI,NON,PM10,40.69,µg/m³,Part-Dieu 4,SNCF_Open_Data
1.35,4.81,NO2,NON,OUI,2.56,ID_023,2024-01-13 00:00:00,2024-01-23 00:00:00,2.28,2.38,2.3,6.39,3.28,3.02,0,1,OUI,SO2,80.85,µg/m³,Gare de l'Est 7,SNCF_Open_Data
1.71,1.37,PM2.5,0,NON,7.75,ID_024,2024-06-15 00:00:00,2024-05-28 00:00:00,6.71,3.99,1.68,6.43,7.16,5.42,1,OUI,0,O3,82.92,µg/m³,Montparnasse 9,RATP_Open_Data_2024
7.83,5.8,NO2,0,0,5.37,ID_025,2024-02-08 00:00:00,2024-08-25 00:00:00,7.88,7.43,5.86,2.88,1.51,6.0,OUI,NON,0,NO2,22.45,µg/m³,Haussmann Saint-Lazare 1,RATP_Open_Data_2024
6.92,5.29,NO2,0,0,2.99,ID_026,2024-08-15 00:00:00,2024-03-25 00:00:00,6.39,3.94,5.41,1.47,7.28,6.81,NON,OUI,1,CO,15.66,µg/m³,Haussmann Saint-Lazare 3,Météo-France
4.8,4.84,SO2,0,1,7.14,ID_027,2024-12-24 00:00:00,2024-11-09 00:00:00,4.71,2.66,5.88,5.41,4.88,7.54,0,OUI,OUI,SO2,12.19,µg/m³,Haussmann Saint-Lazare 1,RATP_Open_Data_2024
8.55,1.97,NO2,1,0,1.76,ID_028,2024-05-16 00:00:00,2024-08-29 00:00:00,6.21,4.99,5.86,4.33,6.4,4.47,NON,0,NON,O3,81.43,µg/m³,Gare de Lyon 8,Météo-France
7.84,4.99,CO,0,1,4.07,ID_029,2024-05-30 00:00:00,2024-02-14 00:00:00,8.39,8.38,8.55,4.9,3.43,5.58,NON,0,NON,CO,63.42,µg/m³,Gare du Nord 1,Airparif
7.42,6.69,O3,OUI,NON,4.43,ID_030,2024-04-28 00:00:00,2024-03-01 00:00:00,4.74,4.76,4.4,3.0,4.45,5.51,NON,OUI,OUI,O3,51.79,µg/m³,Gare de l'Est 5,SNCF_Open_Data
5.15,2.33,NO2,1,NON,7.42,ID_031,2024-07-01 00:00:00,2024-09-27 00:00:00,8.72,3.53,8.36,1.36,5.01,6.85,NON,OUI,OUI,SO2,19.54,µg/m³,Gare de l'Est 1,SNCF_Open_Data
2.92,1.48,CO,1,NON,6.05,ID_032,2024-09-21 00:00:00,2024-03-19 00:00:00,7.95,7.84,8.79,4.77,7.0,1.45,OUI,OUI,NON,NO2,67.88,µg/m³,Gare de Lyon 8,RATP_Open_Data_2024
6.08,3.07,NO2,NON,0,8.44,ID_033,2024-04-15 00:00:00,2024-11-08 00:00:00,1.3,2.07,2.23,1.53,7.74,5.5,0,0,0,SO2,5.61,µg/m³,Haussmann Saint-Lazare 2,Data.gouv.fr
7.5,7.77,CO,NON,NON,5.82,ID_034,2024-03-02 00:00:00,2024-01-26 00:00:00,7.49,5.67,3.89,4.85,6.02,2.37,NON,1,1,NO2,82.16,µg/m³,Gare de l'Est 6,Data.gouv.fr
1.93,2.67,PM2.5,0,OUI,6.15,ID_035,2024-11-08 00:00:00,2024-03-05 00:00:00,4.1,8.08,7.82,4.06,5.94,5.94,OUI,OUI,0,CO,51.58,µg/m³,Haussmann Saint-Lazare 9,RATP_Open_Data_2024
2.63,4.45,CO,OUI,NON,1.84,ID_036,2024-11-06 00:00:00,2024-06-04 00:00:00,8.78,2.28,4.33,6.02,7.28,1.28,1,0,NON,O3,42.32,µg/m³,Matabiau 6,RATP_Open_Data_2024
2.12,6.09,SO2,NON,OUI,2.01,ID_037,2024-12-13 00:00:00,2024-12-23 00:00:00,6.48,3.36,7.95,6.26,7.32,6.19,OUI,NON,OUI,NO2,31.35,µg/m³,Matabiau 6,SNCF_Open_Data
3.38,3.64,PM10,NON,NON,8.22,ID_038,2024-12-25 00:00:00,2024-06-01 00:00:00,6.04,8.4,1.97,8.04,3.65,7.38,OUI,1,NON,NO2,68.85,µg/m³,Matabiau 6,RATP_Open_Data_2024
1.38,3.54,NO2,1,NON,5.32,ID_039,2024-08-14 00:00:00,2024-07-12 00:00:00,4.91,3.36,8.49,2.56,4.86,5.71,0,OUI,NON,CO,58.92,µg/m³,Montparnasse 8,Airparif
5.26,3.68,SO2,NON,1,8.41,ID_040,2024-09-07 00:00:00,2024-02-13 00:00:00,8.73,7.74,2.83,6.32,6.93,6.79,0,NON,OUI,SO2,45.5,µg/m³,Gare du Nord 7,SNCF_Open_Data
2.52,4.05,PM10,0,NON,2.0,ID_041,2024-12-16 00:00:00,2024-05-07 00:00:00,4.32,8.47,8.18,8.1,6.45,2.1,1,1,OUI,PM2.5,75.95,µg/m³,Montparnasse 7,RATP_Open_Data_2024
5.12,3.09,O3,0,0,3.46,ID_042,2024-05-08 00:00:00,2024-04-01 00:00:00,2.4,4.8,8.79,7.5,5.48,7.22,NON,NON,0,SO2,5.49,µg/m³,Haussmann Saint-Lazare 5,RATP_Open_Data_2024
1.93,6.65,PM2.5,NON,NON,4.06,ID_043,2024-12-10 00:00:00,2024-08-04 00:00:00,7.32,4.13,6.28,3.6,5.3,5.93,NON,0,NON,SO2,30.41,µg/m³,Montparnasse 7,Data.gouv.fr
6.94,2.77,CO,NON,NON,4.57,ID_044,2024-03-01 00:00:00,2024-02-02 00:00:00,4.67,1.48,4.4,7.09,8.76,5.61,OUI,NON,1,PM2.5,50.02,µg/m³,Gare de l'Est 7,Data.gouv.fr
4.18,7.32,PM2.5,0,0,3.76,ID_045,2024-08-24 00:00:00,2024-09-07 00:00:00,5.83,8.64,4.0,3.72,5.83,5.5,NON,NON,1,NO2,11.6,µg/m³,Part-Dieu 6,Météo-France
1.3,2.9,CO,NON,0,5.74,ID_046,2024-04-14 00:00:00,2024-02-28 00:00:00,2.3,6.11,7.14,1.56,1.77,4.34,1,1,1,O3,77.43,µg/m³,Gare de Lyon 5,Météo-France
3.99,4.16,CO,OUI,NON,3.72,ID_047,2024-04-26 00:00:00,2024-10-28 00:00:00,2.87,8.45,4.13,3.05,1.66,4.24,1,0,1,CO,24.04,µg/m³,Haussmann Saint-Lazare 6,RATP_Open_Data_2024
3.57,5.01,PM2.5,NON,NON,6.46,ID_048,2024-10-03 00:00:00,2024-08-26 00:00:00,6.49,2.53,8.24,1.77,4.58,4.26,NON,NON,OUI,CO,79.88,µg/m³,Haussmann Saint-Lazare 2,Data.gouv.fr
6.01,1.92,CO,1,0,5.52,ID_049,2024-01-13 00:00:00,2024-11-12 00:00:00,1.79,6.75,7.1,4.44,5.91,7.0,OUI,NON,NON,PM10,30.79,µg/m³,Gare de l'Est 4,Data.gouv.fr
3.36,2.85,SO2,1,OUI,1.28,ID_050,2024-02-17 00:00:00,2024-12-24 00:00:00,3.57,8.04,2.17,3.77,5.36,3.2,NON,0,0,PM10,9.3,µg/m³,Gare du Nord 4,Airparif
2.98,4.71,PM10,1,0,3.81,ID_051,2024-01-24 00:00:00,2024-09-09 00:00:00,5.11,1.29,1.56,7.38,3.04,2.81,NON,1,1,SO2,8.01,µg/m³,Matabiau 2,Météo-France
4.46,4.84,CO,NON,1,2.96,ID_052,2024-03-31 00:00:00,2024-11-11 00:00:00,2.75,5.89,2.59,3.03,5.26,2.61,OUI,NON,OUI,O3,54.62,µg/m³,Montparnasse 8,Météo-France
1.39,8.52,CO,1,OUI,3.66,ID_053,2024-06-21 00:00:00,2024-09-25 00:00:00,6.54,1.73,5.64,4.99,4.31,1.83,1,1,1,O3,77.89,µg/m³,Matabiau 9,RATP_Open_Data_2024
4.3,7.49,NO2,NON,0,5.23,ID_054,2024-12-21 00:00:00,2024-01-03 00:00:00,6.11,6.01,2.47,7.66,4.06,3.6,NON,1,OUI,O3,79.9,µg/m³,Matabiau 5,RATP_Open_Data_2024
1.87,3.05,SO2,NON,NON,1.48,ID_055,2024-07-14 00:00:00,2024-10-08 00:00:00,6.72,4.42,5.88,1.88,4.23,2.72,NON,OUI,OUI,O3,35.96,µg/m³,Haussmann Saint-Lazare 8,Météo-France
6.32,1.87,SO2,0,OUI,3.82,ID_056,2024-08-23 00:00:00,2024-04-24 00:00:00,5.61,8.8,1.23,4.37,2.32,5.72,1,OUI,0,PM2.5,25.14,µg/m³,Montparnasse 4,RATP_Open_Data_2024
5.76,1.52,NO2,NON,OUI,4.58,ID_057,2024-03-09 00:00:00,2024-06-15 00:00:00,1.27,1.67,5.71,5.7,4.84,4.93,0,OUI,1,NO2,67.93,µg/m³,Saint-Charles 9,SNCF_Open_Data
2.33,2.35,SO2,OUI,1,6.49,ID_058,2024-03-01 00:00:00,2024-03-30 00:00:00,1.47,8.31,7.67,3.45,6.25,2.47,NON,1,1,SO2,37.96,µg/m³,Gare de Lyon 5,Data.gouv.fr
2.99,8.42,CO,OUI,1,6.45,ID_059,2024-07-24 00:00:00,2024-09-01 00:00:00,7.14,8.38,7.32,4.98,5.8,5.18,0,NON,OUI,PM10,31.69,µg/m³,Haussmann Saint-Lazare 7,Airparif
4.5,6.74,PM10,0,0,8.31,ID_060,2024-10-16 00:00:00,2024-10-11 00:00:00,4.69,2.43,7.81,3.77,2.13,2.53,NON,0,OUI,CO,24.51,µg/m³,Saint-Charles 5,Météo-France
1.33,5.61,CO,0,NON,8.37,ID_061,2024-10-01 00:00:00,2024-09-07 00:00:00,6.51,8.08,1.79,6.02,8.32,8.42,OUI,1,1,PM2.5,33.58,µg/m³,Gare de l'Est 8,Airparif
6.24,6.06,PM10,OUI,1,1.69,ID_062,2024-11-24 00:00:00,2024-06-22 00:00:00,6.96,7.76,3.26,8.61,4.06,2.6,1,NON,0,NO2,59.47,µg/m³,Gare de Lyon 9,SNCF_Open_Data
5.33,3.12,CO,1,1,4.27,ID_063,2024-08-25 00:00:00,2024-05-10 00:00:00,7.22,5.02,8.25,1.83,6.22,1.8,OUI,NON,1,CO,60.61,µg/m³,Saint-Charles 7,RATP_Open_Data_2024
3.0,7.87,NO2,1,NON,8.13,ID_064,2024-02-15 00:00:00,2024-09-05 00:00:00,6.35,4.55,8.09,8.77,1.69,3.25,OUI,0,0,SO2,46.52,µg/m³,Saint-Charles 4,Airparif
5.06,2.73,CO,0,0,6.08,ID_065,2024-04-23 00:00:00,2024-04-22 00:00:00,8.34,3.97,2.72,1.48,6.62,3.57,NON,1,OUI,CO,76.66,µg/m³,Gare de Lyon 3,Data.gouv.fr
4.35,1.72,NO2,1,1,2.84,ID_066,2024-06-29 00:00:00,2024-10-18 00:00:00,6.03,1.51,6.62,8.6,4.05,2.27,1,1,OUI,PM10,5.36,µg/m³,Gare du Nord 1,Météo-France
8.14,4.28,PM10,NON,0,2.43,ID_067,2024-09-20 00:00:00,2024-12-08 00:00:00,2.43,3.39,3.03,1.83,7.63,5.35,1,1,0,PM2.5,11.43,µg/m³,Part-Dieu 6,Data.gouv.fr
6.98,2.94,PM2.5,OUI,0,5.44,ID_068,2024-08-05 00:00:00,2024-03-09 00:00:00,3.11,4.5,5.21,4.66,2.16,4.1,0,OUI,0,PM2.5,72.25,µg/m³,Montparnasse 5,RATP_Open_Data_2024
7.07,4.04,NO2,0,NON,8.45,ID_069,2024-04-25 00:00:00,2024-01-03 00:00:00,1.59,7.14,3.39,2.3,3.44,7.72,NON,OUI,0,NO2,76.76,µg/m³,Montparnasse 8,SNCF_Open_Data
2.69,5.8,O3,0,1,1.41,ID_070,2024-02-28 00:00:00,2024-05-24 00:00:00,3.52,1.42,8.4,7.83,6.94,3.89,0,0,NON,CO,6.29,µg/m³,Gare du Nord 3,Météo-France
4.48,7.03,PM10,1,NON,2.56,ID_071,2024-05-18 00:00:00,2024-05-02 00:00:00,7.91,8.78,7.2,7.06,3.24,5.62,1,OUI,1,O3,46.69,µg/m³,Saint-Charles 3,Météo-France
7.08,4.91,O3,1,OUI,3.98,ID_072,2024-10-15 00:00:00,2024-06-03 00:00:00,4.74,7.15,5.83,7.26,4.77,2.29,1,0,0,O3,83.69,µg/m³,Haussmann Saint-Lazare 5,Data.gouv.fr
3.99,5.34,SO2,NON,1,4.49,ID_073,2024-09-03 00:00:00,2024-02-23 00:00:00,7.51,6.11,6.49,6.65,8.12,2.13,1,OUI,OUI,NO2,40.57,µg/m³,Haussmann Saint-Lazare 7,Airparif
2.37,7.57,PM2.5,OUI,1,6.16,ID_074,2024-01-19 00:00:00,2024-02-24 00:00:00,2.53,6.48,6.18,6.13,3.72,8.79,0,OUI,NON,O3,55.5,µg/m³,Matabiau 1,Airparif
4.86,7.78,PM2.5,NON,0,6.07,ID_075,2024-02-05 00:00:00,2024-09-27 00:00:00,8.39,6.94,7.24,4.34,5.94,2.8,OUI,OUI,NON,NO2,21.46,µg/m³,Gare du Nord 8,Airparif
6.98,3.45,CO,OUI,0,6.49,ID_076,2024-02-07 00:00:00,2024-07-05 00:00:00,2.12,3.26,8.17,6.27,3.72,2.75,0,1,OUI,PM2.5,53.5,µg/m³,Montparnasse 7,RATP_Open_Data_2024
5.29,2.78,O3,OUI,OUI,2.41,ID_077,2024-02-27 00:00:00,2024-08-03 00:00:00,4.49,4.63,5.84,2.21,6.16,3.58,0,OUI,NON,O3,49.19,µg/m³,Gare du Nord 1,Météo-France
2.1,5.32,SO2,0,0,4.48,ID_078,2024-11-20 00:00:00,2024-11-18 00:00:00,6.21,5.74,5.22,6.58,7.18,4.98,1,0,1,SO2,58.95,µg/m³,Saint-Charles 7,SNCF_Open_Data
7.16,6.27,O3,NON,0,5.71,ID_079,2024-11-24 00:00:00,2024-05-08 00:00:00,3.58,7.6,7.17,6.33,6.11,7.3,NON,NON,NON,CO,50.61,µg/m³,Gare de Lyon 1,Airparif
7.15,6.72,PM10,1,0,8.36,ID_080,2024-01-20 00:00:00,2024-12-16 00:00:00,4.85,6.5,5.32,6.07,1.3,7.8,OUI,OUI,0,PM2.5,47.58,µg/m³,Gare de l'Est 5,RATP_Open_Data_2024
8.51,6.25,CO,OUI,1,8.34,ID_081,2024-02-24 00:00:00,2024-07-05 00:00:00,7.08,5.56,2.14,7.16,4.48,8.79,1,NON,1,PM2.5,15.42,µg/m³,Haussmann Saint-Lazare 1,Airparif
6.79,2.03,O3,NON,NON,4.18,ID_082,2024-08-30 00:00:00,2024-04-01 00:00:00,3.53,5.22,1.95,5.34,8.76,6.9,0,1,OUI,CO,6.42,µg/m³,Saint-Charles 6,Météo-France
4.36,3.34,CO,NON,NON,3.83,ID_083,2024-11-03 00:00:00,2024-08-27 00:00:00,5.08,6.02,1.22,4.56,1.41,3.47,1,1,NON,PM2.5,33.16,µg/m³,Gare de Lyon 6,Airparif
6.28,4.63,NO2,NON,NON,7.36,ID_084,2024-05-22 00:00:00,2024-08-08 00:00:00,2.04,3.16,4.87,6.58,6.31,4.39,OUI,OUI,NON,SO2,48.79,µg/m³,Matabiau 2,SNCF_Open_Data
3.01,1.78,PM10,1,NON,2.33,ID_085,2024-03-28 00:00:00,2024-02-28 00:00:00,3.41,6.01,7.91,8.54,1.32,3.96,OUI,NON,1,O3,12.66,µg/m³,Matabiau 7,RATP_Open_Data_2024
2.74,8.0,SO2,0,1,7.64,ID_086,2024-08-25 00:00:00,2024-01-19 00:00:00,3.93,6.87,7.15,6.79,1.84,6.83,NON,NON,1,SO2,81.63,µg/m³,Saint-Jean 7,RATP_Open_Data_2024
7.04,4.07,O3,NON,OUI,8.4,ID_087,2024-05-30 00:00:00,2024-01-27 00:00:00,7.8,5.87,6.3,2.31,6.9,5.96,NON,OUI,NON,SO2,20.1,µg/m³,Part-Dieu 9,SNCF_Open_Data
4.68,3.96,NO2,0,0,2.69,ID_088,2024-04-24 00:00:00,2024-05-01 00:00:00,7.48,5.87,2.66,2.8,5.36,7.8,OUI,NON,OUI,PM10,51.07,µg/m³,Part-Dieu 4,SNCF_Open_Data
3.77,1.9,NO2,OUI,OUI,1.93,ID_089,2024-11-18 00:00:00,2024-08-05 00:00:00,8.75,7.96,5.75,5.72,2.31,3.63,0,1,OUI,SO2,49.82,µg/m³,Gare de Lyon 1,Météo-France
5.81,6.84,PM10,OUI,NON,6.07,ID_090,2024-08-23 00:00:00,2024-01-07 00:00:00,7.34,5.1,4.17,8.5,1.22,7.98,NON,OUI,OUI,O3,52.18,µg/m³,Gare du Nord 7,RATP_Open_Data_2024
3.03,7.72,O3,1,0,3.23,ID_091,2024-10-25 00:00:00,2024-08-11 00:00:00,5.91,6.11,8.48,4.34,5.56,3.23,0,NON,0,PM2.5,22.1,µg/m³,Saint-Jean 2,RATP_Open_Data_2024
5.0,5.27,CO,1,NON,1.81,ID_092,2024-10-08 00:00:00,2024-05-21 00:00:00,1.96,2.68,6.47,1.54,1.59,6.87,OUI,1,NON,PM2.5,30.1,µg/m³,Gare du Nord 5,SNCF_Open_Data
6.75,5.73,CO,OUI,OUI,1.75,ID_093,2024-05-12 00:00:00,2024-04-02 00:00:00,1.73,1.65,4.63,5.79,8.76,6.1,1,1,1,PM2.5,5.82,µg/m³,Part-Dieu 6,RATP_Open_Data_2024
1.97,8.04,NO2,NON,NON,8.57,ID_094,2024-02-01 00:00:00,2024-12-06 00:00:00,3.83,7.26,6.29,2.59,7.71,2.52,1,1,1,PM2.5,11.84,µg/m³,Haussmann Saint-Lazare 7,SNCF_Open_Data
4.88,3.97,NO2,NON,1,5.78,ID_095,2024-03-06 00:00:00,2024-10-14 00:00:00,8.34,6.31,2.4,8.26,5.79,5.72,0,0,OUI,SO2,67.42,µg/m³,Matabiau 1,SNCF_Open_Data
3.1,8.45,PM2.5,NON,0,3.46,ID_096,2024-07-30 00:00:00,2024-07-13 00:00:00,3.67,8.06,3.91,8.71,1.94,8.15,1,NON,NON,CO,8.83,µg/m³,Part-Dieu 2,SNCF_Open_Data
3.33,6.59,CO,NON,0,2.11,ID_097,2024-06-24 00:00:00,2024-07-06 00:00:00,7.68,1.36,5.17,8.55,1.64,4.15,1,NON,NON,CO,4.44,µg/m³,Gare de Lyon 6,RATP_Open_Data_2024
1.4,3.22,O3,OUI,OUI,7.01,ID_098,2024-06-13 00:00:00,2024-06-04 00:00:00,7.3,7.29,7.57,3.84,4.1,6.94,1,NON,1,PM10,27.22,µg/m³,Gare de Lyon 6,Data.gouv.fr
6.88,3.33,O3,OUI,NON,3.05,ID_099,2024-06-06 00:00:00,2024-04-05 00:00:00,6.13,7.0,2.37,3.1,1.42,5.19,0,1,1,PM10,58.21,µg/m³,Saint-Jean 2,Airparif
6.54,4.35,CO,OUI,0,1.51,ID_000,2024-01-23 00:00:00,2024-08-11 00:00:00,8.63,4.16,8.13,2.91,8.35,2.43,OUI,NON,OUI,PM10,82.77,µg/m³,Gare de Lyon 3,RATP_Open_Data_2024
5.63,4.69,NO2,0,0,3.01,ID_001,2024-09-07 00:00:00,2024-09-23 00:00:00,6.9,4.39,7.99,7.6,6.93,8.34,NON,OUI,OUI,SO2,32.48,µg/m³,Saint-Jean 9,Météo-France
6.96,2.87,PM2.5,OUI,NON,6.45,ID_002,2024-06-23 00:00:00,2024-12-23 00:00:00,1.97,7.99,5.92,2.76,5.53,1.96,NON,OUI,1,CO,63.66,µg/m³,Montparnasse 5,RATP_Open_Data_2024
8.18,4.46,PM2.5,0,1,1.69,ID_003,2024-08-06 00:00:00,2024-02-21 00:00:00,3.82,2.55,5.25,2.89,7.93,5.03,NON,OUI,OUI,PM10,73.1,µg/m³,Gare de l'Est 9,RATP_Open_Data_2024
5.44,3.76,PM10,OUI,1,8.41,ID_004,2024-12-12 00:00:00,2024-04-27 00:00:00,3.98,6.37,6.27,7.89,5.77,7.93,1,1,OUI,PM2.5,73.72,µg/m³,Gare de l'Est 8,SNCF_Open_Data
3.6,3.23,SO2,0,1,1.69,ID_005,2024-01-20 00:00:00,2024-06-19 00:00:00,2.68,6.99,3.7,3.74,5.5,4.01,1,OUI,NON,SO2,49.42,µg/m³,Part-Dieu 5,RATP_Open_Data_2024
5.04,1.53,PM10,0,1,4.67,ID_006,2024-04-20 00:00:00,2024-03-18 00:00:00,3.55,8.47,8.27,5.9,3.13,2.8,OUI,1,OUI,SO2,32.1,µg/m³,Saint-Jean 4,Météo-France
6.34,2.62,SO2,OUI,0,1.53,ID_007,2024-08-18 00:00:00,2024-04-07 00:00:00,4.22,8.51,2.41,7.63,6.58,8.68,1,1,NON,SO2,75.71,µg/m³,Gare de l'Est 1,Airparif
2.97,5.24,PM2.5,0,NON,2.18,ID_008,2024-03-28 00:00:00,2024-01-04 00:00:00,3.85,2.27,8.49,8.1,4.12,2.21,OUI,NON,1,PM2.5,25.35,µg/m³,Matabiau 8,SNCF_Open_Data
4.28,8.05,O3,NON,NON,6.79,ID_009,2024-07-13 00:00:00,2024-11-01 00:00:00,7.32,5.16,4.65,3.11,5.5,2.38,OUI,NON,1,SO2,61.42,µg/m³,Haussmann Saint-Lazare 5,SNCF_Open_Data
1.78,8.38,O3,OUI,OUI,1.43,ID_010,2024-10-31 00:00:00,2024-10-05 00:00:00,8.69,5.61,7.13,2.9,7.33,1.22,1,OUI,NON,NO2,22.71,µg/m³,Haussmann Saint-Lazare 1,RATP_Open_Data_2024
4.02,5.14,PM10,1,NON,2.4,ID_011,2024-04-19 00:00:00,2024-03-06 00:00:00,4.99,4.81,5.2,5.79,8.07,1.73,OUI,0,0,CO,37.2,µg/m³,Gare de l'Est 9,Météo-France
8.19,4.49,O3,0,OUI,3.65,ID_012,2024-09-14 00:00:00,2024-10-23 00:00:00,1.51,3.58,3.7,1.82,1.27,8.01,0,NON,0,PM2.5,38.99,µg/m³,Montparnasse 5,RATP_Open_Data_2024
