col_environnement_id,col_time_id,col_zone_environnement_id,col_mode_environnement_id,col_polluant_id,col_station_mesure_id,col_type_carburant_id,col_emission_co2_kg,col_emission_co2_km,col_emission_par_habitant_kg,col_reduction_emission_pct,col_indice_aqi,col_niveau_qualite_air,col_pm25_ugm3,col_pm10_ugm3,col_no2_ugm3,col_o3_ugm3,col_energie_consommee_kwh,col_part_renouvelable_pct,col_cout_energie_eur,col_age_vehicule_moyen,col_nb_vehicules_electriques,col_taux_renouvellement_pct,col_valeur_cible,col_ecart_objectif_pct,col_atteint_objectif,col_reduction_trafic_covid_pct,col_gain_environnemental_kg
ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,4.23,3.12,5.15,2.61,20.92,6.2,5.06,2.99,2.84,5.5,7.67,6.46,1.33,2.65,8.41,7.04,46.43,7.51,8.24,ID_081,7.35
ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,5.93,8.37,7.29,2.2,39.87,2.17,4.88,2.15,4.99,8.17,7.04,6.63,4.13,4.22,1.49,3.12,80.08,5.98,6.85,ID_082,6.87
ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,6.14,4.55,6.67,5.53,79.79,4.13,2.79,8.42,3.59,7.4,6.41,1.81,4.83,3.72,4.4,7.5,3.0,4.18,8.78,ID_083,4.73
ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,4.41,4.82,7.94,8.71,71.65,2.08,2.53,8.12,3.36,5.57,6.2,6.81,2.96,1.65,6.03,3.38,12.64,8.13,2.02,ID_084,3.81
ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,7.33,2.54,8.11,3.14,36.64,6.84,4.14,4.84,7.87,3.13,6.95,5.59,6.14,2.43,7.82,4.92,15.02,8.07,7.59,ID_085,2.3
ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,7.79,6.44,1.35,7.78,34.04,4.87,1.43,6.92,8.48,2.25,2.65,4.53,3.81,6.2,6.64,1.86,16.01,6.77,4.65,ID_086,7.36
ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,5.12,3.02,6.81,4.91,72.71,5.35,3.17,6.43,7.5,8.54,6.86,7.09,7.83,7.07,1.63,2.76,26.96,6.85,3.32,ID_087,6.35
ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,2.88,8.72,3.71,4.91,36.23,2.16,5.08,8.66,4.05,4.88,3.52,7.13,1.45,3.08,5.65,6.33,62.35,6.6,4.28,ID_088,1.22
ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,7.03,4.12,8.09,8.49,46.89,6.27,8.38,7.41,4.33,5.04,8.5,8.07,8.76,6.33,7.78,7.38,11.18,2.43,5.87,ID_089,1.53
ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,7.48,8.17,8.43,7.45,10.13,3.45,5.66,2.97,6.38,8.7,5.02,7.03,4.98,8.17,5.14,4.96,77.9,1.85,7.34,ID_090,8.1
ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,1.38,6.3,2.4,3.28,35.9,4.75,2.05,4.43,5.83,4.94,8.35,8.15,8.58,2.4,6.76,5.03,55.29,7.14,1.33,ID_091,8.58
ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,3.25,2.2,5.07,8.38,64.57,7.57,5.41,7.75,4.76,7.71,5.33,4.85,5.01,7.48,8.52,3.84,42.22,8.46,7.21,ID_092,5.33
ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,8.73,2.21,3.13,7.54,23.81,7.28,2.18,4.4,2.9,3.88,5.86,4.84,3.65,4.06,3.4,8.2,52.39,1.5,2.06,ID_093,5.33
ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,6.99,7.39,4.48,8.09,9.84,5.03,7.34,2.14,2.16,5.47,7.67,8.18,6.96,7.36,7.63,7.51,76.29,2.81,7.45,ID_094,2.11
ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,2.67,8.54,5.01,5.57,50.27,3.82,4.83,4.1,4.59,3.44,1.91,1.77,1.28,8.25,2.14,2.62,15.23,2.3,7.43,ID_095,2.34
ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,6.23,1.94,6.2,3.2,81.03,3.97,2.84,7.16,2.35,6.07,6.74,4.11,1.82,2.77,4.73,5.89,3.13,6.44,6.81,ID_096,5.07
ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,8.75,6.76,3.79,7.94,80.02,2.62,3.13,4.24,7.57,8.56,6.66,8.27,3.35,4.58,2.01,5.38,36.81,4.94,8.11,ID_097,4.38
ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,2.48,6.8,6.67,8.69,60.28,5.87,7.79,7.9,2.8,3.7,6.89,7.92,7.57,3.82,2.83,6.77,60.77,7.1,1.47,ID_098,1.89
ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,3.84,6.72,4.95,1.78,29.79,3.55,5.24,7.68,5.67,4.53,2.03,2.94,8.41,6.14,4.45,8.79,32.74,8.21,2.83,ID_099,3.17
ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,1.58,8.15,1.57,4.4,51.13,7.04,7.31,2.87,1.47,7.47,3.42,4.99,5.63,5.81,1.73,3.31,72.51,4.13,1.65,ID_000,3.49
ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,7.31,2.68,6.89,4.09,20.07,2.25,6.99,5.26,4.92,3.79,3.89,8.55,2.86,3.49,5.79,8.72,80.26,5.71,1.37,ID_001,8.11
ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,1.94,3.84,7.61,2.72,74.69,6.79,1.22,1.75,2.21,2.25,8.06,6.6,1.44,4.89,7.02,5.81,16.22,1.78,8.34,ID_002,6.87
ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,7.3,7.17,5.53,2.83,47.18,4.53,6.59,6.55,3.71,8.02,5.44,1.9,3.58,4.72,2.87,6.45,17.06,4.02,4.49,ID_003,5.59
ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,4.63,6.41,7.91,3.81,12.04,8.15,2.5,8.58,3.21,8.8,2.49,5.6,8.42,2.2,6.66,6.81,3.73,1.95,7.85,ID_004,6.99
ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,3.02,1.81,4.96,3.64,65.35,1.67,6.04,1.87,2.83,4.7,5.98,1.82,2.88,3.31,8.08,5.37,19.99,3.18,1.81,ID_005,6.8
ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,5.32,3.88,4.06,2.81,81.25,7.1,4.68,1.89,6.76,7.64,3.27,2.12,1.26,4.89,6.22,1.31,84.35,7.95,8.73,ID_006,1.32
ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,4.55,8.59,3.83,6.91,71.47,8.01,6.73,5.96,2.08,2.92,5.8,2.5,6.01,7.79,1.54,6.34,55.45,3.7,4.46,ID_007,8.53
ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,2.76,6.07,8.6,7.16,60.41,5.44,4.69,1.25,4.26,5.75,2.71,4.76,3.04,8.56,4.54,4.73,80.2,2.67,5.28,ID_008,1.65
ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,7.97,2.23,8.05,3.11,12.68,4.79,3.83,5.6,5.61,1.62,6.58,5.96,2.5,8.41,5.29,7.1,84.18,6.11,6.24,ID_009,8.35
ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,4.05,4.68,1.55,4.28,53.55,5.5,4.93,1.74,3.38,6.78,7.14,7.3,7.75,7.02,4.69,2.02,82.66,5.01,8.71,ID_010,8.38
ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,7.45,3.36,1.65,4.45,32.56,3.93,8.53,7.85,2.08,8.07,5.37,5.68,6.55,5.59,8.31,7.24,16.3,4.46,4.65,ID_011,1.86
ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,1.21,3.47,6.51,8.5,47.89,3.17,2.14,6.22,5.29,6.53,5.64,1.69,6.4,2.87,8.28,4.08,80.72,8.7,4.03,ID_012,7.98
ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,6.1,2.09,8.04,8.26,33.58,7.73,7.54,5.75,2.27,6.73,3.57,6.37,7.96,6.05,8.04,8.38,74.7,4.43,6.98,ID_013,5.8
ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,6.68,2.11,8.29,8.68,54.7,7.28,5.03,7.72,5.0,6.44,7.87,5.53,5.91,5.44,2.27,7.9,57.78,3.85,3.79,ID_014,5.51
ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,8.12,1.51,8.76,5.95,16.27,2.65,4.39,7.65,4.36,6.13,7.03,3.12,2.8,4.91,5.69,1.45,6.55,3.86,7.58,ID_015,4.71
ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,4.63,1.34,4.4,7.35,5.8,7.39,5.53,6.47,2.45,5.61,4.02,4.32,5.73,7.94,6.23,1.85,10.68,3.02,7.49,ID_016,7.73
ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,6.6,6.5,7.17,3.04,12.62,2.69,4.67,3.35,6.66,4.98,1.73,7.4,3.27,3.02,5.54,3.38,58.42,6.74,3.34,ID_017,7.68
ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,5.34,3.41,2.46,5.44,33.05,7.56,6.4,5.41,6.23,1.61,7.25,8.21,3.58,7.21,5.61,6.84,68.84,4.28,4.05,ID_018,2.57
ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,2.26,1.8,7.42,7.03,76.08,3.15,4.61,3.1,2.91,5.87,7.38,4.11,7.46,8.35,8.41,6.42,28.08,6.14,7.78,ID_019,3.28
ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,7.79,3.05,1.79,2.61,49.24,3.17,2.85,5.0,6.17,3.36,1.58,5.03,7.08,3.82,5.62,1.79,20.14,1.69,4.04,ID_020,2.32
ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,6.4,3.42,7.58,4.8,81.82,6.63,6.23,2.43,7.19,5.71,7.08,3.33,7.27,7.09,5.13,3.25,9.89,4.2,5.64,ID_021,8.34
ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,1.81,2.56,6.09,7.56,29.39,4.62,2.61,1.21,4.37,5.84,4.54,1.79,4.6,8.74,6.19,2.96,55.79,4.21,2.53,ID_022,3.06
ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,8.63,2.65,3.6,4.85,13.14,6.94,2.63,1.34,2.29,1.88,4.45,4.1,3.15,8.09,7.75,7.11,18.33,1.46,6.32,ID_023,6.7
ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,5.13,6.07,1.39,1.66,54.2,4.24,8.53,1.94,1.89,7.34,4.35,5.83,6.96,4.12,4.11,7.61,47.05,8.1,8.75,ID_024,6.81
ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,2.01,3.67,3.49,7.31,28.7,4.4,4.62,1.82,8.14,5.97,2.49,8.16,5.84,4.82,7.0,3.3,82.72,5.7,4.37,ID_025,3.98
ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,8.02,4.1,2.91,2.55,31.58,4.24,7.37,5.13,5.49,3.3,5.03,5.03,1.62,4.89,3.28,6.72,53.38,6.74,6.24,ID_026,2.41
ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,7.46,1.98,3.86,6.27,9.15,8.14,7.21,5.45,3.27,5.53,7.95,3.22,7.88,4.15,4.68,7.12,10.62,1.3,5.62,ID_027,5.19
ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,3.48,6.81,5.82,1.45,44.3,4.72,6.02,5.04,7.41,4.45,6.42,4.09,2.66,4.55,2.91,3.0,35.82,7.15,3.58,ID_028,4.24
ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,4.72,6.59,6.62,4.74,41.66,8.16,4.21,2.39,4.23,6.81,2.84,3.39,5.85,1.52,5.51,6.54,32.86,2.13,5.57,ID_029,4.09
ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,4.1,3.86,6.25,2.34,16.68,5.93,3.37,7.57,1.8,2.25,5.82,6.73,6.46,1.62,1.27,2.39,80.42,5.85,4.9,ID_030,3.77
ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,2.24,7.9,4.55,5.71,62.4,5.32,2.21,6.02,1.74,3.52,2.82,8.42,8.12,2.83,4.68,5.7,17.91,2.81,4.4,ID_031,7.73
ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,5.31,3.86,3.15,2.46,40.02,2.75,3.12,8.15,7.12,4.3,7.24,3.85,2.03,1.73,5.68,4.35,4.69,6.74,7.01,ID_032,6.75
ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,4.31,4.47,5.92,4.16,34.4,5.49,6.09,4.66,5.91,1.28,8.43,3.93,4.68,6.92,6.03,7.37,66.5,5.93,5.04,ID_033,3.65
ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,1.88,4.99,3.5,8.18,32.73,8.64,5.17,6.62,4.62,1.74,2.02,4.18,7.34,6.15,5.28,8.79,34.89,7.87,4.59,ID_034,3.88
ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,4.87,5.22,2.08,4.47,15.29,1.8,2.67,8.43,1.62,3.73,3.77,3.4,7.06,5.3,4.99,7.28,30.67,5.51,8.24,ID_035,3.68
ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,8.14,6.72,3.23,8.51,38.6,4.86,5.52,4.88,7.4,7.02,7.38,4.2,8.37,3.06,7.16,3.64,31.28,4.13,6.37,ID_036,5.48
ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,7.01,8.28,6.47,3.19,38.11,7.25,1.29,3.13,7.84,4.89,1.91,6.25,3.38,8.21,5.48,3.23,59.5,1.79,1.33,ID_037,5.49
ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,6.37,4.99,8.25,3.33,71.6,7.28,3.71,8.24,2.58,4.05,6.9,4.65,4.07,6.9,3.48,8.71,49.44,4.34,6.0,ID_038,8.05
ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,4.09,4.54,4.66,4.33,3.65,3.63,1.53,5.07,1.31,7.26,2.81,8.08,1.85,2.58,6.9,7.18,82.55,6.37,2.7,ID_039,2.42
ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,2.4,2.77,5.11,3.96,5.28,4.06,2.2,5.28,2.86,8.8,2.59,4.57,3.45,5.53,3.45,5.58,12.79,7.2,3.22,ID_040,3.9
ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,3.79,4.97,8.79,2.6,47.36,4.62,6.6,3.98,3.04,8.77,1.93,8.39,4.17,8.35,7.02,8.04,16.24,7.73,7.37,ID_041,1.84
ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,4.01,7.88,3.58,3.41,77.13,8.05,5.71,2.45,3.45,1.73,5.27,2.39,2.81,6.53,7.74,4.38,44.88,8.26,4.79,ID_042,8.48
ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,3.21,3.03,5.64,4.67,83.6,3.37,8.47,4.49,2.45,5.96,3.94,1.64,2.18,6.27,1.9,6.05,36.97,5.78,3.65,ID_043,5.96
ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,6.16,6.73,7.4,3.0,41.02,5.77,6.78,8.59,6.57,4.42,4.6,5.55,3.23,3.56,3.53,2.63,15.65,1.93,7.48,ID_044,4.24
ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,2.68,1.58,6.44,3.21,82.54,1.68,5.87,8.3,3.8,2.86,3.33,6.96,7.52,4.89,1.68,8.29,9.35,5.33,2.89,ID_045,6.07
ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,2.28,5.43,7.69,8.01,45.66,5.24,2.3,1.85,5.47,2.74,5.62,5.44,2.92,1.81,2.63,3.77,10.45,4.36,2.84,ID_046,2.74
ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,3.87,4.28,2.27,1.82,26.71,5.41,2.46,6.4,5.98,1.4,6.1,3.86,2.24,2.63,6.51,4.21,58.53,7.58,7.2,ID_047,5.35
ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,6.72,3.78,4.98,4.15,2.36,8.19,4.68,3.74,4.71,3.72,3.24,4.28,8.67,2.37,2.38,5.43,16.59,7.41,8.27,ID_048,4.51
ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,6.6,3.85,6.3,6.99,57.37,6.52,2.4,5.96,2.76,1.68,1.31,4.62,2.94,3.85,6.2,3.81,30.48,4.28,2.87,ID_049,3.85
ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,5.32,2.32,1.82,3.93,17.49,4.89,7.13,6.05,6.61,7.98,3.22,2.11,3.63,8.65,2.09,4.91,12.79,1.51,7.25,ID_050,3.1
ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,8.79,4.59,8.06,5.64,51.79,6.89,5.22,2.54,5.83,2.04,1.55,6.52,8.28,2.46,3.77,4.71,22.62,3.73,2.78,ID_051,7.09
ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,4.24,4.18,7.97,8.56,35.18,1.92,6.88,2.71,1.56,3.27,7.88,3.51,3.55,3.6,2.87,2.06,48.34,5.64,8.7,ID_052,4.76
ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,7.68,1.24,2.87,5.91,36.08,4.65,3.65,5.83,4.75,3.99,8.36,3.51,5.28,2.54,7.08,1.63,50.26,8.19,8.22,ID_053,1.8
ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,6.17,8.51,7.52,8.65,5.24,6.1,1.64,2.73,3.75,3.5,7.66,6.38,3.03,7.22,8.51,5.99,6.93,4.17,3.05,ID_054,4.48
ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,6.51,4.9,2.17,5.59,25.11,2.35,4.77,3.82,2.9,7.37,5.34,2.32,1.31,4.72,6.62,7.81,14.2,1.23,7.29,ID_055,6.35
ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,4.81,7.31,3.53,7.23,72.06,4.61,5.63,6.0,4.61,6.34,8.21,3.65,8.44,3.23,7.44,3.46,10.26,7.41,5.11,ID_056,5.39
ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,7.7,3.22,4.73,4.54,78.16,1.92,7.4,8.64,2.3,5.25,5.57,4.82,4.35,7.35,3.91,3.91,74.63,4.51,1.27,ID_057,6.33
ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,6.8,8.34,5.64,2.87,64.66,5.15,4.37,2.68,3.61,4.34,2.43,2.48,1.52,8.67,8.37,3.16,24.86,4.77,2.1,ID_058,3.99
ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,5.19,5.62,2.39,4.0,19.86,4.59,2.86,1.72,4.86,6.72,6.3,6.98,2.98,8.47,4.68,3.79,60.61,5.88,8.59,ID_059,2.68
ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,7.21,5.91,3.61,5.24,55.2,3.01,4.79,6.41,8.14,7.22,3.1,1.81,5.68,4.01,5.4,1.65,84.75,3.62,7.85,ID_060,5.92
ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,3.24,2.5,2.64,3.72,54.71,8.02,7.47,5.14,5.4,6.61,8.19,6.04,3.49,4.24,8.67,7.52,34.68,5.0,8.34,ID_061,7.28
ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,4.31,5.83,4.02,7.16,82.06,3.46,7.38,7.8,7.0,8.35,5.43,1.81,1.71,4.7,6.12,7.98,46.91,1.42,4.26,ID_062,3.46
ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,2.32,2.52,7.72,5.7,72.47,8.43,7.18,4.14,7.58,6.53,3.43,5.98,4.53,8.69,6.38,6.51,83.47,7.36,7.01,ID_063,8.35
ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,5.24,5.06,4.0,6.75,8.62,2.07,1.38,7.63,4.08,6.77,7.2,2.73,8.78,3.11,7.2,1.27,26.01,5.45,8.2,ID_064,6.36
ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,6.04,1.44,2.39,8.15,6.23,4.16,8.74,1.82,7.07,5.48,6.16,3.18,7.58,7.57,6.16,3.27,23.43,3.26,6.84,ID_065,2.38
ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,1.21,4.07,5.29,5.8,59.8,1.41,3.35,8.23,7.21,6.58,6.53,7.59,4.78,4.86,2.0,3.38,18.5,5.7,7.65,ID_066,3.9
ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,5.28,1.29,5.0,8.33,12.86,6.91,3.27,3.55,8.76,3.55,1.61,6.62,5.3,1.55,5.56,5.93,7.57,6.35,2.36,ID_067,6.21
ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,3.08,3.24,1.33,2.56,9.09,1.3,2.79,2.04,8.44,6.96,4.53,5.96,6.52,2.21,2.75,2.12,70.81,3.99,8.61,ID_068,8.5
ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,1.51,6.82,8.57,8.02,45.69,8.2,8.66,6.2,7.19,7.67,3.44,8.2,8.73,1.82,6.04,2.65,3.67,3.62,8.29,ID_069,8.61
ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,3.18,3.22,4.45,6.46,67.83,4.13,7.28,2.26,4.33,8.32,8.74,5.84,6.4,7.29,3.34,4.45,19.19,5.63,8.29,ID_070,8.57
ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,8.62,6.24,7.74,3.1,65.51,4.99,4.61,2.54,5.22,4.93,8.38,2.45,4.08,7.7,8.39,5.56,38.62,4.27,5.58,ID_071,7.65
ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,3.21,1.37,6.53,2.11,38.26,3.2,6.26,2.46,8.06,6.24,5.7,7.87,6.58,3.57,1.23,2.28,25.89,3.85,3.86,ID_072,5.05
ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,3.17,4.84,2.39,5.09,79.79,3.02,4.13,4.13,6.0,5.66,6.74,3.07,5.68,4.65,3.85,2.98,31.44,4.45,7.58,ID_073,7.04
ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,5.13,2.2,7.55,5.59,81.92,6.63,5.32,3.12,5.12,3.75,4.74,2.04,1.42,7.4,3.67,7.2,34.31,2.28,3.64,ID_074,2.96
ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,4.7,3.73,6.46,3.23,2.88,1.26,1.79,2.92,6.01,7.07,6.3,4.9,5.12,4.06,7.16,6.17,68.86,7.0,6.82,ID_075,4.83
ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,8.56,7.75,2.76,7.55,79.0,3.0,6.4,4.2,8.75,4.64,8.46,4.59,7.55,7.85,7.95,7.6,33.41,4.83,3.42,ID_076,5.52
ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,1.44,7.02,8.19,7.33,25.24,4.09,8.06,3.34,5.79,7.57,5.2,7.62,5.63,1.2,3.21,4.09,21.34,6.5,4.69,ID_077,7.87
ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,5.23,7.73,2.87,1.26,82.61,6.3,1.61,5.1,5.28,4.26,3.44,1.92,8.19,5.28,6.86,5.54,6.63,7.17,5.79,ID_078,3.07
ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,1.53,2.96,4.02,3.37,10.77,2.22,7.76,7.49,1.75,8.09,2.05,2.96,7.61,8.46,5.57,1.99,41.03,1.92,4.83,ID_079,6.9
ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,6.2,4.36,5.79,2.56,6.54,2.8,1.41,5.9,8.12,6.93,3.64,5.46,2.66,2.8,6.59,4.07,45.93,5.7,6.01,ID_080,4.68
ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,3.83,1.4,7.94,3.3,39.11,1.31,5.98,8.33,8.64,2.73,5.85,6.78,7.4,4.46,7.54,2.66,55.25,7.61,4.95,ID_081,6.27
ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,7.87,3.31,6.93,8.36,46.49,4.31,3.56,8.45,1.44,2.79,3.25,8.52,2.14,3.0,7.38,4.49,69.72,4.12,1.34,ID_082,7.35
ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,1.24,1.79,1.57,2.82,22.91,8.17,7.55,2.76,6.02,5.6,5.56,4.8,8.11,3.8,5.61,7.15,56.54,5.72,3.07,ID_083,2.43
ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,2.38,4.43,1.82,7.81,52.82,4.14,3.91,4.79,8.0,6.6,2.7,5.52,7.25,3.59,4.57,8.28,14.74,8.32,6.35,ID_084,2.66
ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,3.37,8.37,6.88,6.95,57.09,2.18,8.57,8.25,1.63,6.63,5.92,3.08,5.95,6.2,8.58,2.24,71.89,3.75,2.92,ID_085,6.12
ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,1.85,6.52,5.44,7.51,38.95,1.98,8.33,7.13,3.61,5.93,8.29,1.85,5.41,2.05,4.16,7.13,72.46,5.6,5.85,ID_086,4.67
ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,4.22,5.13,5.09,5.74,69.38,6.16,2.36,7.36,3.96,6.74,2.11,5.9,1.31,5.56,3.73,2.06,44.75,3.53,5.2,ID_087,8.23
ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,4.0,6.24,6.68,7.15,47.16,7.68,7.68,3.1,6.06,7.83,3.77,8.79,2.15,2.69,6.23,4.08,79.54,5.02,2.44,ID_088,7.12
ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,1.83,2.41,3.19,6.6,59.83,1.38,2.58,2.32,5.03,6.7,1.83,1.99,5.9,7.6,1.83,1.56,63.69,2.82,2.01,ID_089,1.63
ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,3.02,2.42,6.71,1.69,21.0,2.88,2.31,8.3,5.06,7.47,3.12,6.19,7.45,6.85,2.54,3.19,43.99,8.55,5.84,ID_090,7.48
ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,4.98,6.12,6.6,8.7,64.86,5.63,5.05,6.31,3.74,6.26,7.82,8.38,4.86,2.25,2.22,1.44,12.11,5.4,4.41,ID_091,7.57
ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,1.65,8.38,2.53,2.96,65.6,4.31,1.98,2.75,2.11,3.57,2.17,4.87,8.72,2.94,5.85,6.84,52.55,6.38,7.45,ID_092,5.72
ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,3.35,8.64,4.01,1.78,62.58,8.39,3.09,4.13,8.68,1.71,5.64,2.34,5.57,1.92,1.21,6.95,43.73,7.57,1.76,ID_093,7.4
ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,2.29,6.56,7.44,4.52,27.93,6.12,2.43,3.01,4.76,2.65,4.57,3.93,7.97,3.39,3.27,2.02,61.7,6.54,2.22,ID_094,7.11
