col_mode_environnement_id,col_code_mode,col_nom_mode,col_type_mode,col_est_electrique,col_emission_factor_co2_gkm,col_type_energie,col_cout_energie_eur_km,col_efficacite_energetique,col_annee,col_pays,col_type_vehicule,col_pourcentage_parc,col_nombre_vehicules,col_emissions_co2_moyennes,col_source
MDE_09484,Bus,RER,Métro,3.84,1.27,8.18,7.88,1.28,2024,5.81,9.82,4.63,Nom_9484,3.49,RATP_Open_Data_2024
MDE_09485,Tramway,Métro,TGV,6.51,1.55,7.82,1.66,1.96,2024,1.33,5.69,6.82,Nom_9485,3.87,Meteo_France
MDE_09486,RER,Métro,Velo,2.49,9.17,1.76,8.08,8.58,2024,5.97,3.75,4.97,Nom_9486,4.86,SNCF_Open_Data
MDE_09487,Métro,Velo,Métro,8.43,4.22,5.14,9.66,4.94,2024,3.72,5.99,9.25,Nom_9487,6.81,Meteo_France
MDE_09488,Bus,Bus,TGV,7.00,9.81,3.58,4.40,1.85,2024,9.31,4.81,3.66,Nom_9488,6.25,Data.gouv.fr
MDE_09489,TGV,TER,TGV,6.94,6.83,6.25,8.25,4.61,2024,8.42,4.94,4.78,Nom_9489,5.99,Meteo_France
MDE_09490,TGV,TER,Métro,8.02,6.64,6.11,7.88,8.14,2024,5.05,1.68,1.87,Nom_9490,7.40,AirParif_2024
MDE_09491,TER,Tramway,Métro,8.02,7.44,5.45,2.76,8.59,2024,3.10,4.42,9.50,Nom_9491,6.74,SNCF_Open_Data
MDE_09492,TGV,Tramway,TGV,3.73,2.24,2.86,4.71,6.33,2024,3.14,6.91,1.80,Nom_9492,3.34,Meteo_France
MDE_09493,Métro,TGV,TGV,1.74,3.67,9.37,9.30,3.47,2024,2.02,2.00,3.47,Nom_9493,7.11,Meteo_France
MDE_09494,Velo,Bus,Métro,5.90,2.94,9.71,3.51,7.86,2024,7.14,9.34,9.48,Nom_9494,8.61,Meteo_France
MDE_09495,TGV,Bus,TGV,2.94,8.07,2.31,8.59,4.67,2024,2.42,2.64,2.43,Nom_9495,5.34,Meteo_France
MDE_09496,Velo,Tramway,TER,7.25,1.98,6.06,9.86,4.74,2024,2.83,9.27,2.20,Nom_9496,9.37,SNCF_Open_Data
MDE_09497,RER,Tramway,Velo,6.88,9.22,4.31,7.63,4.87,2024,9.69,5.70,8.41,Nom_9497,2.83,Meteo_France
MDE_09498,Bus,Bus,RER,6.32,8.48,6.48,9.28,6.98,2024,5.94,5.47,1.78,Nom_9498,3.50,AirParif_2024
MDE_09499,Bus,Bus,Tramway,8.45,8.91,8.67,9.57,6.65,2024,5.20,1.50,1.13,Nom_9499,7.97,RATP_Open_Data_2024
MDE_09500,Velo,Velo,Métro,4.47,3.37,6.66,6.24,5.54,2024,2.33,2.57,5.09,Nom_9500,6.48,SNCF_Open_Data
MDE_09501,Bus,Métro,TGV,5.27,7.57,3.10,7.61,6.92,2024,1.66,5.19,7.97,Nom_9501,3.60,RATP_Open_Data_2024
MDE_09502,TGV,Métro,Velo,7.18,8.48,7.54,5.29,2.54,2024,1.76,4.75,1.40,Nom_9502,4.22,SNCF_Open_Data
MDE_09503,Velo,Bus,TER,3.09,9.28,3.21,3.34,1.33,2024,8.14,2.65,5.51,Nom_9503,8.11,Meteo_France
MDE_09504,Bus,TER,Velo,8.62,7.40,3.38,2.40,2.41,2024,8.89,7.33,2.91,Nom_9504,9.95,AirParif_2024
MDE_09505,RER,Métro,TGV,8.47,9.04,7.87,7.39,1.55,2024,2.60,2.80,6.15,Nom_9505,2.01,AirParif_2024
MDE_09506,Velo,TGV,Bus,1.19,5.65,9.13,3.39,2.54,2024,8.54,8.48,3.35,Nom_9506,5.13,AirParif_2024
MDE_09507,Velo,Velo,Bus,9.43,5.59,7.21,8.83,4.64,2024,7.34,9.32,1.48,Nom_9507,2.87,RATP_Open_Data_2024
MDE_09508,TGV,Velo,TER,9.14,8.44,1.66,1.95,5.82,2024,9.37,6.12,3.07,Nom_9508,3.14,Data.gouv.fr
MDE_09509,Bus,Tramway,Velo,9.30,3.97,3.23,4.02,8.68,2024,9.22,9.50,1.24,Nom_9509,8.32,AirParif_2024
MDE_09510,RER,RER,Velo,6.65,9.81,3.86,5.53,5.54,2024,1.25,2.10,8.22,Nom_9510,2.49,AirParif_2024
MDE_09511,Métro,RER,TER,2.19,7.74,4.60,7.45,2.07,2024,2.23,3.76,3.13,Nom_9511,6.06,Data.gouv.fr
MDE_09512,Bus,RER,TER,3.46,6.71,4.11,1.59,8.73,2024,3.63,2.16,1.43,Nom_9512,8.45,Meteo_France
MDE_09513,Métro,TGV,RER,1.52,7.11,3.74,2.76,5.04,2024,4.55,7.07,8.17,Nom_9513,4.94,AirParif_2024
MDE_09514,TGV,TER,TGV,1.96,1.47,8.32,7.49,6.35,2024,3.83,1.80,6.41,Nom_9514,8.94,SNCF_Open_Data
MDE_09515,Velo,RER,TER,4.55,4.43,4.52,9.57,9.68,2024,8.62,3.58,1.49,Nom_9515,3.12,SNCF_Open_Data
MDE_09516,Velo,Velo,TER,5.49,4.26,3.73,6.74,1.50,2024,2.28,9.71,8.17,Nom_9516,1.23,Meteo_France
MDE_09517,Bus,Velo,Métro,7.88,5.09,4.73,5.23,3.52,2024,6.66,8.31,3.97,Nom_9517,3.90,AirParif_2024
MDE_09518,Bus,Métro,Métro,8.99,1.23,7.49,1.96,8.36,2024,5.97,2.21,9.30,Nom_9518,7.47,Meteo_France
MDE_09519,TGV,Métro,Métro,1.33,7.64,5.22,8.68,2.20,2024,2.00,1.27,3.34,Nom_9519,3.23,Meteo_France
MDE_09520,TER,Velo,Velo,1.75,6.25,3.14,7.19,5.59,2024,1.89,4.52,1.75,Nom_9520,3.63,SNCF_Open_Data
MDE_09521,Métro,Tramway,Tramway,1.20,7.66,7.30,7.37,2.89,2024,9.59,5.26,9.63,Nom_9521,2.18,SNCF_Open_Data
MDE_09522,TGV,TGV,Métro,4.97,1.17,4.43,1.42,9.23,2024,4.79,1.43,2.35,Nom_9522,4.82,RATP_Open_Data_2024
MDE_09523,Tramway,RER,TGV,6.25,9.78,8.45,3.17,4.44,2024,9.69,7.94,4.21,Nom_9523,1.33,RATP_Open_Data_2024
MDE_09524,TGV,Velo,Métro,7.02,5.22,5.88,0.60,7.37,2024,1.99,6.04,1.08,Nom_9524,5.54,AirParif_2024
MDE_09525,Velo,RER,Bus,5.38,5.14,4.44,5.10,3.92,2024,1.50,6.96,4.88,Nom_9525,9.56,Data.gouv.fr
MDE_09526,Bus,Bus,Tramway,1.33,1.24,2.97,0.58,2.72,2024,5.37,2.14,6.37,Nom_9526,3.64,Meteo_France
MDE_09527,Tramway,Bus,Tramway,3.79,3.06,7.72,1.30,1.16,2024,5.80,8.23,7.32,Nom_9527,6.42,AirParif_2024
MDE_09528,Velo,Bus,RER,6.54,8.58,2.34,1.70,3.10,2024,1.96,2.63,5.44,Nom_9528,6.22,RATP_Open_Data_2024
MDE_09529,Métro,Métro,TGV,4.00,8.88,6.57,2.26,1.00,2024,3.03,7.03,6.53,Nom_9529,5.39,AirParif_2024
MDE_09530,Bus,Bus,Tramway,2.01,7.96,5.54,3.07,4.42,2024,6.86,1.03,7.93,Nom_9530,5.43,SNCF_Open_Data
MDE_09531,TGV,Tramway,Tramway,3.22,7.68,1.65,3.49,9.94,2024,5.94,4.75,4.25,Nom_9531,4.88,Data.gouv.fr
MDE_09532,RER,Métro,RER,6.40,4.87,2.77,0.82,1.14,2024,3.85,5.62,1.36,Nom_9532,3.46,Data.gouv.fr
MDE_09533,Métro,Velo,RER,1.91,3.05,7.61,5.10,9.50,2024,7.87,6.13,7.58,Nom_9533,2.11,Meteo_France
MDE_09534,Métro,Tramway,Bus,2.84,7.65,8.46,5.13,4.08,2024,5.47,3.85,5.86,Nom_9534,6.12,RATP_Open_Data_2024
MDE_09535,TER,TGV,RER,2.33,5.65,2.61,2.18,1.85,2024,4.97,7.99,1.47,Nom_9535,7.49,SNCF_Open_Data
MDE_09536,Métro,Métro,Velo,1.14,7.68,9.93,7.68,8.89,2024,2.31,1.41,5.19,Nom_9536,4.12,Meteo_France
MDE_09537,TGV,RER,TGV,9.46,8.67,7.61,5.33,1.73,2024,3.80,4.04,5.97,Nom_9537,7.58,SNCF_Open_Data
MDE_09538,Tramway,TER,TGV,7.39,3.34,9.89,6.56,1.01,2024,9.74,9.37,1.16,Nom_9538,1.03,Data.gouv.fr
MDE_09539,Tramway,TER,Tramway,2.52,2.31,1.44,7.73,8.89,2024,3.42,5.79,5.32,Nom_9539,3.25,RATP_Open_Data_2024
MDE_09540,Métro,Velo,Tramway,6.33,5.34,6.88,1.31,9.33,2024,5.94,2.58,2.06,Nom_9540,7.44,Data.gouv.fr
MDE_09541,Velo,Bus,Velo,9.86,9.63,9.06,4.00,3.31,2024,6.93,1.33,9.01,Nom_9541,3.88,Meteo_France
MDE_09542,Bus,Métro,Tramway,2.35,3.92,9.58,0.92,7.02,2024,5.60,4.74,2.87,Nom_9542,1.20,SNCF_Open_Data
MDE_09543,Velo,Velo,Bus,6.91,6.63,7.09,7.24,6.67,2024,1.85,2.65,2.99,Nom_9543,5.38,Data.gouv.fr
MDE_09544,Métro,Velo,Tramway,3.25,5.59,6.21,1.74,2.06,2024,6.87,2.33,2.57,Nom_9544,2.29,AirParif_2024
MDE_09545,RER,Métro,RER,7.71,6.94,4.50,4.35,9.68,2024,7.23,3.02,2.35,Nom_9545,8.53,RATP_Open_Data_2024
MDE_09546,TGV,Tramway,Tramway,6.67,2.96,9.37,1.87,4.66,2024,3.68,3.24,3.69,Nom_9546,2.56,AirParif_2024
MDE_09547,Métro,Bus,TGV,2.67,1.79,8.64,8.55,8.77,2024,7.45,2.18,4.78,Nom_9547,7.80,Data.gouv.fr
MDE_09548,Bus,Métro,Bus,5.91,9.73,5.86,5.42,1.60,2024,3.76,9.87,4.02,Nom_9548,9.95,Meteo_France
MDE_09549,Métro,TGV,Métro,4.55,9.81,6.89,1.47,2.04,2024,9.22,4.60,5.78,Nom_9549,1.50,AirParif_2024
MDE_09550,TGV,Tramway,Métro,9.11,8.96,6.43,4.62,4.60,2024,2.78,8.51,3.10,Nom_9550,5.31,SNCF_Open_Data
MDE_09551,Bus,Bus,Métro,9.62,5.15,1.58,3.70,6.61,2024,9.29,5.56,7.16,Nom_9551,1.50,Meteo_France
MDE_09552,TER,Tramway,TER,3.45,1.52,7.40,8.50,8.83,2024,9.64,3.94,8.83,Nom_9552,2.51,Data.gouv.fr
MDE_09553,Tramway,TER,Bus,4.99,7.74,6.81,5.01,7.56,2024,8.33,7.59,2.17,Nom_9553,2.04,RATP_Open_Data_2024
MDE_09554,Métro,Bus,Tramway,4.71,9.29,2.15,4.40,3.18,2024,3.68,6.95,6.12,Nom_9554,7.74,RATP_Open_Data_2024
MDE_09555,TER,TER,Tramway,1.15,4.22,6.46,6.00,9.21,2024,5.64,3.92,2.64,Nom_9555,6.15,Data.gouv.fr
MDE_09556,Tramway,TGV,Bus,6.87,6.72,1.77,8.42,1.14,2024,1.36,2.90,5.09,Nom_9556,6.45,Data.gouv.fr
MDE_09557,TER,Velo,Velo,7.47,5.67,9.40,8.53,8.94,2024,9.69,1.94,9.74,Nom_9557,1.42,SNCF_Open_Data
MDE_09558,TER,TGV,TER,2.03,1.75,5.32,8.01,9.16,2024,4.83,5.74,8.01,Nom_9558,2.69,Meteo_France
MDE_09559,Velo,RER,RER,3.87,5.18,7.72,1.75,4.52,2024,9.35,8.34,1.44,Nom_9559,1.02,Meteo_France
MDE_09560,Métro,TGV,Tramway,6.52,9.22,2.08,3.22,4.44,2024,4.02,7.23,2.95,Nom_9560,4.06,SNCF_Open_Data
MDE_09561,TER,TGV,Velo,1.28,4.10,7.19,9.49,5.19,2024,9.95,4.66,6.56,Nom_9561,9.70,Data.gouv.fr
MDE_09562,Métro,TER,Velo,2.79,6.83,3.42,1.74,9.13,2024,8.01,6.55,3.50,Nom_9562,8.63,Data.gouv.fr
MDE_09563,Métro,Velo,TGV,3.78,3.17,5.75,6.95,3.88,2024,5.93,9.23,5.30,Nom_9563,5.31,AirParif_2024
MDE_09564,Tramway,Velo,RER,9.29,7.79,1.59,3.68,2.15,2024,6.61,6.62,2.82,Nom_9564,6.13,RATP_Open_Data_2024
MDE_09565,TGV,Velo,Velo,3.85,1.37,7.54,2.86,9.57,2024,2.33,9.42,7.21,Nom_9565,4.08,AirParif_2024
MDE_09566,Métro,TER,RER,3.85,3.50,5.20,6.91,1.10,2024,3.88,9.04,2.18,Nom_9566,8.05,AirParif_2024
MDE_09567,RER,TGV,TER,7.61,6.81,5.57,4.66,1.71,2024,1.43,2.44,8.91,Nom_9567,5.76,Data.gouv.fr
MDE_09568,TER,TGV,Métro,2.11,4.46,9.77,5.89,7.74,2024,2.97,5.99,9.73,Nom_9568,6.71,Meteo_France
MDE_09569,Métro,Tramway,Bus,9.17,8.80,2.13,4.63,5.66,2024,2.60,4.85,2.96,Nom_9569,5.90,SNCF_Open_Data
MDE_09570,TGV,TER,Tramway,2.43,7.54,3.47,8.59,7.56,2024,3.80,1.61,2.44,Nom_9570,1.25,SNCF_Open_Data
MDE_09571,RER,Tramway,Tramway,8.00,6.23,8.64,5.29,7.20,2024,9.30,6.31,5.08,Nom_9571,9.28,Data.gouv.fr
MDE_09572,TER,Velo,Tramway,3.49,3.92,6.84,8.05,8.51,2024,1.58,4.17,5.02,Nom_9572,2.75,Meteo_France
MDE_09573,Velo,TER,TER,8.81,3.37,2.34,10.00,2.19,2024,4.73,7.27,4.92,Nom_9573,6.52,AirParif_2024
MDE_09574,Velo,Velo,Velo,5.53,7.34,2.19,9.76,4.34,2024,4.95,9.57,1.89,Nom_9574,4.59,Meteo_France
MDE_09575,RER,RER,Tramway,1.50,3.38,8.54,4.30,8.32,2024,1.27,6.82,6.22,Nom_9575,9.32,Meteo_France
MDE_09576,Tramway,Velo,TER,2.73,6.45,4.96,8.64,7.42,2024,2.39,9.29,6.39,Nom_9576,3.52,AirParif_2024
MDE_09577,TGV,Bus,TGV,5.10,5.37,7.02,7.10,4.52,2024,2.09,6.18,3.97,Nom_9577,3.29,Data.gouv.fr
MDE_09578,Tramway,Tramway,RER,9.54,6.38,5.76,7.63,5.64,2024,8.68,4.08,5.72,Nom_9578,1.53,SNCF_Open_Data
MDE_09579,RER,Tramway,TGV,9.16,5.25,2.52,5.62,2.24,2024,8.78,4.24,4.19,Nom_9579,8.99,Meteo_France
MDE_09580,TER,Bus,TER,5.57,6.81,6.63,1.76,1.50,2024,4.86,9.62,4.97,Nom_9580,9.65,Data.gouv.fr
MDE_09581,Velo,RER,Bus,3.22,3.69,7.27,6.01,4.29,2024,4.79,9.85,6.91,Nom_9581,6.52,AirParif_2024
MDE_09582,TER,Tramway,Bus,5.30,1.24,7.57,9.11,3.17,2024,3.78,3.92,2.91,Nom_9582,6.38,Meteo_France
MDE_09583,TGV,Tramway,TGV,4.19,1.00,2.99,6.78,3.74,2024,7.40,8.32,3.57,Nom_9583,2.31,Meteo_France
MDE_09584,TER,TER,Tramway,1.47,1.95,3.82,5.72,2.61,2024,9.94,3.75,3.50,Nom_9584,1.14,Data.gouv.fr
MDE_09585,TER,Métro,TGV,2.00,5.52,7.82,8.78,1.32,2024,8.54,7.84,5.38,Nom_9585,8.09,Meteo_France
MDE_09586,Tramway,TGV,Métro,9.64,2.84,7.07,9.55,1.99,2024,8.57,8.85,8.80,Nom_9586,5.34,RATP_Open_Data_2024
MDE_09587,Bus,Bus,Métro,9.56,5.25,3.21,1.30,7.32,2024,4.61,3.50,7.88,Nom_9587,6.11,RATP_Open_Data_2024
MDE_09588,Velo,RER,Tramway,9.79,6.58,7.19,2.58,8.56,2024,6.31,4.99,5.93,Nom_9588,4.80,RATP_Open_Data_2024
MDE_09589,TGV,TGV,Tramway,4.98,7.38,8.11,2.86,5.36,2024,8.18,6.07,2.17,Nom_9589,9.33,AirParif_2024
MDE_09590,Métro,TGV,Velo,6.67,2.44,5.99,0.65,5.78,2024,5.63,4.52,1.48,Nom_9590,9.75,Meteo_France
MDE_09591,RER,Métro,Velo,5.78,6.01,3.72,2.17,6.17,2024,6.00,2.83,6.34,Nom_9591,2.87,SNCF_Open_Data
MDE_09592,TER,Tramway,Velo,9.30,8.09,2.36,1.31,3.07,2024,2.72,9.11,1.44,Nom_9592,6.37,SNCF_Open_Data
MDE_09593,Métro,TER,Velo,7.73,4.44,8.70,7.94,6.05,2024,2.30,4.88,9.68,Nom_9593,5.03,SNCF_Open_Data
MDE_09594,Velo,Métro,RER,8.09,1.80,9.63,7.46,1.44,2024,3.27,4.90,7.45,Nom_9594,3.29,Meteo_France
MDE_09595,TGV,Velo,Velo,5.22,7.17,4.91,9.23,2.02,2024,8.04,5.82,1.91,Nom_9595,7.00,Data.gouv.fr
MDE_09596,RER,TER,TER,4.65,8.35,3.44,0.68,9.72,2024,3.85,5.87,4.14,Nom_9596,1.74,RATP_Open_Data_2024
MDE_09597,Bus,Bus,Métro,7.13,5.83,1.87,3.85,9.48,2024,5.18,2.04,9.22,Nom_9597,2.77,SNCF_Open_Data
MDE_09598,TER,Tramway,Tramway,4.39,1.69,7.64,5.01,7.58,2024,4.55,2.92,7.02,Nom_9598,9.35,Data.gouv.fr
MDE_09599,TER,RER,TGV,8.22,5.54,6.31,7.39,3.26,2024,3.63,7.77,1.31,Nom_9599,6.67,AirParif_2024
MDE_09600,Velo,Velo,TER,5.72,9.51,2.08,3.33,4.46,2024,1.99,3.06,5.78,Nom_9600,3.56,SNCF_Open_Data
MDE_09601,Bus,Velo,Métro,6.24,5.39,4.68,0.64,1.19,2024,8.46,4.83,9.76,Nom_9601,6.22,Meteo_France
MDE_09602,RER,Métro,Tramway,8.82,8.00,4.13,1.48,8.58,2024,5.97,5.39,5.68,Nom_9602,2.03,Data.gouv.fr
MDE_09603,Tramway,Velo,Tramway,3.83,1.17,2.53,7.26,6.08,2024,3.82,8.24,3.25,Nom_9603,9.58,AirParif_2024
MDE_09604,TER,Bus,Velo,7.30,5.98,5.29,8.25,4.21,2024,1.06,3.88,3.68,Nom_9604,5.01,Meteo_France
MDE_09605,TER,Velo,Velo,9.39,4.89,5.29,7.28,5.67,2024,3.34,4.61,2.64,Nom_9605,5.64,SNCF_Open_Data
MDE_09606,Métro,TGV,Velo,5.37,9.09,2.78,7.95,8.26,2024,5.66,9.64,4.29,Nom_9606,7.79,AirParif_2024
MDE_09607,Bus,TER,Bus,8.13,7.31,7.98,1.19,4.98,2024,2.42,4.44,2.38,Nom_9607,7.58,RATP_Open_Data_2024
MDE_09608,Tramway,Métro,TER,3.22,3.08,9.21,3.45,6.85,2024,4.23,4.72,3.80,Nom_9608,4.95,Meteo_France
MDE_09609,TGV,RER,Métro,5.53,4.95,4.66,10.00,1.66,2024,7.46,3.77,3.32,Nom_9609,8.15,Data.gouv.fr
MDE_09610,Tramway,Métro,Velo,9.26,2.73,1.00,3.15,2.82,2024,6.40,2.97,5.01,Nom_9610,2.93,Meteo_France
MDE_09611,Velo,Tramway,TGV,5.14,1.31,6.86,3.87,3.57,2024,2.53,8.95,8.52,Nom_9611,9.84,Data.gouv.fr
MDE_09612,TGV,Tramway,TER,9.98,4.52,7.58,1.00,9.12,2024,1.31,1.46,2.40,Nom_9612,1.44,Meteo_France
MDE_09613,Bus,Bus,Tramway,6.22,4.66,7.31,1.14,5.83,2024,5.14,1.25,2.16,Nom_9613,6.85,Data.gouv.fr
MDE_09614,Bus,Tramway,TGV,9.45,8.03,8.28,0.88,7.53,2024,8.54,7.69,3.33,Nom_9614,5.78,Data.gouv.fr
MDE_09615,TGV,TGV,RER,9.02,2.49,3.16,1.59,7.76,2024,6.89,1.13,3.41,Nom_9615,6.32,AirParif_2024
MDE_09616,Velo,Métro,TER,6.60,1.98,6.16,1.06,1.15,2024,1.44,9.58,7.52,Nom_9616,9.36,Data.gouv.fr
MDE_09617,TER,TER,TER,2.40,4.46,4.62,0.84,8.98,2024,2.50,7.00,9.40,Nom_9617,5.11,Data.gouv.fr
MDE_09618,RER,Velo,TGV,2.36,1.72,4.51,2.04,7.40,2024,6.97,6.31,1.15,Nom_9618,1.26,RATP_Open_Data_2024
MDE_09619,Bus,RER,Tramway,1.76,3.82,9.77,5.29,3.28,2024,3.24,5.83,3.31,Nom_9619,4.26,Data.gouv.fr
MDE_09620,Bus,TER,Velo,9.92,7.11,9.47,7.88,2.66,2024,4.41,3.63,7.10,Nom_9620,7.22,SNCF_Open_Data
MDE_09621,Tramway,TER,Velo,5.47,7.05,5.33,1.53,4.48,2024,9.37,3.57,9.56,Nom_9621,9.24,AirParif_2024
MDE_09622,TGV,Velo,Bus,5.86,9.86,4.09,9.32,5.92,2024,3.58,1.89,8.63,Nom_9622,2.98,SNCF_Open_Data
MDE_09623,Métro,Velo,TER,5.28,3.91,8.22,1.85,3.78,2024,4.96,5.22,5.46,Nom_9623,3.80,SNCF_Open_Data
MDE_09624,Bus,Velo,Tramway,8.76,5.33,1.30,5.95,7.53,2024,5.50,5.75,7.50,Nom_9624,5.51,AirParif_2024
MDE_09625,RER,RER,TER,5.29,6.86,8.34,6.72,2.24,2024,2.07,7.28,6.27,Nom_9625,2.92,RATP_Open_Data_2024
MDE_09626,Métro,Velo,Velo,3.66,7.87,2.98,9.80,2.15,2024,8.30,6.27,7.64,Nom_9626,6.53,Meteo_France
MDE_09627,Métro,TER,Métro,4.21,6.48,8.07,7.66,4.28,2024,4.24,7.01,9.76,Nom_9627,1.68,SNCF_Open_Data
MDE_09628,RER,Bus,Bus,6.69,8.78,7.93,6.54,9.28,2024,9.00,6.71,5.51,Nom_9628,2.19,AirParif_2024
MDE_09629,TER,TER,Bus,3.60,8.51,6.06,7.67,4.92,2024,6.37,4.59,3.42,Nom_9629,3.43,Data.gouv.fr
MDE_09630,Métro,Velo,Tramway,9.87,5.60,6.66,3.42,5.99,2024,9.11,4.23,5.00,Nom_9630,6.01,RATP_Open_Data_2024
MDE_09631,Tramway,Bus,TGV,7.78,5.23,7.17,7.19,9.57,2024,7.51,9.31,8.26,Nom_9631,8.62,Meteo_France
MDE_09632,Tramway,Tramway,TER,3.40,9.71,3.76,1.45,9.73,2024,4.08,2.91,2.35,Nom_9632,8.86,RATP_Open_Data_2024
MDE_09633,Tramway,RER,Métro,3.84,1.55,2.92,2.16,9.63,2024,7.16,7.61,4.77,Nom_9633,5.26,AirParif_2024
MDE_09634,TER,Velo,Velo,5.74,9.37,2.80,3.36,2.36,2024,6.99,6.45,5.13,Nom_9634,9.14,AirParif_2024
MDE_09635,Métro,Tramway,Tramway,4.48,5.25,1.98,8.50,2.18,2024,2.28,4.32,7.83,Nom_9635,8.56,AirParif_2024
MDE_09636,RER,RER,TGV,2.65,3.49,6.39,8.10,3.97,2024,8.13,6.94,8.15,Nom_9636,9.79,Data.gouv.fr
MDE_09637,Métro,RER,Métro,6.49,5.98,8.61,0.85,4.01,2024,5.03,3.31,7.75,Nom_9637,1.39,RATP_Open_Data_2024
MDE_09638,Velo,TER,Bus,9.63,8.94,8.50,2.21,4.73,2024,1.90,9.69,7.29,Nom_9638,6.15,AirParif_2024
MDE_09639,Tramway,TGV,RER,7.16,3.12,6.26,0.88,8.34,2024,9.11,5.09,5.08,Nom_9639,4.65,AirParif_2024
MDE_09640,Métro,TGV,RER,8.25,1.51,8.10,8.09,7.05,2024,8.93,2.80,2.81,Nom_9640,9.18,RATP_Open_Data_2024
MDE_09641,TER,Métro,TER,9.77,8.88,9.23,1.58,4.04,2024,7.15,5.28,1.46,Nom_9641,7.36,RATP_Open_Data_2024
MDE_09642,RER,TGV,Bus,1.32,4.62,3.25,3.96,3.39,2024,1.08,9.62,8.25,Nom_9642,3.03,AirParif_2024
MDE_09643,Velo,Métro,Velo,6.98,8.42,3.71,8.55,7.69,2024,7.56,8.32,7.73,Nom_9643,2.78,RATP_Open_Data_2024
MDE_09644,Métro,Velo,TGV,9.78,1.42,9.16,4.71,1.28,2024,9.22,7.19,8.00,Nom_9644,9.27,Data.gouv.fr
MDE_09645,Tramway,RER,Bus,2.04,7.15,7.73,4.54,8.59,2024,4.65,9.02,6.13,Nom_9645,8.42,Data.gouv.fr
MDE_09646,TGV,TGV,Tramway,4.18,1.41,7.30,9.26,7.40,2024,1.76,1.58,6.68,Nom_9646,4.56,RATP_Open_Data_2024
MDE_09647,RER,RER,TER,3.01,5.36,4.15,6.49,2.37,2024,4.21,7.73,2.54,Nom_9647,5.73,SNCF_Open_Data
MDE_09648,TER,Tramway,Velo,7.51,3.51,2.65,5.16,9.40,2024,6.69,9.85,6.38,Nom_9648,3.03,AirParif_2024
MDE_09649,TGV,Métro,TER,4.88,8.08,7.36,9.23,3.75,2024,1.53,3.52,9.51,Nom_9649,2.51,SNCF_Open_Data
MDE_09650,Tramway,RER,Velo,8.20,6.69,2.37,6.49,8.15,2024,3.78,8.65,3.54,Nom_9650,8.81,SNCF_Open_Data
MDE_09651,Tramway,Tramway,Velo,4.18,4.07,1.62,2.21,2.15,2024,3.15,5.97,9.28,Nom_9651,9.66,RATP_Open_Data_2024
MDE_09652,Bus,TGV,Bus,8.49,6.38,6.87,8.87,4.55,2024,7.74,7.79,8.90,Nom_9652,3.61,Data.gouv.fr
MDE_09653,Métro,Bus,RER,9.75,9.46,6.45,2.58,8.58,2024,5.03,4.00,7.01,Nom_9653,6.41,RATP_Open_Data_2024
MDE_09654,Métro,Tramway,Bus,9.48,1.06,4.28,3.78,3.42,2024,4.59,1.12,5.98,Nom_9654,3.36,SNCF_Open_Data
MDE_09655,Métro,Métro,TER,3.69,2.83,5.03,1.80,2.02,2024,6.44,7.14,9.36,Nom_9655,6.73,SNCF_Open_Data
MDE_09656,Métro,Tramway,Velo,8.24,5.61,8.21,8.14,7.64,2024,2.70,3.28,4.40,Nom_9656,1.37,RATP_Open_Data_2024
MDE_09657,Métro,TER,TER,8.30,1.97,8.28,7.45,5.81,2024,7.90,1.44,5.91,Nom_9657,2.97,RATP_Open_Data_2024
MDE_09658,Métro,Bus,Velo,8.26,2.63,5.57,7.85,6.46,2024,1.86,4.40,5.80,Nom_9658,3.13,SNCF_Open_Data
MDE_09659,TER,Métro,Velo,6.79,7.40,2.57,8.90,6.03,2024,1.32,2.62,6.92,Nom_9659,5.32,Meteo_France
MDE_09660,Velo,RER,Bus,8.42,1.71,1.04,7.72,6.71,2024,1.18,9.14,4.37,Nom_9660,6.60,Data.gouv.fr
MDE_09661,RER,Tramway,Tramway,6.34,2.02,3.78,2.32,2.76,2024,4.79,1.27,9.99,Nom_9661,5.66,RATP_Open_Data_2024
MDE_09662,Métro,Métro,Velo,1.22,8.61,6.99,9.61,8.80,2024,1.84,7.24,3.05,Nom_9662,4.66,SNCF_Open_Data
MDE_09663,Tramway,RER,Tramway,7.65,5.62,3.33,1.20,9.13,2024,1.52,2.09,9.71,Nom_9663,9.82,Meteo_France
MDE_09664,TGV,Métro,Métro,5.16,2.28,9.41,4.25,3.88,2024,9.27,5.39,3.72,Nom_9664,7.49,AirParif_2024
MDE_09665,Métro,TGV,Bus,8.92,1.17,6.79,7.80,6.09,2024,9.07,4.82,2.80,Nom_9665,6.02,AirParif_2024
MDE_09666,Velo,TGV,TGV,3.44,8.21,5.15,2.06,5.63,2024,6.74,8.68,5.95,Nom_9666,5.32,Data.gouv.fr
MDE_09667,Bus,RER,Métro,6.66,9.22,9.95,2.05,4.81,2024,4.41,2.20,3.66,Nom_9667,2.07,Data.gouv.fr
MDE_09668,Bus,RER,Métro,6.73,1.94,2.83,6.61,3.21,2024,9.70,2.16,9.70,Nom_9668,6.47,Meteo_France
MDE_09669,Tramway,Bus,RER,8.35,1.31,6.21,1.92,4.46,2024,7.06,2.24,6.62,Nom_9669,9.63,Data.gouv.fr
