col_mobilite_id,col_time_id,col_zone_id,col_mode_id,col_ligne_id,col_arret_id,col_segment_id,col_evenement_id,col_vehicule_id,col_trafic_mesure,col_vitesse_moyenne,col_temps_attente,col_taux_frequentation,col_nbr_accidents,col_niveau_delinquance,col_congestion_level,col_est_weekend,col_est_vacances,col_est_jour_ferie,col_is_peak_hour,col_high_risk_area,col_cout_energie_km,col_consommation_totale,col_feedback_score,col_source,col_date_insertion
MOB_12568,12568,12568,12568,12568,12568,12568,12568,12568,34.78,6.91,4.78,5.17,4,1.04,Élevé,OUI,NON,NON,NON,OUI,7.12,7.04,61,Meteo_France,2024-01-01 00:00:00
MOB_12569,12569,12569,12569,12569,12569,12569,12569,12569,28.11,3.00,7.41,1.95,60,4.27,Élevé,NON,NON,OUI,OUI,NON,1.83,5.31,5,AirParif_2024,2024-01-01 00:00:00
MOB_12570,12570,12570,12570,12570,12570,12570,12570,12570,2.92,9.72,2.67,8.20,42,9.06,Critique,OUI,OUI,NON,OUI,OUI,7.71,8.20,55,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12571,12571,12571,12571,12571,12571,12571,12571,12571,11.94,4.76,6.61,4.75,28,7.36,Critique,NON,NON,OUI,NON,OUI,9.84,6.76,78,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12572,12572,12572,12572,12572,12572,12572,12572,12572,5.42,5.70,6.71,2.40,91,6.95,Modéré,OUI,NON,OUI,NON,OUI,4.78,3.62,36,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12573,12573,12573,12573,12573,12573,12573,12573,12573,5.02,7.84,1.70,8.76,51,8.87,Modéré,NON,OUI,OUI,NON,OUI,8.64,4.67,2,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12574,12574,12574,12574,12574,12574,12574,12574,12574,36.92,7.87,2.87,1.63,83,4.14,Faible,OUI,NON,OUI,NON,OUI,7.18,7.72,93,Meteo_France,2024-01-01 00:00:00
MOB_12575,12575,12575,12575,12575,12575,12575,12575,12575,21.90,6.75,2.26,4.33,56,2.12,Modéré,OUI,NON,OUI,OUI,OUI,2.67,5.52,6,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12576,12576,12576,12576,12576,12576,12576,12576,12576,8.70,3.03,9.91,5.21,86,1.18,Modéré,OUI,NON,OUI,OUI,NON,7.25,4.44,79,Meteo_France,2024-01-01 00:00:00
MOB_12577,12577,12577,12577,12577,12577,12577,12577,12577,36.39,7.75,5.36,1.19,48,9.84,Critique,NON,OUI,NON,NON,OUI,1.02,4.27,94,Data.gouv.fr,2024-01-01 00:00:00
MOB_12578,12578,12578,12578,12578,12578,12578,12578,12578,49.64,8.25,8.43,5.56,73,4.73,Critique,OUI,NON,NON,OUI,OUI,7.83,1.70,47,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12579,12579,12579,12579,12579,12579,12579,12579,12579,29.85,1.41,9.56,9.15,32,2.79,Modéré,NON,NON,NON,NON,NON,7.93,9.95,18,Meteo_France,2024-01-01 00:00:00
MOB_12580,12580,12580,12580,12580,12580,12580,12580,12580,9.34,3.42,9.63,5.66,19,5.48,Critique,NON,NON,NON,NON,OUI,2.88,1.78,42,Data.gouv.fr,2024-01-01 00:00:00
MOB_12581,12581,12581,12581,12581,12581,12581,12581,12581,31.52,9.13,5.82,5.53,40,4.95,Faible,OUI,OUI,NON,NON,OUI,2.00,3.29,25,Data.gouv.fr,2024-01-01 00:00:00
MOB_12582,12582,12582,12582,12582,12582,12582,12582,12582,3.61,3.10,3.40,1.50,82,3.77,Élevé,NON,NON,OUI,OUI,OUI,8.06,1.72,13,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12583,12583,12583,12583,12583,12583,12583,12583,12583,43.38,5.61,2.30,8.00,43,8.74,Faible,OUI,NON,OUI,NON,OUI,2.39,3.11,72,AirParif_2024,2024-01-01 00:00:00
MOB_12584,12584,12584,12584,12584,12584,12584,12584,12584,43.70,9.32,1.62,1.98,85,5.41,Élevé,NON,NON,OUI,NON,OUI,9.07,4.63,96,Data.gouv.fr,2024-01-01 00:00:00
MOB_12585,12585,12585,12585,12585,12585,12585,12585,12585,1.16,1.85,5.58,6.62,50,3.79,Modéré,OUI,OUI,OUI,OUI,NON,2.24,2.86,92,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12586,12586,12586,12586,12586,12586,12586,12586,12586,13.57,6.15,9.43,9.80,18,3.31,Critique,OUI,NON,NON,OUI,NON,4.51,2.50,35,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12587,12587,12587,12587,12587,12587,12587,12587,12587,22.32,3.11,5.49,1.15,40,5.13,Critique,OUI,OUI,OUI,OUI,OUI,9.79,9.18,46,Meteo_France,2024-01-01 00:00:00
MOB_12588,12588,12588,12588,12588,12588,12588,12588,12588,17.72,8.13,6.46,1.66,17,4.29,Critique,OUI,NON,NON,OUI,OUI,1.35,6.58,19,AirParif_2024,2024-01-01 00:00:00
MOB_12589,12589,12589,12589,12589,12589,12589,12589,12589,14.71,9.10,1.46,6.88,73,2.33,Faible,NON,OUI,NON,NON,OUI,3.08,3.75,95,Data.gouv.fr,2024-01-01 00:00:00
MOB_12590,12590,12590,12590,12590,12590,12590,12590,12590,27.61,8.38,9.52,1.83,29,2.86,Modéré,OUI,OUI,NON,OUI,NON,5.05,1.95,82,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12591,12591,12591,12591,12591,12591,12591,12591,12591,7.49,9.30,4.22,6.67,37,2.86,Élevé,NON,OUI,OUI,NON,OUI,5.78,9.34,6,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12592,12592,12592,12592,12592,12592,12592,12592,12592,22.04,3.91,6.58,2.01,91,1.21,Modéré,OUI,NON,OUI,OUI,NON,7.21,7.49,49,Meteo_France,2024-01-01 00:00:00
MOB_12593,12593,12593,12593,12593,12593,12593,12593,12593,6.97,9.52,1.29,3.95,72,6.29,Élevé,NON,NON,OUI,NON,NON,9.95,5.08,10,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12594,12594,12594,12594,12594,12594,12594,12594,12594,39.55,1.88,1.87,1.42,40,8.79,Élevé,OUI,NON,OUI,NON,OUI,9.26,1.11,21,Data.gouv.fr,2024-01-01 00:00:00
MOB_12595,12595,12595,12595,12595,12595,12595,12595,12595,25.87,5.78,9.45,9.59,19,3.44,Critique,OUI,OUI,OUI,NON,NON,5.04,5.43,81,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12596,12596,12596,12596,12596,12596,12596,12596,12596,6.91,7.18,4.93,3.65,17,1.65,Modéré,OUI,NON,NON,OUI,NON,4.64,4.20,51,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12597,12597,12597,12597,12597,12597,12597,12597,12597,23.31,8.86,9.75,8.90,83,6.41,Modéré,NON,NON,NON,NON,NON,7.83,6.31,18,Data.gouv.fr,2024-01-01 00:00:00
MOB_12598,12598,12598,12598,12598,12598,12598,12598,12598,27.24,2.61,3.87,5.88,68,8.78,Faible,OUI,OUI,NON,OUI,NON,4.93,7.68,58,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12599,12599,12599,12599,12599,12599,12599,12599,12599,33.59,8.89,9.21,1.65,34,9.44,Critique,NON,NON,OUI,OUI,OUI,4.08,2.51,30,AirParif_2024,2024-01-01 00:00:00
MOB_12600,12600,12600,12600,12600,12600,12600,12600,12600,43.71,8.02,2.25,6.19,53,3.23,Critique,OUI,OUI,NON,OUI,NON,6.81,2.60,31,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12601,12601,12601,12601,12601,12601,12601,12601,12601,22.68,3.81,2.60,5.04,27,4.31,Critique,OUI,NON,NON,OUI,NON,1.10,2.61,41,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12602,12602,12602,12602,12602,12602,12602,12602,12602,9.20,9.87,1.08,4.35,62,9.49,Modéré,OUI,NON,OUI,OUI,OUI,0.58,8.98,20,Meteo_France,2024-01-01 00:00:00
MOB_12603,12603,12603,12603,12603,12603,12603,12603,12603,47.78,4.88,4.75,4.98,4,3.69,Critique,NON,OUI,NON,OUI,OUI,7.99,8.48,11,AirParif_2024,2024-01-01 00:00:00
MOB_12604,12604,12604,12604,12604,12604,12604,12604,12604,2.05,1.96,4.97,2.44,62,4.23,Critique,OUI,NON,OUI,NON,OUI,5.32,8.86,95,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12605,12605,12605,12605,12605,12605,12605,12605,12605,26.22,3.71,9.36,3.49,84,8.87,Modéré,OUI,OUI,OUI,NON,OUI,3.49,6.68,48,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12606,12606,12606,12606,12606,12606,12606,12606,12606,39.42,4.00,1.16,1.24,54,9.92,Modéré,OUI,NON,NON,NON,OUI,8.32,2.94,89,AirParif_2024,2024-01-01 00:00:00
MOB_12607,12607,12607,12607,12607,12607,12607,12607,12607,24.24,1.30,3.64,1.95,15,4.61,Élevé,OUI,NON,OUI,NON,OUI,7.77,3.02,3,Data.gouv.fr,2024-01-01 00:00:00
MOB_12608,12608,12608,12608,12608,12608,12608,12608,12608,46.69,8.13,9.71,1.47,35,8.26,Faible,NON,OUI,OUI,NON,NON,1.27,3.51,51,Data.gouv.fr,2024-01-01 00:00:00
MOB_12609,12609,12609,12609,12609,12609,12609,12609,12609,28.32,3.17,9.46,2.44,86,1.19,Faible,NON,NON,OUI,OUI,OUI,1.28,1.83,98,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12610,12610,12610,12610,12610,12610,12610,12610,12610,5.27,7.87,3.10,8.31,17,7.25,Critique,NON,NON,NON,OUI,NON,7.43,9.11,76,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12611,12611,12611,12611,12611,12611,12611,12611,12611,49.57,2.14,2.88,3.07,99,8.20,Faible,OUI,OUI,OUI,NON,NON,7.99,5.52,30,Meteo_France,2024-01-01 00:00:00
MOB_12612,12612,12612,12612,12612,12612,12612,12612,12612,8.36,2.66,8.61,8.53,31,1.10,Modéré,OUI,NON,NON,NON,OUI,1.95,3.29,79,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12613,12613,12613,12613,12613,12613,12613,12613,12613,46.98,5.99,6.80,2.23,98,6.01,Faible,NON,OUI,NON,OUI,OUI,8.27,1.01,93,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12614,12614,12614,12614,12614,12614,12614,12614,12614,11.45,6.20,3.10,6.75,80,3.76,Élevé,OUI,OUI,OUI,OUI,OUI,8.67,8.41,30,AirParif_2024,2024-01-01 00:00:00
MOB_12615,12615,12615,12615,12615,12615,12615,12615,12615,40.05,6.76,1.66,5.34,66,6.73,Modéré,NON,OUI,NON,NON,NON,6.72,7.52,16,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12616,12616,12616,12616,12616,12616,12616,12616,12616,39.17,6.23,2.09,8.28,59,6.16,Modéré,NON,NON,OUI,NON,NON,8.88,2.97,68,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12617,12617,12617,12617,12617,12617,12617,12617,12617,19.64,5.68,9.78,6.76,53,8.07,Faible,NON,NON,NON,NON,NON,0.86,7.06,7,Data.gouv.fr,2024-01-01 00:00:00
MOB_12618,12618,12618,12618,12618,12618,12618,12618,12618,23.27,5.87,7.18,9.04,89,9.86,Critique,OUI,NON,OUI,NON,OUI,0.61,7.86,71,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12619,12619,12619,12619,12619,12619,12619,12619,12619,37.19,3.51,3.34,8.28,100,2.97,Faible,NON,OUI,NON,OUI,OUI,8.38,9.11,52,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12620,12620,12620,12620,12620,12620,12620,12620,12620,41.81,4.56,6.28,1.04,29,5.88,Élevé,OUI,NON,OUI,NON,NON,0.72,6.62,81,Meteo_France,2024-01-01 00:00:00
MOB_12621,12621,12621,12621,12621,12621,12621,12621,12621,37.83,4.94,5.71,9.19,56,4.66,Faible,NON,NON,OUI,OUI,OUI,7.04,9.32,2,Data.gouv.fr,2024-01-01 00:00:00
MOB_12622,12622,12622,12622,12622,12622,12622,12622,12622,43.24,2.65,4.71,4.52,97,7.75,Critique,NON,NON,NON,NON,NON,9.54,9.97,34,AirParif_2024,2024-01-01 00:00:00
MOB_12623,12623,12623,12623,12623,12623,12623,12623,12623,20.38,1.58,9.24,2.17,15,2.70,Élevé,NON,NON,OUI,OUI,NON,0.77,8.46,93,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12624,12624,12624,12624,12624,12624,12624,12624,12624,27.26,8.74,6.23,7.12,6,9.90,Modéré,NON,NON,NON,OUI,NON,2.22,5.40,48,AirParif_2024,2024-01-01 00:00:00
MOB_12625,12625,12625,12625,12625,12625,12625,12625,12625,34.41,6.85,3.60,4.85,55,6.82,Modéré,OUI,NON,OUI,OUI,OUI,0.52,9.94,20,Meteo_France,2024-01-01 00:00:00
MOB_12626,12626,12626,12626,12626,12626,12626,12626,12626,40.70,4.14,1.46,1.65,80,8.95,Critique,NON,NON,NON,OUI,OUI,5.81,9.47,62,Meteo_France,2024-01-01 00:00:00
MOB_12627,12627,12627,12627,12627,12627,12627,12627,12627,22.73,8.58,7.46,5.20,35,2.37,Faible,OUI,NON,NON,OUI,OUI,7.08,4.60,95,Meteo_France,2024-01-01 00:00:00
MOB_12628,12628,12628,12628,12628,12628,12628,12628,12628,10.80,2.69,4.23,9.13,4,5.70,Critique,OUI,OUI,NON,NON,OUI,8.29,4.67,65,AirParif_2024,2024-01-01 00:00:00
MOB_12629,12629,12629,12629,12629,12629,12629,12629,12629,8.00,8.07,5.54,7.36,43,7.11,Élevé,NON,OUI,OUI,NON,OUI,1.62,9.01,69,Data.gouv.fr,2024-01-01 00:00:00
MOB_12630,12630,12630,12630,12630,12630,12630,12630,12630,26.71,2.41,4.65,1.71,17,5.81,Élevé,OUI,OUI,OUI,OUI,NON,1.70,7.04,81,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12631,12631,12631,12631,12631,12631,12631,12631,12631,29.41,9.99,5.93,2.42,81,1.19,Critique,OUI,OUI,OUI,NON,OUI,5.09,7.79,96,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12632,12632,12632,12632,12632,12632,12632,12632,12632,27.77,9.31,5.84,2.15,47,3.77,Faible,OUI,NON,OUI,OUI,NON,9.22,7.20,64,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12633,12633,12633,12633,12633,12633,12633,12633,12633,3.84,2.17,2.46,5.40,84,3.28,Modéré,OUI,OUI,OUI,NON,OUI,1.60,4.22,26,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12634,12634,12634,12634,12634,12634,12634,12634,12634,19.07,8.36,2.21,1.13,95,3.58,Modéré,NON,OUI,OUI,OUI,OUI,6.65,4.94,62,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12635,12635,12635,12635,12635,12635,12635,12635,12635,3.64,7.87,9.33,8.96,60,3.57,Faible,OUI,NON,OUI,NON,OUI,8.22,6.07,87,Data.gouv.fr,2024-01-01 00:00:00
MOB_12636,12636,12636,12636,12636,12636,12636,12636,12636,15.09,7.03,6.14,8.77,47,9.35,Élevé,OUI,NON,OUI,NON,NON,5.42,8.45,67,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12637,12637,12637,12637,12637,12637,12637,12637,12637,48.77,5.11,5.05,6.01,59,7.34,Élevé,OUI,OUI,OUI,OUI,NON,9.50,1.15,53,AirParif_2024,2024-01-01 00:00:00
MOB_12638,12638,12638,12638,12638,12638,12638,12638,12638,16.63,3.29,7.64,3.74,46,5.68,Faible,OUI,NON,OUI,OUI,OUI,2.16,8.42,64,AirParif_2024,2024-01-01 00:00:00
MOB_12639,12639,12639,12639,12639,12639,12639,12639,12639,21.69,3.32,2.70,9.67,87,5.87,Modéré,NON,NON,NON,OUI,NON,5.67,9.88,62,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12640,12640,12640,12640,12640,12640,12640,12640,12640,15.55,5.48,4.24,2.35,69,3.17,Modéré,NON,OUI,OUI,OUI,OUI,1.66,5.13,16,AirParif_2024,2024-01-01 00:00:00
MOB_12641,12641,12641,12641,12641,12641,12641,12641,12641,8.74,2.34,5.24,8.21,50,7.43,Faible,NON,NON,OUI,NON,NON,6.36,4.27,53,Meteo_France,2024-01-01 00:00:00
MOB_12642,12642,12642,12642,12642,12642,12642,12642,12642,22.14,2.97,4.14,6.15,35,3.28,Faible,NON,OUI,OUI,NON,OUI,8.65,4.24,47,AirParif_2024,2024-01-01 00:00:00
MOB_12643,12643,12643,12643,12643,12643,12643,12643,12643,28.38,3.93,1.29,4.56,28,2.94,Critique,NON,NON,OUI,OUI,OUI,4.94,9.91,59,Data.gouv.fr,2024-01-01 00:00:00
MOB_12644,12644,12644,12644,12644,12644,12644,12644,12644,31.59,1.23,9.05,6.75,78,3.23,Modéré,NON,NON,OUI,OUI,OUI,5.08,4.01,70,Data.gouv.fr,2024-01-01 00:00:00
MOB_12645,12645,12645,12645,12645,12645,12645,12645,12645,8.41,2.07,1.50,8.93,77,5.73,Critique,NON,NON,OUI,NON,OUI,8.22,1.41,85,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12646,12646,12646,12646,12646,12646,12646,12646,12646,22.52,7.92,9.05,4.17,20,5.96,Élevé,OUI,OUI,NON,NON,NON,3.68,9.70,85,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12647,12647,12647,12647,12647,12647,12647,12647,12647,24.96,2.08,3.88,6.17,3,4.53,Élevé,OUI,OUI,NON,OUI,NON,6.16,6.59,91,Meteo_France,2024-01-01 00:00:00
MOB_12648,12648,12648,12648,12648,12648,12648,12648,12648,28.57,8.57,1.40,2.57,67,6.16,Élevé,NON,NON,NON,NON,OUI,2.17,2.73,49,Data.gouv.fr,2024-01-01 00:00:00
MOB_12649,12649,12649,12649,12649,12649,12649,12649,12649,21.94,2.64,3.31,7.32,10,5.38,Critique,OUI,OUI,OUI,OUI,NON,9.48,1.42,8,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12650,12650,12650,12650,12650,12650,12650,12650,12650,1.17,3.45,5.71,3.39,19,5.27,Élevé,OUI,OUI,OUI,OUI,OUI,7.47,1.24,31,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12651,12651,12651,12651,12651,12651,12651,12651,12651,31.62,6.71,1.32,8.62,64,7.82,Modéré,NON,NON,OUI,NON,OUI,8.86,4.20,39,AirParif_2024,2024-01-01 00:00:00
MOB_12652,12652,12652,12652,12652,12652,12652,12652,12652,30.20,1.83,3.76,5.53,55,7.10,Faible,NON,OUI,OUI,NON,NON,7.48,3.35,47,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12653,12653,12653,12653,12653,12653,12653,12653,12653,16.86,5.32,9.40,5.55,86,6.81,Élevé,OUI,NON,NON,OUI,OUI,4.21,9.56,78,AirParif_2024,2024-01-01 00:00:00
MOB_12654,12654,12654,12654,12654,12654,12654,12654,12654,4.73,2.42,5.18,9.16,25,2.32,Faible,OUI,OUI,OUI,NON,OUI,2.09,1.53,60,Meteo_France,2024-01-01 00:00:00
MOB_12655,12655,12655,12655,12655,12655,12655,12655,12655,8.19,4.81,1.81,5.16,32,2.10,Critique,OUI,OUI,NON,NON,OUI,8.73,7.02,87,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12656,12656,12656,12656,12656,12656,12656,12656,12656,14.01,1.69,1.31,5.17,3,2.92,Modéré,NON,NON,NON,OUI,NON,5.73,5.89,33,Meteo_France,2024-01-01 00:00:00
MOB_12657,12657,12657,12657,12657,12657,12657,12657,12657,23.34,1.14,6.61,7.87,12,7.22,Faible,NON,OUI,OUI,OUI,NON,8.53,4.57,90,AirParif_2024,2024-01-01 00:00:00
MOB_12658,12658,12658,12658,12658,12658,12658,12658,12658,37.47,7.78,3.02,8.29,59,5.18,Faible,NON,NON,OUI,OUI,OUI,9.40,9.00,12,AirParif_2024,2024-01-01 00:00:00
MOB_12659,12659,12659,12659,12659,12659,12659,12659,12659,14.57,8.89,5.84,3.19,61,3.47,Élevé,NON,OUI,NON,NON,NON,5.89,8.92,4,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12660,12660,12660,12660,12660,12660,12660,12660,12660,35.61,3.36,6.96,1.75,2,2.20,Faible,NON,NON,NON,NON,NON,7.01,1.25,61,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12661,12661,12661,12661,12661,12661,12661,12661,12661,41.27,1.79,7.72,8.74,67,9.30,Faible,NON,OUI,NON,NON,OUI,1.65,5.75,3,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12662,12662,12662,12662,12662,12662,12662,12662,12662,48.93,2.37,4.23,3.89,33,3.79,Modéré,NON,NON,NON,OUI,NON,4.82,6.59,14,AirParif_2024,2024-01-01 00:00:00
MOB_12663,12663,12663,12663,12663,12663,12663,12663,12663,5.66,8.70,9.92,1.57,54,9.30,Modéré,NON,OUI,NON,OUI,NON,8.31,5.73,100,AirParif_2024,2024-01-01 00:00:00
MOB_12664,12664,12664,12664,12664,12664,12664,12664,12664,11.96,8.99,8.93,5.49,79,7.12,Faible,OUI,NON,NON,OUI,NON,6.47,1.42,60,Data.gouv.fr,2024-01-01 00:00:00
MOB_12665,12665,12665,12665,12665,12665,12665,12665,12665,39.60,8.37,6.70,9.32,82,7.05,Critique,OUI,NON,NON,NON,NON,4.65,9.56,25,Meteo_France,2024-01-01 00:00:00
MOB_12666,12666,12666,12666,12666,12666,12666,12666,12666,47.84,6.20,3.90,9.11,60,1.16,Critique,NON,NON,NON,NON,OUI,4.74,6.23,56,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12667,12667,12667,12667,12667,12667,12667,12667,12667,44.93,5.58,9.15,3.74,39,9.46,Modéré,NON,OUI,OUI,OUI,NON,2.36,3.42,98,AirParif_2024,2024-01-01 00:00:00
MOB_12668,12668,12668,12668,12668,12668,12668,12668,12668,14.67,2.47,2.02,7.93,5,1.99,Élevé,NON,OUI,NON,OUI,OUI,6.72,6.11,39,Data.gouv.fr,2024-01-01 00:00:00
MOB_12669,12669,12669,12669,12669,12669,12669,12669,12669,1.19,5.65,9.15,1.45,63,3.37,Critique,OUI,OUI,NON,NON,OUI,5.62,9.61,88,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12670,12670,12670,12670,12670,12670,12670,12670,12670,42.84,6.55,3.77,7.34,10,7.74,Faible,OUI,OUI,OUI,OUI,NON,7.35,7.12,31,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12671,12671,12671,12671,12671,12671,12671,12671,12671,21.71,4.01,8.23,8.93,7,5.46,Élevé,OUI,NON,OUI,NON,OUI,2.69,2.97,2,AirParif_2024,2024-01-01 00:00:00
MOB_12672,12672,12672,12672,12672,12672,12672,12672,12672,14.76,5.51,2.72,8.81,27,6.71,Modéré,OUI,NON,NON,NON,OUI,5.96,5.13,24,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12673,12673,12673,12673,12673,12673,12673,12673,12673,13.34,4.18,6.50,4.02,55,8.30,Critique,OUI,OUI,OUI,NON,NON,1.60,6.84,50,Data.gouv.fr,2024-01-01 00:00:00
MOB_12674,12674,12674,12674,12674,12674,12674,12674,12674,43.16,2.61,2.63,4.73,42,2.83,Critique,NON,NON,OUI,NON,OUI,6.16,6.93,78,Data.gouv.fr,2024-01-01 00:00:00
MOB_12675,12675,12675,12675,12675,12675,12675,12675,12675,27.90,7.66,2.82,5.60,9,8.76,Élevé,NON,OUI,NON,NON,NON,9.03,4.01,12,Meteo_France,2024-01-01 00:00:00
MOB_12676,12676,12676,12676,12676,12676,12676,12676,12676,28.45,6.04,7.00,7.24,8,9.46,Faible,OUI,OUI,NON,NON,OUI,8.88,7.93,49,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12677,12677,12677,12677,12677,12677,12677,12677,12677,42.32,2.50,6.73,6.21,10,1.66,Élevé,OUI,OUI,OUI,OUI,NON,7.53,4.46,62,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12678,12678,12678,12678,12678,12678,12678,12678,12678,2.58,9.17,8.05,6.79,41,2.11,Faible,NON,OUI,NON,OUI,NON,6.12,3.54,56,AirParif_2024,2024-01-01 00:00:00
MOB_12679,12679,12679,12679,12679,12679,12679,12679,12679,1.62,4.69,3.07,5.20,28,3.20,Critique,NON,OUI,NON,OUI,NON,9.77,1.53,75,Data.gouv.fr,2024-01-01 00:00:00
MOB_12680,12680,12680,12680,12680,12680,12680,12680,12680,34.55,4.89,3.07,6.79,32,6.74,Critique,OUI,NON,OUI,OUI,NON,9.19,3.71,22,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_12681,12681,12681,12681,12681,12681,12681,12681,12681,30.46,3.94,5.75,4.58,12,7.94,Modéré,OUI,OUI,OUI,OUI,OUI,3.04,1.18,54,Meteo_France,2024-01-01 00:00:00
MOB_12682,12682,12682,12682,12682,12682,12682,12682,12682,22.32,6.64,9.16,5.50,50,7.75,Modéré,OUI,NON,OUI,OUI,OUI,3.90,1.21,75,Data.gouv.fr,2024-01-01 00:00:00
MOB_12683,12683,12683,12683,12683,12683,12683,12683,12683,25.92,2.75,5.38,4.17,15,6.62,Faible,OUI,OUI,NON,NON,OUI,9.64,7.13,99,AirParif_2024,2024-01-01 00:00:00
MOB_12684,12684,12684,12684,12684,12684,12684,12684,12684,26.16,9.29,8.96,6.51,28,7.74,Élevé,NON,OUI,OUI,NON,OUI,5.67,5.77,100,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12685,12685,12685,12685,12685,12685,12685,12685,12685,17.88,6.85,3.75,4.32,27,2.76,Élevé,NON,OUI,OUI,NON,NON,7.04,5.09,72,Data.gouv.fr,2024-01-01 00:00:00
MOB_12686,12686,12686,12686,12686,12686,12686,12686,12686,29.08,6.84,2.40,8.87,73,9.33,Modéré,NON,NON,NON,OUI,NON,3.53,5.49,15,Data.gouv.fr,2024-01-01 00:00:00
MOB_12687,12687,12687,12687,12687,12687,12687,12687,12687,15.86,2.10,3.93,5.11,64,1.17,Faible,OUI,OUI,NON,OUI,NON,2.29,5.17,49,Meteo_France,2024-01-01 00:00:00
MOB_12688,12688,12688,12688,12688,12688,12688,12688,12688,41.05,4.89,1.59,6.27,59,6.36,Critique,NON,NON,OUI,OUI,NON,7.65,4.89,90,AirParif_2024,2024-01-01 00:00:00
MOB_12689,12689,12689,12689,12689,12689,12689,12689,12689,37.84,5.32,5.05,9.42,28,6.50,Critique,NON,NON,NON,OUI,NON,7.73,6.05,42,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12690,12690,12690,12690,12690,12690,12690,12690,12690,18.08,7.88,5.56,1.08,34,9.62,Modéré,NON,OUI,NON,NON,OUI,5.95,5.29,65,SNCF_Open_Data,2024-01-01 00:00:00
MOB_12691,12691,12691,12691,12691,12691,12691,12691,12691,16.18,1.63,3.79,7.38,25,8.23,Faible,OUI,OUI,OUI,NON,OUI,3.44,5.12,59,Data.gouv.fr,2024-01-01 00:00:00
MOB_12692,12692,12692,12692,12692,12692,12692,12692,12692,47.46,6.16,3.11,2.84,54,3.17,Critique,OUI,NON,OUI,OUI,NON,2.33,9.89,71,AirParif_2024,2024-01-01 00:00:00
MOB_12693,12693,12693,12693,12693,12693,12693,12693,12693,46.04,4.59,9.98,7.38,24,5.91,Élevé,OUI,NON,NON,OUI,OUI,1.86,3.69,49,AirParif_2024,2024-01-01 00:00:00
MOB_12694,12694,12694,12694,12694,12694,12694,12694,12694,22.57,9.68,5.45,4.91,32,4.27,Critique,OUI,OUI,NON,OUI,NON,9.35,8.14,5,RATP_Open_Data_2024,2024-01-01 00:00:00
