col_date,col_heure,col_ville,col_type_zone,col_trafic_vehicules,col_periode,col_confinement,col_taux_occupation,col_vitesse_moyenne,col_niveau_confinement
2024-05-31 00:00:00,7.7,Nantes,4.67,2.72,3.25,2.3,6.66,30,2.98
2024-08-15 00:00:00,7.34,Lyon,6.16,7.01,1.68,3.96,7.69,30,6.41
2024-12-16 00:00:00,2.19,Strasbourg,2.74,7.73,4.85,7.14,7.89,80,1.72
2024-02-12 00:00:00,7.32,Lyon,3.2,1.86,5.16,7.51,4.5,80,3.6
2024-10-23 00:00:00,5.78,Strasbourg,6.41,3.68,6.95,4.27,7.85,30,1.56
2024-01-24 00:00:00,2.92,Nice,7.86,2.71,6.27,3.53,3.96,130,5.33
2024-02-09 00:00:00,2.69,Lille,8.14,2.34,5.5,4.82,5.18,130,4.67
2024-09-06 00:00:00,8.4,Marseille,4.89,7.59,3.52,4.59,8.55,45,5.11
2024-04-07 00:00:00,3.55,Montpellier,8.23,7.55,3.11,7.84,5.85,70,3.48
2024-06-23 00:00:00,3.29,Nantes,7.7,3.72,7.9,8.55,2.08,80,4.43
2024-11-13 00:00:00,7.5,Toulouse,3.97,4.9,2.3,2.88,2.4,110,2.34
2024-08-11 00:00:00,6.3,Nice,3.34,7.48,1.26,1.32,8.47,50,7.44
2024-07-15 00:00:00,6.61,Lille,4.73,2.05,6.88,2.37,8.4,45,5.84
2024-02-26 00:00:00,8.17,Toulouse,8.55,4.38,3.82,6.81,6.81,110,6.11
2024-05-06 00:00:00,8.09,Bordeaux,2.4,5.47,7.01,8.54,6.78,110,6.55
2024-02-05 00:00:00,4.71,Paris,6.19,6.64,6.55,4.65,1.41,110,3.74
2024-02-11 00:00:00,3.98,Paris,1.79,1.36,7.35,5.14,8.19,45,8.43
2024-04-19 00:00:00,6.93,Strasbourg,7.92,8.27,7.26,6.82,1.21,45,5.69
2024-03-06 00:00:00,6.97,Nantes,2.06,3.93,5.65,3.77,7.51,70,2.41
2024-03-31 00:00:00,8.17,Paris,7.99,5.31,7.73,2.96,3.62,50,6.6
2024-06-14 00:00:00,2.22,Paris,5.72,3.92,7.79,4.73,3.88,50,5.98
2024-12-17 00:00:00,5.0,Montpellier,3.69,7.85,2.54,4.3,2.32,110,3.66
2024-05-17 00:00:00,5.95,Bordeaux,1.79,2.58,1.7,7.1,5.54,110,4.4
2024-01-23 00:00:00,8.38,Paris,3.95,7.08,7.43,5.44,2.31,130,8.08
2024-05-02 00:00:00,3.46,Paris,1.88,1.95,6.68,2.86,6.92,130,2.11
2024-05-22 00:00:00,5.64,Bordeaux,6.89,2.96,4.9,7.27,3.38,70,6.8
2024-02-27 00:00:00,3.05,Paris,2.97,4.21,6.55,1.4,4.51,80,6.55
2024-07-05 00:00:00,3.0,Marseille,6.2,3.64,2.14,3.62,7.01,45,6.03
2024-12-14 00:00:00,4.11,Lyon,2.98,8.61,6.6,5.63,4.65,50,3.79
2024-08-16 00:00:00,1.42,Lille,8.5,8.02,5.88,8.1,2.12,30,5.92
2024-09-18 00:00:00,6.04,Paris,3.52,8.33,7.8,2.6,7.73,70,7.97
2024-03-20 00:00:00,1.68,Lyon,3.0,3.98,6.73,3.81,1.48,130,4.69
2024-07-12 00:00:00,3.28,Montpellier,8.18,5.35,4.74,3.91,6.48,130,4.43
2024-03-19 00:00:00,4.75,Bordeaux,2.4,3.1,6.11,7.93,2.79,45,7.85
2024-04-12 00:00:00,2.31,Paris,2.64,6.88,3.19,4.41,8.22,80,6.28
2024-08-24 00:00:00,6.07,Lyon,8.52,7.82,4.06,7.63,4.9,80,8.51
2024-11-09 00:00:00,6.16,Toulouse,4.27,2.21,1.57,8.21,1.37,30,5.65
2024-08-08 00:00:00,6.84,Lille,5.96,5.21,3.25,2.39,6.47,130,5.23
2024-02-04 00:00:00,1.62,Paris,8.23,4.93,4.71,7.62,5.95,130,5.4
2024-03-23 00:00:00,2.34,Paris,3.22,1.89,4.49,3.18,6.69,130,6.4
2024-09-15 00:00:00,2.23,Nice,2.2,3.12,8.56,7.7,7.93,70,2.97
2024-07-12 00:00:00,2.45,Bordeaux,3.98,5.39,3.66,2.54,1.33,80,2.28
2024-04-15 00:00:00,2.62,Nantes,1.94,6.76,2.27,7.52,4.38,70,4.05
2024-06-30 00:00:00,1.6,Nantes,6.36,7.25,3.79,2.93,1.7,30,4.72
2024-04-27 00:00:00,3.14,Strasbourg,4.38,7.2,5.61,1.22,8.66,30,7.46
2024-09-05 00:00:00,3.45,Toulouse,3.5,5.07,5.97,2.97,8.14,130,3.53
2024-09-25 00:00:00,6.78,Toulouse,8.69,4.78,5.65,4.03,2.07,130,1.27
2024-01-12 00:00:00,4.78,Strasbourg,5.19,6.49,5.08,7.97,1.49,130,8.02
2024-05-22 00:00:00,6.25,Montpellier,4.65,8.21,5.19,3.82,6.03,70,3.44
2024-10-14 00:00:00,4.76,Strasbourg,5.59,3.87,6.75,1.26,6.81,30,6.21
2024-10-30 00:00:00,2.16,Bordeaux,2.95,6.78,7.87,7.56,1.34,110,3.18
2024-01-05 00:00:00,7.71,Nice,3.69,1.77,3.41,3.12,6.49,70,1.3
2024-06-26 00:00:00,2.94,Lille,7.55,6.6,1.4,7.62,6.43,80,3.29
2024-09-07 00:00:00,8.56,Nice,3.54,6.94,7.41,7.75,8.04,50,8.79
2024-08-14 00:00:00,3.87,Toulouse,2.56,3.62,6.11,6.13,6.9,110,3.15
2024-02-07 00:00:00,6.55,Strasbourg,1.8,7.97,6.07,6.41,6.9,130,3.11
2024-12-25 00:00:00,3.07,Montpellier,4.21,1.79,1.83,2.76,7.84,110,7.64
2024-06-11 00:00:00,4.04,Toulouse,2.5,6.9,6.3,6.56,6.5,50,3.1
2024-08-05 00:00:00,2.85,Toulouse,1.76,4.25,7.11,1.9,1.3,80,7.45
2024-01-19 00:00:00,3.37,Nantes,7.87,6.79,7.22,8.66,6.71,45,5.78
2024-07-28 00:00:00,3.35,Strasbourg,3.56,2.3,1.57,3.59,8.75,45,8.44
2024-04-21 00:00:00,6.92,Marseille,2.19,7.5,6.72,4.11,6.89,130,4.18
2024-08-21 00:00:00,4.7,Lyon,7.23,5.48,5.26,8.02,2.57,70,8.69
2024-11-17 00:00:00,4.15,Lille,1.74,7.13,2.83,6.17,2.33,30,4.44
2024-04-11 00:00:00,3.89,Nantes,7.91,4.67,6.71,2.52,2.51,110,4.01
2024-03-31 00:00:00,5.5,Paris,3.69,1.58,1.72,2.35,5.51,70,6.41
2024-06-10 00:00:00,7.11,Nantes,4.97,7.08,3.73,2.42,6.32,130,4.7
2024-07-03 00:00:00,6.16,Nantes,2.26,3.62,7.75,5.92,6.17,45,3.62
2024-08-11 00:00:00,4.43,Nice,1.65,1.24,8.21,4.59,7.31,70,6.59
2024-07-20 00:00:00,5.21,Nice,3.63,5.18,1.35,6.59,8.5,45,4.98
2024-04-14 00:00:00,8.2,Nice,6.89,2.88,5.88,5.18,1.54,80,6.46
2024-12-01 00:00:00,1.64,Lille,8.65,7.25,8.3,7.67,2.7,50,8.03
2024-09-07 00:00:00,4.26,Lyon,6.33,6.77,1.87,2.0,1.4,30,6.11
2024-12-22 00:00:00,1.25,Montpellier,5.11,5.56,1.33,8.64,3.73,130,1.69
2024-08-14 00:00:00,3.35,Nice,4.2,8.46,2.17,4.03,3.66,130,3.52
2024-09-16 00:00:00,1.41,Paris,8.15,8.1,3.14,8.15,7.08,30,6.41
2024-09-13 00:00:00,6.93,Toulouse,2.55,1.46,4.95,6.11,4.2,130,5.76
2024-01-10 00:00:00,7.58,Strasbourg,8.6,4.87,3.72,3.96,7.78,110,4.75
2024-04-24 00:00:00,7.46,Nantes,8.29,2.76,3.7,7.49,5.95,130,2.55
2024-08-15 00:00:00,7.51,Toulouse,7.18,1.56,6.59,1.93,5.46,30,1.73
2024-02-24 00:00:00,4.73,Montpellier,8.54,3.57,7.74,1.94,2.16,30,2.6
2024-03-13 00:00:00,6.93,Bordeaux,4.62,7.28,2.69,2.42,5.77,110,7.78
2024-04-22 00:00:00,1.59,Nice,2.04,7.16,7.54,4.45,6.46,130,3.6
2024-07-15 00:00:00,8.79,Paris,7.9,8.13,6.69,6.07,1.45,130,5.55
2024-07-22 00:00:00,4.27,Lyon,2.79,6.92,4.58,3.12,1.43,50,5.88
2024-11-06 00:00:00,5.65,Nice,2.25,2.0,2.45,3.93,7.32,80,4.91
2024-04-04 00:00:00,2.81,Bordeaux,8.0,4.24,3.65,5.2,7.93,80,7.07
2024-08-26 00:00:00,4.73,Lille,3.09,4.14,6.23,4.88,3.85,50,3.84
2024-02-29 00:00:00,7.92,Toulouse,7.65,7.79,5.74,8.78,5.37,30,4.29
2024-07-08 00:00:00,1.29,Lille,5.91,6.12,2.82,2.25,6.89,30,2.3
2024-04-07 00:00:00,2.75,Bordeaux,4.69,8.75,3.01,7.07,7.29,110,2.86
2024-08-28 00:00:00,4.37,Nantes,5.55,4.79,5.2,1.7,7.37,130,8.07
2024-09-08 00:00:00,1.92,Paris,8.69,6.52,2.49,4.59,2.47,45,5.68
2024-05-07 00:00:00,3.93,Nantes,7.14,1.73,5.33,1.32,1.98,130,8.55
2024-12-18 00:00:00,6.76,Lyon,2.24,6.8,4.4,1.54,2.21,45,7.88
2024-01-05 00:00:00,3.96,Bordeaux,3.35,5.2,7.55,2.02,8.76,80,2.07
2024-04-23 00:00:00,7.07,Paris,3.41,6.84,8.62,7.15,7.24,50,2.83
2024-05-21 00:00:00,2.4,Lyon,4.01,6.0,8.72,1.37,7.42,110,1.51
2024-09-30 00:00:00,7.03,Montpellier,1.23,7.33,4.33,8.14,4.11,30,2.52
2024-01-23 00:00:00,5.91,Bordeaux,3.13,6.75,5.43,7.53,5.17,50,2.1
2024-05-19 00:00:00,2.65,Montpellier,5.47,3.34,2.66,3.32,5.03,70,2.4
2024-12-07 00:00:00,8.65,Bordeaux,7.6,5.83,8.57,2.32,8.33,50,2.43
2024-06-25 00:00:00,3.87,Toulouse,6.82,1.73,4.41,3.48,3.58,30,4.96
2024-03-16 00:00:00,5.14,Lille,2.32,7.15,3.68,3.35,1.84,110,3.7
2024-08-05 00:00:00,7.05,Nantes,1.3,1.51,3.75,6.12,4.95,50,4.33
2024-04-18 00:00:00,4.04,Lyon,2.95,8.71,3.73,5.9,3.25,45,1.44
2024-11-23 00:00:00,5.79,Nantes,8.21,6.95,1.7,4.92,4.48,50,6.69
2024-12-12 00:00:00,3.83,Lille,7.4,2.6,7.34,3.16,5.34,80,7.54
2024-03-14 00:00:00,2.29,Toulouse,3.17,3.06,6.65,1.87,5.98,70,1.86
2024-03-07 00:00:00,8.23,Bordeaux,1.35,2.55,6.3,3.45,2.26,70,4.04
2024-12-07 00:00:00,4.72,Paris,7.3,7.99,7.28,4.58,7.04,70,2.39
2024-02-10 00:00:00,3.04,Strasbourg,4.29,2.91,8.15,1.26,2.56,30,7.39
2024-09-19 00:00:00,5.96,Lille,2.8,7.13,5.27,3.37,5.64,80,1.86
2024-06-14 00:00:00,4.27,Nice,6.91,7.28,1.39,8.2,4.42,50,3.48
2024-10-29 00:00:00,4.45,Toulouse,3.62,2.93,6.43,6.19,7.12,80,1.94
2024-05-03 00:00:00,8.69,Paris,8.24,6.87,6.79,6.74,7.02,45,7.15
2024-06-18 00:00:00,2.78,Nantes,5.64,3.79,7.76,7.88,6.74,80,4.14
2024-05-22 00:00:00,2.8,Lyon,1.67,3.62,2.9,5.19,2.56,130,4.66
2024-10-23 00:00:00,4.72,Nantes,4.14,3.29,7.8,4.01,2.43,50,1.63
2024-04-23 00:00:00,7.91,Strasbourg,5.89,2.67,1.28,3.39,5.19,70,7.33
2024-08-13 00:00:00,6.95,Toulouse,6.32,7.8,3.87,7.17,3.86,110,3.38
2024-08-04 00:00:00,5.74,Bordeaux,8.49,3.26,8.75,1.71,4.43,30,8.02
2024-08-24 00:00:00,3.53,Toulouse,4.71,6.16,3.48,2.58,5.43,45,2.11
2024-03-19 00:00:00,3.95,Nantes,4.0,7.4,7.11,4.36,7.19,45,5.01
2024-10-21 00:00:00,4.86,Strasbourg,4.28,4.11,8.21,3.63,6.81,80,2.04
2024-06-10 00:00:00,5.43,Paris,6.14,7.16,4.46,6.37,8.66,110,3.07
2024-06-17 00:00:00,8.69,Lyon,5.74,8.59,8.05,5.15,7.52,130,4.03
2024-02-26 00:00:00,7.37,Paris,3.81,4.78,2.2,3.98,8.37,110,7.43
2024-03-06 00:00:00,3.31,Toulouse,7.66,3.14,4.01,3.16,4.15,50,2.98
2024-02-14 00:00:00,6.99,Marseille,3.16,3.07,6.82,1.34,2.47,45,2.57
2024-06-13 00:00:00,6.82,Bordeaux,3.5,4.63,2.43,5.35,5.72,45,8.55
2024-05-30 00:00:00,6.11,Paris,1.41,5.12,6.23,6.09,3.06,130,6.64
2024-03-27 00:00:00,4.32,Marseille,7.62,4.28,2.6,6.6,4.04,110,1.9
2024-04-20 00:00:00,7.63,Nice,5.42,3.33,2.38,3.79,2.32,70,3.29
2024-08-11 00:00:00,1.84,Strasbourg,3.34,7.92,6.74,5.16,7.77,30,6.48
2024-09-23 00:00:00,3.02,Lille,3.48,7.12,7.45,5.42,6.56,110,6.72
2024-09-23 00:00:00,3.73,Toulouse,4.36,1.81,3.68,6.8,4.85,80,8.0
2024-05-04 00:00:00,5.45,Bordeaux,6.0,6.65,4.22,7.42,2.31,70,3.96
2024-02-26 00:00:00,5.68,Nice,7.02,8.61,3.15,4.41,3.01,110,7.12
2024-03-22 00:00:00,7.7,Montpellier,6.28,7.98,8.43,8.63,5.93,45,3.52
2024-11-08 00:00:00,4.6,Toulouse,6.0,7.1,6.08,3.91,1.27,30,5.81
2024-01-23 00:00:00,2.93,Paris,1.48,8.69,7.64,2.75,2.34,80,1.28
2024-02-06 00:00:00,2.66,Lyon,6.4,3.01,3.82,7.61,4.83,110,1.21
2024-12-13 00:00:00,3.2,Montpellier,8.36,5.6,8.75,1.51,4.15,50,4.14
2024-06-06 00:00:00,4.69,Paris,2.1,7.61,6.23,2.19,3.51,130,4.56
2024-04-09 00:00:00,4.52,Nantes,3.98,2.77,7.03,7.87,1.78,110,1.39
2024-08-24 00:00:00,8.49,Nice,5.5,5.01,3.49,8.06,8.28,50,8.4
2024-04-01 00:00:00,6.1,Marseille,8.0,6.1,7.11,4.53,5.61,110,3.28
2024-04-21 00:00:00,8.35,Nantes,4.65,1.63,4.68,8.51,6.24,45,8.48
2024-06-23 00:00:00,6.01,Lyon,7.51,1.85,5.67,3.99,3.96,50,8.07
2024-02-01 00:00:00,4.64,Strasbourg,7.93,7.23,1.63,4.34,2.42,110,2.32
2024-11-13 00:00:00,1.3,Montpellier,2.97,1.69,3.08,5.7,3.7,45,7.46
2024-04-17 00:00:00,5.44,Nantes,8.17,6.13,3.46,8.62,4.02,30,7.85
2024-09-19 00:00:00,2.99,Paris,5.57,3.64,3.04,3.37,3.27,50,2.32
2024-01-31 00:00:00,7.65,Marseille,3.43,7.94,3.24,7.21,5.44,30,4.44
2024-07-14 00:00:00,1.64,Bordeaux,3.6,5.15,8.24,4.77,3.69,110,4.28
2024-05-20 00:00:00,4.72,Montpellier,3.36,3.44,5.57,2.2,7.89,30,5.26
2024-03-16 00:00:00,8.09,Paris,7.76,1.81,7.24,3.04,2.56,70,7.37
2024-09-11 00:00:00,8.36,Marseille,7.5,7.06,1.6,8.71,1.68,130,6.74
2024-09-15 00:00:00,7.17,Toulouse,4.27,2.56,3.08,4.79,2.73,70,1.35
2024-03-23 00:00:00,7.11,Paris,5.3,3.19,1.58,6.5,1.62,110,5.87
2024-08-14 00:00:00,4.96,Lyon,7.0,4.11,4.32,1.82,5.57,70,8.14
2024-03-17 00:00:00,2.63,Nice,1.99,3.25,2.32,7.66,6.24,110,6.61
2024-04-30 00:00:00,4.67,Nantes,8.42,2.38,3.87,7.4,7.38,50,8.2
2024-09-05 00:00:00,2.69,Montpellier,8.12,3.73,4.3,2.32,3.38,80,2.31
2024-06-11 00:00:00,8.09,Lille,2.22,2.77,2.14,1.72,7.78,80,5.84
2024-12-15 00:00:00,2.6,Nantes,4.05,3.79,8.63,4.69,8.37,30,3.34
2024-08-07 00:00:00,5.73,Marseille,3.84,5.51,4.55,7.39,5.66,45,7.28
2024-11-06 00:00:00,3.19,Lille,1.82,5.64,3.52,3.74,4.49,130,2.98
2024-09-05 00:00:00,1.84,Marseille,5.64,2.93,5.2,3.12,2.04,50,7.64
2024-03-08 00:00:00,3.69,Paris,5.12,5.0,6.46,4.38,4.92,70,5.06
2024-05-09 00:00:00,5.25,Strasbourg,2.66,7.64,4.21,5.22,2.6,80,8.09
2024-05-29 00:00:00,2.52,Lille,2.18,5.33,4.41,6.0,5.29,110,8.47
2024-01-19 00:00:00,6.61,Strasbourg,8.55,1.45,6.59,4.17,4.42,70,3.64
2024-11-13 00:00:00,5.73,Montpellier,1.33,4.43,5.28,5.44,7.61,50,5.03
2024-12-21 00:00:00,3.06,Bordeaux,6.55,1.24,5.3,5.33,6.77,50,8.41
2024-10-16 00:00:00,5.43,Strasbourg,4.58,4.6,1.88,2.35,4.62,50,6.97
2024-04-08 00:00:00,6.95,Marseille,7.52,8.62,1.51,8.39,6.94,30,7.66
2024-10-03 00:00:00,1.86,Lille,5.47,4.63,6.13,2.2,3.3,110,5.17
2024-04-16 00:00:00,2.51,Lyon,1.87,2.24,3.13,5.35,5.56,45,3.08
2024-12-12 00:00:00,6.94,Bordeaux,4.69,7.39,2.76,4.2,2.39,30,4.64
2024-03-17 00:00:00,2.73,Montpellier,7.8,1.71,7.43,2.44,4.89,110,8.67
2024-05-11 00:00:00,1.33,Marseille,3.2,5.38,1.55,3.08,6.84,30,4.68
2024-06-05 00:00:00,7.14,Montpellier,5.74,4.56,7.74,2.09,5.08,130,4.8
2024-10-28 00:00:00,8.49,Marseille,3.78,4.13,4.38,7.83,2.52,130,3.28
2024-05-22 00:00:00,2.4,Lyon,1.4,1.48,4.21,3.58,3.2,70,7.59
2024-11-26 00:00:00,3.84,Nice,6.48,3.04,2.05,3.27,6.36,110,4.39
2024-10-16 00:00:00,8.05,Lille,4.87,7.58,7.97,1.42,2.3,70,5.96
2024-10-30 00:00:00,4.71,Bordeaux,2.9,6.99,8.04,2.74,3.74,70,4.91
2024-12-06 00:00:00,2.37,Lille,3.5,7.47,6.41,8.38,7.87,50,5.87
2024-04-25 00:00:00,4.17,Lille,2.72,2.21,6.12,4.18,4.15,110,8.45
2024-07-11 00:00:00,2.86,Lyon,2.5,3.59,1.59,6.05,5.8,80,3.82
2024-10-14 00:00:00,8.06,Nice,5.96,4.05,7.02,7.21,7.82,80,7.53
2024-03-21 00:00:00,5.06,Lille,3.01,4.61,4.52,5.24,1.28,130,6.62
2024-10-08 00:00:00,3.49,Nantes,1.71,1.93,8.39,1.51,3.11,45,5.54
2024-03-05 00:00:00,6.26,Marseille,4.44,4.15,5.46,8.38,7.9,45,3.72
2024-05-21 00:00:00,5.7,Montpellier,7.31,7.52,1.23,7.42,7.68,50,2.65
2024-02-23 00:00:00,7.1,Bordeaux,7.55,4.69,1.69,7.24,2.83,30,7.62
2024-12-26 00:00:00,5.73,Toulouse,3.2,1.77,8.72,4.82,4.46,80,3.79
2024-11-28 00:00:00,3.05,Nantes,5.34,8.52,8.65,2.35,4.25,50,3.16
2024-03-26 00:00:00,4.66,Strasbourg,2.75,3.06,3.82,8.41,4.26,80,5.25
2024-06-22 00:00:00,7.27,Lyon,1.35,3.5,6.8,7.28,8.2,110,6.32
2024-04-20 00:00:00,4.44,Marseille,8.05,1.21,2.43,4.87,1.98,70,6.86
2024-11-10 00:00:00,1.56,Toulouse,5.89,5.5,6.94,7.31,1.48,70,7.99
2024-05-18 00:00:00,8.08,Lyon,1.88,4.82,2.05,2.37,3.02,45,3.03
2024-01-07 00:00:00,1.57,Toulouse,3.16,7.23,7.17,6.37,4.43,50,6.96
2024-06-09 00:00:00,7.99,Toulouse,8.42,3.89,6.33,1.4,6.45,70,6.93
2024-07-08 00:00:00,4.42,Montpellier,3.67,4.95,6.74,5.5,2.38,45,5.98
2024-10-01 00:00:00,2.53,Nice,8.17,5.49,1.93,3.84,5.58,30,4.43
2024-02-29 00:00:00,4.12,Bordeaux,4.75,5.69,3.21,3.51,4.38,30,4.76
2024-01-23 00:00:00,6.14,Nice,6.34,1.49,8.22,8.57,8.58,80,7.51
2024-12-05 00:00:00,8.67,Bordeaux,2.63,3.53,6.85,5.88,5.25,80,8.7
2024-10-16 00:00:00,5.68,Marseille,7.03,2.89,2.61,8.23,5.17,130,3.9
2024-07-13 00:00:00,3.33,Toulouse,6.36,8.77,2.49,6.94,6.76,70,3.23
2024-09-08 00:00:00,5.38,Bordeaux,5.65,7.76,8.0,6.23,1.4,80,7.9
2024-09-06 00:00:00,2.4,Lyon,6.66,7.17,2.42,5.89,7.29,30,5.58
2024-01-19 00:00:00,2.06,Paris,7.43,3.9,5.73,5.63,1.6,80,2.53
2024-10-21 00:00:00,8.63,Paris,6.95,4.63,4.52,3.2,5.67,50,8.18
2024-09-03 00:00:00,7.57,Paris,5.09,1.56,6.51,7.16,2.0,110,8.46
2024-03-05 00:00:00,8.17,Nice,1.89,2.61,4.97,8.15,7.63,80,6.5
2024-10-12 00:00:00,1.42,Marseille,5.95,7.55,5.97,1.28,8.47,110,6.97
2024-05-29 00:00:00,1.53,Nice,2.55,7.17,7.26,6.18,7.49,70,7.17
2024-09-17 00:00:00,1.71,Lille,1.51,3.15,4.3,4.13,3.11,30,3.65
2024-12-26 00:00:00,2.83,Paris,3.84,7.81,7.77,3.99,6.12,80,7.12
2024-06-05 00:00:00,1.82,Toulouse,1.98,8.75,3.52,5.47,1.55,130,7.89
2024-01-21 00:00:00,1.48,Montpellier,4.86,1.33,2.83,5.17,5.66,45,1.28
2024-03-14 00:00:00,3.35,Montpellier,7.58,4.5,2.19,1.31,7.84,130,1.84
2024-08-11 00:00:00,6.33,Bordeaux,6.16,6.65,3.69,7.21,1.41,70,1.48
2024-06-29 00:00:00,8.3,Nice,6.24,6.74,5.44,6.74,8.37,50,5.64
2024-01-27 00:00:00,6.15,Lille,5.35,5.93,5.77,7.09,5.96,70,5.87
2024-03-04 00:00:00,5.9,Montpellier,6.02,3.88,7.02,1.39,7.88,70,5.63
2024-10-13 00:00:00,3.75,Bordeaux,6.99,8.7,2.03,3.27,5.75,45,6.48
2024-01-24 00:00:00,6.9,Toulouse,5.52,8.76,7.05,6.24,3.03,110,4.1
2024-04-04 00:00:00,7.85,Montpellier,7.38,3.96,6.96,7.38,8.36,80,8.05
2024-02-11 00:00:00,8.01,Bordeaux,8.2,6.18,6.63,7.36,4.35,80,4.91
2024-03-17 00:00:00,6.49,Paris,8.4,2.62,1.48,5.19,6.58,130,7.82
2024-06-24 00:00:00,5.86,Lyon,5.21,6.27,6.99,3.43,3.49,80,5.41
2024-04-06 00:00:00,3.25,Marseille,1.89,2.92,1.28,4.05,3.18,80,8.57
2024-12-10 00:00:00,8.5,Montpellier,4.84,2.56,8.02,5.2,2.9,130,8.75
2024-06-25 00:00:00,3.17,Nantes,1.48,2.55,8.59,6.2,1.95,130,6.64
2024-02-18 00:00:00,4.02,Bordeaux,1.36,2.7,8.3,7.26,4.46,110,4.61
2024-05-20 00:00:00,6.68,Nice,7.69,7.78,7.89,1.7,4.63,45,3.4
2024-03-15 00:00:00,7.47,Lyon,7.51,4.31,3.16,3.08,1.39,110,6.93
2024-05-09 00:00:00,5.83,Montpellier,6.47,3.22,8.72,4.27,6.05,110,5.48
2024-03-29 00:00:00,8.27,Toulouse,1.65,2.93,3.36,7.27,4.61,110,4.87
2024-09-23 00:00:00,8.52,Nantes,1.89,8.66,7.77,8.62,6.77,80,7.9
2024-06-04 00:00:00,6.27,Nantes,5.31,4.97,4.52,4.16,8.07,80,7.6
2024-03-13 00:00:00,8.35,Paris,5.43,6.59,2.2,6.48,4.57,70,4.76
2024-01-26 00:00:00,4.55,Toulouse,6.34,3.87,7.21,7.44,5.21,70,6.59
2024-07-26 00:00:00,5.35,Toulouse,3.55,6.43,6.74,2.05,3.05,130,8.65
2024-06-08 00:00:00,4.76,Toulouse,2.24,5.22,4.76,5.8,8.35,70,7.5
2024-03-24 00:00:00,5.79,Nice,6.48,4.68,2.87,2.33,7.64,110,3.84
2024-12-21 00:00:00,4.32,Paris,8.79,8.11,8.25,2.65,7.84,80,3.25
2024-06-30 00:00:00,2.32,Lille,1.39,4.05,7.69,6.31,7.49,45,4.67
2024-04-08 00:00:00,5.88,Nice,4.1,1.75,2.04,1.87,4.19,50,3.21
2024-05-23 00:00:00,5.14,Nice,2.27,4.3,2.33,1.71,1.4,30,8.03
2024-01-16 00:00:00,6.55,Toulouse,2.54,1.74,8.19,6.17,5.02,80,7.25
2024-09-29 00:00:00,8.01,Strasbourg,1.21,4.29,2.69,8.2,7.08,80,6.77
2024-06-10 00:00:00,5.54,Paris,2.77,4.05,2.95,7.78,4.9,110,8.07
2024-04-16 00:00:00,4.23,Lille,2.43,8.7,5.97,6.89,5.64,130,8.31
2024-06-27 00:00:00,2.92,Bordeaux,5.11,6.86,2.5,3.83,3.07,45,2.23
2024-11-04 00:00:00,2.09,Montpellier,6.67,8.4,7.3,8.22,4.73,80,3.13
2024-06-28 00:00:00,5.32,Toulouse,2.45,7.41,3.94,1.28,4.63,30,7.91
2024-01-16 00:00:00,5.64,Lyon,8.6,6.93,1.92,3.83,4.97,80,6.23
2024-03-12 00:00:00,5.6,Marseille,6.47,6.8,5.77,7.4,5.91,110,3.6
2024-04-26 00:00:00,4.39,Lille,6.24,8.71,4.81,3.29,6.36,30,7.12
2024-07-16 00:00:00,8.73,Strasbourg,5.12,1.93,6.68,2.44,6.96,80,5.81
2024-02-25 00:00:00,3.68,Nice,2.31,6.98,3.62,5.8,6.19,30,5.85
2024-08-05 00:00:00,2.96,Bordeaux,5.28,5.43,6.89,4.11,2.56,30,1.7
2024-04-16 00:00:00,6.37,Strasbourg,6.56,4.7,3.14,7.1,8.72,110,3.66
2024-07-14 00:00:00,5.6,Montpellier,7.43,4.92,2.05,6.87,6.43,30,5.54
2024-03-16 00:00:00,1.36,Montpellier,3.44,4.15,6.64,7.78,1.48,80,3.14
2024-03-05 00:00:00,6.85,Lille,4.2,3.27,2.26,8.25,3.26,70,5.77
2024-10-02 00:00:00,5.68,Lyon,6.15,7.74,3.79,4.4,3.42,30,6.31
2024-09-17 00:00:00,4.74,Toulouse,4.67,4.22,1.81,1.49,4.06,130,1.38
2024-02-12 00:00:00,4.26,Montpellier,8.5,4.19,4.46,3.56,8.32,80,3.87
2024-06-03 00:00:00,1.3,Montpellier,4.05,3.54,3.6,3.44,1.38,70,6.34
2024-03-14 00:00:00,1.77,Toulouse,6.87,7.79,2.05,6.16,3.18,50,7.87
2024-02-18 00:00:00,6.82,Lyon,8.48,2.93,6.36,6.4,4.11,70,2.91
2024-03-10 00:00:00,2.97,Toulouse,2.06,5.35,3.16,1.7,3.37,130,3.96
2024-07-01 00:00:00,5.61,Nantes,8.57,1.46,7.49,2.98,3.28,50,8.1
2024-09-20 00:00:00,7.09,Nice,3.71,7.93,5.89,4.52,3.22,110,8.48
2024-04-16 00:00:00,6.03,Bordeaux,2.51,1.71,7.05,2.05,7.21,30,6.8
2024-07-21 00:00:00,2.53,Lille,4.83,6.76,2.9,8.07,4.07,110,3.46
2024-08-15 00:00:00,3.0,Nantes,4.68,8.34,5.66,1.36,3.36,130,5.75
2024-07-06 00:00:00,5.53,Nice,1.99,6.0,7.91,7.54,1.25,30,7.05
2024-08-16 00:00:00,5.96,Bordeaux,1.5,6.14,3.53,8.28,6.66,45,5.06
2024-01-29 00:00:00,8.35,Strasbourg,8.14,4.21,2.65,2.21,3.52,110,7.75
