col_accident_id,col_time_id,col_zone_id,col_lat,col_lon,col_type,col_gravite,col_usager_vulnerable,col_gravite_estimee,col_date_enrichissement
ID_048,ID_048,ID_048,52.527236,-0.277558,2.03,1.89,3.12,2024-10-31 00:00:00,2024-12-17 00:00:00
ID_049,ID_049,ID_049,47.387619,-0.022377,6.14,6.25,5.48,2024-02-18 00:00:00,2024-09-05 00:00:00
ID_050,ID_050,ID_050,46.165242,-0.526825,3.53,2.41,6.33,2024-01-19 00:00:00,2024-12-24 00:00:00
ID_051,ID_051,ID_051,46.127341,6.144647,8.58,7.68,4.56,2024-08-16 00:00:00,2024-03-07 00:00:00
ID_052,ID_052,ID_052,51.712295,2.183427,8.34,4.85,4.16,2024-06-04 00:00:00,2024-06-05 00:00:00
ID_053,ID_053,ID_053,50.421508,2.844285,1.59,5.4,8.62,2024-11-08 00:00:00,2024-08-09 00:00:00
ID_054,ID_054,ID_054,44.868027,5.666183,6.87,4.35,5.48,2024-09-16 00:00:00,2024-11-27 00:00:00
ID_055,ID_055,ID_055,51.534136,0.604796,6.13,6.0,3.21,2024-11-13 00:00:00,2024-10-13 00:00:00
ID_056,ID_056,ID_056,50.996832,-0.398896,5.73,4.47,6.96,2024-07-28 00:00:00,2024-06-27 00:00:00
ID_057,ID_057,ID_057,45.542149,4.410692,2.45,4.52,7.24,2024-12-03 00:00:00,2024-09-02 00:00:00
ID_058,ID_058,ID_058,46.550113,-0.36498,1.54,5.39,4.1,2024-08-14 00:00:00,2024-07-05 00:00:00
ID_059,ID_059,ID_059,49.625868,4.922373,5.76,6.41,7.91,2024-07-22 00:00:00,2024-09-07 00:00:00
ID_060,ID_060,ID_060,48.135799,3.09297,7.99,6.86,1.33,2024-10-30 00:00:00,2024-02-28 00:00:00
ID_061,ID_061,ID_061,51.699713,-0.686482,3.04,6.63,3.11,2024-02-12 00:00:00,2024-09-27 00:00:00
ID_062,ID_062,ID_062,46.964144,-0.851017,2.44,7.25,5.48,2024-02-20 00:00:00,2024-01-08 00:00:00
ID_063,ID_063,ID_063,51.361348,1.198959,2.39,3.72,6.11,2024-09-12 00:00:00,2024-09-07 00:00:00
ID_064,ID_064,ID_064,51.284706,3.341439,2.18,8.41,1.95,2024-09-17 00:00:00,2024-07-01 00:00:00
ID_065,ID_065,ID_065,46.637683,3.965406,8.3,2.21,3.2,2024-02-01 00:00:00,2024-09-24 00:00:00
ID_066,ID_066,ID_066,49.737298,4.863803,2.85,6.79,5.72,2024-01-14 00:00:00,2024-10-09 00:00:00
ID_067,ID_067,ID_067,46.274667,4.083088,3.78,6.13,6.27,2024-01-26 00:00:00,2024-09-11 00:00:00
ID_068,ID_068,ID_068,50.883261,3.710341,3.99,8.67,8.39,2024-06-29 00:00:00,2024-07-03 00:00:00
ID_069,ID_069,ID_069,45.616039,-0.88759,4.91,8.27,4.39,2024-07-22 00:00:00,2024-05-08 00:00:00
ID_070,ID_070,ID_070,47.178568,-1.600575,7.19,8.54,6.54,2024-12-10 00:00:00,2024-10-27 00:00:00
ID_071,ID_071,ID_071,46.783652,0.007799,6.7,1.86,2.57,2024-06-01 00:00:00,2024-09-06 00:00:00
ID_072,ID_072,ID_072,47.886043,4.711367,3.19,8.75,4.15,2024-12-08 00:00:00,2024-03-25 00:00:00
ID_073,ID_073,ID_073,45.022531,0.702807,2.79,2.4,4.13,2024-04-15 00:00:00,2024-04-20 00:00:00
ID_074,ID_074,ID_074,52.845575,1.542824,2.71,2.05,2.5,2024-05-10 00:00:00,2024-04-08 00:00:00
ID_075,ID_075,ID_075,45.99885,4.026156,6.76,5.89,5.61,2024-10-06 00:00:00,2024-09-23 00:00:00
ID_076,ID_076,ID_076,48.490846,-0.350866,2.14,6.87,2.74,2024-10-27 00:00:00,2024-03-09 00:00:00
ID_077,ID_077,ID_077,51.432304,2.836759,3.26,7.41,4.66,2024-08-29 00:00:00,2024-10-08 00:00:00
ID_078,ID_078,ID_078,50.368592,3.618819,1.4,5.3,4.48,2024-08-19 00:00:00,2024-03-04 00:00:00
ID_079,ID_079,ID_079,51.75234,5.677217,6.88,7.01,7.61,2024-09-04 00:00:00,2024-08-20 00:00:00
ID_080,ID_080,ID_080,50.604165,1.952526,6.29,5.76,6.79,2024-10-07 00:00:00,2024-02-22 00:00:00
ID_081,ID_081,ID_081,47.883724,-1.247658,8.09,5.29,7.65,2024-10-19 00:00:00,2024-06-05 00:00:00
ID_082,ID_082,ID_082,50.372829,5.510822,4.99,6.81,4.33,2024-03-28 00:00:00,2024-04-21 00:00:00
ID_083,ID_083,ID_083,52.43007,0.532813,2.28,6.65,4.06,2024-08-23 00:00:00,2024-10-05 00:00:00
ID_084,ID_084,ID_084,48.695885,-1.425563,6.31,3.25,8.31,2024-08-30 00:00:00,2024-08-28 00:00:00
ID_085,ID_085,ID_085,45.176289,2.556093,4.33,1.67,3.26,2024-10-04 00:00:00,2024-06-08 00:00:00
ID_086,ID_086,ID_086,49.404086,1.697679,5.6,1.23,2.23,2024-10-15 00:00:00,2024-02-29 00:00:00
ID_087,ID_087,ID_087,52.10892,0.440901,4.27,5.12,8.7,2024-09-10 00:00:00,2024-09-29 00:00:00
ID_088,ID_088,ID_088,50.781463,1.184775,5.57,4.7,4.79,2024-07-08 00:00:00,2024-04-30 00:00:00
ID_089,ID_089,ID_089,51.968836,4.803105,2.59,7.75,2.93,2024-12-23 00:00:00,2024-05-10 00:00:00
ID_090,ID_090,ID_090,46.736535,4.947163,1.87,3.46,4.37,2024-04-02 00:00:00,2024-03-30 00:00:00
ID_091,ID_091,ID_091,49.170777,0.377755,3.86,7.17,3.38,2024-01-04 00:00:00,2024-10-09 00:00:00
ID_092,ID_092,ID_092,49.649703,6.329881,5.84,2.25,1.76,2024-11-27 00:00:00,2024-12-15 00:00:00
ID_093,ID_093,ID_093,46.686927,4.590685,7.96,6.41,5.23,2024-09-18 00:00:00,2024-09-12 00:00:00
ID_094,ID_094,ID_094,48.826526,2.374789,8.43,8.07,5.86,2024-07-09 00:00:00,2024-11-23 00:00:00
ID_095,ID_095,ID_095,49.824433,1.852314,7.36,5.78,4.83,2024-11-04 00:00:00,2024-06-21 00:00:00
ID_096,ID_096,ID_096,51.522417,2.67829,4.18,5.5,7.57,2024-05-19 00:00:00,2024-04-04 00:00:00
ID_097,ID_097,ID_097,47.493793,4.380991,6.67,6.52,4.08,2024-04-21 00:00:00,2024-08-22 00:00:00
ID_098,ID_098,ID_098,45.136314,2.04463,2.91,6.68,5.4,2024-05-28 00:00:00,2024-06-02 00:00:00
ID_099,ID_099,ID_099,48.233028,0.039938,2.81,8.45,2.2,2024-07-11 00:00:00,2024-09-30 00:00:00
ID_000,ID_000,ID_000,52.608725,0.608534,2.72,4.48,6.16,2024-01-31 00:00:00,2024-10-31 00:00:00
ID_001,ID_001,ID_001,51.988393,2.664637,6.04,5.8,2.96,2024-02-25 00:00:00,2024-05-21 00:00:00
ID_002,ID_002,ID_002,49.537344,-0.67473,3.28,7.44,1.79,2024-02-09 00:00:00,2024-12-22 00:00:00
ID_003,ID_003,ID_003,48.138388,2.498741,5.26,1.56,3.37,2024-01-29 00:00:00,2024-10-20 00:00:00
ID_004,ID_004,ID_004,50.888381,2.040227,4.47,6.39,3.86,2024-01-10 00:00:00,2024-01-01 00:00:00
ID_005,ID_005,ID_005,51.684965,-0.803714,4.25,4.33,2.62,2024-10-08 00:00:00,2024-02-12 00:00:00
ID_006,ID_006,ID_006,51.300958,4.559138,7.03,2.14,4.28,2024-07-04 00:00:00,2024-03-13 00:00:00
ID_007,ID_007,ID_007,46.817289,1.686735,1.81,1.84,1.87,2024-07-25 00:00:00,2024-08-15 00:00:00
ID_008,ID_008,ID_008,48.932258,5.427702,5.47,5.03,7.98,2024-06-25 00:00:00,2024-11-09 00:00:00
ID_009,ID_009,ID_009,45.270848,-1.271641,7.59,6.81,4.79,2024-08-30 00:00:00,2024-03-08 00:00:00
ID_010,ID_010,ID_010,47.221958,3.049965,1.76,5.65,1.36,2024-06-20 00:00:00,2024-07-15 00:00:00
ID_011,ID_011,ID_011,45.781432,3.341943,1.48,8.74,5.25,2024-02-06 00:00:00,2024-02-12 00:00:00
ID_012,ID_012,ID_012,48.398124,2.879808,1.86,7.72,3.41,2024-12-26 00:00:00,2024-08-25 00:00:00
ID_013,ID_013,ID_013,46.682235,4.967203,5.99,4.33,1.92,2024-07-16 00:00:00,2024-11-21 00:00:00
ID_014,ID_014,ID_014,46.881,-0.647433,4.72,6.31,7.2,2024-12-13 00:00:00,2024-08-09 00:00:00
ID_015,ID_015,ID_015,48.007701,1.564279,5.99,3.91,6.16,2024-02-29 00:00:00,2024-12-22 00:00:00
ID_016,ID_016,ID_016,47.612403,1.321966,5.5,2.88,5.8,2024-07-19 00:00:00,2024-12-10 00:00:00
ID_017,ID_017,ID_017,51.834871,-0.010365,5.86,1.59,6.7,2024-12-05 00:00:00,2024-07-25 00:00:00
ID_018,ID_018,ID_018,52.066925,-1.472482,7.63,1.51,5.96,2024-11-24 00:00:00,2024-02-09 00:00:00
ID_019,ID_019,ID_019,52.452504,4.122446,6.19,4.97,5.35,2024-11-30 00:00:00,2024-01-17 00:00:00
ID_020,ID_020,ID_020,52.081655,2.333908,3.77,8.11,6.62,2024-02-07 00:00:00,2024-06-13 00:00:00
ID_021,ID_021,ID_021,47.949407,-1.154057,7.14,6.88,3.45,2024-04-18 00:00:00,2024-07-08 00:00:00
ID_022,ID_022,ID_022,50.212682,4.728029,1.64,1.55,7.81,2024-03-13 00:00:00,2024-01-10 00:00:00
ID_023,ID_023,ID_023,47.4657,0.246128,3.38,5.75,5.27,2024-05-27 00:00:00,2024-08-27 00:00:00
ID_024,ID_024,ID_024,48.051937,5.016426,7.14,7.89,1.25,2024-10-31 00:00:00,2024-05-06 00:00:00
ID_025,ID_025,ID_025,47.301868,-0.426213,4.87,8.31,7.77,2024-03-24 00:00:00,2024-08-11 00:00:00
ID_026,ID_026,ID_026,48.651422,3.081538,6.5,7.56,4.75,2024-12-25 00:00:00,2024-01-07 00:00:00
ID_027,ID_027,ID_027,49.767747,3.303797,4.71,3.47,8.76,2024-03-04 00:00:00,2024-06-13 00:00:00
ID_028,ID_028,ID_028,50.949079,2.19674,1.72,5.02,7.45,2024-03-22 00:00:00,2024-01-13 00:00:00
ID_029,ID_029,ID_029,47.402319,-1.524902,1.75,3.29,6.36,2024-02-15 00:00:00,2024-07-22 00:00:00
ID_030,ID_030,ID_030,48.306821,6.326499,1.78,7.2,7.6,2024-08-01 00:00:00,2024-04-24 00:00:00
ID_031,ID_031,ID_031,50.918948,-1.036985,6.58,1.78,2.93,2024-08-13 00:00:00,2024-05-08 00:00:00
ID_032,ID_032,ID_032,48.942639,3.919798,4.2,7.69,8.4,2024-07-20 00:00:00,2024-11-12 00:00:00
ID_033,ID_033,ID_033,45.229963,-0.511327,7.83,8.76,2.25,2024-09-15 00:00:00,2024-04-19 00:00:00
ID_034,ID_034,ID_034,51.677547,1.743978,7.25,8.24,7.32,2024-03-26 00:00:00,2024-11-27 00:00:00
ID_035,ID_035,ID_035,47.896874,3.315543,1.67,5.1,8.6,2024-06-29 00:00:00,2024-04-29 00:00:00
ID_036,ID_036,ID_036,47.421808,1.894781,3.85,2.08,3.26,2024-07-04 00:00:00,2024-11-13 00:00:00
ID_037,ID_037,ID_037,46.439596,5.341564,1.7,5.65,4.82,2024-12-11 00:00:00,2024-05-20 00:00:00
ID_038,ID_038,ID_038,52.003882,5.392755,8.1,1.36,5.26,2024-10-03 00:00:00,2024-09-12 00:00:00
ID_039,ID_039,ID_039,47.989446,-0.179454,1.71,8.65,7.31,2024-10-28 00:00:00,2024-08-14 00:00:00
ID_040,ID_040,ID_040,45.977765,4.733835,7.37,5.81,1.51,2024-10-08 00:00:00,2024-09-14 00:00:00
ID_041,ID_041,ID_041,51.800496,3.889489,7.24,3.22,6.01,2024-12-13 00:00:00,2024-11-25 00:00:00
ID_042,ID_042,ID_042,46.514678,6.205783,6.94,4.15,3.13,2024-05-17 00:00:00,2024-11-07 00:00:00
ID_043,ID_043,ID_043,50.720255,0.761038,6.06,6.98,3.73,2024-11-24 00:00:00,2024-02-23 00:00:00
ID_044,ID_044,ID_044,49.855219,-0.113667,7.49,2.86,4.78,2024-12-09 00:00:00,2024-09-30 00:00:00
ID_045,ID_045,ID_045,52.099147,6.143289,8.34,4.94,6.5,2024-11-16 00:00:00,2024-11-16 00:00:00
ID_046,ID_046,ID_046,47.910648,2.463605,8.36,5.39,2.26,2024-06-30 00:00:00,2024-12-26 00:00:00
ID_047,ID_047,ID_047,50.478215,2.439737,7.83,5.27,4.15,2024-09-06 00:00:00,2024-11-01 00:00:00
ID_048,ID_048,ID_048,47.252113,-0.431311,3.78,7.0,7.56,2024-03-29 00:00:00,2024-10-10 00:00:00
ID_049,ID_049,ID_049,47.258278,5.315839,3.29,1.53,6.45,2024-08-27 00:00:00,2024-09-04 00:00:00
ID_050,ID_050,ID_050,45.269776,0.527844,6.4,7.97,1.44,2024-08-08 00:00:00,2024-11-15 00:00:00
ID_051,ID_051,ID_051,51.349766,3.730469,2.03,5.89,7.9,2024-02-02 00:00:00,2024-05-23 00:00:00
ID_052,ID_052,ID_052,51.696862,0.152918,3.23,3.09,6.63,2024-08-06 00:00:00,2024-09-19 00:00:00
ID_053,ID_053,ID_053,50.14892,-1.488585,8.51,7.3,3.99,2024-08-05 00:00:00,2024-12-19 00:00:00
ID_054,ID_054,ID_054,52.755013,-0.292695,1.98,6.83,7.58,2024-05-20 00:00:00,2024-09-19 00:00:00
ID_055,ID_055,ID_055,45.869337,2.615589,6.93,6.18,7.15,2024-03-25 00:00:00,2024-06-11 00:00:00
ID_056,ID_056,ID_056,49.742627,1.132579,1.41,3.67,8.41,2024-06-02 00:00:00,2024-05-26 00:00:00
ID_057,ID_057,ID_057,51.540089,5.351333,8.19,2.78,3.36,2024-09-08 00:00:00,2024-11-04 00:00:00
ID_058,ID_058,ID_058,51.087734,3.835628,4.43,8.58,6.41,2024-10-26 00:00:00,2024-09-28 00:00:00
ID_059,ID_059,ID_059,46.836996,1.603237,7.75,1.47,3.88,2024-07-03 00:00:00,2024-11-27 00:00:00
ID_060,ID_060,ID_060,49.259526,5.011479,2.09,5.83,4.41,2024-10-23 00:00:00,2024-10-13 00:00:00
ID_061,ID_061,ID_061,47.69497,3.973977,7.46,6.19,5.12,2024-09-06 00:00:00,2024-07-10 00:00:00
ID_062,ID_062,ID_062,50.051884,1.305684,5.89,7.58,5.35,2024-12-15 00:00:00,2024-05-15 00:00:00
ID_063,ID_063,ID_063,47.193599,2.035,6.68,4.42,6.39,2024-06-05 00:00:00,2024-04-07 00:00:00
ID_064,ID_064,ID_064,46.948077,4.61191,8.76,8.3,4.4,2024-07-05 00:00:00,2024-08-28 00:00:00
ID_065,ID_065,ID_065,48.567571,5.956677,5.59,4.77,4.27,2024-12-13 00:00:00,2024-01-13 00:00:00
ID_066,ID_066,ID_066,51.489282,5.348859,1.69,5.98,3.22,2024-07-25 00:00:00,2024-03-14 00:00:00
ID_067,ID_067,ID_067,45.639638,2.146496,5.32,2.69,2.67,2024-12-04 00:00:00,2024-11-24 00:00:00
ID_068,ID_068,ID_068,50.275956,6.060839,4.67,6.14,5.1,2024-10-22 00:00:00,2024-05-23 00:00:00
ID_069,ID_069,ID_069,51.311407,2.250888,6.03,6.52,8.7,2024-05-01 00:00:00,2024-11-29 00:00:00
ID_070,ID_070,ID_070,49.455012,-1.506812,4.52,8.54,2.01,2024-04-09 00:00:00,2024-02-25 00:00:00
ID_071,ID_071,ID_071,47.471307,1.439424,6.74,2.29,2.0,2024-11-09 00:00:00,2024-10-19 00:00:00
ID_072,ID_072,ID_072,50.112735,-1.242483,7.98,8.56,4.65,2024-02-04 00:00:00,2024-12-22 00:00:00
ID_073,ID_073,ID_073,46.074418,1.57442,6.32,5.92,5.95,2024-11-19 00:00:00,2024-01-05 00:00:00
ID_074,ID_074,ID_074,51.772898,2.37958,4.07,3.7,8.07,2024-09-30 00:00:00,2024-02-14 00:00:00
ID_075,ID_075,ID_075,51.184091,3.14891,4.21,7.61,6.26,2024-05-26 00:00:00,2024-03-26 00:00:00
ID_076,ID_076,ID_076,45.233865,3.876602,2.68,2.63,4.71,2024-11-14 00:00:00,2024-10-29 00:00:00
ID_077,ID_077,ID_077,46.80608,6.017732,2.83,6.3,5.82,2024-09-19 00:00:00,2024-04-02 00:00:00
ID_078,ID_078,ID_078,49.823162,1.104305,8.21,7.68,4.58,2024-03-29 00:00:00,2024-06-07 00:00:00
ID_079,ID_079,ID_079,51.54712,1.475992,6.36,4.28,6.05,2024-10-27 00:00:00,2024-01-07 00:00:00
ID_080,ID_080,ID_080,49.244755,-1.385337,6.76,2.9,6.93,2024-03-23 00:00:00,2024-07-23 00:00:00
ID_081,ID_081,ID_081,45.832941,-0.044642,1.25,5.17,8.1,2024-04-20 00:00:00,2024-06-07 00:00:00
ID_082,ID_082,ID_082,46.045035,2.483797,8.16,6.81,7.82,2024-11-28 00:00:00,2024-05-19 00:00:00
ID_083,ID_083,ID_083,46.573553,2.937149,5.54,5.32,5.36,2024-06-18 00:00:00,2024-01-14 00:00:00
ID_084,ID_084,ID_084,48.363463,-0.001093,4.32,7.92,4.83,2024-08-27 00:00:00,2024-01-03 00:00:00
ID_085,ID_085,ID_085,52.550757,-0.746544,6.22,4.73,3.81,2024-03-19 00:00:00,2024-09-02 00:00:00
ID_086,ID_086,ID_086,50.608449,3.518554,3.21,8.71,7.96,2024-09-20 00:00:00,2024-10-04 00:00:00
ID_087,ID_087,ID_087,46.969448,3.95705,6.13,8.6,3.69,2024-06-30 00:00:00,2024-04-11 00:00:00
ID_088,ID_088,ID_088,49.640286,4.182879,6.52,5.41,7.91,2024-11-29 00:00:00,2024-09-18 00:00:00
ID_089,ID_089,ID_089,48.615362,1.489702,7.09,1.27,3.23,2024-11-22 00:00:00,2024-06-22 00:00:00
ID_090,ID_090,ID_090,47.2322,4.614657,7.9,7.11,1.73,2024-09-25 00:00:00,2024-02-13 00:00:00
ID_091,ID_091,ID_091,50.764699,4.698548,7.42,6.73,8.27,2024-07-16 00:00:00,2024-02-13 00:00:00
ID_092,ID_092,ID_092,47.521237,0.801607,5.02,2.56,2.65,2024-03-22 00:00:00,2024-04-28 00:00:00
ID_093,ID_093,ID_093,51.765612,-1.05998,6.4,3.48,3.71,2024-06-30 00:00:00,2024-01-21 00:00:00
ID_094,ID_094,ID_094,51.482381,3.755511,3.13,5.7,2.91,2024-05-15 00:00:00,2024-07-02 00:00:00
ID_095,ID_095,ID_095,52.174387,3.071824,4.33,2.16,8.09,2024-10-21 00:00:00,2024-09-12 00:00:00
ID_096,ID_096,ID_096,48.654848,-1.09368,4.83,8.19,7.68,2024-05-08 00:00:00,2024-02-09 00:00:00
ID_097,ID_097,ID_097,45.782678,3.815668,2.12,1.43,6.48,2024-06-12 00:00:00,2024-02-05 00:00:00
ID_098,ID_098,ID_098,47.088277,6.30551,2.64,7.87,2.38,2024-03-15 00:00:00,2024-09-05 00:00:00
ID_099,ID_099,ID_099,46.158987,0.39772,3.73,2.88,8.41,2024-10-30 00:00:00,2024-02-01 00:00:00
ID_000,ID_000,ID_000,47.563637,0.990547,5.11,1.32,5.37,2024-09-28 00:00:00,2024-01-14 00:00:00
ID_001,ID_001,ID_001,47.587844,0.334878,7.62,5.6,1.54,2024-06-22 00:00:00,2024-09-19 00:00:00
ID_002,ID_002,ID_002,45.183871,-1.109671,1.71,7.77,4.17,2024-07-08 00:00:00,2024-09-10 00:00:00
ID_003,ID_003,ID_003,47.573631,2.789529,1.26,4.51,8.62,2024-06-23 00:00:00,2024-09-23 00:00:00
ID_004,ID_004,ID_004,48.145442,3.976091,5.82,3.75,5.11,2024-12-07 00:00:00,2024-09-08 00:00:00
ID_005,ID_005,ID_005,48.442267,-1.145405,7.05,1.65,8.35,2024-08-09 00:00:00,2024-03-23 00:00:00
ID_006,ID_006,ID_006,49.836097,3.037927,6.71,1.68,2.04,2024-03-01 00:00:00,2024-06-01 00:00:00
ID_007,ID_007,ID_007,44.967746,1.223376,7.95,6.46,6.82,2024-10-03 00:00:00,2024-02-14 00:00:00
ID_008,ID_008,ID_008,47.000496,-1.357178,6.73,5.48,4.65,2024-05-25 00:00:00,2024-12-20 00:00:00
ID_009,ID_009,ID_009,45.08645,-0.573274,5.22,6.18,2.95,2024-08-24 00:00:00,2024-02-21 00:00:00
ID_010,ID_010,ID_010,49.776322,5.514266,4.79,8.47,6.84,2024-04-24 00:00:00,2024-07-07 00:00:00
ID_011,ID_011,ID_011,45.129386,0.967081,3.67,6.18,4.56,2024-09-02 00:00:00,2024-07-02 00:00:00
ID_012,ID_012,ID_012,45.378062,4.262003,4.78,3.09,7.19,2024-08-09 00:00:00,2024-02-06 00:00:00
ID_013,ID_013,ID_013,47.59772,2.686098,4.64,2.88,7.22,2024-11-28 00:00:00,2024-07-14 00:00:00
ID_014,ID_014,ID_014,45.841783,3.01268,6.65,6.41,2.78,2024-09-06 00:00:00,2024-12-25 00:00:00
ID_015,ID_015,ID_015,49.444261,5.105279,5.17,1.65,3.59,2024-12-12 00:00:00,2024-08-19 00:00:00
ID_016,ID_016,ID_016,47.462871,-0.082762,8.47,2.59,1.47,2024-07-26 00:00:00,2024-08-24 00:00:00
ID_017,ID_017,ID_017,51.773164,5.204651,6.61,8.68,2.01,2024-01-02 00:00:00,2024-08-01 00:00:00
ID_018,ID_018,ID_018,49.298632,2.644928,5.1,1.7,4.84,2024-06-21 00:00:00,2024-04-22 00:00:00
ID_019,ID_019,ID_019,46.634958,3.971086,6.83,4.45,1.34,2024-10-13 00:00:00,2024-01-02 00:00:00
ID_020,ID_020,ID_020,48.8131,3.691861,4.08,5.87,6.74,2024-03-10 00:00:00,2024-12-07 00:00:00
ID_021,ID_021,ID_021,50.87647,-0.941818,7.39,2.89,1.58,2024-08-25 00:00:00,2024-06-11 00:00:00
ID_022,ID_022,ID_022,49.410254,2.190945,4.6,3.23,1.87,2024-11-08 00:00:00,2024-06-14 00:00:00
ID_023,ID_023,ID_023,46.997298,5.678813,1.29,5.29,1.23,2024-06-05 00:00:00,2024-10-09 00:00:00
ID_024,ID_024,ID_024,46.970636,-0.932147,4.5,8.36,8.44,2024-02-03 00:00:00,2024-07-27 00:00:00
ID_025,ID_025,ID_025,47.55463,4.934685,3.74,3.46,8.01,2024-06-03 00:00:00,2024-05-18 00:00:00
ID_026,ID_026,ID_026,49.442763,3.648947,6.64,4.61,3.27,2024-11-13 00:00:00,2024-11-21 00:00:00
ID_027,ID_027,ID_027,48.470786,4.953289,7.36,2.29,2.73,2024-03-24 00:00:00,2024-09-24 00:00:00
ID_028,ID_028,ID_028,47.118256,2.510806,8.68,2.31,8.72,2024-09-30 00:00:00,2024-04-15 00:00:00
ID_029,ID_029,ID_029,51.059406,-0.332391,8.71,7.26,7.03,2024-11-07 00:00:00,2024-03-05 00:00:00
ID_030,ID_030,ID_030,48.4958,6.343143,8.73,3.03,4.41,2024-06-07 00:00:00,2024-01-14 00:00:00
ID_031,ID_031,ID_031,47.047111,-0.585031,4.45,4.9,3.92,2024-11-17 00:00:00,2024-08-13 00:00:00
ID_032,ID_032,ID_032,52.642129,-0.554035,6.91,4.36,6.27,2024-10-11 00:00:00,2024-03-11 00:00:00
ID_033,ID_033,ID_033,45.756483,3.44607,3.58,2.87,2.8,2024-01-03 00:00:00,2024-11-30 00:00:00
ID_034,ID_034,ID_034,50.364694,3.172458,8.58,2.39,8.57,2024-11-22 00:00:00,2024-03-04 00:00:00
ID_035,ID_035,ID_035,45.514335,4.103611,4.37,8.68,3.02,2024-11-15 00:00:00,2024-05-04 00:00:00
ID_036,ID_036,ID_036,48.364732,-1.484649,6.65,8.7,5.13,2024-04-27 00:00:00,2024-02-15 00:00:00
ID_037,ID_037,ID_037,51.591979,3.702623,3.23,2.07,8.53,2024-01-23 00:00:00,2024-06-14 00:00:00
ID_038,ID_038,ID_038,46.461331,2.568801,4.65,2.8,7.5,2024-10-03 00:00:00,2024-08-02 00:00:00
ID_039,ID_039,ID_039,49.556206,2.202138,3.56,4.85,4.28,2024-08-13 00:00:00,2024-01-31 00:00:00
ID_040,ID_040,ID_040,46.68116,0.167562,6.16,5.68,5.79,2024-09-21 00:00:00,2024-10-15 00:00:00
ID_041,ID_041,ID_041,51.321602,4.923101,7.99,7.77,7.77,2024-05-07 00:00:00,2024-01-13 00:00:00
ID_042,ID_042,ID_042,47.954495,-0.378735,2.84,3.9,2.8,2024-09-29 00:00:00,2024-08-21 00:00:00
ID_043,ID_043,ID_043,45.447754,3.463448,1.47,3.29,1.91,2024-07-07 00:00:00,2024-11-07 00:00:00
ID_044,ID_044,ID_044,50.222781,3.749915,3.9,2.04,8.58,2024-05-13 00:00:00,2024-04-23 00:00:00
ID_045,ID_045,ID_045,46.155245,4.420253,6.78,8.52,5.4,2024-11-10 00:00:00,2024-12-02 00:00:00
ID_046,ID_046,ID_046,46.34376,0.437454,5.16,4.31,7.61,2024-03-18 00:00:00,2024-04-01 00:00:00
ID_047,ID_047,ID_047,46.006841,2.772515,3.57,6.1,7.82,2024-05-05 00:00:00,2024-06-22 00:00:00
ID_048,ID_048,ID_048,45.970372,-0.839997,8.66,7.67,2.43,2024-09-06 00:00:00,2024-12-16 00:00:00
ID_049,ID_049,ID_049,48.751082,4.312863,4.75,2.92,4.76,2024-12-21 00:00:00,2024-04-26 00:00:00
ID_050,ID_050,ID_050,47.199174,1.276455,4.04,5.29,2.99,2024-12-01 00:00:00,2024-12-14 00:00:00
ID_051,ID_051,ID_051,51.624396,5.908154,3.44,6.5,1.3,2024-06-24 00:00:00,2024-10-10 00:00:00
ID_052,ID_052,ID_052,45.626913,2.420652,4.64,3.7,4.55,2024-09-24 00:00:00,2024-06-26 00:00:00
ID_053,ID_053,ID_053,49.625038,1.469349,3.29,1.43,4.81,2024-11-13 00:00:00,2024-08-27 00:00:00
ID_054,ID_054,ID_054,45.501203,6.190885,2.98,7.32,8.04,2024-01-02 00:00:00,2024-08-30 00:00:00
ID_055,ID_055,ID_055,47.965754,3.136648,6.68,5.19,2.63,2024-11-06 00:00:00,2024-12-12 00:00:00
ID_056,ID_056,ID_056,49.027624,1.922106,6.8,5.3,7.58,2024-10-15 00:00:00,2024-01-29 00:00:00
ID_057,ID_057,ID_057,47.737355,5.086944,2.59,7.31,8.07,2024-09-28 00:00:00,2024-09-04 00:00:00
ID_058,ID_058,ID_058,48.504423,5.017639,8.21,1.53,3.52,2024-04-10 00:00:00,2024-07-06 00:00:00
ID_059,ID_059,ID_059,46.268566,4.058294,6.39,1.83,7.76,2024-03-12 00:00:00,2024-03-08 00:00:00
ID_060,ID_060,ID_060,46.338797,2.034372,5.15,6.08,8.47,2024-05-23 00:00:00,2024-04-21 00:00:00
ID_061,ID_061,ID_061,47.730149,2.112208,5.44,5.22,8.02,2024-07-16 00:00:00,2024-09-08 00:00:00
ID_062,ID_062,ID_062,48.851974,0.586566,6.23,4.36,3.83,2024-05-14 00:00:00,2024-05-19 00:00:00
ID_063,ID_063,ID_063,52.770933,5.931857,8.07,1.48,4.97,2024-08-24 00:00:00,2024-12-04 00:00:00
ID_064,ID_064,ID_064,50.126768,5.068831,3.27,2.78,6.32,2024-12-19 00:00:00,2024-03-30 00:00:00
ID_065,ID_065,ID_065,48.27762,1.1996,3.26,4.31,5.25,2024-12-26 00:00:00,2024-07-05 00:00:00
ID_066,ID_066,ID_066,50.526848,1.403593,7.5,3.61,1.96,2024-01-13 00:00:00,2024-07-12 00:00:00
ID_067,ID_067,ID_067,46.561227,0.955297,4.94,6.32,7.78,2024-12-13 00:00:00,2024-03-21 00:00:00
