col_mois,col_numero_mois,col_semaine,col_ville,col_region,col_type_route,col_jour_type,col_classement_bison,col_densite_trafic_percent,col_trafic_vehicules_jour,col_direction,col_periode,col_source,col_latitude,col_longitude,col_saison,col_recommandation_circulation,col_date,col_nom_ferie,col_type_ferie,col_est_pont,col_jour_semaine,col_variation_vs_jour_normal,col_type_jour_vacances,col_periode_vacances,col_zone_scolaire,col_trafic_moyen_journalier,col_variation_vs_moyenne,col_heure_pointe_matin,col_heure_pointe_soir,col_duree_heures_pointe,col_vitesse_moyenne_kmh,col_congestion_moyenne,col_est_jour_ouvre,col_est_weekend,col_est_ferie,col_periode_type
5.21,5.88,8.71,Lille,Hauts-de-France,3.2,6.16,7.0,60280,1.87,8.14,3.68,Data.gouv.fr,45.956523,3.973933,8.47,45.956523,2024-12-08 00:00:00,NON,0,6.61,5.72,4.12,NON,OUI,6.11,1.25,8.4,5.83,7.01,4.79,50,6.2,1.76,1,0,6.02
6.1,5.96,2.93,Montpellier,Normandie,7.06,3.28,7.97,160111,8.35,6.97,2.74,Météo-France,51.181436,-0.194886,5.22,51.181436,2024-04-15 00:00:00,OUI,OUI,2.24,6.95,1.74,OUI,0,7.12,6.78,7.16,6.47,6.52,8.11,45,5.48,5.86,OUI,0,3.36
3.31,1.41,3.57,Nice,Nouvelle-Aquitaine,2.7,4.47,2.17,165047,2.46,5.47,4.08,Airparif,51.484059,5.125779,1.5,51.484059,2024-01-21 00:00:00,1,OUI,3.32,4.46,2.08,1,0,8.06,4.54,4.61,3.37,7.85,7.02,80,1.24,4.91,OUI,0,7.65
1.21,7.76,7.19,Strasbourg,Bretagne,5.93,2.83,3.96,19715,6.01,2.01,7.24,Météo-France,50.206345,4.246709,1.38,50.206345,2024-05-09 00:00:00,1,OUI,3.09,3.55,5.53,OUI,1,5.06,2.42,8.14,1.89,6.1,6.74,130,2.84,8.55,0,0,2.16
8.3,5.8,1.74,Marseille,Bretagne,1.34,1.49,2.59,21527,1.35,2.35,3.0,Météo-France,48.307213,6.087903,4.43,48.307213,2024-08-27 00:00:00,0,OUI,8.34,3.09,8.7,0,0,7.05,7.67,6.25,8.35,4.8,4.92,130,8.22,7.21,1,NON,3.32
6.05,4.17,8.03,Paris,Hauts-de-France,4.36,7.49,8.71,88158,1.79,6.57,3.2,Météo-France,48.452311,5.240577,5.43,48.452311,2024-06-29 00:00:00,0,NON,2.03,4.75,8.46,1,0,3.86,3.09,6.4,8.65,4.31,4.87,45,2.64,5.04,NON,1,7.64
3.26,8.31,7.3,Bordeaux,Auvergne-Rhône-Alpes,7.34,3.22,3.12,117815,3.83,2.63,4.99,RATP_Open_Data_2024,46.342161,5.955765,6.14,46.342161,2024-02-05 00:00:00,1,NON,5.96,2.73,1.23,0,OUI,3.49,3.06,2.36,2.54,5.78,6.55,130,5.6,5.08,1,NON,8.03
3.45,3.53,4.57,Toulouse,Provence-Alpes-Côte d'Azur,8.13,7.72,5.62,18718,1.47,4.57,1.24,RATP_Open_Data_2024,49.363769,1.960309,6.44,49.363769,2024-06-22 00:00:00,NON,1,7.84,8.5,1.87,0,NON,4.43,2.42,2.6,5.1,3.94,8.78,70,6.89,2.6,0,OUI,7.04
4.44,5.21,8.15,Toulouse,Auvergne-Rhône-Alpes,4.23,7.34,2.41,8951,7.01,2.74,4.6,RATP_Open_Data_2024,45.439231,5.568674,8.17,45.439231,2024-03-03 00:00:00,1,0,3.04,5.22,1.32,OUI,OUI,2.77,5.64,3.33,7.93,5.04,3.0,80,5.22,6.24,0,0,7.69
3.01,1.84,7.36,Toulouse,Occitanie,4.42,2.41,2.27,117595,8.5,6.36,6.65,RATP_Open_Data_2024,48.947941,2.638232,3.97,48.947941,2024-10-07 00:00:00,NON,1,2.15,7.2,7.27,0,0,6.51,8.74,4.42,3.65,3.65,5.15,110,8.15,2.23,OUI,NON,5.28
3.77,7.36,4.36,Nice,Auvergne-Rhône-Alpes,6.88,7.07,4.2,68250,6.09,8.63,1.44,RATP_Open_Data_2024,50.130068,3.907922,2.36,50.130068,2024-05-03 00:00:00,NON,OUI,6.82,6.61,2.58,NON,NON,3.0,7.69,2.08,8.47,1.62,4.49,80,4.27,6.53,NON,OUI,7.51
5.46,4.34,7.87,Strasbourg,Auvergne-Rhône-Alpes,6.86,6.92,1.38,37360,8.62,3.22,3.91,Data.gouv.fr,47.343358,-0.985335,5.04,47.343358,2024-04-26 00:00:00,NON,0,6.44,4.64,7.84,OUI,1,2.48,2.2,3.64,3.38,6.09,5.24,110,4.1,5.52,NON,OUI,2.12
6.51,3.99,1.69,Nice,Hauts-de-France,4.66,4.46,6.5,134596,6.87,6.61,2.96,Data.gouv.fr,52.188046,4.808629,6.26,52.188046,2024-04-01 00:00:00,NON,NON,2.19,7.71,5.4,1,OUI,6.71,7.17,1.21,7.67,8.39,5.84,45,6.57,1.53,1,NON,6.92
6.37,5.17,6.15,Nice,Grand Est,1.34,8.6,4.62,195511,1.27,2.15,6.1,Data.gouv.fr,47.482086,-0.581199,7.0,47.482086,2024-05-24 00:00:00,1,0,4.77,7.28,1.83,0,NON,3.35,7.3,1.61,1.67,6.43,3.38,80,4.91,1.89,0,0,4.79
1.39,3.83,7.29,Marseille,Pays de la Loire,6.45,2.93,5.37,51418,5.62,2.14,5.31,SNCF_Open_Data,50.100587,2.362291,4.58,50.100587,2024-03-12 00:00:00,0,1,2.42,1.57,4.51,1,NON,2.87,6.13,1.9,5.91,3.67,4.57,70,6.44,2.45,0,OUI,7.51
3.87,6.63,6.07,Paris,Pays de la Loire,7.4,6.39,6.23,177986,5.72,4.41,7.1,Airparif,45.303776,0.850263,4.44,45.303776,2024-08-14 00:00:00,1,OUI,8.55,3.92,3.0,NON,OUI,6.58,7.71,7.72,6.07,6.75,7.13,30,6.45,4.61,1,0,1.52
5.5,6.13,3.65,Bordeaux,Auvergne-Rhône-Alpes,5.17,4.62,1.92,87453,3.68,3.07,3.74,SNCF_Open_Data,45.812217,4.212669,2.89,45.812217,2024-03-27 00:00:00,OUI,NON,6.6,8.25,1.41,OUI,0,2.56,3.23,4.02,6.11,4.5,7.68,45,2.5,7.36,OUI,NON,4.2
6.49,2.64,5.85,Lyon,Grand Est,3.89,1.42,7.83,128993,8.2,1.41,2.12,SNCF_Open_Data,52.426644,1.387754,2.87,52.426644,2024-11-30 00:00:00,0,0,6.92,1.89,8.7,0,OUI,2.25,2.35,3.32,3.92,6.88,7.57,30,6.64,2.47,1,1,8.46
4.83,4.26,4.8,Montpellier,Hauts-de-France,1.65,5.88,7.94,119496,6.73,7.6,7.81,Airparif,46.122906,2.083835,7.41,46.122906,2024-06-26 00:00:00,OUI,OUI,4.85,1.7,7.3,0,NON,2.04,6.66,5.65,6.19,6.48,7.63,30,8.61,7.9,OUI,OUI,2.39
6.27,3.41,8.11,Lille,Île-de-France,4.49,1.8,7.14,188291,8.48,4.96,1.96,Airparif,50.512746,3.258736,3.39,50.512746,2024-09-11 00:00:00,0,1,5.54,1.65,8.65,OUI,0,6.21,7.17,7.13,6.42,4.26,4.42,130,4.23,4.39,1,1,7.11
7.57,4.4,7.34,Marseille,Pays de la Loire,5.89,8.49,1.72,35956,7.72,7.89,3.01,Météo-France,46.577058,1.695496,8.66,46.577058,2024-03-05 00:00:00,1,0,5.45,8.03,4.8,OUI,NON,5.16,6.22,5.24,2.05,7.95,7.05,30,1.33,7.56,OUI,1,1.79
4.47,3.71,6.01,Nice,Provence-Alpes-Côte d'Azur,6.0,1.89,3.66,161781,5.0,6.09,1.82,Data.gouv.fr,45.660138,3.610178,8.1,45.660138,2024-09-05 00:00:00,OUI,1,2.5,1.46,7.93,OUI,1,7.69,7.99,1.39,3.86,8.05,3.87,110,1.35,2.8,0,1,6.39
4.98,6.95,8.17,Nice,Grand Est,6.06,6.23,2.96,27965,1.71,6.8,5.56,Météo-France,50.10364,-1.485903,7.37,50.10364,2024-06-01 00:00:00,0,1,4.58,1.75,7.31,OUI,1,3.78,2.61,4.41,7.51,5.09,5.27,80,4.81,6.76,0,NON,5.73
6.99,7.8,4.87,Lyon,Occitanie,6.32,5.3,7.58,162032,7.17,1.99,5.09,Data.gouv.fr,46.743853,2.390294,1.91,46.743853,2024-02-16 00:00:00,OUI,0,6.98,8.77,3.38,OUI,0,8.35,2.09,1.31,7.72,5.88,3.03,45,2.01,8.77,1,OUI,5.17
2.35,7.39,8.09,Lille,Grand Est,4.8,6.12,5.85,176527,1.61,1.26,1.8,RATP_Open_Data_2024,48.042582,1.284518,3.92,48.042582,2024-03-30 00:00:00,0,OUI,1.95,6.77,3.81,1,0,6.08,2.45,6.01,7.24,4.77,2.89,80,8.79,1.71,OUI,1,7.5
5.74,7.14,8.35,Lille,Grand Est,6.37,2.03,7.38,141500,4.08,1.72,6.32,SNCF_Open_Data,46.680688,0.281429,4.43,46.680688,2024-07-17 00:00:00,OUI,0,5.65,5.44,3.06,OUI,0,7.77,7.09,7.28,8.38,3.62,3.57,110,7.64,8.15,NON,0,4.2
3.28,1.69,2.0,Nice,Normandie,2.92,3.29,4.72,129300,4.26,4.97,1.7,SNCF_Open_Data,52.80859,0.384545,2.25,52.80859,2024-01-24 00:00:00,OUI,0,5.69,8.07,6.43,0,1,8.38,4.28,4.27,5.55,7.64,2.68,30,1.74,2.48,0,1,4.84
4.91,7.46,8.67,Paris,Pays de la Loire,2.01,8.37,5.43,78190,3.8,2.3,2.71,Météo-France,45.192725,4.932184,7.05,45.192725,2024-08-06 00:00:00,NON,NON,3.78,5.26,5.35,1,1,5.76,6.53,5.04,4.39,5.64,5.92,50,4.89,2.93,OUI,0,5.58
3.28,2.49,2.98,Lyon,Hauts-de-France,7.21,4.01,5.12,96144,4.17,3.5,8.36,SNCF_Open_Data,51.106277,3.804752,2.82,51.106277,2024-12-11 00:00:00,1,0,7.14,6.31,6.33,0,1,4.82,6.4,8.62,8.36,1.36,8.37,80,3.77,2.06,OUI,0,1.94
2.58,5.89,4.6,Strasbourg,Hauts-de-France,7.49,6.58,6.83,49486,1.97,7.27,3.48,Airparif,52.497617,5.549613,1.8,52.497617,2024-09-01 00:00:00,0,OUI,3.42,8.56,3.25,NON,OUI,5.31,3.07,3.23,2.89,6.39,5.79,110,1.83,8.06,NON,OUI,8.32
4.28,3.82,5.06,Montpellier,Bretagne,7.72,5.03,4.83,179050,7.39,8.41,8.75,Airparif,51.766885,6.262991,4.1,51.766885,2024-12-07 00:00:00,1,1,7.11,4.84,2.77,OUI,1,4.6,8.68,6.04,6.39,7.74,6.6,30,2.54,6.37,1,1,4.95
6.75,5.38,3.7,Strasbourg,Normandie,5.93,7.62,3.52,189643,4.87,1.23,2.7,Airparif,49.460016,1.142725,6.36,49.460016,2024-02-27 00:00:00,NON,NON,6.83,8.7,6.57,NON,NON,6.8,3.19,6.18,5.18,4.04,5.91,130,4.54,1.66,1,1,6.1
8.1,5.36,1.77,Montpellier,Hauts-de-France,5.25,8.12,5.4,17024,3.0,1.46,1.35,RATP_Open_Data_2024,49.969931,2.864489,5.0,49.969931,2024-12-22 00:00:00,0,NON,4.85,1.9,5.43,OUI,NON,3.37,4.49,2.94,3.43,6.62,3.14,80,4.85,1.85,NON,OUI,2.47
3.82,4.95,7.83,Bordeaux,Grand Est,2.34,4.41,2.86,98786,2.59,2.27,5.71,Data.gouv.fr,47.71008,0.016676,4.03,47.71008,2024-08-06 00:00:00,0,1,1.26,5.89,3.29,NON,1,1.33,4.99,6.25,6.05,3.98,6.66,30,1.74,6.38,0,1,6.3
5.82,1.55,3.02,Nice,Nouvelle-Aquitaine,3.34,1.64,4.32,154825,5.91,3.74,7.96,Data.gouv.fr,52.495343,4.515723,7.75,52.495343,2024-12-05 00:00:00,1,NON,3.19,4.56,8.14,0,1,7.16,7.06,5.16,1.41,3.68,3.77,30,3.48,3.92,OUI,1,1.46
2.82,2.43,4.15,Bordeaux,Grand Est,8.18,3.04,4.9,194660,1.93,4.68,2.88,Météo-France,51.676167,3.359356,3.97,51.676167,2024-10-16 00:00:00,NON,NON,4.06,5.96,4.24,1,NON,8.73,8.1,4.83,3.49,7.58,7.54,110,7.57,7.57,OUI,OUI,1.72
5.52,7.57,7.02,Strasbourg,Auvergne-Rhône-Alpes,2.22,4.59,7.07,145028,8.46,7.34,5.9,Data.gouv.fr,47.363961,4.684759,2.81,47.363961,2024-11-21 00:00:00,NON,NON,1.37,4.07,4.54,1,OUI,7.92,2.65,3.3,2.93,3.28,5.35,70,5.39,8.3,1,NON,6.3
7.06,3.4,3.04,Paris,Normandie,1.32,6.22,3.52,177304,2.72,1.7,2.13,Data.gouv.fr,48.99456,-1.296432,2.42,48.99456,2024-10-14 00:00:00,OUI,0,6.48,5.56,1.2,OUI,NON,4.22,1.87,6.52,2.83,4.24,5.72,130,1.73,7.23,NON,0,1.46
4.72,4.04,3.72,Lyon,Provence-Alpes-Côte d'Azur,6.11,8.08,6.49,31367,2.05,4.61,2.36,Météo-France,52.755605,2.436147,8.53,52.755605,2024-12-04 00:00:00,OUI,NON,8.32,5.13,1.25,0,OUI,7.53,1.5,1.67,4.66,7.33,2.38,130,1.84,6.62,OUI,0,8.3
8.7,4.4,3.07,Nantes,Pays de la Loire,7.48,7.46,8.18,199429,6.12,4.05,5.11,RATP_Open_Data_2024,49.517659,3.555033,2.04,49.517659,2024-07-09 00:00:00,OUI,0,5.75,2.24,6.44,1,OUI,1.72,2.83,6.42,3.87,5.75,3.19,110,8.57,1.36,NON,NON,6.5
6.35,3.66,8.68,Nice,Auvergne-Rhône-Alpes,6.95,1.94,8.59,188401,5.53,4.91,2.27,Météo-France,46.709256,-1.487635,7.44,46.709256,2024-12-17 00:00:00,OUI,OUI,3.48,5.21,2.16,OUI,0,6.33,1.39,1.68,3.23,6.93,3.89,130,3.09,5.09,0,OUI,2.56
2.5,7.1,1.22,Nantes,Normandie,7.32,5.98,3.66,49128,5.92,6.17,6.24,Airparif,46.047879,3.410655,4.78,46.047879,2024-10-10 00:00:00,0,OUI,4.83,2.83,2.65,0,NON,2.1,2.7,4.58,8.58,4.46,6.53,45,2.7,5.72,NON,1,7.57
3.46,1.45,7.72,Nantes,Pays de la Loire,6.57,5.31,8.55,68102,5.35,6.62,5.35,Météo-France,51.703202,-1.083509,6.23,51.703202,2024-07-03 00:00:00,OUI,0,5.39,6.2,8.59,OUI,0,6.33,7.37,2.58,3.52,8.78,2.44,70,6.18,3.59,1,1,4.7
8.38,8.15,7.93,Nantes,Hauts-de-France,1.63,3.41,1.31,107711,2.36,1.57,6.68,Météo-France,49.173244,0.234335,6.22,49.173244,2024-05-11 00:00:00,0,NON,5.65,8.65,5.69,1,0,5.18,7.76,1.5,6.96,5.54,4.56,30,4.19,1.56,OUI,NON,5.2
3.24,8.52,5.15,Marseille,Auvergne-Rhône-Alpes,5.62,3.58,6.27,195417,3.64,7.02,2.91,Airparif,49.949838,5.631302,2.8,49.949838,2024-10-31 00:00:00,NON,NON,4.93,7.75,2.23,0,NON,1.27,2.7,6.43,1.67,5.79,7.14,80,5.25,7.65,OUI,NON,3.33
5.16,5.78,5.18,Lille,Île-de-France,5.4,1.95,3.04,64401,5.67,8.46,1.9,RATP_Open_Data_2024,48.955181,-1.640576,1.89,48.955181,2024-11-21 00:00:00,0,0,7.65,7.95,3.13,1,OUI,5.41,4.27,7.08,7.48,5.24,4.57,70,1.52,2.42,NON,OUI,4.98
8.04,3.55,6.26,Montpellier,Bretagne,1.28,5.38,5.85,166851,5.3,1.33,2.25,SNCF_Open_Data,48.880446,0.44714,1.28,48.880446,2024-07-13 00:00:00,NON,0,7.51,1.97,4.82,0,0,7.81,1.37,6.18,3.59,7.4,6.95,50,8.37,6.77,OUI,OUI,7.78
1.31,1.35,8.04,Nantes,Auvergne-Rhône-Alpes,1.69,6.46,6.43,93474,5.11,8.61,7.47,SNCF_Open_Data,51.094566,1.284105,8.05,51.094566,2024-03-30 00:00:00,0,1,5.86,7.89,1.51,OUI,OUI,7.87,6.62,7.84,6.31,4.87,2.78,45,5.53,6.17,1,0,1.27
4.56,6.76,1.24,Nice,Auvergne-Rhône-Alpes,7.59,1.65,5.05,52126,1.47,4.09,1.56,SNCF_Open_Data,46.13115,4.335769,7.92,46.13115,2024-05-08 00:00:00,NON,NON,3.18,4.53,6.9,1,OUI,6.68,8.55,8.56,1.94,6.01,4.76,130,6.39,6.69,OUI,NON,4.55
8.4,3.96,1.78,Nice,Auvergne-Rhône-Alpes,3.07,4.59,7.6,49188,8.56,6.87,5.72,Airparif,47.623163,4.730623,4.54,47.623163,2024-01-08 00:00:00,0,OUI,7.07,7.87,4.61,1,0,3.72,1.77,3.24,3.38,1.95,4.01,45,6.9,5.93,NON,OUI,6.07
5.5,1.92,8.19,Lille,Bretagne,2.08,3.12,7.46,30088,7.09,1.63,3.79,RATP_Open_Data_2024,47.831798,3.35059,2.11,47.831798,2024-08-07 00:00:00,OUI,1,7.44,6.64,1.38,1,1,8.57,3.08,6.74,8.05,3.06,3.26,80,3.54,2.14,0,0,3.35
8.37,4.51,2.48,Toulouse,Pays de la Loire,5.33,2.19,2.78,63879,1.81,4.03,3.91,RATP_Open_Data_2024,46.632979,-0.265271,2.58,46.632979,2024-01-17 00:00:00,0,0,4.81,2.8,8.76,OUI,1,7.84,3.39,7.17,8.48,4.28,3.23,50,5.91,1.92,1,1,3.98
7.44,5.4,7.8,Paris,Pays de la Loire,7.93,8.21,5.71,89521,5.63,4.89,5.27,Data.gouv.fr,51.037676,2.152005,7.87,51.037676,2024-05-04 00:00:00,1,0,6.78,4.29,2.96,NON,1,3.46,5.98,1.41,7.87,5.53,2.35,130,4.94,3.79,1,OUI,7.08
7.7,7.5,1.34,Nice,Provence-Alpes-Côte d'Azur,4.95,3.29,2.01,11105,2.24,7.58,4.46,Météo-France,51.268353,2.077458,8.68,51.268353,2024-09-24 00:00:00,OUI,OUI,3.87,4.62,7.03,NON,OUI,6.6,8.13,4.98,3.6,3.08,4.19,45,4.27,1.9,1,1,5.44
2.67,3.3,2.91,Montpellier,Pays de la Loire,4.73,7.85,7.69,29632,1.35,4.78,1.74,SNCF_Open_Data,51.756207,5.459991,1.7,51.756207,2024-09-09 00:00:00,1,1,7.56,3.69,2.68,NON,0,6.13,4.5,2.54,6.07,7.5,3.48,30,3.63,6.74,0,0,1.58
2.22,1.4,6.11,Bordeaux,Nouvelle-Aquitaine,6.16,8.48,5.34,59392,4.53,1.55,5.18,SNCF_Open_Data,48.403715,0.061353,6.8,48.403715,2024-05-10 00:00:00,NON,1,5.91,7.32,3.39,0,1,7.31,5.83,6.84,4.81,4.56,6.29,110,6.05,2.78,NON,0,7.23
2.4,2.55,3.65,Toulouse,Auvergne-Rhône-Alpes,5.9,7.86,6.79,68360,4.35,8.43,2.61,Airparif,45.962908,0.166269,4.88,45.962908,2024-12-26 00:00:00,NON,1,5.85,3.34,3.14,OUI,NON,8.39,3.46,7.16,2.87,7.61,1.23,45,5.71,4.37,0,NON,5.48
7.07,6.03,4.37,Lille,Auvergne-Rhône-Alpes,8.07,2.19,8.51,4251,8.1,8.55,1.73,RATP_Open_Data_2024,51.327695,-0.004308,3.5,51.327695,2024-03-05 00:00:00,1,0,7.0,3.94,2.22,1,0,7.07,5.51,6.55,4.46,5.33,1.71,80,8.07,6.61,OUI,0,1.62
4.23,1.63,8.14,Lille,Bretagne,3.91,2.99,5.97,48536,2.91,5.78,2.52,Airparif,51.28868,0.286241,8.43,51.28868,2024-08-26 00:00:00,NON,NON,2.47,2.69,5.1,OUI,0,5.18,6.81,8.0,2.62,3.34,4.0,110,5.21,4.61,1,0,8.7
5.35,3.29,8.39,Toulouse,Grand Est,7.83,7.91,8.43,115264,7.67,2.09,8.06,Airparif,46.218034,-0.231804,5.27,46.218034,2024-07-18 00:00:00,OUI,0,3.44,7.84,7.86,1,0,5.99,8.65,2.01,8.41,6.69,3.6,110,4.87,7.87,OUI,NON,7.89
6.25,8.03,4.02,Bordeaux,Occitanie,6.2,8.5,1.31,163652,5.94,4.09,2.53,Météo-France,51.174095,0.184546,6.91,51.174095,2024-12-06 00:00:00,OUI,OUI,4.97,5.31,6.79,0,NON,8.11,3.92,3.55,6.3,6.71,4.16,110,7.48,3.12,0,0,1.74
4.53,1.53,5.32,Lyon,Île-de-France,3.98,3.25,5.91,82885,7.34,6.07,7.35,Météo-France,51.202788,6.080139,3.86,51.202788,2024-05-15 00:00:00,1,1,1.87,8.58,6.13,1,1,3.76,2.75,2.74,4.02,5.02,7.87,110,6.84,6.15,1,NON,6.1
5.72,2.88,1.43,Marseille,Pays de la Loire,3.55,6.71,2.99,168417,4.18,1.65,1.51,Airparif,48.063385,3.861118,1.76,48.063385,2024-02-27 00:00:00,NON,OUI,7.52,1.65,7.98,NON,NON,8.07,3.51,3.76,5.83,3.4,6.4,110,1.66,3.82,1,0,5.05
6.03,8.49,2.36,Lyon,Hauts-de-France,5.19,5.79,5.95,5145,8.27,7.64,2.3,Airparif,47.568511,2.293479,1.84,47.568511,2024-07-21 00:00:00,OUI,1,6.34,1.9,2.48,OUI,1,2.96,3.01,1.72,1.59,2.31,2.97,50,4.2,6.58,OUI,1,1.98
8.62,4.41,7.69,Montpellier,Pays de la Loire,5.0,5.19,8.25,65017,4.92,7.76,2.08,Météo-France,48.90477,5.476736,1.79,48.90477,2024-10-30 00:00:00,1,0,4.52,8.74,1.9,OUI,OUI,2.99,1.4,6.39,3.71,5.76,7.27,130,4.86,4.79,1,OUI,8.16
7.74,6.77,3.29,Montpellier,Île-de-France,3.26,4.99,3.84,120630,7.56,2.01,2.21,RATP_Open_Data_2024,47.015343,-0.463585,2.02,47.015343,2024-10-30 00:00:00,OUI,0,6.61,3.73,6.8,1,1,5.53,6.52,6.99,8.55,4.95,4.33,80,1.6,7.47,NON,1,8.38
8.35,8.68,6.12,Marseille,Hauts-de-France,4.51,3.5,7.13,187998,7.45,6.29,2.59,Météo-France,51.583093,0.390011,8.63,51.583093,2024-07-30 00:00:00,0,OUI,6.18,4.22,6.08,0,OUI,8.56,8.08,3.17,6.74,4.41,3.43,70,8.6,4.42,OUI,OUI,2.12
3.25,6.41,5.7,Marseille,Occitanie,7.84,5.85,5.79,80965,2.58,3.28,3.12,Data.gouv.fr,52.630615,5.856828,6.72,52.630615,2024-10-27 00:00:00,NON,1,5.38,8.01,7.26,NON,OUI,8.37,7.07,3.22,3.74,5.82,1.48,30,4.86,1.74,1,0,4.27
3.71,8.13,6.83,Bordeaux,Grand Est,6.04,3.08,3.9,143968,3.58,2.97,7.79,Data.gouv.fr,46.847682,0.638167,3.68,46.847682,2024-11-24 00:00:00,NON,0,4.88,6.23,1.68,NON,0,6.91,5.81,2.08,6.3,4.41,7.31,45,6.39,1.75,OUI,0,2.92
1.64,6.23,3.87,Strasbourg,Nouvelle-Aquitaine,4.21,6.2,2.64,29250,2.28,6.31,3.19,RATP_Open_Data_2024,52.066295,4.271914,7.77,52.066295,2024-06-23 00:00:00,1,0,1.9,3.45,7.55,NON,1,2.67,6.96,7.53,5.41,2.19,3.4,70,1.27,5.67,1,OUI,7.16
4.85,6.58,7.07,Bordeaux,Auvergne-Rhône-Alpes,5.11,2.89,4.94,13142,5.16,1.94,5.24,Airparif,50.997226,5.365057,6.08,50.997226,2024-07-16 00:00:00,0,1,3.1,8.2,6.87,OUI,NON,3.36,2.7,7.95,1.31,3.51,8.61,110,1.43,5.58,1,1,1.24
5.31,8.69,2.57,Lille,Normandie,3.03,7.07,4.17,83623,1.43,6.2,3.95,SNCF_Open_Data,47.339001,4.964904,5.42,47.339001,2024-12-14 00:00:00,NON,1,1.2,1.47,4.39,1,1,5.68,4.47,2.78,2.87,2.5,8.79,30,4.1,1.21,OUI,1,4.48
3.48,1.8,8.1,Strasbourg,Normandie,8.72,3.2,4.1,79304,4.07,7.29,4.36,Météo-France,46.234931,3.441261,3.18,46.234931,2024-11-28 00:00:00,0,1,3.7,2.29,8.02,NON,OUI,1.91,6.96,7.24,7.43,6.32,5.43,80,4.94,5.26,OUI,0,4.0
1.25,5.95,6.97,Nice,Normandie,6.04,4.07,2.34,60003,7.61,3.45,2.42,Météo-France,49.223775,-1.14899,4.41,49.223775,2024-10-17 00:00:00,1,0,2.72,5.6,4.26,0,0,5.16,5.58,3.15,7.84,5.13,3.16,70,2.33,8.26,OUI,0,2.64
5.01,2.78,8.19,Nantes,Auvergne-Rhône-Alpes,5.2,6.9,6.77,134348,3.04,5.08,7.0,SNCF_Open_Data,52.641807,3.40478,7.45,52.641807,2024-07-22 00:00:00,NON,NON,6.04,2.42,8.42,OUI,OUI,2.03,2.52,7.89,2.76,1.68,6.83,110,5.98,5.7,0,NON,1.53
6.59,6.53,5.78,Lyon,Bretagne,6.98,5.56,1.39,145364,6.51,5.83,6.79,Data.gouv.fr,51.683964,4.881106,4.01,51.683964,2024-03-11 00:00:00,1,1,3.1,7.52,4.75,NON,OUI,2.19,1.61,6.77,4.02,7.59,3.41,70,4.74,1.49,1,0,4.04
8.71,5.77,8.71,Lyon,Hauts-de-France,5.2,1.84,5.42,134047,6.99,8.02,4.33,RATP_Open_Data_2024,45.436203,-0.098469,1.47,45.436203,2024-10-23 00:00:00,OUI,1,8.25,2.65,4.57,1,0,8.39,8.46,6.34,6.51,4.43,1.65,50,2.68,4.46,NON,OUI,2.12
3.24,4.27,5.07,Nantes,Bretagne,5.93,7.34,5.14,129898,7.97,2.54,8.75,Data.gouv.fr,48.728352,-0.429793,8.35,48.728352,2024-04-02 00:00:00,1,1,3.76,4.16,4.05,NON,1,8.02,7.53,7.55,5.37,2.93,7.65,30,7.79,2.13,0,NON,4.0
1.42,3.42,7.3,Toulouse,Bretagne,7.43,8.6,6.64,142771,5.17,3.76,5.32,SNCF_Open_Data,52.131093,2.487422,7.39,52.131093,2024-02-02 00:00:00,NON,1,2.55,4.84,1.96,0,0,6.03,2.29,6.18,7.81,2.52,5.69,45,1.51,3.28,NON,NON,7.64
7.74,3.82,4.89,Bordeaux,Pays de la Loire,7.95,6.5,6.53,109059,2.38,3.31,4.41,Data.gouv.fr,51.421472,4.652937,4.51,51.421472,2024-06-09 00:00:00,OUI,NON,2.64,8.32,3.24,NON,NON,6.13,5.37,1.61,3.33,7.4,2.89,70,4.92,3.42,0,NON,1.6
7.94,8.76,6.52,Lille,Pays de la Loire,2.15,4.38,2.82,115312,8.21,4.38,7.93,Airparif,46.245472,0.466745,5.12,46.245472,2024-11-26 00:00:00,0,NON,3.94,2.22,4.7,0,0,3.71,3.42,7.89,7.78,4.65,8.36,30,5.38,8.28,0,0,5.86
2.9,2.18,3.29,Paris,Bretagne,4.8,7.92,5.42,179127,2.98,6.26,5.83,Data.gouv.fr,48.549005,0.111798,7.14,48.549005,2024-02-18 00:00:00,OUI,OUI,2.46,5.61,1.87,0,1,1.42,2.64,6.66,6.74,6.71,6.08,80,8.54,3.04,OUI,0,6.1
6.81,7.48,2.51,Nice,Normandie,5.97,2.12,1.32,85878,5.33,4.19,4.28,RATP_Open_Data_2024,50.770714,-1.29443,2.27,50.770714,2024-07-28 00:00:00,NON,0,4.35,3.61,6.26,NON,OUI,2.84,7.43,6.34,4.71,8.12,7.72,110,2.72,8.09,OUI,1,4.65
3.76,6.7,1.52,Montpellier,Normandie,3.28,2.34,3.55,151826,3.58,8.56,8.15,Météo-France,51.662912,1.674763,5.67,51.662912,2024-07-24 00:00:00,1,NON,5.29,3.94,1.37,0,1,5.49,2.27,7.84,2.97,4.89,7.55,130,6.77,7.64,OUI,OUI,1.52
