col_ville,col_code_departement,col_region,col_population,col_type_route,col_heure,col_trafic_vehicules_h,col_vitesse_moyenne_kmh,col_niveau_congestion,col_indice_congestion_1_10,col_date_scraping,col_source,col_latitude,col_longitude,col_qualite_air,col_emission_co2_g_km_moyenne,col_emission_totale_estimee_kg_h,col_lignes_metro,col_lignes_tram,col_systeme_velo,col_departement,col_jour_semaine,col_tmja,col_pourcentage_pl,col_vitesse_commerciale_kmh,col_longueur_reseau_km,col_date_mesure,col_mois,col_mois_nom,col_direction,col_classe_route,col_classement_bison,col_densite_trafic_percent,col_duree_trajet_supplementaire_min,col_est_periode_vacances,col_recommandation,col_trafic_par_habitant
Bordeaux,Hauts-de-France,Île-de-France,52.226458,8.36,1.21,3.55,30,8.33,3.43,2024-05-04 00:00:00,Airparif,52.226458,3.470268,3.34,5.8,2024-10-09 00:00:00,6.22,3.09,5.69,Île-de-France,5.82,1.61,6.47,70,3.470268,2024-05-15 00:00:00,7.73,7.64,3.5,3.99,3.19,164555,2.82,0,2.95,7.69
Lille,Nouvelle-Aquitaine,Provence-Alpes-Côte d'Azur,47.555539,3.03,3.75,6.66,80,5.89,2.57,2024-05-12 00:00:00,RATP_Open_Data_2024,47.555539,0.093916,1.46,8.11,2024-02-21 00:00:00,7.93,4.05,6.59,Grand Est,6.01,4.43,2.27,70,0.093916,2024-08-15 00:00:00,3.47,2.05,8.58,7.62,6.16,184369,3.22,1,8.28,5.38
Montpellier,Provence-Alpes-Côte d'Azur,Auvergne-Rhône-Alpes,51.816589,8.15,5.34,8.45,45,6.51,4.49,2024-08-25 00:00:00,SNCF_Open_Data,51.816589,2.168645,6.68,7.04,2024-08-15 00:00:00,7.94,6.86,6.56,Bretagne,8.41,8.23,3.31,80,2.168645,2024-03-19 00:00:00,6.84,1.43,3.77,6.05,4.67,17203,5.6,1,1.49,2.71
Nantes,Occitanie,Auvergne-Rhône-Alpes,48.807388,3.84,2.4,7.58,80,6.4,7.24,2024-10-22 00:00:00,Data.gouv.fr,48.807388,3.82093,3.62,4.3,2024-03-26 00:00:00,5.81,2.06,4.96,Pays de la Loire,7.48,1.78,7.31,50,3.82093,2024-10-29 00:00:00,4.74,6.0,5.16,1.76,2.34,43607,3.77,0,6.62,3.19
Nice,Occitanie,Île-de-France,48.357366,1.83,2.64,8.17,30,8.1,1.74,2024-07-18 00:00:00,SNCF_Open_Data,48.357366,-0.940407,6.11,6.74,2024-12-20 00:00:00,2.93,5.95,1.6,Grand Est,3.08,4.15,8.18,110,-0.940407,2024-09-09 00:00:00,8.57,4.01,3.87,4.0,4.5,189579,2.58,OUI,3.75,3.0
Nice,Hauts-de-France,Pays de la Loire,47.712922,2.88,4.77,5.77,70,7.46,1.81,2024-06-15 00:00:00,SNCF_Open_Data,47.712922,-0.214538,2.21,1.54,2024-12-03 00:00:00,4.43,8.64,7.73,Bretagne,8.05,4.97,6.07,30,-0.214538,2024-06-05 00:00:00,4.74,2.1,3.54,3.69,7.68,124746,1.34,OUI,6.1,5.49
Strasbourg,Hauts-de-France,Grand Est,51.789035,6.89,7.97,1.42,45,6.15,1.92,2024-11-03 00:00:00,SNCF_Open_Data,51.789035,0.071206,6.44,1.32,2024-12-07 00:00:00,2.92,8.12,4.15,Île-de-France,6.84,3.13,4.9,130,0.071206,2024-11-04 00:00:00,4.86,3.68,3.43,8.43,1.82,48127,3.6,0,3.93,4.15
Lyon,Pays de la Loire,Occitanie,52.449231,5.53,4.1,4.93,80,4.0,8.43,2024-08-03 00:00:00,Météo-France,52.449231,0.036854,4.42,6.87,2024-12-16 00:00:00,3.55,4.25,2.99,Pays de la Loire,7.3,7.11,8.32,45,0.036854,2024-09-10 00:00:00,1.38,6.35,3.86,2.71,2.92,100541,5.83,NON,3.18,7.67
Paris,Normandie,Bretagne,49.279788,8.5,3.6,8.06,50,7.43,6.07,2024-01-03 00:00:00,Data.gouv.fr,49.279788,3.146527,8.23,8.14,2024-05-26 00:00:00,7.8,2.34,2.34,Provence-Alpes-Côte d'Azur,1.47,6.21,6.51,110,3.146527,2024-07-29 00:00:00,4.71,3.85,5.08,7.09,4.1,132909,7.98,0,3.82,5.85
Marseille,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,50.300809,3.24,2.7,5.93,80,1.5,3.53,2024-03-17 00:00:00,Airparif,50.300809,3.14387,8.2,1.97,2024-06-16 00:00:00,8.31,2.5,2.8,Grand Est,8.26,7.98,4.77,45,3.14387,2024-12-06 00:00:00,7.07,4.94,7.45,1.87,8.59,53537,6.34,OUI,1.91,5.19
Lille,Pays de la Loire,Île-de-France,45.059715,7.24,2.4,8.35,80,5.19,4.79,2024-06-05 00:00:00,Météo-France,45.059715,1.685491,3.98,8.12,2024-08-03 00:00:00,4.8,7.1,7.72,Occitanie,3.23,5.02,7.68,80,1.685491,2024-05-21 00:00:00,5.03,6.8,2.91,6.26,2.71,134143,4.73,1,1.25,1.41
Lyon,Nouvelle-Aquitaine,Hauts-de-France,45.00886,5.99,5.14,2.98,110,2.3,7.93,2024-10-08 00:00:00,Data.gouv.fr,45.00886,1.657759,2.75,3.64,2024-08-21 00:00:00,6.16,4.03,1.38,Grand Est,4.77,7.48,5.74,130,1.657759,2024-08-09 00:00:00,4.79,2.78,8.27,5.76,5.13,64323,3.66,NON,6.72,5.4
Bordeaux,Nouvelle-Aquitaine,Nouvelle-Aquitaine,46.729797,5.9,4.29,8.0,130,4.61,7.05,2024-03-18 00:00:00,SNCF_Open_Data,46.729797,-1.493703,8.3,2.14,2024-03-03 00:00:00,6.83,2.2,2.05,Normandie,5.29,8.68,6.29,130,-1.493703,2024-04-20 00:00:00,5.08,5.38,5.61,6.69,4.82,116548,4.05,NON,4.58,1.64
Montpellier,Grand Est,Pays de la Loire,49.057657,7.63,3.52,7.56,45,7.95,3.95,2024-08-09 00:00:00,RATP_Open_Data_2024,49.057657,5.852301,2.67,1.27,2024-10-02 00:00:00,1.85,2.08,4.62,Occitanie,3.43,2.42,4.38,50,5.852301,2024-07-27 00:00:00,4.2,1.41,4.19,2.48,7.36,197774,2.62,NON,5.39,2.66
Montpellier,Occitanie,Grand Est,45.657664,5.37,5.73,6.46,70,8.65,3.61,2024-12-12 00:00:00,RATP_Open_Data_2024,45.657664,0.228427,8.59,3.18,2024-07-07 00:00:00,7.55,2.73,5.34,Grand Est,3.52,4.77,4.93,50,0.228427,2024-04-21 00:00:00,6.09,3.85,8.71,6.08,5.42,73681,7.35,NON,2.32,2.69
Paris,Pays de la Loire,Île-de-France,49.223782,6.29,2.33,1.29,80,6.98,4.27,2024-07-01 00:00:00,Airparif,49.223782,3.041193,2.13,5.46,2024-05-06 00:00:00,6.37,7.91,4.73,Grand Est,8.43,2.69,4.24,110,3.041193,2024-12-02 00:00:00,6.59,2.64,2.56,5.12,5.22,46258,5.63,NON,2.19,4.87
Lyon,Île-de-France,Normandie,51.841331,2.16,7.97,7.67,80,3.07,2.96,2024-09-09 00:00:00,Météo-France,51.841331,6.226868,6.1,7.33,2024-01-17 00:00:00,4.98,5.44,4.06,Provence-Alpes-Côte d'Azur,8.63,2.96,5.93,110,6.226868,2024-11-13 00:00:00,6.84,8.26,8.18,7.18,3.86,126335,1.79,OUI,5.79,8.05
Strasbourg,Hauts-de-France,Nouvelle-Aquitaine,45.15405,6.73,4.08,8.32,70,5.74,1.6,2024-09-30 00:00:00,SNCF_Open_Data,45.15405,1.56886,3.6,5.76,2024-11-16 00:00:00,3.95,2.83,5.1,Hauts-de-France,5.74,3.7,1.34,50,1.56886,2024-06-02 00:00:00,5.51,2.44,2.36,1.94,7.11,28835,8.49,OUI,5.12,4.8
Nice,Bretagne,Provence-Alpes-Côte d'Azur,47.20448,2.76,6.04,5.79,70,4.0,2.88,2024-01-27 00:00:00,RATP_Open_Data_2024,47.20448,2.854378,7.0,2.89,2024-05-23 00:00:00,6.97,6.31,8.65,Île-de-France,6.6,8.3,5.86,50,2.854378,2024-03-27 00:00:00,7.99,4.61,5.54,5.4,1.28,20686,4.08,NON,7.44,7.2
Paris,Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur,49.038684,6.11,1.47,5.26,30,6.24,6.16,2024-01-22 00:00:00,Météo-France,49.038684,2.434744,5.67,2.07,2024-02-10 00:00:00,4.18,2.17,2.64,Occitanie,4.98,8.27,5.51,110,2.434744,2024-07-14 00:00:00,6.2,3.36,2.05,2.94,3.89,42165,7.93,0,6.15,5.68
Strasbourg,Pays de la Loire,Occitanie,47.154368,3.25,6.17,8.34,130,4.7,2.11,2024-02-09 00:00:00,Airparif,47.154368,4.770219,7.1,6.45,2024-08-26 00:00:00,6.29,4.68,1.73,Provence-Alpes-Côte d'Azur,3.84,7.25,4.67,30,4.770219,2024-11-09 00:00:00,8.1,7.39,1.33,2.58,3.68,135651,6.84,OUI,2.38,2.13
Toulouse,Provence-Alpes-Côte d'Azur,Normandie,47.941464,4.88,8.54,8.26,50,7.61,1.28,2024-07-25 00:00:00,SNCF_Open_Data,47.941464,0.507235,5.68,2.01,2024-09-29 00:00:00,4.97,6.75,3.94,Hauts-de-France,7.47,7.95,8.05,50,0.507235,2024-04-28 00:00:00,8.7,8.11,7.15,2.59,1.35,33251,8.59,0,1.63,6.4
Toulouse,Normandie,Normandie,45.310163,3.36,7.9,4.7,45,6.98,2.02,2024-02-24 00:00:00,RATP_Open_Data_2024,45.310163,6.159967,5.18,7.86,2024-04-19 00:00:00,5.31,3.94,8.48,Normandie,7.31,5.88,2.27,130,6.159967,2024-02-08 00:00:00,2.56,2.35,3.62,3.09,4.92,127904,5.05,1,2.41,7.97
Nantes,Hauts-de-France,Provence-Alpes-Côte d'Azur,47.211628,7.59,7.54,3.49,30,8.03,4.56,2024-08-06 00:00:00,Airparif,47.211628,3.662618,3.18,5.17,2024-04-24 00:00:00,8.36,3.89,1.64,Hauts-de-France,7.85,7.82,7.53,70,3.662618,2024-08-12 00:00:00,2.37,1.82,3.68,3.31,1.92,78439,8.24,OUI,8.16,1.92
Toulouse,Provence-Alpes-Côte d'Azur,Nouvelle-Aquitaine,51.714183,6.63,1.78,1.41,70,7.5,6.37,2024-11-17 00:00:00,RATP_Open_Data_2024,51.714183,1.940701,3.68,1.72,2024-08-01 00:00:00,6.34,1.65,2.88,Bretagne,1.45,6.28,2.45,130,1.940701,2024-12-08 00:00:00,4.73,1.45,5.11,1.4,4.82,171425,1.68,1,7.91,3.65
Marseille,Nouvelle-Aquitaine,Provence-Alpes-Côte d'Azur,48.234194,6.14,2.16,6.71,130,6.17,8.01,2024-04-25 00:00:00,Airparif,48.234194,6.018762,6.92,4.4,2024-09-02 00:00:00,3.07,7.9,3.49,Normandie,5.67,8.33,7.75,110,6.018762,2024-10-29 00:00:00,8.58,3.05,3.72,6.21,4.08,187688,5.98,1,5.03,2.85
Paris,Pays de la Loire,Hauts-de-France,52.74164,6.79,2.3,8.33,110,4.52,6.14,2024-11-13 00:00:00,RATP_Open_Data_2024,52.74164,3.633084,5.17,6.11,2024-09-22 00:00:00,5.87,1.45,1.53,Nouvelle-Aquitaine,1.41,5.44,4.89,110,3.633084,2024-12-03 00:00:00,8.79,2.87,3.7,6.07,5.57,72635,6.85,0,6.3,6.04
Nice,Occitanie,Occitanie,51.896968,3.48,4.45,5.35,80,4.21,4.78,2024-02-03 00:00:00,Data.gouv.fr,51.896968,3.917173,4.75,2.25,2024-06-21 00:00:00,7.87,7.24,2.21,Île-de-France,8.2,5.49,2.51,50,3.917173,2024-02-15 00:00:00,5.77,6.45,3.63,4.62,7.16,6887,1.99,NON,4.82,7.19
Nice,Provence-Alpes-Côte d'Azur,Hauts-de-France,51.733067,5.0,4.12,1.91,70,6.45,5.42,2024-02-22 00:00:00,SNCF_Open_Data,51.733067,1.389824,4.1,3.29,2024-07-22 00:00:00,3.64,7.98,4.76,Provence-Alpes-Côte d'Azur,5.64,4.99,1.57,45,1.389824,2024-03-11 00:00:00,2.2,7.71,5.83,7.2,2.99,39316,8.43,1,4.47,4.6
Lyon,Auvergne-Rhône-Alpes,Île-de-France,46.836909,8.75,6.72,7.64,70,5.79,2.73,2024-07-06 00:00:00,RATP_Open_Data_2024,46.836909,5.328205,8.07,3.99,2024-06-04 00:00:00,4.14,6.64,2.71,Hauts-de-France,6.8,4.31,3.24,70,5.328205,2024-05-21 00:00:00,2.85,4.53,5.03,1.69,4.39,45102,6.17,NON,3.14,3.72
Nantes,Nouvelle-Aquitaine,Île-de-France,48.59113,7.29,6.46,2.89,80,4.86,7.56,2024-05-16 00:00:00,Météo-France,48.59113,3.014365,2.33,3.09,2024-07-09 00:00:00,2.16,6.28,3.67,Île-de-France,7.57,4.13,4.71,130,3.014365,2024-01-09 00:00:00,8.58,4.61,8.17,6.69,1.31,142497,2.16,NON,6.79,8.0
Montpellier,Pays de la Loire,Pays de la Loire,47.874215,4.47,2.7,2.33,80,4.36,2.76,2024-12-20 00:00:00,SNCF_Open_Data,47.874215,2.811586,5.47,3.23,2024-01-06 00:00:00,7.89,7.39,6.22,Grand Est,5.45,3.22,3.7,110,2.811586,2024-03-13 00:00:00,6.6,8.6,3.36,5.15,2.82,32449,6.85,0,2.1,8.03
Bordeaux,Normandie,Normandie,45.330821,3.13,7.77,4.5,50,7.06,5.6,2024-07-02 00:00:00,Météo-France,45.330821,2.441313,2.92,6.88,2024-01-10 00:00:00,3.92,7.0,7.16,Île-de-France,5.52,5.09,6.93,30,2.441313,2024-04-29 00:00:00,5.96,7.66,6.38,5.07,5.52,69460,6.52,NON,3.68,5.09
Nantes,Nouvelle-Aquitaine,Bretagne,48.342409,3.25,7.39,4.02,50,8.03,6.66,2024-03-16 00:00:00,SNCF_Open_Data,48.342409,3.665911,7.04,4.21,2024-06-30 00:00:00,6.5,6.91,3.68,Bretagne,5.09,3.89,6.34,110,3.665911,2024-01-08 00:00:00,7.28,4.8,4.38,6.44,5.92,12000,6.81,0,6.53,4.98
Montpellier,Île-de-France,Occitanie,48.925343,7.37,6.58,3.55,110,2.47,4.68,2024-07-05 00:00:00,Airparif,48.925343,3.564478,4.27,7.46,2024-09-24 00:00:00,4.38,1.49,1.75,Grand Est,3.52,3.35,1.46,110,3.564478,2024-09-13 00:00:00,1.32,5.1,8.11,5.64,3.51,49336,2.07,OUI,6.43,7.89
Marseille,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,46.989836,3.19,3.62,3.24,110,2.67,3.36,2024-08-20 00:00:00,Airparif,46.989836,1.760736,3.14,7.0,2024-02-20 00:00:00,6.53,8.23,8.54,Normandie,7.97,3.91,2.84,70,1.760736,2024-03-22 00:00:00,1.85,2.89,7.91,5.49,4.14,14028,3.98,OUI,4.06,4.99
Montpellier,Nouvelle-Aquitaine,Nouvelle-Aquitaine,48.267951,8.76,7.29,7.21,80,6.13,7.94,2024-03-07 00:00:00,RATP_Open_Data_2024,48.267951,2.432172,2.02,4.77,2024-11-21 00:00:00,8.29,8.39,4.35,Auvergne-Rhône-Alpes,6.39,6.11,4.37,50,2.432172,2024-09-13 00:00:00,4.98,2.25,5.35,5.28,3.09,60860,8.26,NON,7.94,3.73
Bordeaux,Pays de la Loire,Île-de-France,48.066691,2.28,3.1,7.87,80,2.1,4.0,2024-10-01 00:00:00,Airparif,48.066691,3.05849,8.2,2.31,2024-09-19 00:00:00,5.12,3.53,3.14,Île-de-France,3.54,8.24,4.38,30,3.05849,2024-02-19 00:00:00,1.81,5.77,1.75,4.32,2.63,55318,3.94,0,2.88,6.26
Montpellier,Hauts-de-France,Auvergne-Rhône-Alpes,48.976218,7.87,6.11,6.31,45,2.27,7.71,2024-01-29 00:00:00,SNCF_Open_Data,48.976218,2.897894,4.52,1.45,2024-08-24 00:00:00,7.32,1.52,8.18,Nouvelle-Aquitaine,8.33,2.26,6.4,130,2.897894,2024-01-15 00:00:00,5.57,2.88,4.92,1.41,3.98,29942,6.76,OUI,4.86,3.9
Marseille,Grand Est,Nouvelle-Aquitaine,44.988925,7.15,2.0,3.28,110,7.98,7.99,2024-12-17 00:00:00,Météo-France,44.988925,0.947308,6.02,4.71,2024-02-06 00:00:00,5.59,4.04,7.52,Hauts-de-France,5.6,5.76,4.04,70,0.947308,2024-06-12 00:00:00,8.35,6.31,5.08,6.74,4.7,184262,4.04,NON,7.62,5.89
Montpellier,Provence-Alpes-Côte d'Azur,Normandie,48.582755,1.97,8.1,2.73,130,1.93,5.82,2024-04-10 00:00:00,Data.gouv.fr,48.582755,1.571876,2.61,4.66,2024-04-20 00:00:00,3.87,8.03,3.55,Normandie,3.39,5.4,1.57,130,1.571876,2024-05-03 00:00:00,3.87,7.26,2.38,7.13,8.33,146173,8.15,1,4.74,5.91
Nantes,Occitanie,Normandie,52.535114,5.05,7.22,4.19,70,6.25,8.01,2024-04-27 00:00:00,Airparif,52.535114,4.046743,3.49,8.24,2024-07-27 00:00:00,4.85,2.88,4.01,Provence-Alpes-Côte d'Azur,7.78,8.09,7.0,130,4.046743,2024-10-12 00:00:00,6.72,1.54,3.74,2.78,5.3,59036,8.75,1,3.17,6.58
Montpellier,Provence-Alpes-Côte d'Azur,Occitanie,48.706619,8.69,3.75,8.21,45,6.3,8.2,2024-07-24 00:00:00,SNCF_Open_Data,48.706619,1.729639,6.94,1.54,2024-10-23 00:00:00,1.52,2.31,2.61,Île-de-France,7.19,2.49,5.33,70,1.729639,2024-01-31 00:00:00,7.66,6.15,5.87,6.93,7.04,115283,3.57,OUI,5.02,3.44
Toulouse,Provence-Alpes-Côte d'Azur,Île-de-France,46.565672,1.83,8.23,5.03,30,7.13,2.04,2024-04-05 00:00:00,RATP_Open_Data_2024,46.565672,-0.613365,6.2,8.35,2024-03-26 00:00:00,7.1,2.81,7.79,Normandie,4.67,5.27,4.22,70,-0.613365,2024-03-17 00:00:00,3.71,2.2,8.13,8.57,5.37,144188,7.1,0,3.72,8.41
Paris,Occitanie,Nouvelle-Aquitaine,47.696374,3.8,3.71,5.14,110,7.42,6.37,2024-04-26 00:00:00,SNCF_Open_Data,47.696374,-1.244658,1.64,8.44,2024-10-06 00:00:00,2.33,4.99,4.6,Grand Est,6.37,4.36,5.1,30,-1.244658,2024-03-03 00:00:00,5.54,4.57,8.08,1.48,6.91,59932,3.11,0,5.0,3.23
Strasbourg,Auvergne-Rhône-Alpes,Normandie,50.35295,5.24,8.54,4.91,110,3.38,8.61,2024-11-12 00:00:00,RATP_Open_Data_2024,50.35295,0.323932,7.48,5.13,2024-09-28 00:00:00,1.9,6.04,2.96,Pays de la Loire,6.08,4.2,8.01,30,0.323932,2024-09-11 00:00:00,5.06,3.89,4.05,8.8,2.95,142221,3.25,OUI,5.61,4.08
Nantes,Provence-Alpes-Côte d'Azur,Nouvelle-Aquitaine,50.161748,6.84,2.86,8.68,80,5.54,3.59,2024-08-17 00:00:00,RATP_Open_Data_2024,50.161748,4.479435,4.81,6.83,2024-07-31 00:00:00,1.58,5.95,7.91,Nouvelle-Aquitaine,2.5,2.11,6.56,45,4.479435,2024-04-26 00:00:00,6.99,2.95,1.85,5.81,4.13,76350,4.1,OUI,5.47,1.58
Bordeaux,Auvergne-Rhône-Alpes,Île-de-France,50.626785,1.37,2.62,1.25,130,2.67,8.58,2024-07-26 00:00:00,Airparif,50.626785,2.526962,6.75,8.51,2024-02-03 00:00:00,7.44,5.91,6.83,Occitanie,8.74,7.95,6.35,45,2.526962,2024-01-02 00:00:00,6.49,6.11,2.96,1.71,1.4,123709,6.32,0,5.49,8.11
Strasbourg,Pays de la Loire,Bretagne,47.150429,6.77,2.28,2.09,50,4.15,4.59,2024-04-29 00:00:00,SNCF_Open_Data,47.150429,4.299713,1.37,1.99,2024-07-14 00:00:00,3.48,8.67,6.94,Pays de la Loire,2.41,4.54,8.55,45,4.299713,2024-08-16 00:00:00,6.39,8.45,4.67,3.85,8.05,74573,3.12,0,1.9,6.91
Montpellier,Provence-Alpes-Côte d'Azur,Grand Est,47.81285,5.84,2.97,4.62,110,3.29,3.62,2024-08-27 00:00:00,Airparif,47.81285,1.863319,7.46,4.96,2024-04-05 00:00:00,6.47,4.33,7.37,Pays de la Loire,5.0,2.04,7.54,80,1.863319,2024-10-23 00:00:00,6.27,1.32,7.64,5.4,3.32,53921,5.56,0,2.92,6.16
Montpellier,Nouvelle-Aquitaine,Île-de-France,50.414072,3.09,2.33,4.44,130,2.86,3.09,2024-08-06 00:00:00,Data.gouv.fr,50.414072,2.144078,2.18,8.02,2024-11-07 00:00:00,7.97,3.43,2.96,Hauts-de-France,3.09,6.03,6.13,130,2.144078,2024-01-29 00:00:00,2.63,8.3,5.51,6.32,1.94,37997,7.0,1,1.6,8.31
Lille,Hauts-de-France,Nouvelle-Aquitaine,50.185955,3.94,4.44,4.43,110,7.2,5.73,2024-11-05 00:00:00,RATP_Open_Data_2024,50.185955,2.449426,5.91,2.79,2024-05-28 00:00:00,7.54,8.34,6.18,Bretagne,6.74,7.07,7.76,45,2.449426,2024-03-19 00:00:00,8.69,4.38,1.4,4.85,5.48,186691,5.03,0,6.44,7.35
Bordeaux,Bretagne,Nouvelle-Aquitaine,51.096702,7.08,4.37,8.41,70,1.37,3.47,2024-08-24 00:00:00,Airparif,51.096702,1.328687,7.12,5.32,2024-08-06 00:00:00,3.26,1.74,5.12,Bretagne,2.77,7.06,3.91,70,1.328687,2024-10-23 00:00:00,8.02,4.98,4.56,6.35,7.83,49701,7.33,1,4.39,2.61
Marseille,Auvergne-Rhône-Alpes,Pays de la Loire,51.350879,5.15,7.41,1.67,30,2.09,2.36,2024-05-05 00:00:00,Airparif,51.350879,3.921254,4.42,5.93,2024-09-24 00:00:00,8.6,3.88,5.81,Provence-Alpes-Côte d'Azur,2.06,7.12,5.38,130,3.921254,2024-09-14 00:00:00,8.48,1.23,7.85,2.24,1.52,10605,2.66,0,3.01,4.26
Nantes,Hauts-de-France,Occitanie,48.729796,7.9,5.81,7.79,80,1.62,5.36,2024-10-12 00:00:00,RATP_Open_Data_2024,48.729796,5.118483,7.36,6.68,2024-03-02 00:00:00,1.59,6.13,8.56,Normandie,6.78,7.51,7.44,80,5.118483,2024-10-15 00:00:00,8.22,8.6,2.99,6.54,3.82,165843,6.39,NON,6.9,6.38
Paris,Normandie,Île-de-France,51.55435,4.41,4.6,7.15,45,6.92,6.92,2024-04-29 00:00:00,RATP_Open_Data_2024,51.55435,6.045025,1.38,7.83,2024-10-18 00:00:00,5.65,2.08,7.72,Île-de-France,6.51,3.42,6.44,45,6.045025,2024-01-22 00:00:00,4.96,8.52,5.1,2.03,3.15,190346,3.07,NON,6.72,2.45
Lille,Hauts-de-France,Provence-Alpes-Côte d'Azur,49.11231,5.57,1.59,4.59,45,6.17,8.7,2024-04-08 00:00:00,Airparif,49.11231,4.288131,7.83,3.55,2024-03-24 00:00:00,3.85,1.61,5.09,Occitanie,4.73,2.65,7.37,50,4.288131,2024-10-24 00:00:00,5.92,3.12,8.08,2.68,8.39,9204,6.3,OUI,2.53,6.45
Nice,Bretagne,Normandie,47.545101,4.2,2.87,8.54,30,3.33,3.21,2024-11-24 00:00:00,Data.gouv.fr,47.545101,0.769291,2.88,1.9,2024-08-14 00:00:00,5.91,2.81,3.1,Normandie,8.01,7.97,4.45,30,0.769291,2024-11-27 00:00:00,5.77,1.8,8.66,6.07,7.53,135758,1.92,NON,5.94,3.05
Nantes,Occitanie,Nouvelle-Aquitaine,51.087568,1.65,4.91,2.22,80,1.8,7.08,2024-07-17 00:00:00,RATP_Open_Data_2024,51.087568,2.443049,2.67,1.48,2024-09-19 00:00:00,1.62,4.71,4.27,Île-de-France,3.09,5.3,4.17,30,2.443049,2024-07-01 00:00:00,4.32,7.47,3.48,5.51,6.84,121648,6.52,OUI,2.24,3.42
Bordeaux,Auvergne-Rhône-Alpes,Pays de la Loire,52.175783,2.98,4.44,3.54,50,2.49,5.97,2024-01-02 00:00:00,Météo-France,52.175783,-0.708628,4.6,2.93,2024-05-29 00:00:00,5.08,4.66,8.25,Grand Est,1.37,5.59,4.48,130,-0.708628,2024-05-28 00:00:00,1.68,1.25,5.64,1.71,8.69,175376,2.72,OUI,3.37,7.62
Nice,Grand Est,Bretagne,46.488469,3.64,7.15,4.76,70,8.45,4.74,2024-10-10 00:00:00,Airparif,46.488469,0.080961,6.18,3.84,2024-09-28 00:00:00,7.96,3.04,1.31,Bretagne,3.49,2.82,8.54,50,0.080961,2024-12-23 00:00:00,4.84,2.14,4.57,7.66,3.02,70288,8.67,0,5.69,1.92
Nantes,Grand Est,Bretagne,44.920219,4.62,7.09,7.51,50,4.37,6.25,2024-11-23 00:00:00,SNCF_Open_Data,44.920219,5.785203,5.64,4.31,2024-05-17 00:00:00,2.12,2.37,4.42,Occitanie,1.93,6.51,3.73,80,5.785203,2024-03-20 00:00:00,2.93,6.25,7.35,7.75,6.12,179348,5.71,1,1.68,7.45
Toulouse,Pays de la Loire,Île-de-France,48.790757,4.41,6.29,1.41,130,2.49,4.93,2024-02-13 00:00:00,Météo-France,48.790757,2.390096,4.77,8.64,2024-11-12 00:00:00,8.49,2.35,6.75,Nouvelle-Aquitaine,7.47,5.08,5.43,30,2.390096,2024-08-26 00:00:00,5.32,8.67,8.58,7.4,6.85,39980,1.39,OUI,3.95,2.72
Marseille,Hauts-de-France,Hauts-de-France,51.872941,4.22,2.14,3.21,50,8.47,4.21,2024-01-09 00:00:00,SNCF_Open_Data,51.872941,2.124608,6.89,1.57,2024-01-07 00:00:00,3.11,4.29,4.69,Hauts-de-France,2.04,3.27,1.96,70,2.124608,2024-02-09 00:00:00,6.68,7.07,7.27,2.73,4.95,132797,5.26,NON,6.05,8.79
Lille,Normandie,Auvergne-Rhône-Alpes,46.359892,4.66,4.55,3.35,45,6.53,8.11,2024-08-22 00:00:00,Data.gouv.fr,46.359892,1.802457,2.88,7.47,2024-07-10 00:00:00,1.47,7.07,8.45,Occitanie,3.01,7.74,5.13,130,1.802457,2024-12-25 00:00:00,8.44,3.4,5.05,5.85,8.1,89088,5.48,NON,5.9,2.21
Strasbourg,Normandie,Auvergne-Rhône-Alpes,50.11699,3.3,2.61,4.55,70,2.32,2.45,2024-04-16 00:00:00,Météo-France,50.11699,0.424493,6.88,2.19,2024-11-22 00:00:00,5.25,2.92,5.13,Hauts-de-France,8.59,8.05,3.52,110,0.424493,2024-09-09 00:00:00,5.46,6.76,8.43,1.59,8.29,73951,4.9,0,4.75,2.84
Lille,Pays de la Loire,Auvergne-Rhône-Alpes,47.57494,7.96,4.81,6.83,30,7.93,1.8,2024-10-16 00:00:00,Météo-France,47.57494,-0.861791,8.79,7.44,2024-02-02 00:00:00,6.26,1.45,5.44,Hauts-de-France,8.38,5.95,7.94,110,-0.861791,2024-02-10 00:00:00,7.11,5.15,8.42,4.0,5.52,25204,7.52,1,4.39,1.36
Toulouse,Grand Est,Bretagne,45.108215,3.03,3.88,1.89,50,1.65,5.52,2024-10-22 00:00:00,Data.gouv.fr,45.108215,2.256758,2.86,2.37,2024-04-05 00:00:00,2.12,2.67,8.19,Île-de-France,2.74,1.61,3.18,110,2.256758,2024-05-03 00:00:00,5.61,8.15,5.51,8.77,8.38,83199,5.56,OUI,8.14,3.08
Montpellier,Pays de la Loire,Occitanie,50.734264,8.5,7.47,7.58,50,1.38,6.96,2024-09-19 00:00:00,Météo-France,50.734264,5.696094,5.61,2.39,2024-12-12 00:00:00,4.28,5.56,8.01,Provence-Alpes-Côte d'Azur,2.22,5.59,5.93,70,5.696094,2024-04-10 00:00:00,5.34,7.79,4.25,2.79,4.6,190102,2.5,OUI,3.63,3.04
